source_id,source_text,target_id,target_text,relation_type,doc_id
140,Delta Junction,139,Delta bison,is location of,10
32,USA,140,Delta Junction,is location of,10
146,1977,147,1984,is start of period,10
,Ehrlichia sp.-like organism,83,Amblyomma americanum,is associated with,13
,Ehrlichia sp.-like organism,87,white-tailed deer,is present in,13
,Ehrlichia sp.-like organism,153,indirect fluorescence assays,is detected by,13
,Ehrlichia sp.-like organism,158,65%,has a prevalence of,13
88,Odocoileus virginianus,,Ehrlichia sp.-like organism,is a host of,13
161,Anthrax,163,Hippopotamus amphibius,affects,14
161,Anthrax,120,Syncerus caffer,affects,14
161,Anthrax,166,Loxodonta africana,affects,14
163,Hippopotamus amphibius,177,4000,died,14
163,Hippopotamus amphibius,176,Luangwa River,died,14
167,Luangwa Valley,168,Zambia,located,14
162,Bacillus anthracis,161,Anthrax,causes,14
176,Luangwa River,178,100 km,located,14
167,Luangwa Valley,176,Luangwa River,located,14
179,Borrelia burgdorferi,180,black-tailed jackrabbit,detected in,15
179,Borrelia burgdorferi,195,ticks,detected in,15
179,Borrelia burgdorferi,184,Ixodes neotomae,recovered from,15
179,Borrelia burgdorferi,197,progeny,transmitted to,15
180,black-tailed jackrabbit,182,Dermacentor occidentalis,infested by,15
180,black-tailed jackrabbit,183,D. parumapertus,infested by,15
180,black-tailed jackrabbit,184,Ixodes neotomae,infested by,15
180,black-tailed jackrabbit,185,I. pacificus,infested by,15
180,black-tailed jackrabbit,186,Haemaphysalis leporispalustris,infested by,15
186,Haemaphysalis leporispalustris,179,Borrelia burgdorferi,contains,15
187,Columbian black-tailed deer,179,Borrelia burgdorferi,infected with,15
189,Lyme borreliosis,180,black-tailed jackrabbit,monitored by,15
189,Lyme borreliosis,199,surveillance,monitored by,15
203,European badgers,205,Bovine tuberculosis,has,16
203,European badgers,207,TB,has,16
206,British cattle,205,Bovine tuberculosis,is affected by,16
219,Group size reduction,214,Disease dynamics,influences,16
209,Individual,212,Movement,is correlated with,16
210,Social group,212,Movement,is correlated with,16
217,Males,,Incident cases,are more likely to be,16
221,High-density population,220,Stable social structure,is characterized by,16
222,Clostridium perfringens,223,polar bears,occurs in,17
222,Clostridium perfringens,227,fecal samples,is isolated from,17
222,Clostridium perfringens,230,C. perfringens type A,is classified as,17
230,C. perfringens type A,232,fatal diseases,is associated with,17
230,C. perfringens type A,231,gastrointestinal tract,is a normal inhabitant of,17
223,polar bears,225,Svalbard,are found in,17
223,polar bears,226,Norway,are found in,17
227,fecal samples,223,polar bears,are taken from,17
228,bacteriologic analysis,227,fecal samples,is performed on,17
85,Ehrlichia chaffeensis,239,human ehrlichiosis,causative agent of,18
85,Ehrlichia chaffeensis,17,antibodies,reactive to,18
85,Ehrlichia chaffeensis,238,lone star tick,vector of,18
238,lone star tick,245,collection areas,infested,18
87,white-tailed deer,238,lone star tick,infested with,18
244,deer,16,serum samples,examined,18
246,E. chaffeensis-reactive antibodies,244,deer,found in,18
128,Staphylococcus aureus,258,western lowland gorilla,found in,19
128,Staphylococcus aureus,260,chimpanzee,found in,19
128,Staphylococcus aureus,263,necrotizing wound,causes,19
128,Staphylococcus aureus,264,staphylococcal sepsis,causes,19
262,spa-type t148,128,Staphylococcus aureus,belonged to,19
266,human-associated,128,Staphylococcus aureus,related to,19
270,Leptospira,271,Leptospira licerasiae,caused by,20
271,Leptospira licerasiae,272,Rattus norvegicus,associated with,20
271,Leptospira licerasiae,273,R. rattus,associated with,20
271,Leptospira licerasiae,282,L. fainei,related to,20
271,Leptospira licerasiae,283,L. inadai,related to,20
271,Leptospira licerasiae,284,L. interrogans,distinct from,20
271,Leptospira licerasiae,285,L. kirschneri,distinct from,20
271,Leptospira licerasiae,281,LipL32,has,20
271,Leptospira licerasiae,286,MAT antibodies,has,20
271,Leptospira licerasiae,276,Acute febrile illness,causes,20
62,Leptospirosis,271,Leptospira licerasiae,caused by,20
62,Leptospirosis,270,Leptospira,caused by,20
274,Peruvian Amazon,271,Leptospira licerasiae,location of,20
275,Iquitos region,271,Leptospira licerasiae,location of,20
296,Internationally accessible culture collections,295,VAR 010(T),contains,20
297,Mycoplasma alligatoris,302,diseased American alligators,is isolated from,21
297,Mycoplasma alligatoris,301,multiple tissues,is isolated from,21
297,Mycoplasma alligatoris,,American alligators,is a pathogen of,21
297,Mycoplasma alligatoris,300,Mycoplasmas,is a type of,21
297,Mycoplasma alligatoris,307,A21JP2T,has a type strain,21
307,A21JP2T,308,ATCC 700619T,is also known as,21
89,Ehrlichia spp.,17,antibodies,has antibody,22
89,Ehrlichia spp.,87,white-tailed deer,infects,22
87,white-tailed deer,17,antibodies,has antibody,22
309,Alabama,32,USA,is located in,22
310,Arkansas,32,USA,is located in,22
311,Florida,32,USA,is located in,22;87
312,Georgia,32,USA,is located in,22;94
313,Illinois,32,USA,is located in,22
314,Kentucky,32,USA,is located in,22
315,Louisiana,32,USA,is located in,22
316,Maryland,32,USA,is located in,22
317,Massachusetts,32,USA,is located in,22
318,Mississippi,32,USA,is located in,22
319,Missouri,32,USA,is located in,22
320,North Carolina,32,USA,is located in,22
321,South Carolina,32,USA,is located in,22
322,Tennessee,32,USA,is located in,22
323,Texas,32,USA,is located in,22
324,Virginia,32,USA,is located in,22
325,West Virginia,32,USA,is located in,22
326,southerly latitude,89,Ehrlichia spp.,is associated with,22
327,low elevation,89,Ehrlichia spp.,is associated with,22
328,milder climatic conditions,89,Ehrlichia spp.,is associated with,22
331,United States,89,Ehrlichia spp.,is the location of,22
332,Brucella sp.,333,pinnipeds,isolated from,23
332,Brucella sp.,334,cetaceans,is isolated from,23
332,Brucella sp.,68,marine mammals,infects,23
332,Brucella sp.,17,antibodies,is tested for,23
332,Brucella sp.,16,serum samples,is tested for,23
332,Brucella sp.,340,lymphoid tissues,is cultured from,23
332,Brucella sp.,341,visceral tissues,is cultured from,23
332,Brucella sp.,342,lung,is cultured from,23
332,Brucella sp.,343,axillary lymph nodes,is cultured from,23
332,Brucella sp.,,inguinal lymph nodes,is cultured from,23
332,Brucella sp.,344,prescapular lymph nodes,is cultured from,23
345,harbor seals,332,Brucella sp.,are seropositive for,23
347,harp seals,332,Brucella sp.,are seropositive for,23
363,Mycobacterium avium subsp. paratuberculosis,375,paratuberculosis,is the causative agent of,24
363,Mycobacterium avium subsp. paratuberculosis,371,intestinal mucosa,was isolated from,24
363,Mycobacterium avium subsp. paratuberculosis,,polymerase chain reaction,was identified by,24
363,Mycobacterium avium subsp. paratuberculosis,374,RFLP type B-C1,was classified as,24
366,National Park Low Tatras,367,central European Carpathians,is located in,24
367,central European Carpathians,368,Slovakia,is located in,24
370,kidney,,by Ziehl-Neelsen staining,was examined,24
381,Salmonella enterica,71,California sea lion,is isolated from,25
381,Salmonella enterica,69,northern elephant seal,is isolated from,25
381,Salmonella enterica,382,western gull,is isolated from,25
381,Salmonella enterica,389,PFGE,is identified by,25
381,Salmonella enterica,390,antimicrobial sensitivity,has antimicrobial sensitivity,25
381,Salmonella enterica,391,genetic similarity,has genetic similarity,25
381,Salmonella enterica,392,zoonotic potential,has zoonotic potential,25
58,Channel Islands,333,pinnipeds,is home to,25
393,Human,395,Earth's ecosystems,influences,27
393,Human,394,Wildlife,interacts with,27
393,Human,396,Disease,transmits,27
393,Human,397,Long-tailed macaques,provides food to,27
397,Long-tailed macaques,399,Helminth parasite,interacts with,27
397,Long-tailed macaques,400,Non-human primates,infects,27
397,Long-tailed macaques,394,Wildlife,infects,27
400,Non-human primates,393,Human,infects,27
404,Opisthorchis viverrini,393,Human,infects,27
405,Strongyloides stercoralis,393,Human,infects,27
406,Strongyloides fuelleborni,397,Long-tailed macaques,infects,27
407,Haplorchis sp.,397,Long-tailed macaques,infects,27
402,Sylvatic groups,397,Long-tailed macaques,infects,27
412,Parasites,419,Ecosystem,are members of,28
420,Free-ranging animals,412,Parasites,have few baseline parasitological data,28
413,Black howler monkey,412,Parasites,has few baseline parasitological data,28
227,Fecal samples,413,Black howler monkey,were collected from,28
227,Fecal samples,412,Parasites,were examined for,28
415,Controrchis biliophilus,413,Black howler monkey,was detected in,28
416,Trypanoxyuris minutus,413,Black howler monkey,was detected in,28
417,Giardia sp.,413,Black howler monkey,was detected in,28
418,Entamoeba sp.,413,Black howler monkey,was detected in,28
417,Giardia sp.,227,Fecal samples,dna was extracted from,28;57
423,Giardia duodenalis,422,Human settlements,is transmitted from,28
414,Alouatta pigra,422,Human settlements,lived near,28
421,Belize,422,Human settlements,is the location where,28
427,primate populations,436,reproductive and social status,associated with,29
427,primate populations,437,age,associated with,29
427,primate populations,438,sex,associated with,29
427,primate populations,439,host population density,associated with,29
427,primate populations,440,humidity,associated with,29
429,Alouatta palliata,431,Controrchis sp.,infected with,29
429,Alouatta palliata,432,Trypanoxyuris sp.,infected with,29
429,Alouatta palliata,433,Strongyloides sp.,infected with,29
430,Ateles geoffroyi,431,Controrchis sp.,infected with,29
430,Ateles geoffroyi,432,Trypanoxyuris sp.,infected with,29
430,Ateles geoffroyi,433,Strongyloides sp.,infected with,29
441,infectious diseases,442,conservation strategies,must be considered in,29
441,infectious diseases,443,protected areas,must be considered in,29
447,rainfall,460,parasite richness,influence,30
448,temperature,460,parasite richness,influence,30
449,ranging behavior,460,parasite richness,influence,30
450,home range productivity,460,parasite richness,influence,30
437,age,460,parasite richness,influence,30
438,sex,460,parasite richness,influence,30
451,body condition,460,parasite richness,influence,30
452,social rank,460,parasite richness,influence,30
209,individual,437,age,has,30
209,individual,438,sex,has,30
209,individual,451,body condition,has,30
209,individual,452,social rank,has,30
453,group,449,ranging behavior,has,30
453,group,450,home range productivity,has,30
454,population,447,rainfall,has,30
454,population,448,temperature,has,30
444,chacma baboons,445,Papio ursinus,are,30
227,fecal samples,444,chacma baboons,belong to,30
462,662,227,fecal samples,number of,30
463,86,,individuals,number of,30
465,two,,groups,number of,30
466,Phocascaris cystophorae,471,hooded seal,parasite,31
466,Phocascaris cystophorae,472,stomach,parasite,31
466,Phocascaris cystophorae,473,excretory pore,morphological characteristic,31
466,Phocascaris cystophorae,474,interlabia knobs,morphological characteristic,31
466,Phocascaris cystophorae,475,lips,morphological characteristic,31
466,Phocascaris cystophorae,476,caudal papillae,morphological characteristic,31
466,Phocascaris cystophorae,477,papilla-like structures,morphological characteristic,31
468,Phocascaris,469,Contracaecum osculatum,similar to,31
468,Phocascaris,478,phocid seals,parasitic in,31
469,Contracaecum osculatum,478,phocid seals,parasitic in,31
479,eastern spotted skunk,428,endoparasite,has,32
479,eastern spotted skunk,,nematodes,has,32
479,eastern spotted skunk,481,protozoa,has,32
479,eastern spotted skunk,482,feces,has,32
479,eastern spotted skunk,454,population,is part of,32
479,eastern spotted skunk,55,species,is part of,32
479,eastern spotted skunk,488,small carnivore species,is part of,32
483,west-central Arkansas,454,population,is location of,32
482,feces,428,endoparasite,contains,32
482,feces,,nematodes,contains,32
482,feces,481,protozoa,contains,32
487,individual skunk,482,feces,has,32
487,individual skunk,428,endoparasite,has,32
487,individual skunk,,nematodes,has,32
487,individual skunk,481,protozoa,has,32
454,population,486,ecology,is part of,32
55,species,486,ecology,is part of,32
488,small carnivore species,486,ecology,is part of,32
412,Parasites,489,Host,linked with,33
412,Parasites,490,chamois,infested,33
412,Parasites,492,gastrointestinal helminths,infested,33
412,Parasites,493,lung helminths,infested,33
506,Male chamois,507,lungworm larvae,had higher output of,33
499,Faecal androgen,507,lungworm larvae,correlated with,33
500,Faecal cortisol,507,lungworm larvae,correlated with,33
501,Faecal oestrogen,507,lungworm larvae,correlated with,33
494,Testosterone,499,faecal androgen,metabolite,33
495,Epiandrosterone,499,faecal androgen,metabolite,33
496,Cortisol,500,faecal cortisol,metabolite,33
497,Oestrogen,501,faecal oestrogen,metabolite,33
505,Year,412,Parasites,had seasonal patterns,33
510,Florida panther,511,Puma concolor coryi,has,34
510,Florida panther,492,gastrointestinal helminths,has,34
510,Florida panther,513,anthelmintics,has,34
510,Florida panther,514,Alaria marcianae,has,34
510,Florida panther,516,Spirometra mansonoides,has,34
510,Florida panther,518,Ancylostoma pluridentatum,has,34
510,Florida panther,520,Ancylostoma caninum,has,34
510,Florida panther,522,Taenia omissa,has,34
510,Florida panther,524,Mesocestoides sp.,has,34
530,nine species of helminths,510,Florida panther,are found in,34
529,treated panthers,513,anthelmintics,have,34
529,treated panthers,514,Alaria marcianae,have,34
529,treated panthers,516,Spirometra mansonoides,have,34
529,treated panthers,518,Ancylostoma pluridentatum,have,34
529,treated panthers,520,Ancylostoma caninum,have,34
529,treated panthers,522,Taenia omissa,have,34
529,treated panthers,524,Mesocestoides sp.,have,34
,untreated panthers,514,Alaria marcianae,have,34
,untreated panthers,516,Spirometra mansonoides,have,34
,untreated panthers,518,Ancylostoma pluridentatum,have,34
,untreated panthers,520,Ancylostoma caninum,have,34
,untreated panthers,522,Taenia omissa,have,34
,untreated panthers,524,Mesocestoides sp.,have,34
536,Coyote,,lungworms,examined,35
536,Coyote,551,cysts,had,35
536,Coyote,143,infection,had,35
536,Coyote,552,mucus,had,35
538,Filaroides osleri,540,trachea,present,35
538,Filaroides osleri,541,bronchial trees,present,35
538,Filaroides osleri,547,Iowa,less frequent,35
538,Filaroides osleri,550,Kansas,less frequent,35
536,Coyote,543,central states,obtained,35
536,Coyote,544,Oklahoma,obtained,35
536,Coyote,545,Colorado,obtained,35
536,Coyote,546,Wyoming,obtained,35
536,Coyote,547,Iowa,obtained,35
536,Coyote,548,South Dakota,obtained,35
536,Coyote,549,Nebraska,obtained,35
536,Coyote,323,Texas,obtained,35
536,Coyote,550,Kansas,obtained,35
555,Eurasian lynx,557,Diphyllobothrium latum,hosts,36
555,Eurasian lynx,558,Taenia pisiformis,hosts,36
555,Eurasian lynx,559,Taenia laticollis,hosts,36
555,Eurasian lynx,560,Taenia hydatigena,hosts,36
555,Eurasian lynx,561,Taenia taeniaeformis,hosts,36
555,Eurasian lynx,562,Toxocara cati,hosts,36
555,Eurasian lynx,563,Trichinella spp.,hosts,36
555,Eurasian lynx,564,Capillaria spp.,hosts,36
555,Eurasian lynx,567,helminths,hosts,36
565,Estonia,555,Eurasian lynx,location,36
566,1999-2001,555,Eurasian lynx,time period,36
227,fecal samples,564,Capillaria spp.,examined,36
227,fecal samples,562,Toxocara cati,examined,36
568,snow tracking,555,Eurasian lynx,method,36
575,European mink,,canine distemper virus,is infected by,37
575,European mink,585,pulmonary adiaspiromycosis,has,37
579,Navarra,575,European mink,is home to,37
580,Spain,575,European mink,is home to,37
575,European mink,581,American mink,is related to,37
575,European mink,582,gamma globulin,has,37
575,European mink,583,total plasma protein,has,37
588,Elaeophorosis,589,Elaeophora elaphi,caused by,38
589,Elaeophora elaphi,590,red deer,found in,38
589,Elaeophora elaphi,593,hepatic vessels,found in,38
592,Toledo Province,590,red deer,location of,38
580,Spain,592,Toledo Province,location of,38
589,Elaeophora elaphi,598,fallow deer,not found in,38
600,blood samples,601,microfilariae,negative for,38
602,Australian fur seal,608,Parafilaroides normani,hosts,39
604,New Zealand fur seal,608,Parafilaroides normani,hosts,39
606,sub-Antarctic fur seal,608,Parafilaroides normani,hosts,39
602,Australian fur seal,603,Arctocephalus pusillus doriferus,is a type of,39
604,New Zealand fur seal,605,A. forsteri,is a type of,39
606,sub-Antarctic fur seal,607,A. tropicalis,is a type of,39
611,Australia,602,Australian fur seal,location,39
612,New Zealand,604,New Zealand fur seal,location,39
613,South Africa,606,sub-Antarctic fur seal,location,39
614,Southern Hemisphere,602,Australian fur seal,region,39
614,Southern Hemisphere,604,New Zealand fur seal,region,39
614,Southern Hemisphere,606,sub-Antarctic fur seal,region,39
615,Brugia beaveri,616,raccoon,parasite of,40
615,Brugia beaveri,618,mosquitoes,develops in,40
615,Brugia beaveri,,raccoons,transmitted to,40
615,Brugia beaveri,619,jirds,transmitted to,40
621,lymphatics,615,Brugia beaveri,infested by,40
622,subcutaneous tissues,615,Brugia beaveri,infested by,40
623,heart,615,Brugia beaveri,infested by,40
624,testes,615,Brugia beaveri,infested by,40
641,Taenia parva,642,Genetta genetta,infects,41
641,Taenia parva,644,spermiogenesis,has,41
641,Taenia parva,645,spermatozoon,has,41
641,Taenia parva,646,axoneme,has,41
641,Taenia parva,647,cytoplasmic extension,has,41
641,Taenia parva,650,flagellar rotation,has,41
641,Taenia parva,651,zone of differentiation,has,41
641,Taenia parva,652,periaxonemal sheath,has,41
641,Taenia parva,653,transverse intracytoplasmic walls,has,41
641,Taenia parva,,cyclophyllidean,is a,41
641,Taenia parva,655,Taeniidae,is a,41
,chimpanzees,412,parasites,has,42
,chimpanzees,662,leaves,swallow,42
,chimpanzees,656,tapeworms,infested with,42
656,tapeworms,657,Bertiella studeri,are,42
658,Kibale National Park,659,Uganda,is located in,42
,chimpanzees,661,dungs,have,42
666,bighorn sheep,,lungworms,expose to,43
,lungworms,686,terrestrial gastropods,transmitted by,43
686,terrestrial gastropods,685,semiarid climates,limited by,43
666,bighorn sheep,670,Antelope Island,found in,43
666,bighorn sheep,671,Newfoundland Mountains,found in,43
669,Vallonia,670,Antelope Island,collected from,43
669,Vallonia,671,Newfoundland Mountains,collected from,43
669,Vallonia,682,protostrongylid-type larvae,infected with,43
666,bighorn sheep,687,perennial water sources,rely on,43
688,Longistrongylus curvispiculum,689,sable,recovered from,44
688,Longistrongylus curvispiculum,691,addax,recovered from,44
688,Longistrongylus curvispiculum,693,biesa oryx,recovered from,44
688,Longistrongylus curvispiculum,696,Haemonchus contortus,dominated by,44
,Mesocestoides,700,clades A and B,represents,45
699,Mesocestoides tapeworms,701,wild carnivores,infect,45
699,Mesocestoides tapeworms,702,reptiles,infect,45
699,Mesocestoides tapeworms,703,rodents,infect,45
704,deer mice,,Mesocestoides,harbor,45
,Mesocestoides,705,Peromyscus maniculatus,infect,45
,Mesocestoides,537,Canis latrans,infect,45
,Mesocestoides,57,Urocyon littoralis,infect,45
707,proglottids,703,rodents,are not infectious to,45
707,proglottids,702,reptiles,are not infectious to,45
708,tetrathyridia,709,peritoneal tetrathyridial infections,cause,45
708,tetrathyridia,710,adult tapeworm infection,cause,45
714,acephalic metacestodes,715,metacestode or adult tapeworm infections,do not result in,45
719,Schistosomiasis mansoni,723,Tourists,infects,46
719,Schistosomiasis mansoni,724,Park residents,infects,46
719,Schistosomiasis mansoni,725,Suri people,infects,46
719,Schistosomiasis mansoni,730,Eggs,found in,46
719,Schistosomiasis mansoni,731,Adult worms,found in,46
726,Papio anubis,732,Trematode larvae,hosts,46
727,Cercopithecus aethiops,732,Trematode larvae,hosts,46
728,Biomphalaria pfeifferi,732,Trematode larvae,hosts,46
722,Mui River,728,Biomphalaria pfeifferi,is home to,46
720,Omo National Park,723,Tourists,is visited by,46
737,Omo Valley,736,Future development,is a location of,46
429,Alouatta palliata,218,Group size,has,47
218,Group size,739,Parasite infections,is associated with,47
218,Group size,741,Body contact,is associated with,47
218,Group size,742,Contaminated items,is associated with,47
743,Range use,742,Contaminated items,is associated with,47
218,Group size,749,DTP load,is correlated with,47
429,Alouatta palliata,745,Macuspana,lives in,47
746,Mexico,745,Macuspana,is the location of,47
755,Elaeophora schneideri,666,bighorn sheep,infects,48
755,Elaeophora schneideri,766,adult ram,infects,48
755,Elaeophora schneideri,767,yearling ewe,infects,48
666,bighorn sheep,760,mule deer,coexists with,48
666,bighorn sheep,770,tabanid vectors,coexists with,48
756,New Mexico,757,Fra Cristobal Mountains,location of,48
756,New Mexico,758,Watson Mountain,location of,48
756,New Mexico,759,Gila Wilderness area,location of,48
32,USA,756,New Mexico,location of,48
771,Setaria thwaitei,772,sable antelope,described from,49
771,Setaria thwaitei,773,roan antelope,described from,49
771,Setaria thwaitei,775,waterbuck,described from,49
771,Setaria thwaitei,781,Setaria hornbyi,synonym of,49
771,Setaria thwaitei,,roan antelopes,found in,49
771,Setaria thwaitei,777,gemsbuck,found in,49
771,Setaria thwaitei,782,Anterior region,examined in,49
771,Setaria thwaitei,783,Posterior region,examined in,49
613,South Africa,,roan antelopes,location of,49
613,South Africa,777,gemsbuck,location of,49
785,Spirometra erinacei,795,small intestine,infects,50
785,Spirometra erinacei,786,Andean hog-nosed skunk,infects,50
787,Conepatus chinga,785,Spirometra erinacei,is a host of,50
790,Abra La Raya,786,Andean hog-nosed skunk,location of,50
788,Cusco,786,Andean hog-nosed skunk,location of,50
789,Peru,786,Andean hog-nosed skunk,location of,50
785,Spirometra erinacei,791,Cestoda,is a type of,50
785,Spirometra erinacei,792,Diphyllobothridae,is a type of,50
793,"Faust, Campbell & Kellog, 1929",785,Spirometra erinacei,describes,50
794,1929,796,first report,year of,50
797,Japanese serow,801,Eimeriid coccidians,infected by,51
799,Formosan serow,801,Eimeriid coccidians,infected by,51
828,Hepatozoon,831,myocardium,found in,52
828,Hepatozoon,837,merozoites,includes,52
828,Hepatozoon,838,gametocytes,includes,52
828,Hepatozoon,839,schizonts,includes,52
829,Japanese martens,828,Hepatozoon,infected with,52
832,Hepatozoon sp.,829,Japanese martens,found in,52
832,Hepatozoon sp.,834,pine marten,found in,52
835,Scotland,834,pine marten,location of,52
843,Habitat loss,845,Biological diversity,causes,53
843,Habitat loss,844,Fragmentation,causes,53
848,Human activity,850,Parasitism,correlates with,53
849,Forest fragmentation,850,Parasitism,correlates with,53
851,Tana River red colobus,446,Gastrointestinal parasites,has,53;59
853,Mangabey,446,Gastrointestinal parasites,has,53
856,Human population,843,Habitat loss,causes,53
856,Human population,849,Forest fragmentation,causes,53
857,Forest resources,856,Human population,dependent on,53
858,Cultivation,843,Habitat loss,causes,53
860,Colobus,861,Arboreal folivores,is,53
853,Mangabey,862,Terrestrial habitat generalists,is,53
863,Entopolypoides maaci,864,Papio cynocephalus,occurs in,54
863,Entopolypoides maaci,865,Hepatocystis kochi,does not occur with,54
866,Parasitemia,867,splenectomy,may be greatly enhanced by,54
866,Parasitemia,868,hemoglobin,is affected by,54
866,Parasitemia,869,RBC,is affected by,54
870,E. macaci,871,H. kochi,is differentiated from,54
872,African lions,874,Intu Afrika Kalahari Game Reserve,habitat,55
872,African lions,878,Ancylostoma braziliense,endoparasite,55
872,African lions,879,Gnathostoma spinigerum,endoparasite,55
872,African lions,880,Uncinaria stenocephala,endoparasite,55
872,African lions,881,Toxoplasma gondii,endoparasite,55
872,African lions,882,Isospora felis,endoparasite,55
884,I. felis,,faeces,oocysts,55
884,I. felis,872,African lions,rates of infection,55
886,Rates of infection,874,Intu Afrika Kalahari Game Reserve,habitat,55
889,Deworming,872,African lions,rates of infection,55
258,western lowland gorilla,,endoparasites,hosts,56
258,western lowland gorilla,893,amoebae,hosts,56
258,western lowland gorilla,894,entodiniomorph ciliates,hosts,56
258,western lowland gorilla,895,Prototapirella gorillae,hosts,56
258,western lowland gorilla,896,Troglodytella spp.,hosts,56
258,western lowland gorilla,897,Gorillophilus thoracatus,hosts,56
258,western lowland gorilla,898,Balantidium-like organism,hosts,56
