entity_id,entity,type,latin_name,doc_ids
156,four,Number,,13;50;78
157,62,Number,,13
158,65%,Proportion,,13;66
159,5%,Proportion,,13;51;66;68;81
160,P < 0.001,Statistical significance,,13
161,Anthrax,Disease,Anthrax,14
162,Bacillus anthracis,Pathogen,Bacillus anthracis,14
163,Hippopotamus amphibius,Host,Hippopotamus amphibius,14
164,Cape buffalo,Common name,,14
165,Elephant,Common name,,14
166,Loxodonta africana,Host,Loxodonta africana,14
167,Luangwa Valley,Location,,14
168,Zambia,Country,,14
169,June,Time,,14
170,November,Time,,14
171,1987,Year,,14
172,1988,Year,,14
173,1989,Year,,14;87
174,August,Time,,14
175,September,Time,,14
176,Luangwa River,Location,,14
177,4000,Number of individuals that died,,14
178,100 km,Distance,,14
179,Borrelia burgdorferi,Pathogen,Borrelia burgdorferi,15
180,black-tailed jackrabbit,Common name,,15
181,Lepus californicus californicus,Host,Lepus californicus californicus,15
182,Dermacentor occidentalis,Tick species,,15
183,D. parumapertus,Tick species,,15
184,Ixodes neotomae,Tick species,,15
185,I. pacificus,Tick species,,15
186,Haemaphysalis leporispalustris,Tick species,,15
187,Columbian black-tailed deer,Common name,,15
188,Odocoileus hemionus columbianus,Host,Odocoileus hemionus columbianus,15
189,Lyme borreliosis,Disease,Lyme borreliosis,15
190,H9724,Monoclonal antibody,,15
191,H5332,Monoclonal antibody,,15
192,northern California,Location,,15
193,spirochetemias,Measurement,,15
194,indirect immunofluorescence,Detection method,,15
195,ticks,Vector,,15;63
196,rabbits,Host,rabbits,15
197,progeny,Measurement,,15
198,sentinel,Concept,,15
199,surveillance,Concept,,15
200,spirochetal antibody,Measurement,,15
201,serosurveys,Concept,,15
202,serologic tests,Concept,,15
203,European badgers,Common name,,16
204,Meles meles,Host,Meles meles,16
205,Bovine tuberculosis,Disease,Bovine tuberculosis,16
206,British cattle,Host,British cattle,16
207,TB,Disease,TB,16
208,South-west England,Location,,16
209,Individual,Entity,,16;30
210,Social group,Entity,,16;59
211,Demographic processes,Process,,16
212,Movement,Process,,16
213,Social organization,Process,,16
214,Disease dynamics,Process,,16
215,Incident case,Entity,,16
216,Females,Entity,,16;44;59
217,Males,Entity,,16;44;59
218,Group size,Property,,16;47
219,Group size reduction,Process,,16
220,Stable social structure,Property,,16
221,High-density population,Property,,16
222,Clostridium perfringens,Pathogen,Clostridium perfringens,17
223,polar bears,Common name,,17
224,Ursus maritimus,Host,Ursus maritimus,17
225,Svalbard,Location,,17
226,Norway,Location,,17
227,fecal samples,Sample type,,17;28;30;36;47;57;79
228,bacteriologic analysis,Analysis type,,17
229,beta2-toxin,Toxin,,17
230,C. perfringens type A,Pathogen strain,,17
231,gastrointestinal tract,Tissue,,17
232,fatal diseases,Disease,fatal diseases,17
233,2001,Year,,17
234,40,Number of samples,,17
235,92,Number of samples,,17
236,44%,Proportion of samples,,17;68
237,30,Number of strains,,17;20
238,lone star tick,Vector,,18
239,human ehrlichiosis,Disease,human ehrlichiosis,18
240,1982,Year,,18
241,1992,Year,,18;65
242,1:128,Measurement,,18;22
243,fluorescent antibody analysis,Method,,18
244,deer,Host,deer,18
245,collection areas,Location,,18
246,E. chaffeensis-reactive antibodies,Measurement,,18
247,positive,State,,18
248,negative,State,,18
249,2.7%,Proportion,,18
250,6.7%,Proportion,,18;65;82
251,80.7%,Proportion,,18
252,100%,Proportion,,18
253,great ape,Host,great ape,19
254,Central Africa,Location,,19;56;61
255,Gabon,Location,,19
256,International Centre for Medical Research of Franceville,Location,,19
257,primate facility,Location,,19
258,western lowland gorilla,Host,western lowland gorilla,19;56;72
259,Gorilla gorilla gorilla,Host,Gorilla gorilla gorilla,19;56;72
260,chimpanzee,Host,chimpanzee,19;42;58;72
261,Pan troglodytes,Host,Pan troglodytes,19;42;58;72
262,spa-type t148,Strain,,19
263,necrotizing wound,Symptom,,19
264,staphylococcal sepsis,Disease,staphylococcal sepsis,19
265,pulsed field gel electrophoresis,Method,,19;20;25
266,human-associated,Property,,19
267,wild animals,Host,wild animals,19;61
268,habitat conservation,Method,,19
269,risk of contact with human pathogens,Risk,,19
270,Leptospira,Pathogen,Leptospira,20
271,Leptospira licerasiae,Pathogen,Leptospira licerasiae,20
272,Rattus norvegicus,Host,Rattus norvegicus,20
273,R. rattus,Host,R. rattus,20
274,Peruvian Amazon,Location,,20
275,Iquitos region,Location,,20
276,Acute febrile illness,Disease,Acute febrile illness,20
277,16S ribosomal RNA gene,Measurement,,20
278,DNA-DNA hybridization analysis,Measurement,,20
279,Serological typing,Measurement,,20
280,Microscopic agglutination test,Measurement,,20
281,LipL32,Protein,,20
282,L. fainei,Pathogen,L. fainei,20
283,L. inadai,Pathogen,L. inadai,20
284,L. interrogans,Pathogen,L. interrogans,20
285,L. kirschneri,Pathogen,L. kirschneri,20
286,MAT antibodies,Measurement,,20
287,Western immunoblot,Measurement,,20
288,Southern blot hybridization,Measurement,,20
289,Titer,Measurement,,20
290,kDa,Unit,,20
291,1:100,Measurement,,20
292,881,Number of individuals,,20
293,45,Number of individuals,,20
294,7%,Proportion,,20;68
295,VAR 010(T),Strain,,20
296,Internationally accessible culture collections,Repository,,20
297,Mycoplasma alligatoris,Pathogen,Mycoplasma alligatoris,21
298,American alligator,Common name,,21
299,Alligator mississippiensis,Host,Alligator mississippiensis,21
300,Mycoplasmas,Pathogen,Mycoplasmas,21
301,multiple tissues,Tissue,,21
302,diseased American alligators,Host,diseased American alligators,21
303,biochemical,Property,,21
304,molecular genetic,Property,,21
305,lateral pathogen,Property,,21
306,type strain,Property,,21
307,A21JP2T,Strain,,21
308,ATCC 700619T,Strain,,21
309,Alabama,Location,,22;68
310,Arkansas,Location,,22
311,Florida,Location,,22;87
312,Georgia,Location,,22;94
313,Illinois,Location,,22
314,Kentucky,Location,,22
315,Louisiana,Location,,22;40
316,Maryland,Location,,22
317,Massachusetts,Location,,22
318,Mississippi,Location,,22
319,Missouri,Location,,22
320,North Carolina,Location,,22;67
321,South Carolina,Location,,22
322,Tennessee,Location,,22
323,Texas,Location,,22;35
324,Virginia,Location,,22;60
325,West Virginia,Location,,22
326,southerly latitude,Environmental factor,,22
327,low elevation,Environmental factor,,22
328,milder climatic conditions,Environmental factor,,22
329,natural infection,Process,,22
330,natural history,Concept,,22
331,United States,Country,,22;98
332,Brucella sp.,Pathogen,Brucella sp.,23
333,pinnipeds,Host,pinnipeds,23;25
334,cetaceans,Host,cetaceans,23
335,Connecticut,Location,,23
336,Rhode Island,Location,,23
337,brucellosis card test,Test,,23
338,buffered acidified plate antigen test,Test,,23
339,rivanol test,Test,,23
340,lymphoid tissues,Tissue,,23
341,visceral tissues,Tissue,,23
342,lung,Tissue,,23;40;48;70;97
343,axillary lymph nodes,Tissue,,23
344,prescapular lymph nodes,Tissue,,23
345,harbor seals,Common name,,23
346,Phoca vitulina,Host,Phoca vitulina,23
347,harp seals,Common name,,23
348,Phoca groenlandica,Host,Phoca groenlandica,23
349,Brucellosis,Disease,Brucellosis,23
350,New England,Location,,23
351,southern New England,Location,,23
352,1985,Year,,23;88
353,2000,Year,,23;37
354,119,Number of samples,,23
355,21,Number of harbor seals,,23;62;68;82
356,53,Number of harp seals,,23;97
357,14%,Proportion of harbor seals seropositive,,23;92
358,8%,Proportion of harp seals seropositive,,23
359,50%,Proportion of harbor seals with positive cultures,,23;62;82
360,33%,Proportion of harp seals with positive cultures,,23;66
361,2,Number of animals with positive cultures and seropositive,,23;66
362,3,Number of animals with positive cultures and seronegative,,23
363,Mycobacterium avium subsp. paratuberculosis,Pathogen,Mycobacterium avium subsp. paratuberculosis,24
364,brown bear,Common name,,24
365,Ursus arctos,Host,Ursus arctos,24
366,National Park Low Tatras,Location,,24
367,central European Carpathians,Location,,24
368,Slovakia,Location,,24
369,tissue samples,Tissue,,24
370,kidney,Tissue,,24
371,intestinal mucosa,Tissue,,24
372,Ziehl-Neelsen staining,Detection method,,24
373,IS900,Insertion sequence,,24
374,RFLP type B-C1,Genetic type,,24
375,paratuberculosis,Disease,paratuberculosis,24
376,ruminants,Host,ruminants,24
377,cattle,Host,cattle,24;73
378,animal species,Host,animal species,24
379,vectors,Concept,,24
380,reservoirs,Concept,,24
381,Salmonella enterica,Pathogen,Salmonella enterica,25
382,western gull,Common name,,25
383,Larus occidentalis,Host,Larus occidentalis,25
384,Puget Sound,Location,,25
385,San Miguel Island,Location,,25;45
386,San Nicolas Island,Location,,25
387,Salmonella,Disease,Salmonella,25
388,antimicrobial resistance,Property,,25
389,PFGE,Technique,,25
390,antimicrobial sensitivity,Property,,25
391,genetic similarity,Property,,25
392,zoonotic potential,Property,,25
393,Human,Host,Human,27;56;57;62;74;98
394,Wildlife,Host,Wildlife,27
395,Earth's ecosystems,Environment,,27
396,Disease,Disease,Disease,27
397,Long-tailed macaques,Common name,,27
398,Macaca fascicularis,Host,Macaca fascicularis,27
399,Helminth parasite,Pathogen,Helminth parasite,27
400,Non-human primates,Host,Non-human primates,27;53;74;82
401,Anthropogenically modified environments,Environment,,27
402,Sylvatic groups,Host,Sylvatic groups,27
403,Local human populations,Host,Local human populations,27
404,Opisthorchis viverrini,Pathogen,Opisthorchis viverrini,27
405,Strongyloides stercoralis,Pathogen,Strongyloides stercoralis,27
406,Strongyloides fuelleborni,Pathogen,Strongyloides fuelleborni,27
407,Haplorchis sp.,Pathogen,Haplorchis sp.,27
408,Intestinal fluke,Pathogen,Intestinal fluke,27
409,Ground,Location,,27
410,Human-provided food,Food source,,27
411,Zoonotic helminth infection,Disease,Zoonotic helminth infection,27
412,Parasites,Pathogen,Parasites,28;33;42;58
413,black howler monkey,Common name,,28
414,Alouatta pigra,Host,Alouatta pigra,28
415,Controrchis biliophilus,Pathogen,Controrchis biliophilus,28
416,Trypanoxyuris minutus,Pathogen,Trypanoxyuris minutus,28
417,Giardia sp.,Pathogen,Giardia sp.,28;57;72
418,Entamoeba sp.,Pathogen,Entamoeba sp.,28;57
419,Ecosystem,Environment,,28
420,Free-ranging animals,Host,Free-ranging animals,28
421,Belize,Location,,28
422,Human settlements,Location,,28;57
423,Giardia duodenalis,Pathogen,Giardia duodenalis,28
424,Assemblages A and B,Subtype,,28
425,Wet season,Season,,28;58
426,Dry season,Season,,28;30;57;58
427,primate populations,Host,primate populations,29
428,endoparasite,Pathogen,endoparasite,29;32;55;56
429,Alouatta palliata,Host,Alouatta palliata,29;47
430,Ateles geoffroyi,Host,Ateles geoffroyi,29
431,Controrchis sp.,Pathogen,Controrchis sp.,29
432,Trypanoxyuris sp.,Pathogen,Trypanoxyuris sp.,29
433,Strongyloides sp.,Pathogen,Strongyloides sp.,29;56
434,tropical dry forest,Location,,29
435,Costa Rica,Location,,29
436,reproductive and social status,Host trait,,29
437,age,Host trait,,29;30;57
438,sex,Host trait,,29;30
439,host population density,Host trait,,29
440,humidity,Environmental factor,,29
441,infectious diseases,Disease,infectious diseases,29
442,conservation strategies,Process,,29
443,protected areas,Location,,29
444,chacma baboons,Common name,,30
445,Papio ursinus,Host,Papio ursinus,30
446,gastrointestinal parasites,Pathogen,gastrointestinal parasites,30;53;59
447,rainfall,Environmental factor,,30
448,temperature,Environmental factor,,30
449,ranging behavior,Behavioral factor,,30
450,home range productivity,Behavioral factor,,30
451,body condition,Host characteristic,,30
452,social rank,Host characteristic,,30
453,group,Host,group,30
454,population,Host,population,30;32
455,desert population,Location,,30
456,terrestrial subtropical vertebrate,Host,terrestrial subtropical vertebrate,30
457,mixed models,Method,,30
458,"global, mixed model",Method,,30
459,convex relationship,Relationship type,,30
460,parasite richness,Measurement,,30;57
461,two groups,Host group,,30
462,662,Number of samples,,30
463,86,Number of individuals,,30
464,eight,Number of determinants,,30;36
465,two,Number of dry seasons,,30;50;97
466,Phocascaris cystophorae,Pathogen,Phocascaris cystophorae,31
467,nematode,Type,,31;32;34;38;48;57;58;59
468,Phocascaris,Genus,,31
469,Contracaecum osculatum,Pathogen,Contracaecum osculatum,31
470,Cystophora cristata,Host,Cystophora cristata,31
471,hooded seal,Common name,,31
472,stomach,Location,,31;60;97
473,excretory pore,Structure,,31
474,interlabia knobs,Structure,,31
475,lips,Structure,,31
476,caudal papillae,Structure,,31
477,papilla-like structures,Structure,,31
478,phocid seals,Host,phocid seals,31
479,eastern spotted skunk,Common name,,32
480,Spilogale putorius,Host,Spilogale putorius,32
481,protozoa,Pathogen,protozoa,32;57;59;71;72
482,feces,Tissue,,32;55
483,west-central Arkansas,Location,,32
484,March 2005,Date,,32;57
485,January 2007,Date,,32
486,ecology,Field of study,,32
487,individual skunk,Host,individual skunk,32
488,small carnivore species,Host,small carnivore species,32
489,Host,Host,Host,33
490,chamois,Common name,,33
491,Rupicapra rupicapra rupicapra,Host,Rupicapra rupicapra rupicapra,33
492,gastrointestinal helminths,Pathogen,gastrointestinal helminths,33;34
493,lung helminths,Pathogen,lung helminths,33
494,testosterone,Hormone,,33
495,epiandrosterone,Hormone,,33
496,cortisol,Hormone,,33
497,oestrogen,Hormone,,33
498,enzyme immunoassays,Method,,33
499,faecal androgen,Measurement,,33
500,faecal cortisol,Measurement,,33
501,faecal oestrogen,Measurement,,33
502,parasite susceptibility,Property,,33
503,sex differences,Property,,33
504,seasonal patterns,Pattern,,33
505,year,Duration,,33
506,male chamois,Host,male chamois,33
507,lungworm larvae,Pathogen,lungworm larvae,33;35;43
508,gastrointestinal nematodes,Pathogen,gastrointestinal nematodes,33
509,MBP,Disease,MBP,33
510,Florida panther,Common name,,34
511,Puma concolor coryi,Host,Puma concolor coryi,34
512,"Bangs, 1899",Author,,34
513,anthelmintics,Treatment,,34
514,Alaria marcianae,Pathogen,Alaria marcianae,34
515,"LaRue, 1917",Author,,34
516,Spirometra mansonoides,Pathogen,Spirometra mansonoides,34
517,"Mueller, 1935",Author,,34
518,Ancylostoma pluridentatum,Pathogen,Ancylostoma pluridentatum,34
519,"Alessandrini, 1905",Author,,34
520,Ancylostoma caninum,Pathogen,Ancylostoma caninum,34
521,"Ercolani, 1859",Author,,34
522,Taenia omissa,Pathogen,Taenia omissa,34
523,"Lühe, 1910",Author,,34
524,Mesocestoides sp.,Pathogen,Mesocestoides sp.,34;45
525,"Forrester et al., 1985",Author,,34
526,six counties in southern Florida,Location,,34
527,1978-2003,Time period,,34
528,necropsy,Procedure,,34;94;99
529,treated panthers,Group,,34
530,nine species of helminths,Number of species,,34
531,trematode,Type of helminth,,34
532,cestodes,Type of helminth,,34;56
533,one week,Duration,,34
534,Mortality,Symptom,,34;71;92
535,265 of 500 (53%),Measurement,,34
536,Coyote,Common name,,35;45;63
537,Canis latrans,Host,Canis latrans,35;45;63
538,Filaroides osleri,Pathogen,Filaroides osleri,35
539,Capillaria aerophila,Pathogen,Capillaria aerophila,35
540,trachea,Tissue,,35
541,bronchial trees,Tissue,,35
542,laboratory,Location,,35
543,central states,Location,,35
544,Oklahoma,Location,,35
545,Colorado,Location,,35;91
546,Wyoming,Location,,35
547,Iowa,Location,,35
548,South Dakota,Location,,35
549,Nebraska,Location,,35
550,Kansas,Location,,35
551,cysts,Measurement,,35;68
552,mucus,Measurement,,35;80
553,examination,Process,,35
554,number,Property,,35
555,Eurasian lynx,Host,Eurasian lynx,36
556,Lynx lynx,Scientific name,,36
557,Diphyllobothrium latum,Pathogen,Diphyllobothrium latum,36
558,Taenia pisiformis,Pathogen,Taenia pisiformis,36
559,Taenia laticollis,Pathogen,Taenia laticollis,36
560,Taenia hydatigena,Pathogen,Taenia hydatigena,36
561,Taenia taeniaeformis,Pathogen,Taenia taeniaeformis,36
562,Toxocara cati,Pathogen,Toxocara cati,36
563,Trichinella spp.,Pathogen,Trichinella spp.,36
564,Capillaria spp.,Pathogen,Capillaria spp.,36
565,Estonia,Location,,36
566,1999-2001,Time period,,36
567,helminths,Disease,helminths,36
568,snow tracking,Method,,36
569,nine lynx,Number of individuals,,36
570,sixty-one,Number of samples,,36
571,38,Number of samples with T. cati,,36
572,P < or = 0.05,Statistical significance,,36
573,host age,Host characteristic,,36
574,host sex,Host characteristic,,36
575,European mink,Common name,,37
576,Mustela lutreola,Host,Mustela lutreola,37
577,Aleutian Disease Virus,Pathogen,Aleutian Disease Virus,37
578,parvovirus,Type of Pathogen,,37
579,Navarra,Location,,37
580,Spain,Location,,37;38
581,American mink,Host,American mink,37
582,gamma globulin,Protein,,37
583,total plasma protein,Protein,,37
584,ADV,Disease,ADV,37
585,pulmonary adiaspiromycosis,Disease,pulmonary adiaspiromycosis,37
586,February-March 2004,Time period,,37
587,September-December 2004,Time period,,37
588,Elaeophorosis,Disease,Elaeophorosis,38
589,Elaeophora elaphi,Pathogen,Elaeophora elaphi,38
590,red deer,Common name,,38;73
591,Cervus elaphus,Host,Cervus elaphus,38;73
592,Toledo Province,Location,,38
593,hepatic vessels,Tissue,,38
594,October 1994,Date,,38;51;56;88
595,September 1995,Date,,38
596,fall,Season,,38
597,early spring,Season,,38
598,fallow deer,Common name,,38;73
599,Dama dama,Host,Dama dama,38
600,blood samples,Sample,,38
601,microfilariae,Parasite,,38;40
602,Australian fur seal,Common name,,39
603,Arctocephalus pusillus doriferus,Host,Arctocephalus pusillus doriferus,39
604,New Zealand fur seal,Common name,,39
605,A. forsteri,Host,A. forsteri,39
606,sub-Antarctic fur seal,Common name,,39
607,A. tropicalis,Host,A. tropicalis,39
608,Parafilaroides normani,Pathogen,Parafilaroides normani,39
609,lung parasites,Pathogen,lung parasites,39
610,Otariidae,Host,Otariidae,39
611,Australia,Location,,39
612,New Zealand,Location,,39
613,South Africa,Location,,39;49
614,Southern Hemisphere,Region,,39
615,Brugia beaveri,Pathogen,Brugia beaveri,40
616,raccoon,Common name,,40;60;98
617,Procyon lotor,Host,Procyon lotor,40;60;98
618,mosquitoes,Vector,,40
619,jirds,Host,jirds,40
620,Meriones unguiculatus,Host,Meriones unguiculatus,40
621,lymphatics,Tissue,,40
622,subcutaneous tissues,Tissue,,40
623,heart,Tissue,,40;48;65
624,testes,Tissue,,40
625,hypodermis,Tissue,,40
626,muscle cells,Cell type,,40
627,coelomyarian,Muscle type,,40
628,cuticle,Structure,,40
629,body wall,Structure,,40
630,lateral fields,Anatomy,,40
631,dorsal chords,Anatomy,,40
632,ventral chords,Anatomy,,40
633,dorsal,Direction,,40
634,ventral,Direction,,40
635,lateral,Direction,,40
636,internal cuticular ridge,Structure,,40
637,prepatent period,Duration,,40
638,70-107 days,Duration,,40
639,definitive host,Host,definitive host,40
640,infective stage,Stage,,40
641,Taenia parva,Pathogen,Taenia parva,41
642,Genetta genetta,Host,Genetta genetta,41
643,common genet,Common name,,41
644,spermiogenesis,Process,,41
645,spermatozoon,Tissue,,41
646,axoneme,Structure,,41
647,cytoplasmic extension,Structure,,41
648,centrioles,Structure,,41
649,intercentriolar body,Structure,,41
650,flagellar rotation,Process,,41
651,zone of differentiation,Structure,,41
652,periaxonemal sheath,Structure,,41
653,transverse intracytoplasmic walls,Structure,,41
654,cyclophyllideans,Group,,41
655,Taeniidae,Family,,41
656,tapeworms,Pathogen,tapeworms,42;45
657,Bertiella studeri,Pathogen,Bertiella studeri,42
658,Kibale National Park,Location,,42
659,Uganda,Location,,42
660,leaf-swallowing,Behavior,,42
661,dungs,Tissue,,42
662,leaves,Food,,42
663,six and a half years,Duration,,42
664,seven months,Duration,,42
665,"Wiley-Liss, Inc.",Organization,,42
666,bighorn sheep,Common name,,43;48
667,Ovis canadensis,Host,Ovis canadensis,43;48;71
668,Protostrongylus spp.,Pathogen,Protostrongylus spp.,43
669,Vallonia,Gastropod,,43
670,Antelope Island,Location,,43
671,Newfoundland Mountains,Location,,43
672,northern Utah,Location,,43
673,riparian,Habitat type,,43
674,rock,Habitat type,,43
675,desert shrub,Habitat type,,43
676,grass,Habitat type,,43
677,ram,Group,,43
678,nursery,Group,,43
679,lambs,Group,,43
680,fecal pellet groups,Measurement,,43
681,lungworm levels,Measurement,,43
682,protostrongylid-type larvae,Pathogen,protostrongylid-type larvae,43
683,May-August,Duration,,43
684,2001-02,Time period,,43
685,semiarid climates,Environment,,43
686,terrestrial gastropods,Intermediate host,,43
687,perennial water sources,Resource,,43
688,Longistrongylus curvispiculum,Pathogen,Longistrongylus curvispiculum,44
689,sable,Common name,,44
690,Hippotragus niger,Host,Hippotragus niger,44;49
691,addax,Common name,,44
692,Addax nasomaculatus,Host,Addax nasomaculatus,44
693,biesa oryx,Common name,,44
694,Oryx beisa,Host,Oryx beisa,44
695,central Texas,Location,,44
696,Haemonchus contortus,Pathogen,Haemonchus contortus,44
697,abomasal worm,Type of pathogen,,44
698,spicules,Anatomical structure,,44
699,Mesocestoides tapeworms,Pathogen,Mesocestoides tapeworms,45
700,clades A and B,Evolutionary lineage,,45
701,wild carnivores,Host,wild carnivores,45
702,reptiles,Host,reptiles,45;61
703,rodents,Host,rodents,45;61;98
704,deer mice,Common name,,45
