entity_id,entity,type,latin_name,doc_ids
48,Phocine adrenal cell lines,Biological material,,59830
49,Phocine kidney cell lines,Biological material,,59830
50,Viral particles,Biological material,,59830
51,Omphalophlebitis,Condition,,59830
52,Pneumonia,Condition,,59830
53,Gastroenteritis,Condition,,59830
54,Sepsis,Condition,,59830
55,Rehabilitation,Process,,59830
56,Stranding,Event,,59830
57,Coast,Location,,59830
58,Central California,Location,,59830
59,Northern California,Location,,59830;60157
60,Pacific,Location,,59830
61,Harbor,Location,,59830
62,Central,Location,,59830
63,Northern,Location,,59830
64,Adrenal necrosis,Condition,,59830
65,Multifocal,Description,,59830
66,Acute,Description,,59830
67,Chronic,Description,,59830
68,Amphophilic,Description,,59830
69,Smudgy,Description,,59830
70,Intranuclear,Description,,59830
71,Hexagonal,Description,,59830
72,Round,Description,,59830
73,Unenveloped,Description,,59830
74,Cytoplasmic,Description,,59830
75,Viral,Description,,59830
76,Cytopathic,Description,,59830
77,Cell cultures,Biological material,,59830
78,Tissue homogenate,Biological material,,59830
79,Kidney,Anatomy,,59578;59830
80,Species,Taxonomy,,59830;60365
81,Male,Gender,,59830;60242
82,Female,Gender,,59823;59830;60178;60321
83,Birth weight,Measurement,,59830
84,Average,Description,,59830
85,Urocyon littoralis,Species,,59699;60157
86,Channel Islands,Location,,59699;59832
87,Canine adenovirus,Disease,Canine adenovirus,59699;59836
88,Canine herpesvirus,Disease,Canine herpesvirus,59699
89,Canine coronavirus,Disease,Canine coronavirus,59699
90,Toxoplasmosis,Disease,Toxoplasmosis,59699
91,Pyrenean Chamois,Organism,,59904
92,Rupicapra pyrenaica pyrenaica,Species,,59578;59904
93,Spain,Location,,59578;59904;60035;60186
94,Pestivirus,Disease,Pestivirus,59904
95,Border disease virus,Disease,Border disease virus,59578;59904
96,2001-02,Time Period,,59904;60295
97,Northeastern Spain,Location,,59904
98,Pyrenees,Location,,59578
99,February,Time,,59578
100,June,Time,,56169;59578
101,2001,Time,,57733;58382;59578
102,2002,Time,,58774;59578
103,Chamois,Species,,59578
104,NE Spain,Location,,59578
105,Central Pyrenees,Location,,59578
106,Spleen,Anatomy,,59196;59578
107,Monoclonal antibodies,Tool,,59578;60444
108,RT-PCR,Tool,,57824;58651;59194;59229;59578
109,PCR,Tool,,57899;58036;59406;59578;59858;60200
110,Antigenic characterization,Tool,,59578
111,Urate nephrolithiasis,Disease,Urate nephrolithiasis,59831
112,Northern elephant seal,Species,,59831
113,Mirounga angustirostris,Species,,59831;59832
114,California sea lion,Species,,59831
115,Zalophus californianus,Species,,59831;59832
116,Necropsy,Procedure,,58036;59831;60352
117,Histopathology,Procedure,,59196;59831;60350
118,Renal pelvic dilation,Condition,,59831
119,Pyelonephritis,Condition,,59831
120,Hydronephrosis,Condition,,59831
121,Uric acid,Chemical,,59831
122,Ammonium urate,Chemical,,59831
123,2004,Year,,58774;59406;59831;59903;60063;60137;60200;60306;60352
124,Ehrlichia spp.,Disease,Ehrlichia spp.,59842;59858;59860
125,Ehrlichia chaffeensis,Disease,Ehrlichia chaffeensis,59842;59858;59859
126,HGE agent,Disease,HGE agent,59842
127,Ehrlichia equi,Disease,Ehrlichia equi,59842
128,Odocoileus virginianus,Species,,59380;59842;59858;59859;59860;60043;60511
129,Amblyomma americanum,Species,,59842;59858;59859
130,Ixodes scapularis,Species,,59842
131,Georgia,Location,,59380;59842;59860
132,White-tailed deer,Species,,59380;59842;59858;59859;59860;60043;60511
133,Ticks,Species,,59837;59842;60423
134,Neutrophil,Cell type,,59842
135,Lymph node,Anatomy,,59196;59842
136,Blood,Body fluid,,59842
137,16S rDNA,Molecule,,59842;59858
138,Polymerase chain reaction,Technique,,57730;58036;59842;60415
139,Indirect fluorescent antibody testing,Technique,,59842;59860
140,Culture,Technique,,58337;59842
141,Serologic,Technique,,59842
142,Molecular,Technique,,59842
143,Ehrlichiosis,Disease,Ehrlichiosis,59842;59859
144,Human granulocytic ehrlichiosis,Disease,Human granulocytic ehrlichiosis,59842;59858
145,Antibodies,Concept,,59836;59912
146,Pathogenic agents,Concept,,59912
147,Tanzania,Location,,59912;60303
148,Wild species,Concept,,59912
149,Game areas,Location,,59912
150,Foot-and-mouth disease,Disease,Foot-and-mouth disease,59912
151,Bovine herpes virus,Disease,Bovine herpes virus,59912
152,Lumpy skin disease,Disease,Lumpy skin disease,59912
153,Bovine viral diarrhoea,Disease,Bovine viral diarrhoea,59912
154,Akabane,Disease,Akabane,59912
155,Bovine ephemeral fever,Disease,Bovine ephemeral fever,59912
156,Bluetongue,Disease,Bluetongue,59912
157,Enzootic bovine leucosis,Disease,Enzootic bovine leucosis,59912
158,African horse sickness,Disease,African horse sickness,59912
159,African swine fever,Disease,African swine fever,59912
160,Brucella abortus,Disease,Brucella abortus,59912
161,Buffalo,Species,,59912
162,Syncerus caffer,Species,,56169;59912
163,Wildebeest,Species,,59912
164,Connochaetes taurinus,Species,,59912
165,Topi,Species,,59912
166,Damaliscus korrigum,Species,,59912
167,Zebra,Species,,59912
168,Wart hog,Species,,59912
169,Aetiological agents,Concept,,59912
170,black bear,Organism,,59921;60553
171,Labrador,Location,,59921
172,Canada,Location,,59921
173,Ursus americanus,Species,,59921;60553
174,Staphylococcus aureus,Organism,,56156;59921
175,valvular endocarditis,Disease,valvular endocarditis,59921
176,fall 1991,Time,,59921
177,northern Labrador,Location,,59921
178,coagulase-positive,Property,,59921
179,radio-collared,Property,,59921
180,parainfluenza 3 virus,Virus,parainfluenza 3 virus,58455
181,Bison bison,Species,,58455
182,Alaska,Location,,58455
183,Delta bison,Group,,58455
184,Delta Junction,Location,,58455
185,1977,Year,,58455;58837
186,1984,Year,,58455;59228
187,Domestic cattle,Species,,58455
188,Rocky Mountain cougars,Location,,59903
189,Puma concolor,Species,,59903
190,Feline immunodeficiency virus,Pathogen,Feline immunodeficiency virus,59903
191,Feline parvovirus,Pathogen,Feline parvovirus,59903
192,Feline coronavirus,Pathogen,Feline coronavirus,59903
193,Feline calicivirus,Pathogen,Feline calicivirus,59903
194,Feline herpesvirus,Pathogen,Feline herpesvirus,59903
195,Yersinia pestis,Pathogen,Yersinia pestis,59903
196,FIV,Pathogen,FIV,59903
197,FPV,Pathogen,FPV,59903
198,FCoV,Pathogen,FCoV,59903
199,FCV,Pathogen,FCV,59903
200,CDV,Pathogen,CDV,59903
201,FHV,Pathogen,FHV,59903
202,1990,Year,,59903
203,Rocky Mountains,Location,,59903
204,Family,Group,,59903
205,Age,Factor,,59903;60134;60321
206,Sex,Factor,,59903;60134;60321;60360
207,Location,Factor,,59903
208,Hawaiian monk seal,Organism,,59836
209,Monachus schauinslandi,Species,,59836
210,Northwestern Hawaiian Islands,Location,,59836
211,Phocine herpesvirus-1,Virus,Phocine herpesvirus-1,59836
212,Leptospira bratislava,Bacteria,,59836
213,L. hardjo,Bacteria,,59836
214,L. pomona,Bacteria,,59836
215,Brucella spp.,Bacteria,,59836;59886
216,B. canis,Bacteria,,59836
217,Chlamydophila abortus,Bacteria,,59836
218,Toxoplasma gondii,Parasite,,59836;60306;60511;60516;60565
219,Dirofilaria immitis,Parasite,,59836
220,Morbilliviruses,Virus,Morbilliviruses,59836
221,Influenza A virus,Virus,Influenza A virus,59836
222,Caliciviruses,Virus,Caliciviruses,59836
223,Serum samples,Object,,59836;59859
224,Enzyme-linked immunosorbent assay,Test,,59836;60098
225,Virus neutralization test,Test,,59836
226,Microagglutination test,Test,,59836
227,Complement fixation test,Test,,59836
228,Card test,Test,,59836
229,Conservation efforts,Event,,59836
230,DGA,Primer,,59858
231,GA1UR,Primer,,59858
232,DCH,Primer,,59858
233,GE9f,Primer,,59858
234,U.S. states,Location,,59858
235,Indirect fluorescence assays,Technique,,59858
236,Anthrax,Disease,Anthrax,56169
237,Luangwa Valley,Location,,56169
238,Zambia,Country,,56169
239,Hippos,Species,,56169
240,Hippopotamus amphibius,Species,,56169
241,Luangwa River,Location,,56169
242,Cape buffalo,Species,,56169
243,Elephant,Species,,56169
244,Loxodonta africana,Species,,56169
245,Bacillus anthracis,Organism,,56169
246,August,Time,,56169;60200
247,September,Time,,56169
248,August 1989,Time,,56169
249,1987,Year,,56169
250,1988,Year,,56169
251,1989,Year,,56169;60098;60431
252,November,Time,,56169
253,Local laboratory staff,Group,,56169
254,People,Group,,56169;60137
255,Region,Location,,56169
256,Spirochetes,Organism,,59837
257,mammals,Class,,59837;60063
258,Acari,Class,,59837;59859
259,Ixodidae,Family,,59837;59859
260,Lyme borreliosis,Disease,Lyme borreliosis,59837
261,Borrelia burgdorferi,Organism,,59837
262,black-tailed jackrabbits,Species,,59837
263,Lepus californicus californicus,Species,,59837
264,Dermacentor occidentalis,Species,,59837
265,D. parumapertus,Species,,59837
266,Ixodes neotomae,Species,,59837
267,I. pacificus,Species,,59837
268,Haemaphysalis leporispalustris,Species,,59837
269,B. burgdorferi,Organism,,59837
270,Odocoileus hemionus columbianus,Species,,59837
271,Columbian black-tailed deer,Species,,59837
272,H9724,Monoclonal Antibody,,59837
273,H5332,Monoclonal Antibody,,59837
274,Borrelia,Genus,,59837
275,Lyme,Disease,Lyme,59837
276,Bovine tuberculosis,Disease,Bovine tuberculosis,59823
277,Meles meles,Species,,59823
278,European badgers,Species,,59823
279,British cattle,Species,,59823
280,South-west England,Location,,59823
281,TB,Disease,TB,59823
282,Clinical samples,Concept,,59823
283,Bacilli,Concept,,59823
284,Demographic processes,Concept,,59823
285,Disease dynamics,Concept,,59823
286,Social group,Concept,,59823
287,Individual,Concept,,59823;60321
288,Males,Concept,,59823;60178
289,Social structure,Concept,,59823
290,Transmission dynamics,Concept,,59823
291,Badger culling,Concept,,59823
292,Clostridium perfringens,Organism,,57733
293,Polar bears,Species,,57733
294,Ursus maritimus,Species,,57733
295,Svalbard,Location,,57733
296,Norway,Location,,57733
297,beta2-toxin,Toxin,,57733
298,C. perfringens type A,Organism,,57733
299,Gastrointestinal tract,Anatomy,,57733
300,Fatal diseases,Disease,Fatal diseases,57733
301,Humans,Species,,57733;59228;60194;60200;60223;60248;60523
302,Animal species,Species,,57730;57733;59194
303,Zimmermann,Person,,59859
304,Anderson,Person,,59859
305,Dawson,Person,,59859
306,Jones,Person,,59859
307,Wilson,Person,,59859
308,Lone star tick,Organism,,59859
309,Ehrlichieae,Taxon,,59859
310,Rickettsiales,Taxon,,59859
311,Acari: Ixodidae,Taxon,,59859
312,Fluorescent antibody analysis,Method,,59859
313,1982,Date,,59859
314,1992,Date,,59859;60487
315,30,Number,,59859
316,300,Number,,59859
317,125,Number,,59859
318,41.7,Percentage,,59859
319,100,Percentage,,59859
320,80.7,Percentage,,59859
321,2.7,Percentage,,59859
322,6.7,Percentage,,59859
323,150,Number,,59859;60511
324,121,Number,,59859
325,Gabon,Location,,56156
326,Central Africa,Location,,56156;60223;60415
327,Western hemisphere,Location,,56156
328,International Centre for Medical Research of Franceville,Organization,,56156
329,Franceville,Location,,56156
330,Western lowland gorilla,Species,,56156;60460
331,Gorilla gorilla gorilla,Species,,56156;60223;60460
332,Chimpanzees,Species,,56156;60004;60302;60303;60460
333,Pan troglodytes,Species,,56156;60302;60303;60460
334,Pulsed field gel electrophoresis,Technique,,56156;59832
335,Human-associated S. aureus,Disease,Human-associated S. aureus,56156
336,Great apes,Species,,56156
337,Habitat conservation,Concept,,56156
338,Human pathogens,Concept,,56156;60460
339,Rattus,Species,,56805
340,Peruvian Amazon,Location,,56805
341,Iquitos region,Location,,56805
342,Rattus norvegicus,Species,,56805
343,Leptospira licerasiae,Organism,,56805
344,L. fainei,Organism,,56805
345,L. inadai,Organism,,56805
346,VAR 010(T),Strain,,56805
347,LipL32,Protein,,56805
348,L. interrogans,Organism,,56805
349,L. kirschneri,Organism,,56805
350,MAT,Test,,56805
351,Peru,Location,,56805;60201
352,Amazonian,Region,,56805
353,Mycoplasma alligatoris,Species,,57753
354,American alligators,Species,,57753
355,Alligator mississippiensis,Species,,57753
356,Mycoplasmas,Organism,,57753
357,A21JP2T,Strain,,57753
358,ATCC 700619T,Strain,,57753
359,American,Location,,57753
360,Alligator,Genus,,57753
361,Alabama,Location,,59860;60511
362,Arkansas,Location,,59860
363,Florida,Location,,59860;60098;60352
364,Illinois,Location,,59860
365,Kentucky,Location,,59860
366,Louisiana,Location,,59860;60342
367,Maryland,Location,,59860
368,Massachusetts,Location,,59860
369,Mississippi,Location,,59860
370,Missouri,Location,,59860
371,North Carolina,Location,,59860;60553
372,South Carolina,Location,,59860
373,Tennessee,Location,,59860
374,Texas,Location,,59860;60119;60155
375,Virginia,Location,,59860;60350
376,West Virginia,Location,,59860
377,Bacterium,Organism,,59860
378,marine mammals,Group,,59886
379,New England,Location,,59886
380,Rhode Island,Location,,59886
381,cetaceans,Group,,59886
382,pinnipeds,Group,,59832;59886
383,Brucella sp. infections,Disease,Brucella sp. infections,59886
384,serologic evidence of exposure,Concept,,59886
385,antibodies to Brucella sp.,Concept,,59886
386,brucellosis card test,Test,,59886
387,buffered acidified plate antigen test,Test,,59886
388,rivanol test,Test,,59886
389,lymphoid and visceral tissues,Body Part,,59886
390,lung,Body Part,,59196;59886;60291;60342;60565
391,axillary,Body Part,,59886
392,inguinal,Body Part,,59886
393,prescapular,Body Part,,59886
394,Phoca vitulina,Species,,59886
395,Phoca groenlandica,Species,,59886
396,harp seals,Group,,59886
397,1998,Year,,59886;60063
398,2000,Year,,59886
399,1985,Year,,59886;60097;60352
400,southern,Adjective,,59886
401,seropositive,Adjective,,59886
402,seronegative,Adjective,,59886
403,Mycobacterium avium subsp. paratuberculosis,Organism,,57730
404,brown bears,Species,,57730
405,Ursus arctos,Species,,57730
406,National Park Low Tatras,Location,,57730
407,Slovakia,Location,,57730
408,Carpathians,Location,,57730
409,Ziehl-Neelsen staining,Technique,,57730
410,IS900,Sequence,,57730
411,RFLP,Technique,,57730
412,RFLP type B-C1,Type,,57730
413,cattle,Species,,57730
414,ruminants,Group,,57730
415,M. a. paratuberculosis,Organism,,57730
416,Salmonella spp.,Organism,,59832
417,San Miguel Islands,Location,,59832;60157
418,San Nicolas Islands,Location,,59832
419,Puget Sound,Location,,59832
420,WA,Location,,59832
421,Larus occidentalis,Species,,59832
422,Salmonella enterica,Organism,,59832
423,PFGE,Acronym,,59832
424,Enteritidis,Serotype,,59832;60350
425,Montevideo,Serotype,,59832
426,Newport,Serotype,,59832
427,Reading,Serotype,,59832
428,Saint Paul,Serotype,,59832
429,Researchers,Group,,59832
430,Veterinarians,Group,,59832
431,Salmonella,Organism,,59832
432,Papio anubis,Species,,60194;60195
433,Cercopithecus aethiops,Species,,60194;60195
434,Ethiopia,Location,,60194;60195
435,Rift Valley,Location,,60194
436,Trichuris sp.,Species,,60194;60200
437,Strongyloides sp.,Species,,60134;60194;60223
438,Trichostrongylus sp.,Species,,60194
439,Oesophagostomum sp.,Species,,60194
440,Schistosoma mansoni,Species,,60194;60195
441,Entamoeba coli,Species,,60194
442,Entamoeba histolytica/dispar,Species,,60194
443,Blastocystis hominis,Species,,60194
444,Cyclospora sp.,Species,,60194
445,Cryptosporidium sp.,Species,,60194;60460
446,Baboon,Species,,60194;60303;60523
447,Vervet,Species,,60194
448,Protozoa,Type,,60178;60194;60365;60460;60516
449,Helminths,Type,,60194
450,Water sources,Location,,60194
451,Human habitats,Location,,60194
452,Long-tailed macaques,Organism,,60248
453,Macaca fascicularis,Species,,60248
454,North-eastern Thailand,Location,,60248
455,Forest parks,Location,,60248
456,Helminth parasite,Disease,Helminth parasite,60248
457,Opisthorchis viverrini,Species,,60248
458,Strongyloides stercoralis,Species,,60248
459,Strongyloides fuelleborni,Species,,60248
460,Haplorchis sp.,Species,,60248
461,Earth,Location,,60248
462,Wildlife,Organism,,60248
463,Thailand,Location,,58774;60248
464,Sylvatic,Location,,60248
465,Non-human primates,Organism,,58382;60248;60412;60523
466,Zoonotic helminth infection,Disease,Zoonotic helminth infection,60248
467,black howler monkeys,Organism,,58382;60135;60137
468,Alouatta pigra,Species,,60137
469,Belize,Location,,60137
470,Mexico,Location,,58651;60135;60137
471,Parasites,Concept,,60137;60177;60200;60302;60321;60360;60365
472,Ecosystem health,Concept,,60137
473,Fecal samples,Object,,60135;60137;60242;60321;60365
474,A. pigra,Species,,60135;60137
475,Controrchis biliophilus,Species,,60137
476,Dicrocoeliidae,Family,,60137
477,Trypanoxyuris minutus,Species,,60137
478,Oxyuridae,Family,,60137
479,Giardia sp.,Species,,60137;60200;60460
480,Hexamitidae,Family,,60137
481,Entamoeba sp.,Species,,60137;60200
482,Endamoebidae,Family,,60137
483,Giardia duodenalis,Species,,60137
484,G. lamblia,Synonym,,60137
485,G. intestinalis,Synonym,,60137
486,Assemblages A and B,Concept,,60137
487,Human settlements,Location,,60137;60200
488,Domestic animals,Group,,60137
489,Alouatta palliata,Species,,60134;60135
490,Ateles geoffroyi,Species,,60134
491,Controrchis sp.,Species,,60134
492,Trypanoxyuris sp.,Species,,60134
493,Costa Rica,Location,,60134
494,Tropical dry forest,Location,,60134
495,Primate populations,Group,,60134
496,Endoparasite species richness,Concept,,60134
497,Prevalence,Concept,,60134
498,Reproductive and social status,Concept,,60134
499,Host population density,Concept,,60134
500,Environmental factors,Concept,,60134
501,Humidity,Concept,,60134
502,Infectious diseases,Concept,,60134
503,Conservation strategies,Concept,,60134
504,Protected areas,Concept,,60134
505,encounter,Event,,60321
506,infection,Event,,60321
507,wild social primate population,Location,,60321
508,ecological,Field,,60321
509,evolutionary,Field,,60321
510,processes,Concept,,60321
511,rainfall,Entity,,60321
512,temperature,Entity,,60321
513,ranging behavior,Entity,,60321
514,home range productivity,Entity,,60321
515,body condition,Entity,,60321
516,social rank,Entity,,60321
517,gastrointestinal parasites,Entity,,60177;60321
518,chacma baboons,Entity,,60321
519,Papio ursinus,Entity,,60321
520,groups,Entity,,60321
521,desert population,Location,,60321
522,mixed models,Concept,,60321
523,global,Adjective,,60321
524,convex relationship,Concept,,60321
525,animals,Entity,,60321
526,day range,Entity,,60321
527,individual-level processes,Concept,,60321
528,group-level processes,Concept,,60321
529,population-level processes,Concept,,60321
530,Phocascaris cystophorae,Organism,,59994
531,Nematoda,Taxon,,59994;60119;60142
532,Anisakidae,Taxon,,59994
533,Cystophora cristata,Organism,,59994
534,excretory pore,Anatomy,,59994
535,interlabia knobs,Anatomy,,59994
536,lips,Anatomy,,59994
537,caudal papillae,Anatomy,,59994
538,Contracaecum osculatum,Organism,,59994
539,Phocid seals,Organism,,59994
540,eastern spotted skunks,Organism,,60365
541,Spilogale putorius,Species,,60365
542,western Arkansas,Location,,60365
543,endoparasite community,Concept,,60365
544,nematodes,Organism,,60178;60291;60303;60352;60365
545,March 2005,Date,,60200;60365
546,January 2007,Date,,60365
547,ecology,Concept,,60365
548,small carnivore species,Concept,,60365
549,skunk species,Concept,,60365
550,feces,Object,,60306;60365
551,individual skunk,Object,,60365
552,Rupicapra rupicapra rupicapra,Species,,60360
553,Hosts,Entity,,60360
554,Immune response,Concept,,60360
555,Communities,Concept,,60360
556,Biodiversity,Concept,,60360
557,Hormones,Entity,,60360
558,Immunocompetence,Concept,,60360
559,Testosterone,Entity,,60360
560,Epiandrosterone,Entity,,60360
561,Cortisol,Entity,,60360
562,Oestrogen,Entity,,60360
563,Enzyme immunoassays,Method,,60360
564,Gastrointestinal helminths,Entity,,60360
565,Lung helminths,Entity,,60360
566,Faecal androgen,Entity,,60360
567,Faecal cortisol,Entity,,60360
568,Faecal oestrogen,Entity,,60360
569,Gastrointestinal nematodes,Entity,,60360
570,Lungworm larvae,Entity,,60155;60360
571,Steroid hormone levels,Entity,,60360
572,Sex differences,Concept,,60360
573,Year,Time period,,60360
574,Florida panthers,Organism,,60352
575,Puma concolor coryi,Organism,,60352
576,Bangs,Person,,60352
577,1899,Year,,60352
578,LaRue,Person,,60352
579,1917,Year,,60352
580,Mueller,Person,,60352
581,1935,Year,,60352
582,Alessandrini,Person,,60352
583,1905,Year,,60352
584,Ercolani,Person,,60352
585,1859,Year,,60352
586,Alaria marcianae,Organism,,60352
587,Spirometra mansonoides,Organism,,60352
588,Ancylostoma pluridentatum,Organism,,60352
589,Ancylostoma caninum,Organism,,60352
590,Taenia omissa,Organism,,60352
591,Lühe,Person,,60352
592,1910,Year,,60352
593,Forrester,Person,,60352
594,Mesocestoides,Organism,,60157;60352
595,Southern Florida,Location,,60352
596,Six counties,Location,,60352
597,1978,Year,,60352
598,Anthelmintics,Chemical,,60352
599,Trematode,Organism,,60223;60352
600,Cestode,Organism,,60223;60352
601,Coyotes,Animal,,60155;60157;60423
602,Great Plains,Location,,60155
603,Canis latrans,Species,,60155;60157;60423
604,Filaroides osleri,Disease,Filaroides osleri,60155
605,Capillaria aerophila,Disease,Capillaria aerophila,60155
606,Oklahoma,Location,,60155;60423
607,Colorado,Location,,59668;60155
608,Wyoming,Location,,60155
609,Iowa,Location,,60155
610,South Dakota,Location,,60155
611,Nebraska,Location,,60155
612,Kansas,Location,,60155
613,F. osleri,Disease,F. osleri,60155
614,C. aerophila,Disease,C. aerophila,60155
615,Trachea,Body Part,,60155
616,Bronchial trees,Body Part,,60155
617,Laboratory,Location,,60155
618,Cysts,Body Part,,60155;60511
619,Bronchi,Body Part,,60155
620,Mucus,Body Fluid,,60063;60155
621,Eurasian lynx,Species,,60242
622,Lynx lynx,Species,,60242
623,Estonia,Location,,60242
624,Diphyllobothrium latum,Species,,60242
625,Taenia pisiformis,Species,,60242
626,Taenia laticollis,Species,,60242
627,Taenia hydatigena,Species,,60242
628,Taenia taeniaeformis,Species,,60242
629,Toxocara cati,Species,,60242
630,Trichinella spp.,Species,,60242
631,Capillaria spp,Species,,60242
632,1999-2001,Time Period,,60242
633,P,Symbol,,60242
634,0.05,Number,,60098;60242
635,Youger,Age,,60242
636,Nine,Number,,60242
637,Sixty-one,Number,,60242
638,Snow tracking,Method,,60242
639,This,Text,,60242
640,First,Adjective,,60242
641,Systematic,Adjective,,60242
642,Investigation,Type of Study,,60242
643,Aleutian disease serology,Concept,,60035
644,protein electrophoresis,Concept,,60035
645,European mink,Species,,60035
646,Mustela lutreola,Species,,60035
647,Navarra,Location,,60035
648,20th century,Time,,60035
649,Aleutian Disease Virus,Virus,Aleutian Disease Virus,60035
650,parvovirus,Virus,parvovirus,60035
651,mustelid hosts,Group,,60035
652,American mink,Species,,60035
653,February-March 2004,Time,,60035
654,September-December 2004,Time,,60035
655,seven rivers,Location,,60035
656,European mink habitat,Location,,60035
657,ADV,Virus,ADV,60035
658,blood samples,Group,,60035
659,gamma globulin,Concept,,60035
660,plasma protein,Concept,,60035
661,cadavers,Group,,60035
662,pulmonary adiaspiromycosis,Disease,pulmonary adiaspiromycosis,60035
663,Elaeophorosis,Disease,Elaeophorosis,60186;60291
664,Toledo Province,Location,,60186
665,Elaeophora elaphi,Organism,,60186
666,Cervus elaphus,Organism,,60186;60430
667,October 1994,Date,,60097;60186;60223;60431
668,September 1995,Date,,60186
669,Fall,Season,,60186
670,Spring,Season,,60186
671,Fallow deer,Organism,,60186
672,Dama dama,Organism,,60186
673,Microfilariae,Organism,,60186;60291
674,Parafilaroides,Species,,60142
675,Filaroididae,Family,,60142
676,Carnivora,Class,,60142;60415;60488
677,Otariidae,Family,,60142
678,Arctocephalus pusillus doriferus,Species,,60142
679,Wood Jones,Person,,60142
680,1925,Year,,60142
681,A. forsteri,Species,,60142
682,Lesson,Person,,60142
683,1828,Year,,60142
684,A. tropicalis,Species,,60142
685,Gray,Person,,60142;60431
686,1872,Year,,60142
687,Australia,Location,,60142
688,New Zealand,Location,,60142
689,South Africa,Location,,59406;60142;60229
690,Parafilaroides normani,Species,,60142
691,Southern Hemisphere,Region,,60142
692,Brugia beaveri,Organism,,60342
693,Procyon lotor,Species,,59228;60342;60350
694,mosquitoes,Organism,,60342
695,jirds,Organism,,60342
696,Meriones unguiculatus,Species,,60342
697,domestic cat,Organism,,60342
698,lymphatics,Anatomy,,60342
699,subcutaneous tissues,Anatomy,,60342
700,heart,Anatomy,,60291;60342;60486;60487
701,testes,Anatomy,,60342
702,hypodermis,Anatomy,,60342
703,cuticle,Anatomy,,60342
704,muscle cells,Anatomy,,60342
705,coelomyarian,Type,,60342
706,dorsal chords,Anatomy,,60342
707,ventral chords,Anatomy,,60342
708,dorsal,Direction,,60342
709,ventral,Direction,,60342
710,lateral,Direction,,60342
711,internal cuticular ridge,Anatomy,,60342
712,body wall,Anatomy,,60342
713,peripheral blood,Anatomy,,60342
714,lateral fields,Anatomy,,60342
715,body quadrant,Anatomy,,60342
716,Taenia parva,Species,,60214
717,Cestoda,Class,,60157;60201;60214
718,Cyclophyllidea,Order,,60214
719,Taeniidae,Family,,60214
720,Genetta genetta,Species,,60214
721,Bâ,Person,,60214
722,Marchand,Person,,60214
723,axoneme,Structure,,60214
724,cytoplasmic extension,Structure,,60214
725,centrioles,Structure,,60214
726,intercentriolar body,Structure,,60214
727,flagellar rotation,Process,,60214
728,mitochondria,Structure,,60214
729,crest-like body,Structure,,60214
730,periaxonemal sheath,Structure,,60214
731,transverse intracytoplasmic walls,Structure,,60214
732,spermiogenesis,Process,,60214
733,spermatozoon,Structure,,60214
734,Kibale National Park,Location,,60302
735,Uganda,Location,,60302
736,Bertiella studeri,Species,,60302
737,tapeworm,Disease,tapeworm,60302
738,leaf-swallowing,Behavior,,60302
739,"Wiley-Liss, Inc.",Organization,,60302
740,1995,Year,,60302;60566
741,Utah,Location,,60295
742,Ovis canadensis,Species,,60291;60295;60516
743,Protostrongylus spp.,Species,,60295
744,Antelope Island,Location,,60295
745,Newfoundland Mountains,Location,,60295
746,Vallonia,Species,,60295
747,Protostrongylid-type larvae,Species,,60295
