entity_id,entity,type,latin_name,doc_ids
169,B. canis,pathogen,B. canis,59836
170,Chlamydophila abortus,pathogen,Chlamydophila abortus,59836
171,Toxoplasma gondii,pathogen,Toxoplasma gondii,59836;60306;60511;60516;60565
172,Dirofilaria immitis,pathogen,Dirofilaria immitis,59836
173,morbilliviruses,pathogen,morbilliviruses,59836
174,influenza A virus,pathogen,influenza A virus,59836;60063
175,caliciviruses,pathogen,caliciviruses,59836
176,viruses,pathogen,viruses,58254;59836
177,bacteria,pathogen,bacteria,59196;59836
178,parasites,pathogen,parasites,59836;60135;60137;60177;60248;60306;60360
179,serum samples,sample,,59836
180,enzyme-linked immunosorbent assay,test,,59836;60098
181,virus neutralization test,test,,59836
182,microagglutination test,test,,59836
183,complement fixation (CF) test,test,,59836
184,card test,test,,59836
185,conservation efforts,effort,,59836
186,northwestern Hawaiian Islands,location,,59836
187,marine mammal species,species,,59836;59886
188,Ehrlichia phagocytophila,Pathogen,Ehrlichia phagocytophila,59858
189,Human granulocytic ehrlichiosis,Disease,Human granulocytic ehrlichiosis,59858
190,16S rDNA,Molecule,,59858
191,Polymerase chain reaction,Technique,,58036;59858;60415
192,Indirect fluorescence assays,Technique,,59858
193,Anthrax,Disease,Anthrax,56169
194,Hippopotamus amphibius,Species,,56169
195,Cape buffalo,Species,,56169
196,Loxodonta africana,Species,,56169
197,Bacillus anthracis,Pathogen,Bacillus anthracis,56169
198,Luangwa Valley,Location,,56169
199,Zambia,Location,,56169
200,Luangwa River,Location,,56169
201,People,Host,People,56169;60137
202,Local laboratory staff,Host,Local laboratory staff,56169
203,Lepus californicus californicus,Species,,59837
204,Borrelia burgdorferi,Pathogen,Borrelia burgdorferi,59837
205,Dermacentor occidentalis,Species,,59837
206,Dermacentor parumapertus,Species,,59837
207,Ixodes neotomae,Species,,59837
208,Ixodes pacificus,Species,,59837
209,Haemaphysalis leporispalustris,Species,,59837
210,Odocoileus hemionus columbianus,Species,,59837
211,Acari,Class,,59837;59859
212,Ixodidae,Family,,59837;59859
213,badger,species,,59823
214,Meles meles,scientific name,,59823
215,bovine tuberculosis,disease,bovine tuberculosis,59823
216,British cattle,host,British cattle,59823
217,TB,disease abbreviation,,59823
218,south-west England,location,,59823
219,individual,entity type,,59823;60321
220,social group,entity type,,59823
221,demographic processes,process,,59823
222,movement,process,,59823
223,social organization,process,,59823
224,disease dynamics,process,,59823
225,females,entity type,,59823
226,males,entity type,,59823;60178;60360
227,Clostridium perfringens,Pathogen,Clostridium perfringens,57733
228,Polar bears,Host,Polar bears,57733
229,Ursus maritimus,Host,Ursus maritimus,57733
230,Svalbard,Location,,57733
231,Norway,Location,,57733
232,Lone star tick,Species,,59859
233,Rickettsiales,Order,,59859
234,Ehrlichieae,Family,,59859
235,United States,Location,,59228;59859;59860
236,Great ape,Host,Great ape,56156
237,Western lowland gorilla,Host,Western lowland gorilla,56156;60223;60460
238,Chimpanzee,Host,Chimpanzee,56156;60004;60302;60303;60460
239,Gorilla gorilla gorilla,Species,,56156;60223;60460
240,Pan troglodytes,Species,,56156;60302;60303;60460
241,Franceville,Location,,56156
242,International Centre for Medical Research,Organization,,56156
243,Gabon,Location,,56156
244,Central Africa,Region,,56156;60223;60415
245,Western hemisphere,Region,,56156
246,between,Western lowland gorilla,,56156
247,Leptospira licerasiae,Pathogen,Leptospira licerasiae,56805
248,Rattus norvegicus,Host,Rattus norvegicus,56805
249,Rattus rattus,Host,Rattus rattus,56805
250,Peruvian Amazon,Location,,56805
251,Iquitos region,Location,,56805
252,L. fainei,Pathogen,L. fainei,56805
253,L. inadai,Pathogen,L. inadai,56805
254,L. interrogans,Pathogen,L. interrogans,56805
255,L. kirschneri,Pathogen,L. kirschneri,56805
256,LipL32,Protein,,56805
257,Mycoplasma alligatoris,Pathogen,Mycoplasma alligatoris,57753
258,American alligators,Host,American alligators,57753
259,Alligator mississippiensis,Host,Alligator mississippiensis,57753
260,A21JP2T,Strain,,57753
261,ATCC 700619T,Strain,,57753
262,Alabama,Location,,59860;60511
263,Arkansas,Location,,59860
264,Florida,Location,,59860;60098
265,Georgia,Location,,59380;59860
266,Illinois,Location,,59860
267,Kentucky,Location,,59860
268,Louisiana,Location,,59860;60342
269,Maryland,Location,,59860
270,Massachusetts,Location,,59860
271,Mississippi,Location,,59860
272,Missouri,Location,,59860
273,North Carolina,Location,,59860;60553
274,South Carolina,Location,,59860
275,Tennessee,Location,,59860
276,Texas,Location,,59860;60119;60155
277,Virginia,Location,,59860;60350
278,West Virginia,Location,,59860
279,Phoca vitulina,Host,Phoca vitulina,59886
280,Phoca groenlandica,Host,Phoca groenlandica,59886
281,harbor seals,Host,harbor seals,59886
282,harp seals,Host,harp seals,59886
283,lung,Tissue,,59886;60291;60342;60565
284,axillary lymph nodes,Tissue,,59886
285,inguinal lymph nodes,Tissue,,59886
286,prescapular lymph nodes,Tissue,,59886
287,Rhode Island,Location,,59886
288,New England,Location,,59886
289,1985,Year,,59886
290,2000,Year,,59886
291,brucellosis card test,Test,,59886
292,buffered acidified plate antigen test,Test,,59886
293,brown bears,species,,57730
294,Mycobacterium avium subsp. paratuberculosis,pathogen,Mycobacterium avium subsp. paratuberculosis,57730
295,Ursus arctos,host,Ursus arctos,57730
296,National Park Low Tatras,location,,57730
297,Slovakia,location,,57730
298,intestinal mucosa,tissue,,57730
299,RFLP type B-C1,genotype,,57730
300,cattle,host,cattle,57730
301,ruminants,host group,,57730
302,Salmonella,Pathogen,Salmonella,59832
303,Salmonella enterica,Pathogen,Salmonella enterica,59832
304,Western gulls,Host,Western gulls,59832
305,Larus occidentalis,Host,Larus occidentalis,59832
306,Puget Sound,Location,,59832
307,San Miguel Island,Location,,59832;60157
308,San Nicolas Island,Location,,59832
309,World,Location,,59832
310,Pinnipeds,Host,Pinnipeds,59832
311,Researchers,Entity,,59832
312,Veterinarians,Entity,,59832
313,Papio anubis,Species,,60194;60195
314,Cercopithecus aethiops,Species,,60194;60195
315,Trichuris sp.,Pathogen,Trichuris sp.,60194;60200
316,Strongyloides sp.,Pathogen,Strongyloides sp.,60134;60194;60223
317,Trichostrongylus sp.,Pathogen,Trichostrongylus sp.,60194
318,Oesophagostomum sp.,Pathogen,Oesophagostomum sp.,60194
319,Schistosoma mansoni,Pathogen,Schistosoma mansoni,60194;60195
320,Entamoeba coli,Pathogen,Entamoeba coli,60194
321,Entamoeba histolytica/dispar,Pathogen,Entamoeba histolytica/dispar,60194
322,Blastocystis hominis,Pathogen,Blastocystis hominis,60194
323,Cyclospora sp.,Pathogen,Cyclospora sp.,60194
324,Cryptosporidium sp.,Pathogen,Cryptosporidium sp.,60194;60460
325,Baboon,Host,Baboon,60194;60303
326,Vervet,Host,Vervet,60194
327,Long-tailed macaques,Host,Long-tailed macaques,60248
328,Macaca fascicularis,Scientific name,,60248
329,Opisthorchis viverrini,Pathogen,Opisthorchis viverrini,60248
330,Strongyloides stercoralis,Pathogen,Strongyloides stercoralis,60248
331,Strongyloides fuelleborni,Pathogen,Strongyloides fuelleborni,60248
332,Haplorchis sp.,Pathogen,Haplorchis sp.,60248
333,Helminth,Pathogen,Helminth,60242;60248
334,Thailand,Location,,58774;60248
335,North-eastern Thailand,Location,,60248
336,Forest parks,Location,,60248
337,Habitat,Environment,,60248
338,Anthropogenically modified environments,Environment,,60248
339,Natural environments,Environment,,60248
340,Human-provided food,Resource,,60248
341,Ground,Resource,,60248
342,Intestinal fluke,Pathogen,Intestinal fluke,60248
343,Zoonotic helminth infection,Disease,Zoonotic helminth infection,60248
344,Alouatta pigra,Species,,60135;60137
345,Black howler monkey,Common name,,60137
346,Controrchis biliophilus,Species,,60137
347,Dicrocoeliidae,Family,,60137
348,Trypanoxyuris minutus,Species,,60137
349,Oxyuridae,Family,,60137
350,Giardia sp.,Species,,60137;60200;60460
351,Hexamitidae,Family,,60137
352,Entamoeba sp.,Species,,60137;60200
353,Endamoebidae,Family,,60137
354,Giardia duodenalis,Species,,60137
355,G. lamblia,Synonym,,60137
356,G. intestinalis,Synonym,,60137
357,Assemblages A and B,Subspecies,,60137
358,Belize,Location,,60137
359,Mexico,Location,,58651;60135;60137
360,Human settlements,Location,,60137
361,Domestic animals,Host,Domestic animals,60137
362,A. pigra,Host,A. pigra,60137
363,Alouatta palliata,Species,,60134;60135
364,Ateles geoffroyi,Species,,60134
365,Controrchis sp.,Pathogen,Controrchis sp.,60134
366,Trypanoxyuris sp.,Pathogen,Trypanoxyuris sp.,60134
367,Costa Rica,Location,,60134
368,Tropical dry forest,Location,,60134
369,Primate populations,Host,Primate populations,60134
370,Endoparasite,Pathogen,Endoparasite,60134;60223
371,Reproductive and social status,Host trait,,60134
372,Host population density,Host trait,,60134
373,Environmental factors,Factor,,60134
374,Humidity,Factor,,60134
375,Infectious diseases,Disease,Infectious diseases,60134
376,Conservation strategies,Strategy,,60134
377,Protected areas,Location,,60134
378,chacma baboons,species,,60321
379,Papio ursinus,scientific name,,60321
380,gastrointestinal parasites,pathogen,gastrointestinal parasites,60177;60321
381,rainfall,environmental factor,,60321
382,temperature,environmental factor,,60321
383,ranging behavior,host behavior,,60321
384,home range productivity,host behavior,,60321
385,body condition,host characteristic,,60321
386,social rank,host characteristic,,60321
387,group,host,group,60321
388,population,host,population,60321
389,desert,environment,,60321
390,terrestrial subtropical vertebrate,host group,,60321
391,Phocascaris cystophorae,Pathogen,Phocascaris cystophorae,59994
392,Phocascaris,Genus,,59994
393,Cystophora cristata,Host,Cystophora cristata,59994
394,Cystophora,Genus,,59994
395,Nematoda,Class,,59994;60119;60142
396,Anisakidae,Family,,59994
397,Contracaecum osculatum,Pathogen,Contracaecum osculatum,59994
398,Contracaecum,Genus,,59994
399,eastern spotted skunk,Host,eastern spotted skunk,60365
400,Spilogale putorius,Scientific Name,,60365
401,nematodes,Pathogen,nematodes,60178;60291;60303;60365
402,protozoa,Pathogen,protozoa,60178;60365
403,western Arkansas,Location,,60365
404,March 2005,Time,,60365
405,January 2007,Time,,60365
406,82 fecal samples,Sample,,60135;60365
407,Rupicapra rupicapra rupicapra,scientific name,,60360
408,immune response,phenomenon,,60360
409,communities,ecological unit,,60360
410,biodiversity,ecological concept,,60360
411,hormones,chemical,,60360
412,immunocompetence,phenomenon,,60360
413,testosterone,hormone,,60360
414,epiandrosterone,hormone,,60360
415,cortisol,hormone,,60360
416,oestrogen,hormone,,60360
417,enzyme immunoassays,method,,60360
418,EIA,abbreviation,,60360
419,gastrointestinal helminths,pathogen,gastrointestinal helminths,60360
420,lung helminths,pathogen,lung helminths,60360
421,faecal androgen,metabolite,,60360
422,faecal cortisol,metabolite,,60360
423,faecal oestrogen,metabolite,,60360
424,male chamois,host,male chamois,60360
425,male biased parasitism,originates in,,60360
426,lungworm larvae,are correlated with,,60360
427,Florida panther,Species,,60352
428,Puma concolor coryi,Species,,60352
429,Alaria marcianae,Helminth,,60352
430,Spirometra mansonoides,Helminth,,60352
431,Ancylostoma pluridentatum,Helminth,,60352
432,Ancylostoma caninum,Helminth,,60352
433,Taenia omissa,Helminth,,60352
434,Mesocestoides sp.,Helminth,,60157;60352
435,Forrester et al.,Authors,,60352
436,Bangs,Author,,60352
437,LaRue,Author,,60352
438,Mueller,Author,,60352
439,Alessandrini,Author,,60352
440,Ercolani,Author,,60352
441,Lühe,Author,,60352
442,Coyotes,Host,Coyotes,60155;60157;60423
443,Canis latrans,Scientific Latin Binomial Name,,60155;60157;60423
444,Filaroides osleri,Pathogen,Filaroides osleri,60155
445,Capillaria aerophila,Pathogen,Capillaria aerophila,60155
446,Filaroides,Pathogen,Filaroides,60155
447,Capillaria,Pathogen,Capillaria,60155
448,Oklahoma,Location,,60155;60423
449,Colorado,Location,,60155
450,Wyoming,Location,,60155
451,Iowa,Location,,60155
452,South Dakota,Location,,60155
453,Nebraska,Location,,60155
454,Kansas,Location,,60155
455,Trachea,Anatomical Structure,,60155
456,Bronchi,Anatomical Structure,,60155
457,Bronchial trees,Anatomical Structure,,60155
458,Cysts,Biological Structure,,60155;60511
459,Eurasian lynx,Host,Eurasian lynx,60242
460,Lynx lynx,Scientific name,,60242
461,Diphyllobothrium latum,Pathogen,Diphyllobothrium latum,60242
462,Taenia pisiformis,Pathogen,Taenia pisiformis,60242
463,Taenia laticollis,Pathogen,Taenia laticollis,60242
464,Taenia hydatigena,Pathogen,Taenia hydatigena,60242
465,Taenia taeniaeformis,Pathogen,Taenia taeniaeformis,60242
466,Toxocara cati,Pathogen,Toxocara cati,60242
467,Trichinella spp.,Pathogen,Trichinella spp.,60242
468,Capillaria spp.,Pathogen,Capillaria spp.,60242
469,European mink,Species,,60035
470,Mustela lutreola,Scientific name,,60035
471,Aleutian Disease Virus,Pathogen,Aleutian Disease Virus,60035
472,Parvovirus,Type,,60035
473,Mustelid hosts,Hosts,,60035
474,American mink,Species,,60035
475,Navarra,Location,,60035
476,Rivers,Location,,60035
477,Blood samples,Sample,,60035
478,Plasma samples,Sample,,60035
479,Cadavers,Sample,,60035
480,Pulmonary adiaspiromycosis,Disease,Pulmonary adiaspiromycosis,60035
481,Adiaspiromycosis,Type,,60035
482,Elaeophorosis,Disease,Elaeophorosis,60186;60291
483,Elaeophora elaphi,Pathogen,Elaeophora elaphi,60186
484,Red deer,Host,Red deer,60186
485,Cervus elaphus,Host,Cervus elaphus,60186;60430
486,Toledo Province,Location,,60186
487,Fallow deer,Host,Fallow deer,60186
488,Dama dama,Host,Dama dama,60186
489,Parafilaroides,genus,,60142
490,Filaroididae,family,,60142
491,Carnivora,order,,60142;60415;60488
492,Otariidae,family,,60142
493,Arctocephalus pusillus doriferus,species,,60142
494,Arctocephalus forsteri,species,,60142
495,Arctocephalus tropicalis,species,,60142
496,Australia,location,,60142
497,New Zealand,location,,60142
498,South Africa,location,,59406;60142;60229
499,Parafilaroides normani,species,,60142
500,Brugia beaveri,Pathogen,Brugia beaveri,60342
501,Raccoons,Host,Raccoons,60342;60350
502,Procyon lotor,Scientific Latin binomial name,,60342;60350
503,Mosquitoes,Vector,,58382;60342
504,Domestic cat,Host,Domestic cat,60342
505,Jirds,Host,Jirds,60342
506,Meriones unguiculatus,Scientific Latin binomial name,,60342
507,Lymphatics,Tissue,,60342
508,Subcutaneous tissues,Tissue,,60342
509,Heart,Tissue,,60342;60487
510,Testes,Tissue,,60342
511,Taenia parva,Species,,60214
512,Cestoda,Class,,60157;60201;60214
513,Cyclophyllidea,Order,,60214
514,Taeniidae,Family,,60214
515,Genetta genetta,Species,,60214
516,Genet,Common name,,60214
517,Spermiogenesis,Process,,60214
518,Spermatozoon,Cell,,60214
519,Axoneme,Structure,,60214
520,Cytoplasmic extension,Structure,,60214
521,Centrioles,Structure,,60214
522,Intercentriolar body,Structure,,60214
523,Flagellum,Structure,,60214
524,Mitochondria,Structure,,60214
525,Crest-like body,Structure,,60214
526,Periaxonemal sheath,Structure,,60214
527,Transverse intracytoplasmic walls,Structure,,60214
528,tapeworm,pathogen,tapeworm,60302
529,Bertiella studeri,scientific name,,60302
530,Kibale National Park,location,,60302
531,Uganda,location,,60302
532,leaf,host resource,,60302
533,dung,host resource,,60302
534,bighorn sheep,host,bighorn sheep,60291;60295
535,lungworm,pathogen,lungworm,60295
536,Protostrongylus spp.,pathogen,Protostrongylus spp.,60295
537,Vallonia,gastropod,,60295
538,Antelope Island,location,,60295
539,Newfoundland Mountains,location,,60295
540,Utah,location,,60295
541,Ovis canadensis,host,Ovis canadensis,60291;60295;60516
542,semiarid mountain ranges,location,,60295
543,riparian habitat,habitat,,60295
544,rock habitat,habitat,,60295
545,desert shrub habitat,habitat,,60295
546,grass habitat,habitat,,60295
547,lambs,host,lambs,60295
548,ram groups,host,ram groups,60295
549,Longistrongylus curvispiculum,Pathogen,Longistrongylus curvispiculum,60119
550,Trichostrongyloidea,Taxon,,60119
551,Hippotragus niger,Host,Hippotragus niger,60119;60229
552,Addax nasomaculatus,Host,Addax nasomaculatus,60119
553,Oryx beisa,Host,Oryx beisa,60119
554,Haemonchus contortus,Pathogen,Haemonchus contortus,60119
555,Ranches,Location,,60119
556,Abomasal worm,Pathogen,Abomasal worm,60119
557,Ostertaginae,Taxon,,60119
558,Mesocestoides tapeworms,Pathogen,Mesocestoides tapeworms,60157
559,Mesocestoididae,Taxon,,60157
560,Peromyscus maniculatus,Host,Peromyscus maniculatus,60157
561,Rodents,Host,Rodents,59228;60157;60415
562,Reptiles,Host,Reptiles,60157;60415
563,Mice,Host,Mice,60157;60511
564,Lizards,Host,Lizards,60157
565,Hamsters,Host,Hamsters,60157
566,Western fence lizards,Host,Western fence lizards,60157
567,Laboratory mice,Host,Laboratory mice,60157
568,Domestic dogs,Host,Domestic dogs,60157
569,Deer mice,Host,Deer mice,60157
570,Hopland Research and Extension Center,Location,,60157
571,Southern California,Location,,60157
572,Schistosomiasis,Disease,Schistosomiasis,60195
573,Omo National Park,Location,,60195
574,Ethiopia,Location,,60195
575,Mui River,Location,,60195
576,Park residents,Host,Park residents,60195
577,Suri people,Host,Suri people,60195
578,Biomphalaria pfeifferi,Host,Biomphalaria pfeifferi,60195
579,Trematode larvae,Pathogen,Trematode larvae,60195
580,Howler monkeys,Group,,60135
581,Primates,Host,Primates,60135;60415
582,Environment,Location,,60135
583,Macuspana,Location,,60135
584,Forest fragment,Location,,60135
585,Group size,Attribute,,60135
586,Range area size,Attribute,,60135
587,Intensity of home range use,Attribute,,60135
588,DTP prevalence,Attribute,,60135
589,DTP load,Attribute,,60135
590,Immune function,Attribute,,60135
591,New Mexico,Location,,60291
592,Elaeophora schneideri,Pathogen,Elaeophora schneideri,60291
593,Microfilariae,Pathogen,Microfilariae,60291
594,Carotid arteries,Location,,60291
595,Iliac arteries,Location,,60291
596,Skin,Location,,60291
597,Nasal mucosa,Location,,60291
598,Ram,Host,Ram,60291
599,Yearling ewe,Host,Yearling ewe,60291
600,Fra Cristobal Mountains,Location,,60291
601,Watson Mountain,Location,,60291
602,Gila Wilderness area,Location,,60291
603,Mule deer,Host,Mule deer,60291
604,Odocoileus hemionus hemionus,Host,Odocoileus hemionus hemionus,60291
605,Tabanid vectors,Vector,,60291
606,Setaria,genus,,60229
607,Viborg,author,,60229
608,1795,year,,60229
609,Setaria thwaitei,species,,60229
610,Mönnig,author,,60229
611,1933,year,,60229
612,sable antelope,host,sable antelope,60229
613,roan antelope,host,roan antelope,60229
614,Hippotragus equinus,scientific name,,60229
615,waterbuck,host,waterbuck,60229
616,Kobus ellipsiprymnus,scientific name,,60229
617,Yeh,author,,60229
618,1959,year,,60229
619,Setaria hornbyi,species,,60229
620,gemsbuck,host,gemsbuck,60229
621,Oryx gazella,scientific name,,60229
622,Mönnig's material,material,,60229
623,adult worms,organism,,60229
624,female worms,organism,,60229
625,Scanning electron microscopy,technique,,59196;60229;60487
626,Andean hog-nosed skunk,Host,Andean hog-nosed skunk,60201
627,Conepatus chinga,Host,Conepatus chinga,60201
628,Spirometra erinacei,Pathogen,Spirometra erinacei,60201
629,Diphyllobothridae,Taxon,,60201
630,Abra La Raya,Locality,,60201
631,Cusco,Locality,,60201
632,Peru,Country,,60201
633,Eimeria,Pathogen,Eimeria,60431
634,serows,Host,serows,60431
635,Capricornis spp.,Host,Capricornis spp.,60431
636,Capricornis crispus,Host,Capricornis crispus,60431
637,Capricornis swinhoei,Host,Capricornis swinhoei,60431
638,Japan,Location,,59194;60063;60431;60487;60488
639,October 1998,Time,,60223;60431
640,March 1999,Time,,60431
641,Eimeriad coccidians,Pathogen,Eimeriad coccidians,60431
642,Eimeria kamoshika,Pathogen,Eimeria kamoshika,60431
643,oocysts,Pathogen,oocysts,60306;60431
644,sporocysts,Pathogen,sporocysts,60431
645,micropyle,Structure,,60431
646,oocyst residuum,Structure,,60431
647,polar granules,Structure,,60431
648,Stieda body,Structure,,60431
649,Hepatozoon,Pathogen,Hepatozoon,60486
650,Japanese Martens,Host,Japanese Martens,60486;60488
651,Martes melampus melampus,Host,Martes melampus melampus,60486;60487;60488
652,Martes martes,Host,Martes martes,60486
653,Pine marten,Host,Pine marten,60486
654,Scotland,Location,,60486
655,18S rRNA gene,Molecular feature,,60486
