source_id,source_text,target_id,target_text,relation_type,doc_id
126,Hawaiian monk seal,131,L. pomona,has antibodies to,59836
126,Hawaiian monk seal,132,Brucella spp.,has antibodies to,59836
126,Hawaiian monk seal,133,B. canis,has antibodies to,59836
126,Hawaiian monk seal,134,Chlamydophila abortus,has antibodies to,59836
126,Hawaiian monk seal,135,Toxoplasma gondii,has antibodies to,59836
126,Hawaiian monk seal,136,Dirofilaria immitis,has antibodies to,59836
,Ehrlichia sp.,144,Polymerase chain reaction,is detected by,59858
140,Ehrlichia chaffeensis,144,Polymerase chain reaction,is detected by,59858
141,Ehrlichia phagocytophila,144,Polymerase chain reaction,is detected by,59858
142,Human granulocytic ehrlichiosis,144,Polymerase chain reaction,is detected by,59858
70,White-tailed deer,,Ehrlichia sp.,is infected by,59858
70,White-tailed deer,140,Ehrlichia chaffeensis,is infected by,59858;59859
73,Amblyomma americanum,70,White-tailed deer,infests,59858;59859
147,Hippopotamus amphibius,146,Anthrax,is affected by,56169
148,Cape buffalo,146,Anthrax,is affected by,56169
149,Loxodonta africana,146,Anthrax,is affected by,56169
154,People,146,Anthrax,is at risk from,56169
150,Bacillus anthracis,153,Luangwa River,is present in,56169
147,Hippopotamus amphibius,153,Luangwa River,is found in,56169
148,Cape buffalo,151,Luangwa Valley,is found in,56169
149,Loxodonta africana,151,Luangwa Valley,is found in,56169
154,People,151,Luangwa Valley,are present in,56169
151,Luangwa Valley,152,Zambia,is located in,56169
153,Luangwa River,151,Luangwa Valley,is located in,56169
155,Lepus californicus californicus,157,Dermacentor occidentalis,is infested by,59837
155,Lepus californicus californicus,158,Dermacentor parumapertus,is infested by,59837
155,Lepus californicus californicus,159,Ixodes neotomae,is infested by,59837
155,Lepus californicus californicus,160,Ixodes pacificus,is infested by,59837
155,Lepus californicus californicus,161,Haemaphysalis leporispalustris,is infested by,59837
157,Dermacentor occidentalis,156,Borrelia burgdorferi,contains,59837
158,Dermacentor parumapertus,156,Borrelia burgdorferi,contains,59837
159,Ixodes neotomae,156,Borrelia burgdorferi,contains,59837
161,Haemaphysalis leporispalustris,156,Borrelia burgdorferi,contains,59837
162,Odocoileus hemionus columbianus,159,Ixodes neotomae,is infested by,59837
162,Odocoileus hemionus columbianus,161,Haemaphysalis leporispalustris,is infested by,59837
156,Borrelia burgdorferi,155,Lepus californicus californicus,infects,59837
156,Borrelia burgdorferi,162,Odocoileus hemionus columbianus,infects,59837
167,badger,168,Meles meles,is a,59823
167,badger,169,bovine tuberculosis,has,59823
170,British cattle,169,bovine tuberculosis,can have,59823
167,badger,969,bovine tuberculosis incidence,influences,59823
177,social organization,969,bovine tuberculosis incidence,influences,59823
176,movement,969,bovine tuberculosis incidence,influences,59823
173,individual,970,probability of TB incidence,has,59823
174,social group,970,probability of TB incidence,has,59823
173,individual,971,in groups where TB is already present,is more likely to be an incident case,59823
174,social group,971,in groups where TB is already present,is more likely to be an incident case,59823
174,social group,972,when group size is diminishing,is more likely to be an incident case,59823
173,individual,973,individual-level movement,is positively correlated with,59823
174,social group,974,group-level movement,is positively correlated with,59823
174,social group,975,among males,has a higher probability of incident cases,59823
174,social group,976,when proportion of females is high,has a higher probability of incident cases,59823
181,Clostridium perfringens,182,polar bears,is isolated from,57733
184,Svalbard,185,Norway,is located in,57733
55,2001,977,Clostridium perfringens was isolated,is the year,57733
73,Amblyomma americanum,140,Ehrlichia chaffeensis,is a suspected vector of,59859
186,lone star tick,73,Amblyomma americanum,infests,59859
186,lone star tick,,southeastern United States,infests,59859
187,United States,,southeastern United States,is a location of,59859
,Human,100,Staphylococcus aureus,hosts,56156
100,Staphylococcus aureus,188,Great ape,causes disease in,56156
100,Staphylococcus aureus,192,Chimpanzee,transmits between,56156
189,Gorilla gorilla gorilla,100,Staphylococcus aureus,hosts,56156
194,International Centre for Medical Research,193,Franceville,located in,56156
193,Franceville,195,Gabon,located in,56156
,Human,196,Leptospira licerasiae,is infected by,56805
197,Rattus norvegicus,196,Leptospira licerasiae,hosts,56805
197,Rattus norvegicus,6,Leptospira,hosts,56805
198,Rattus rattus,6,Leptospira,hosts,56805
196,Leptospira licerasiae,201,L. fainei,is related to,56805
196,Leptospira licerasiae,202,L. inadai,is related to,56805
205,LipL32,196,Leptospira licerasiae,is detectable in,56805
205,LipL32,203,L. interrogans,is detectable in,56805
205,LipL32,204,L. kirschneri,is detectable in,56805
196,Leptospira licerasiae,198,Rattus rattus,is isolated from,56805
196,Leptospira licerasiae,14,humans,is isolated from,56805
206,Mycoplasma alligatoris,207,American alligators,is isolated from,57753
206,Mycoplasma alligatoris,208,Alligator mississippiensis,is a pathogen of,57753
209,A21JP2T,206,Mycoplasma alligatoris,is a type strain of,57753
210,ATCC 700619T,209,A21JP2T,is a designation of,57753
211,Alabama,978,Ehrlichia spp. is found,is a location where,59860
212,Arkansas,978,Ehrlichia spp. is found,is a location where,59860
213,Florida,978,Ehrlichia spp. is found,is a location where,59860
214,Georgia,978,Ehrlichia spp. is found,is a location where,59860
215,Illinois,978,Ehrlichia spp. is found,is a location where,59860
216,Kentucky,978,Ehrlichia spp. is found,is a location where,59860
217,Louisiana,978,Ehrlichia spp. is found,is a location where,59860
218,Maryland,978,Ehrlichia spp. is found,is a location where,59860
219,Massachusetts,978,Ehrlichia spp. is found,is a location where,59860
220,Mississippi,978,Ehrlichia spp. is found,is a location where,59860
221,Missouri,978,Ehrlichia spp. is found,is a location where,59860
222,North Carolina,978,Ehrlichia spp. is found,is a location where,59860
223,South Carolina,978,Ehrlichia spp. is found,is a location where,59860
224,Tennessee,978,Ehrlichia spp. is found,is a location where,59860
225,Texas,978,Ehrlichia spp. is found,is a location where,59860
226,Virginia,978,Ehrlichia spp. is found,is a location where,59860
227,West Virginia,978,Ehrlichia spp. is found,is a location where,59860
187,United States,978,Ehrlichia spp. is found,is a location where,59860
,Brucella sp.,228,marine mammals,infects,59886
,Brucella sp.,231,harbor seals,infects,59886
,Brucella sp.,232,harp seals,infects,59886
,Brucella sp.,233,lung,is isolated from,59886
,Brucella sp.,234,axillary lymph nodes,is isolated from,59886
,Brucella sp.,235,inguinal lymph nodes,is isolated from,59886
,Brucella sp.,236,prescapular lymph nodes,is isolated from,59886
238,brown bears,237,Mycobacterium avium subsp. paratuberculosis,can become infected with,57730
239,Ursus arctos,237,Mycobacterium avium subsp. paratuberculosis,is a host of,57730
243,cattle,237,Mycobacterium avium subsp. paratuberculosis,can be infected with,57730
241,Slovakia,240,National Park Low Tatras,is a location of,57730
240,National Park Low Tatras,238,brown bears,is a location of,57730
237,Mycobacterium avium subsp. paratuberculosis,979,intestinal mucosa of brown bears,is isolated from,57730
237,Mycobacterium avium subsp. paratuberculosis,980,kidney of brown bear,is isolated from,57730
237,Mycobacterium avium subsp. paratuberculosis,981,paratuberculosis in ruminants,is the causative agent of,57730
982,M. a. paratuberculosis isolates,983,RFLP type B-C1,are classified as,57730
982,M. a. paratuberculosis isolates,984,infected cattle in surrounding area,are detected in,57730
238,brown bears,985,potential vectors and/or reservoirs of the infection,can act as,57730
245,Salmonella enterica,59,California sea lion,is isolated from,59832
245,Salmonella enterica,57,Northern elephant seal,is isolated from,59832
245,Salmonella enterica,246,Western gulls,is isolated from,59832
245,Salmonella enterica,248,Puget Sound,is isolated from,59832
40,Channel Islands,245,Salmonella enterica,has,59832
37,USA,245,Salmonella enterica,has,59832
251,World,245,Salmonella enterica,has,59832
252,Papio anubis,254,Trichuris sp.,hosts,60194
252,Papio anubis,255,Strongyloides sp.,hosts,60194
252,Papio anubis,256,Trichostrongylus sp.,hosts,60194
252,Papio anubis,257,Oesophagostomum sp.,hosts,60194
252,Papio anubis,258,Schistosoma mansoni,hosts,60194
252,Papio anubis,259,Entamoeba coli,hosts,60194
252,Papio anubis,260,Entamoeba histolytica/dispar,hosts,60194
252,Papio anubis,261,Blastocystis hominis,hosts,60194
252,Papio anubis,262,Cyclospora sp.,hosts,60194
252,Papio anubis,263,Cryptosporidium sp.,hosts,60194
253,Cercopithecus aethiops,254,Trichuris sp.,hosts,60194
253,Cercopithecus aethiops,257,Oesophagostomum sp.,hosts,60194
253,Cercopithecus aethiops,259,Entamoeba coli,hosts,60194
253,Cercopithecus aethiops,260,Entamoeba histolytica/dispar,hosts,60194
253,Cercopithecus aethiops,261,Blastocystis hominis,hosts,60194
253,Cercopithecus aethiops,262,Cyclospora sp.,hosts,60194
253,Cercopithecus aethiops,263,Cryptosporidium sp.,hosts,60194
14,Humans,252,Papio anubis,at risk from,60194
14,Humans,253,Cercopithecus aethiops,at risk from,60194
,Human,270,Opisthorchis viverrini,hosts,60248
,Human,271,Strongyloides stercoralis,hosts,60248
268,Long-tailed macaques,,Human,has relationship with,60248
268,Long-tailed macaques,272,Strongyloides fuelleborni,hosts,60248
268,Long-tailed macaques,273,Haplorchis sp.,hosts,60248
269,Macaca fascicularis,268,Long-tailed macaques,is a type of,60248
274,black howler monkeys,278,Controrchis biliophilus,hosts,60137
274,black howler monkeys,279,Trypanoxyuris minutus,hosts,60137
274,black howler monkeys,280,Giardia sp.,hosts,60137
274,black howler monkeys,281,Entamoeba sp.,hosts,60137
274,black howler monkeys,282,Giardia duodenalis,hosts,60137
275,Alouatta pigra,282,Giardia duodenalis,hosts,60137
276,Belize,274,black howler monkeys,location,60137
277,Mexico,274,black howler monkeys,location,60137
286,Alouatta palliata,288,Controrchis sp.,hosts,60134
286,Alouatta palliata,289,Trypanoxyuris sp.,hosts,60134
286,Alouatta palliata,255,Strongyloides sp.,hosts,60134
287,Ateles geoffroyi,288,Controrchis sp.,hosts,60134
287,Ateles geoffroyi,289,Trypanoxyuris sp.,hosts,60134
287,Ateles geoffroyi,255,Strongyloides sp.,hosts,60134
290,Costa Rica,291,tropical dry forest,is located in,60134
292,primate populations,291,tropical dry forest,are found in,60134
292,primate populations,290,Costa Rica,are found in,60134
304,chacma baboons,305,Papio ursinus,is a type of,60321
,gastrointestinal parasites,304,chacma baboons,infect,60321
173,individual,297,age,has,60321
173,individual,298,sex,has,60321
173,individual,310,body condition,has,60321
173,individual,311,social rank,has,60321
312,group,173,individual,is composed of,60321
313,population,312,group,is composed of,60321
314,desert,304,chacma baboons,is the habitat of,60321
315,Phocascaris cystophorae,318,Cystophora cristata,is a parasite of,59994
315,Phocascaris cystophorae,321,Phocid seals,is a parasite of,59994
320,Contracaecum osculatum,321,Phocid seals,is a parasite of,59994
322,eastern spotted skunk,324,nematodes,is host to,60365
322,eastern spotted skunk,325,protozoa,is host to,60365
322,eastern spotted skunk,329,82 fecal samples,is identified in,60365
329,82 fecal samples,324,nematodes,contain,60365
329,82 fecal samples,325,protozoa,contain,60365
326,western Arkansas,322,eastern spotted skunk,is location of,60365
327,March 2005,322,eastern spotted skunk,is time period of,60365
328,January 2007,322,eastern spotted skunk,is time period of,60365
330,chamois,332,parasites,is host to,60360
332,parasites,333,immune response,are linked with,60360
333,immune response,334,communities,influences,60360
334,communities,335,biodiversity,are structured by,60360
337,testosterone,336,hormones,is a type of,60360
338,epiandrosterone,336,hormones,is a type of,60360
339,cortisol,336,hormones,is a type of,60360
340,oestrogen,336,hormones,is a type of,60360
341,gastrointestinal helminths,330,chamois,infest,60360
342,lung helminths,330,chamois,infest,60360
349,male chamois,350,lungworm larvae,have higher output of,60360
350,lungworm larvae,343,faecal androgen,are correlated with,60360
350,lungworm larvae,344,faecal cortisol,are correlated with,60360
349,male chamois,343,faecal androgen,have higher levels of,60360
349,male chamois,344,faecal cortisol,have higher levels of,60360
349,male chamois,345,faecal oestrogen,have higher levels of,60360
351,Florida panther,353,Alaria marcianae,hosts,60352
351,Florida panther,354,Spirometra mansonoides,hosts,60352
351,Florida panther,355,Ancylostoma pluridentatum,hosts,60352
351,Florida panther,356,Ancylostoma caninum,hosts,60352
351,Florida panther,357,Taenia omissa,hosts,60352
351,Florida panther,358,Mesocestoides sp.,hosts,60352
353,Alaria marcianae,361,LaRue,is identified by,60352
354,Spirometra mansonoides,362,Mueller,is identified by,60352
355,Ancylostoma pluridentatum,363,Alessandrini,is identified by,60352
356,Ancylostoma caninum,364,Ercolani,is reported by,60352
357,Taenia omissa,365,Lühe,is identified by,60352
359,Forrester et al.,358,Mesocestoides sp.,reported on,60352
366,Coyotes,368,Filaroides osleri,hosts,60155
366,Coyotes,369,Capillaria aerophila,hosts,60155
370,Oklahoma,366,Coyotes,location,60155
371,Colorado,366,Coyotes,location,60155
372,Wyoming,366,Coyotes,location,60155
373,Iowa,366,Coyotes,location,60155
374,South Dakota,366,Coyotes,location,60155
375,Nebraska,366,Coyotes,location,60155
225,Texas,366,Coyotes,location,60155
376,Kansas,366,Coyotes,location,60155
378,Lynx lynx,379,Diphyllobothrium latum,hosts,60242
378,Lynx lynx,380,Taenia pisiformis,hosts,60242
378,Lynx lynx,381,Taenia laticollis,hosts,60242
378,Lynx lynx,382,Taenia hydatigena,hosts,60242
378,Lynx lynx,383,Taenia taeniaeformis,hosts,60242
378,Lynx lynx,384,Toxocara cati,hosts,60242
378,Lynx lynx,385,Trichinella spp.,hosts,60242
378,Lynx lynx,386,Capillaria spp.,hosts,60242
387,European mink,389,Aleutian Disease Virus,is a host of,60035
387,European mink,48,Spain,is found in,60035
387,European mink,393,Navarra,is found in,60035
392,American mink,389,Aleutian Disease Virus,is a host of,60035
389,Aleutian Disease Virus,391,parvovirus,is a,60035
387,European mink,401,traumatic and hemorrhagic lesions,has a pathology of,60035
387,European mink,400,pulmonary adiaspiromycosis,has a pathology of,60035
387,European mink,403,histopathologic lesions,has a pathology of,60035
404,Elaeophorosis,407,Elaeophora elaphi,is caused by,60186
404,Elaeophorosis,405,red deer,affects,60186
404,Elaeophorosis,48,Spain,is found in,60186
404,Elaeophorosis,406,Toledo Province,is found in,60186
407,Elaeophora elaphi,405,red deer,is found in,60186
405,red deer,324,nematodes,hosts,60186
405,red deer,409,Dama dama,does not host,60186
410,Parafilaroides,316,Nematoda,is a,60142
410,Parafilaroides,411,Filaroididae,is a,60142
420,Parafilaroides normani,410,Parafilaroides,is a species of,60142
414,Arctocephalus pusillus doriferus,233,lung,has,60142
415,Arctocephalus forsteri,233,lung,has,60142
416,Arctocephalus tropicalis,233,lung,has,60142
420,Parafilaroides normani,414,Arctocephalus pusillus doriferus,is found in,60142
420,Parafilaroides normani,415,Arctocephalus forsteri,is found in,60142
420,Parafilaroides normani,416,Arctocephalus tropicalis,is found in,60142
414,Arctocephalus pusillus doriferus,417,Australia,is from,60142
415,Arctocephalus forsteri,418,New Zealand,is from,60142
416,Arctocephalus tropicalis,419,South Africa,is from,60142
421,Brugia beaveri,422,raccoons,is a parasite of,60342
421,Brugia beaveri,424,mosquitoes,develops in,60342
421,Brugia beaveri,425,domestic cat,can be transmitted to,60342
421,Brugia beaveri,426,jirds,can be transmitted to,60342
428,Taenia parva,432,Genetta genetta,is a parasite of,60214
428,Taenia parva,429,Cestoda,is a member of,60214
428,Taenia parva,430,Cyclophyllidea,is a member of,60214
428,Taenia parva,431,Taeniidae,is a member of,60214
432,Genetta genetta,433,Genet,is a member of,60214
192,chimpanzee,434,tapeworm,hosts,60302
436,Kibale National Park,437,Uganda,located in,60302
435,Bertiella studeri,434,tapeworm,is a type of,60302
192,chimpanzee,986,leaf-swallowing,has relationship with,60302
986,leaf-swallowing,987,tapeworm infection,is associated with,60302
438,bighorn sheep,439,lungworm,hosts,60295
439,lungworm,441,Vallonia,infects,60295
438,bighorn sheep,451,lambs,has,60295
444,Utah,37,USA,is located in,60295
442,Antelope Island,444,Utah,is located in,60295
443,Newfoundland Mountains,444,Utah,is located in,60295
446,semiarid mountain ranges,438,bighorn sheep,is home to,60295
454,Longistrongylus curvispiculum,316,Nematoda,is a,60119
454,Longistrongylus curvispiculum,455,Trichostrongyloidea,is a,60119
454,Longistrongylus curvispiculum,456,Hippotragus niger,was recovered from,60119
454,Longistrongylus curvispiculum,457,Addax nasomaculatus,was recovered from,60119
454,Longistrongylus curvispiculum,458,Oryx beisa,was recovered from,60119
454,Longistrongylus curvispiculum,463,ostertaginae,is similar to,60119
,Mesocestoides,366,Coyotes,infects,60157
,Mesocestoides,470,Mice,infects,60157
,Mesocestoides,471,Lizards,infects,60157
,Mesocestoides,472,Hamsters,infects,60157
,Mesocestoides,13,Dogs,infects,60157
473,Tetrathyridia,470,Mice,infects,60157
473,Tetrathyridia,471,Lizards,infects,60157
473,Tetrathyridia,472,Hamsters,infects,60157
473,Tetrathyridia,13,Dogs,infects,60157
,Mesocestoides,467,Deer mice,has relationship with,60157
478,Schistosomiasis,479,Omo National Park,is found in,60195
478,Schistosomiasis,481,Park residents,infects,60195
478,Schistosomiasis,482,Suri people,infects,60195
,Schistosomiasis mansoni,252,Papio anubis,infects,60195
,Schistosomiasis mansoni,253,Cercopithecus aethiops,infects,60195
480,Mui River,483,Biomphalaria pfeifferi,is a habitat for,60195
264,Ethiopia,479,Omo National Park,is a location of,60195
286,Alouatta palliata,488,Group size,has group size,60135
275,Alouatta pigra,488,Group size,has group size,60135
286,Alouatta palliata,486,DTP,is infected by,60135
275,Alouatta pigra,486,DTP,is infected by,60135
332,Parasites,489,Environment,accumulate in,60135
286,Alouatta palliata,275,Alouatta pigra,shares home range with,60135
490,Elaeophora schneideri,445,Ovis canadensis,infects,60291
445,Ovis canadensis,494,Odocoileus hemionus hemionus,coexists with,60291
494,Odocoileus hemionus hemionus,490,Elaeophora schneideri,coexists with,60291
445,Ovis canadensis,491,New Mexico,is found in,60291
491,New Mexico,37,USA,is located in,60291
494,Odocoileus hemionus hemionus,491,New Mexico,is found in,60291
492,Fra Cristobal Mountains,491,New Mexico,is located in,60291
493,Gila Wilderness area,491,New Mexico,is located in,60291
496,Tabanid,490,Elaeophora schneideri,is a vector for,60291
497,Setaria,456,Hippotragus niger,described from,60229
497,Setaria,504,Hippotragus equinus,described from,60229
497,Setaria,506,Kobus ellipsiprymnus,described from,60229
500,Setaria thwaitei,510,Setaria hornbyi,considered synonym of,60229
500,Setaria thwaitei,456,Hippotragus niger,found in,60229
500,Setaria thwaitei,504,Hippotragus equinus,found in,60229
500,Setaria thwaitei,512,Oryx gazella,found in,60229
500,Setaria thwaitei,511,gemsbuck,found in,60229
500,Setaria thwaitei,513,sable antelope,found in,60229
517,Conepatus chinga,518,Spirometra erinacei,hosts,60201
523,Eimeria,524,serows,found in,60431
523,Eimeria,525,Capricornis spp.,found in,60431
523,Eimeria,526,Capricornis crispus,found in,60431
523,Eimeria,527,Capricornis swinhoei,found in,60431
523,Eimeria,528,Japan,found in,60431
532,Eimeria kamoshika,523,Eimeria,consistent with description of,60431
533,Hepatozoon,534,Japanese Martens,is found in,60486
533,Hepatozoon,537,pine marten,is found in,60486
533,Hepatozoon,544,phagocytes,has merozoites/gametocytes,60486
533,Hepatozoon,545,myocardium,has schizonts,60486
534,Japanese Martens,537,pine marten,shares same species,60486
546,Tana River red colobus,547,Procolobus rufomitratus,is a,60177
548,mangabey,549,Cercocebus galeritus galeritus,is a,60177
,human,550,forest,has relationship with,60177
,human,555,cultivation,causes,60177
,human,558,disturbance,causes,60177
546,Tana River red colobus,332,parasites,has relationship with,60177
548,mangabey,332,parasites,has relationship with,60177
556,monkey density,557,forest area,is associated with,60177
556,monkey density,558,disturbance,is associated with,60177
559,parasite prevalence,556,monkey density,is associated with,60177
560,parasite richness,556,monkey density,is associated with,60177
559,parasite prevalence,561,human disturbance,is associated with,60177
560,parasite richness,561,human disturbance,is associated with,60177
546,Tana River red colobus,548,mangabey,is different from,60177
565,Entopolypoides macaci,568,African baboon,is found in,60522
565,Entopolypoides macaci,566,Papio cynocephalus,is found in,60522
565,Entopolypoides macaci,16,Kenya,occurs in,60522
565,Entopolypoides macaci,567,Hepatocystis kochi,does not coexist with,60522
565,Entopolypoides macaci,569,splenectomy,may be greatly enhanced by,60522
572,African lions,576,Ancylostoma braziliense,hosts,60306
572,African lions,577,Gnathostoma spinigerum,hosts,60306
572,African lions,578,Uncinaria stenocephala,hosts,60306
572,African lions,135,Toxoplasma gondii,hosts,60306
572,African lions,579,Isospora felis,hosts,60306
581,faeces,582,oocysts,contains,60306
582,oocysts,580,I. felis,belong to,60306
580,I. felis,572,African lions,infects,60306
572,African lions,575,Namibia,habitat,60306
572,African lions,574,Intu Afrika Kalahari Game Reserve,habitat,60306
588,scats,572,African lions,belong to,60306
332,parasites,589,flotation technique,are diagnosed by,60306
,endoparasites,589,flotation technique,are diagnosed by,60306
324,nematodes,589,flotation technique,are diagnosed by,60306
583,coccidians,589,flotation technique,are diagnosed by,60306
580,I. felis,584,McMaster method,is diagnosed by,60306
572,African lions,592,semi-captive conditions,are kept in,60306
189,Gorilla gorilla gorilla,,Endoparasites,hosts,60223;60460
189,Gorilla gorilla gorilla,598,Amoebae,hosts,60223
189,Gorilla gorilla gorilla,599,Entodiniomorph ciliates,hosts,60223
