source_id,source_text,target_id,target_text,relation_type,doc_id
91,Pyrenean Chamois,95,Border disease virus,affected by,59904
95,Border disease virus,94,Pestivirus,cluster of,59904
91,Pyrenean Chamois,93,Spain,found in,59904
91,Pyrenean Chamois,97,Northeastern Spain,found in,59904
94,Pestivirus,97,Northeastern Spain,found in,59904
,Rupicapra pyrenaica,95,Border disease virus,associated with,59578
105,Central Pyrenees,104,NE Spain,located in,59578
95,Border disease virus,108,RT-PCR,detected by,59578
95,Border disease virus,107,monoclonal antibodies,characterized by,59578
111,Urate nephrolithiasis,112,Northern elephant seal,found in,59831
111,Urate nephrolithiasis,114,California sea lion,found in,59831
112,Northern elephant seal,120,Hydronephrosis,had,59831
114,California sea lion,120,Hydronephrosis,had,59831
123,2004,116,Necropsy,year of,59831
34,California,116,Necropsy,location of,59831
124,Ehrlichia spp.,132,White-tailed deer,found on,59842;59860
125,Ehrlichia chaffeensis,132,White-tailed deer,found on,59842
126,HGE agent,132,White-tailed deer,found on,59842
127,Ehrlichia equi,136,Blood,detected in,59842
124,Ehrlichia spp.,136,Blood,detected in,59842
125,Ehrlichia chaffeensis,135,Lymph node,isolated in,59842
126,HGE agent,136,Blood,detected in,59842
124,Ehrlichia spp.,138,Polymerase chain reaction,detected using,59842
124,Ehrlichia spp.,139,Indirect fluorescent antibody testing,detected using,59842
124,Ehrlichia spp.,140,Culture,detected using,59842
133,Ticks,132,White-tailed deer,found on,59842
129,Amblyomma americanum,125,Ehrlichia chaffeensis,strongly implicated as vector of,59842;59859
130,Ixodes scapularis,126,HGE agent,strongly implicated as vector of,59842
124,Ehrlichia spp.,134,Neutrophil,infects,59842
124,Ehrlichia spp.,135,Lymph node,infects,59842
145,Antibodies,146,Pathogenic agents,to,59912
145,Antibodies,150,Foot-and-mouth disease,against,59912
145,Antibodies,151,Bovine herpes virus,against,59912
145,Antibodies,152,Lumpy skin disease,against,59912
145,Antibodies,153,Bovine viral diarrhoea,against,59912
145,Antibodies,154,Akabane,against,59912
145,Antibodies,155,Bovine ephemeral fever,against,59912
145,Antibodies,156,Bluetongue,against,59912
145,Antibodies,157,Enzootic bovine leucosis,against,59912
145,Antibodies,158,African horse sickness,against,59912
145,Antibodies,159,African swine fever,against,59912
145,Antibodies,160,Brucella abortus,against,59912
162,Syncerus caffer,145,Antibodies,contained,59912
164,Connochaetes taurinus,145,Antibodies,contained,59912
166,Damaliscus korrigum,145,Antibodies,contained,59912
170,black bear,175,valvular endocarditis,has,59921
170,black bear,174,Staphylococcus aureus,has,59921
170,black bear,173,Ursus americanus,is,59921;60553
170,black bear,171,Labrador,is from,59921
170,black bear,172,Canada,is from,59921
174,Staphylococcus aureus,175,valvular endocarditis,causes,59921
174,Staphylococcus aureus,178,coagulase-positive,is,59921
177,northern Labrador,170,black bear,is a location of,59921
180,parainfluenza 3 virus,181,Bison bison,found in,58455
181,Bison bison,184,Delta Junction,found near,58455
181,Bison bison,182,Alaska,found in,58455
183,Delta bison,184,Delta Junction,found near,58455
183,Delta bison,182,Alaska,found in,58455
187,Domestic cattle,180,parainfluenza 3 virus,hypothesized as source for infection,58455
188,Rocky Mountain cougars,190,Feline immunodeficiency virus,associated with,59903
188,Rocky Mountain cougars,191,Feline parvovirus,associated with,59903
188,Rocky Mountain cougars,192,Feline coronavirus,associated with,59903
188,Rocky Mountain cougars,193,Feline calicivirus,associated with,59903
188,Rocky Mountain cougars,,Canine distemper virus,associated with,59903
188,Rocky Mountain cougars,194,Feline herpesvirus,associated with,59903
188,Rocky Mountain cougars,195,Yersinia pestis,associated with,59903
189,Puma concolor,188,Rocky Mountain cougars,is a type of,59903
208,Hawaiian monk seal,223,Serum samples,sampled,59836
208,Hawaiian monk seal,145,Antibodies,tested,59836
208,Hawaiian monk seal,211,Phocine herpesvirus-1,tested,59836
208,Hawaiian monk seal,212,Leptospira bratislava,tested,59836
208,Hawaiian monk seal,213,L. hardjo,tested,59836
208,Hawaiian monk seal,,L. icterohaemorrhagiae,tested,59836
208,Hawaiian monk seal,214,L. pomona,tested,59836
208,Hawaiian monk seal,215,Brucella spp.,tested,59836
208,Hawaiian monk seal,216,B. canis,tested,59836
208,Hawaiian monk seal,217,Chlamydophila abortus,tested,59836
208,Hawaiian monk seal,218,Toxoplasma gondii,tested,59836
208,Hawaiian monk seal,219,Dirofilaria immitis,tested,59836
211,Phocine herpesvirus-1,145,Antibodies,detected,59836
212,Leptospira bratislava,145,Antibodies,detected,59836
213,L. hardjo,145,Antibodies,detected,59836
,L. icterohaemorrhagiae,145,Antibodies,detected,59836
214,L. pomona,145,Antibodies,detected,59836
215,Brucella spp.,145,Antibodies,detected,59836
216,B. canis,145,Antibodies,detected,59836
217,Chlamydophila abortus,145,Antibodies,detected,59836
218,Toxoplasma gondii,145,Antibodies,detected,59836
219,Dirofilaria immitis,145,Antibodies,detected,59836
145,Antibodies,224,Enzyme-linked immunosorbent assay,tested,59836
145,Antibodies,225,Virus neutralization test,tested,59836
145,Antibodies,226,Microagglutination test,tested,59836
145,Antibodies,227,Complement fixation test,tested,59836
145,Antibodies,228,Card test,tested,59836
,Ehrlichia sp.,125,Ehrlichia chaffeensis,resembles,59858
,Ehrlichia sp.,132,White-tailed deer,is detected in,59858;59860
125,Ehrlichia chaffeensis,144,Human granulocytic ehrlichiosis,is the agent of,59858
,Ehrlichia sp.,137,16S rDNA,has a 16s rdna sequence,59858
230,DGA,124,Ehrlichia spp.,is a primer for,59858
231,GA1UR,124,Ehrlichia spp.,is a primer for,59858
230,DGA,231,GA1UR,is used with,59858
129,Amblyomma americanum,132,White-tailed deer,infests,59858
236,Anthrax,239,Hippos,affects,56169
236,Anthrax,242,Cape buffalo,affects,56169
236,Anthrax,243,Elephant,affects,56169
239,Hippos,241,Luangwa River,found in,56169
241,Luangwa River,237,Luangwa Valley,located in,56169
237,Luangwa Valley,238,Zambia,located in,56169
236,Anthrax,255,Region,occurs in,56169
254,People,236,Anthrax,at risk from,56169
245,Bacillus anthracis,236,Anthrax,causes,56169
256,Spirochetes,257,mammals,found in,59837
256,Spirochetes,133,ticks,found in,59837
256,Spirochetes,258,Acari,found in,59837
256,Spirochetes,259,Ixodidae,found in,59837
256,Spirochetes,260,Lyme borreliosis,found in,59837
256,Spirochetes,34,California,found in,59837
261,Borrelia burgdorferi,262,black-tailed jackrabbits,detected in,59837
261,Borrelia burgdorferi,266,Ixodes neotomae,detected in,59837
261,Borrelia burgdorferi,268,Haemaphysalis leporispalustris,detected in,59837
268,Haemaphysalis leporispalustris,256,Spirochetes,passes,59837
271,Columbian black-tailed deer,256,Spirochetes,infected with,59837
274,Borrelia,133,ticks,detected in,59837
275,Lyme,260,Lyme borreliosis,associated with,59837
276,Bovine tuberculosis,284,Demographic processes,influence,59823
276,Bovine tuberculosis,285,Disease dynamics,influence,59823
276,Bovine tuberculosis,289,Social structure,influence,59823
281,TB,282,Clinical samples,detected by,59823
281,TB,283,Bacilli,detected by,59823
292,Clostridium perfringens,293,polar bears,occurs in,57733
292,Clostridium perfringens,298,C. perfringens type A,is classified as,57733
298,C. perfringens type A,300,fatal diseases,is associated with,57733
298,C. perfringens type A,302,animal species,is associated with,57733
298,C. perfringens type A,301,humans,is associated with,57733
298,C. perfringens type A,299,gastrointestinal tract,is a normal inhabitant of,57733
293,polar bears,295,Svalbard,are found in,57733
293,polar bears,296,Norway,are found in,57733
128,Odocoileus virginianus,223,Serum samples,collection,59859
308,Lone star tick,129,Amblyomma americanum,infestations,59859
174,Staphylococcus aureus,336,Great apes,is found in,56156
174,Staphylococcus aureus,330,Western lowland gorilla,is found in,56156
174,Staphylococcus aureus,332,Chimpanzees,is found in,56156
328,International Centre for Medical Research of Franceville,325,Gabon,is located in,56156
330,Western lowland gorilla,331,Gorilla gorilla gorilla,is a species of,56156
332,Chimpanzees,333,Pan troglodytes,is a species of,56156
325,Gabon,326,Central Africa,is a country in,56156
3,Leptospirosis,10,Leptospira,caused by,56805
10,Leptospira,339,Rattus,associated with,56805
10,Leptospira,342,Rattus norvegicus,isolated from,56805
10,Leptospira,343,Leptospira licerasiae,named,56805
343,Leptospira licerasiae,344,L. fainei,related to,56805
343,Leptospira licerasiae,345,L. inadai,related to,56805
347,LipL32,343,Leptospira licerasiae,detectable in,56805
347,LipL32,348,L. interrogans,detectable in,56805
347,LipL32,349,L. kirschneri,detectable in,56805
343,Leptospira licerasiae,3,leptospirosis,causes,56805
353,Mycoplasma alligatoris,354,American alligators,is isolated from,57753
356,Mycoplasmas,354,American alligators,were isolated from,57753
353,Mycoplasma alligatoris,,alligators,is a pathogen of,57753
353,Mycoplasma alligatoris,355,Alligator mississippiensis,is a pathogen of,57753
357,A21JP2T,353,Mycoplasma alligatoris,is the type strain of,57753
124,Ehrlichia spp.,,Indirect fluorescent antibody test,detected using,59860
124,Ehrlichia spp.,2,United States,found in,59860
132,White-tailed deer,361,Alabama,found in,59860
132,White-tailed deer,362,Arkansas,found in,59860
132,White-tailed deer,363,Florida,found in,59860
132,White-tailed deer,131,Georgia,found in,59860
132,White-tailed deer,364,Illinois,found in,59860
132,White-tailed deer,365,Kentucky,found in,59860
132,White-tailed deer,366,Louisiana,found in,59860
132,White-tailed deer,367,Maryland,found in,59860
132,White-tailed deer,368,Massachusetts,found in,59860
132,White-tailed deer,369,Mississippi,found in,59860
132,White-tailed deer,370,Missouri,found in,59860
132,White-tailed deer,371,North Carolina,found in,59860
132,White-tailed deer,372,South Carolina,found in,59860
132,White-tailed deer,373,Tennessee,found in,59860
132,White-tailed deer,374,Texas,found in,59860
132,White-tailed deer,375,Virginia,found in,59860
132,White-tailed deer,376,West Virginia,found in,59860
,Brucella sp.,378,marine mammals,infection,59886
,Brucella sp.,382,pinnipeds,infection,59886
,Brucella sp.,381,cetaceans,infection,59886
,Brucella sp.,396,harp seals,infection,59886
,Brucella sp.,389,lymphoid and visceral tissues,isolation,59886
,Brucella sp.,390,lung,isolation,59886
,Brucella sp.,391,axillary,isolation,59886
,Brucella sp.,392,inguinal,isolation,59886
,Brucella sp.,393,prescapular,isolation,59886
,Brucella sp.,1,Connecticut,exposure,59886
,Brucella sp.,380,Rhode Island,exposure,59886
385,antibodies to Brucella sp.,386,brucellosis card test,testing,59886
385,antibodies to Brucella sp.,387,buffered acidified plate antigen test,testing,59886
385,antibodies to Brucella sp.,388,rivanol test,testing,59886
384,serologic evidence of exposure,385,antibodies to Brucella sp.,testing,59886
394,Phoca vitulina,,Brucella sp.,infection,59886
395,Phoca groenlandica,,Brucella sp.,infection,59886
404,brown bears,415,M. a. paratuberculosis,can become infected with,57730
408,Carpathians,406,National Park Low Tatras,is the location of,57730
410,IS900,138,polymerase chain reaction,was used in,57730
413,cattle,415,M. a. paratuberculosis,were infected with,57730
414,ruminants,415,M. a. paratuberculosis,are infected with,57730
302,animal species,415,M. a. paratuberculosis,can become infected with,57730
422,Salmonella enterica,86,Channel Islands,has been isolated from,59832
431,Salmonella,424,Enteritidis,is identified and serotyped,59832
431,Salmonella,425,Montevideo,is identified and serotyped,59832
431,Salmonella,426,Newport,is identified and serotyped,59832
431,Salmonella,427,Reading,is identified and serotyped,59832
431,Salmonella,428,Saint Paul,is identified and serotyped,59832
426,Newport,423,PFGE,shows variation on,59832
432,Papio anubis,436,Trichuris sp.,hosts,60194
432,Papio anubis,437,Strongyloides sp.,hosts,60194
432,Papio anubis,438,Trichostrongylus sp.,hosts,60194
432,Papio anubis,439,Oesophagostomum sp.,hosts,60194
432,Papio anubis,440,Schistosoma mansoni,hosts,60194
432,Papio anubis,441,Entamoeba coli,hosts,60194
432,Papio anubis,442,Entamoeba histolytica/dispar,hosts,60194
432,Papio anubis,443,Blastocystis hominis,hosts,60194
432,Papio anubis,444,Cyclospora sp.,hosts,60194
432,Papio anubis,445,Cryptosporidium sp.,hosts,60194
433,Cercopithecus aethiops,436,Trichuris sp.,hosts,60194
433,Cercopithecus aethiops,439,Oesophagostomum sp.,hosts,60194
433,Cercopithecus aethiops,441,Entamoeba coli,hosts,60194
433,Cercopithecus aethiops,442,Entamoeba histolytica/dispar,hosts,60194
433,Cercopithecus aethiops,443,Blastocystis hominis,hosts,60194
433,Cercopithecus aethiops,444,Cyclospora sp.,hosts,60194
433,Cercopithecus aethiops,445,Cryptosporidium sp.,hosts,60194
432,Papio anubis,450,Water sources,uses,60194
433,Cercopithecus aethiops,450,Water sources,uses,60194
432,Papio anubis,451,Human habitats,ranges,60194
433,Cercopithecus aethiops,451,Human habitats,ranges,60194
432,Papio anubis,,Human,poses risk to,60194
433,Cercopithecus aethiops,,Human,poses risk to,60194
,Human,462,Wildlife,has interaction,60248
,Human,461,Earth,has interaction,60248
,Human,452,Long-tailed macaques,has contact,60248
452,Long-tailed macaques,456,Helminth parasite,has association,60248
452,Long-tailed macaques,457,Opisthorchis viverrini,has association,60248
452,Long-tailed macaques,458,Strongyloides stercoralis,has association,60248
452,Long-tailed macaques,459,Strongyloides fuelleborni,has association,60248
452,Long-tailed macaques,460,Haplorchis sp.,has association,60248
454,North-eastern Thailand,455,Forest parks,is location of,60248
455,Forest parks,452,Long-tailed macaques,is habitat of,60248
456,Helminth parasite,465,Non-human primates,is infection of,60248
457,Opisthorchis viverrini,456,Helminth parasite,is type of,60248
458,Strongyloides stercoralis,456,Helminth parasite,is type of,60248
459,Strongyloides fuelleborni,456,Helminth parasite,is type of,60248
460,Haplorchis sp.,456,Helminth parasite,is type of,60248
463,Thailand,454,North-eastern Thailand,is location of,60248
465,Non-human primates,466,Zoonotic helminth infection,has infection,60248
467,black howler monkeys,483,Giardia duodenalis,are infected with,60137
467,black howler monkeys,479,Giardia sp.,are infected with,60137
467,black howler monkeys,481,Entamoeba sp.,are infected with,60137
467,black howler monkeys,477,Trypanoxyuris minutus,are infected with,60137
467,black howler monkeys,475,Controrchis biliophilus,are infected with,60137
469,Belize,467,black howler monkeys,is a location where,60137
470,Mexico,467,black howler monkeys,is a location where,60137
471,Parasites,467,black howler monkeys,are found in,60137
471,Parasites,472,Ecosystem health,are indicators of,60137
474,A. pigra,467,black howler monkeys,are a type of,60137
473,Fecal samples,474,A. pigra,were collected from,60137
483,Giardia duodenalis,254,People,is transmitted from,60137
483,Giardia duodenalis,488,Domestic animals,is transmitted from,60137
486,Assemblages A and B,483,Giardia duodenalis,are a type of,60137
489,Alouatta palliata,496,endoparasite species richness,is associated with,60134
489,Alouatta palliata,497,prevalence,is associated with,60134
490,Ateles geoffroyi,496,endoparasite species richness,is associated with,60134
490,Ateles geoffroyi,497,prevalence,is associated with,60134
489,Alouatta palliata,491,Controrchis sp.,hosts,60134
489,Alouatta palliata,492,Trypanoxyuris sp.,hosts,60134
489,Alouatta palliata,437,Strongyloides sp.,hosts,60134
490,Ateles geoffroyi,491,Controrchis sp.,hosts,60134
490,Ateles geoffroyi,492,Trypanoxyuris sp.,hosts,60134
490,Ateles geoffroyi,437,Strongyloides sp.,hosts,60134
493,Costa Rica,494,Tropical dry forest,is located in,60134
495,Primate populations,494,Tropical dry forest,are found in,60134
495,Primate populations,496,endoparasite species richness,are associated with,60134
495,Primate populations,497,prevalence,are associated with,60134
502,Infectious diseases,503,Conservation strategies,must be considered in,60134
502,Infectious diseases,504,Protected areas,must be considered in,60134
,parasite,507,wild social primate population,encounter,60321
517,gastrointestinal parasites,518,chacma baboons,found,60321
473,fecal samples,,individuals,collected,60321
,individuals,520,groups,belonged,60321
520,groups,521,desert population,represented,60321
530,Phocascaris cystophorae,533,Cystophora cristata,is a parasite of,59994
530,Phocascaris cystophorae,534,excretory pore,has,59994
530,Phocascaris cystophorae,535,interlabia knobs,has,59994
530,Phocascaris cystophorae,536,lips,has,59994
530,Phocascaris cystophorae,537,caudal papillae,has,59994
530,Phocascaris cystophorae,531,Nematoda,is a,59994
530,Phocascaris cystophorae,532,Anisakidae,is a,59994
530,Phocascaris cystophorae,538,Contracaecum osculatum,is compared to,59994
538,Contracaecum osculatum,539,phocid seals,is parasitic in,59994
530,Phocascaris cystophorae,539,phocid seals,is parasitic in,59994
540,eastern spotted skunks,550,feces,has,60365
540,eastern spotted skunks,541,Spilogale putorius,is,60365
541,Spilogale putorius,549,skunk species,is,60365
540,eastern spotted skunks,542,western Arkansas,is found in,60365
543,endoparasite community,,eastern spotted skunk,is known for,60365
550,feces,471,parasites,contains,60365
471,parasites,540,eastern spotted skunks,are found in,60365
540,eastern spotted skunks,543,endoparasite community,has,60365
544,nematodes,471,parasites,are a type of,60365
448,protozoa,471,parasites,are a type of,60365
473,fecal samples,540,eastern spotted skunks,are collected from,60365
551,individual skunk,473,fecal samples,has,60365
80,species,547,ecology,are studied in,60365
548,small carnivore species,549,skunk species,are related to,60365
552,Rupicapra rupicapra rupicapra,564,Gastrointestinal helminths,is infested by,60360
552,Rupicapra rupicapra rupicapra,565,Lung helminths,is infested by,60360
471,Parasites,553,Hosts,are linked with,60360
553,Hosts,554,Immune response,have,60360
554,Immune response,555,Communities,impacts,60360
555,Communities,556,Biodiversity,are structured by,60360
552,Rupicapra rupicapra rupicapra,566,Faecal androgen,have,60360
552,Rupicapra rupicapra rupicapra,567,Faecal cortisol,have,60360
552,Rupicapra rupicapra rupicapra,568,Faecal oestrogen,have,60360
552,Rupicapra rupicapra rupicapra,571,Steroid hormone levels,have,60360
552,Rupicapra rupicapra rupicapra,572,Sex differences,have,60360
574,Florida panthers,596,six counties,collected from,60352
574,Florida panthers,595,Southern Florida,collected from,60352
574,Florida panthers,116,necropsy,examined at,60352
574,Florida panthers,598,anthelmintics,treated with,60352
575,Puma concolor coryi,576,Bangs,described by,60352
575,Puma concolor coryi,577,1899,described in,60352
586,Alaria marcianae,578,LaRue,described by,60352
586,Alaria marcianae,574,Florida panthers,prevalent in,60352
587,Spirometra mansonoides,580,Mueller,described by,60352
587,Spirometra mansonoides,574,Florida panthers,prevalent in,60352
588,Ancylostoma pluridentatum,582,Alessandrini,described by,60352
588,Ancylostoma pluridentatum,574,Florida panthers,prevalent in,60352
589,Ancylostoma caninum,574,Florida panthers,reported from,60352
590,Taenia omissa,591,Lühe,described by,60352
590,Taenia omissa,574,Florida panthers,prevalent in,60352
,Lungworms,601,Coyotes,in,60155
,Lungworms,602,Great Plains,in,60155
604,Filaroides osleri,601,Coyotes,in,60155
605,Capillaria aerophila,601,Coyotes,in,60155
604,Filaroides osleri,615,Trachea,present in,60155
604,Filaroides osleri,616,Bronchial trees,present in,60155
614,C. aerophila,619,Bronchi,present in,60155
614,C. aerophila,620,Mucus,present in,60155
601,Coyotes,617,Laboratory,examined in,60155
601,Coyotes,606,Oklahoma,obtained from,60155;60423
601,Coyotes,607,Colorado,obtained from,60155
601,Coyotes,608,Wyoming,obtained from,60155
601,Coyotes,609,Iowa,obtained from,60155
601,Coyotes,610,South Dakota,obtained from,60155
601,Coyotes,611,Nebraska,obtained from,60155
601,Coyotes,374,Texas,obtained from,60155
601,Coyotes,612,Kansas,obtained from,60155
613,F. osleri,618,Cysts,present in,60155
614,C. aerophila,618,Cysts,present in,60155
621,Eurasian lynx,622,Lynx lynx,has,60242
621,Eurasian lynx,623,Estonia,is found in,60242
621,Eurasian lynx,624,Diphyllobothrium latum,has helminths,60242
621,Eurasian lynx,625,Taenia pisiformis,has helminths,60242
621,Eurasian lynx,626,Taenia laticollis,has helminths,60242
621,Eurasian lynx,627,Taenia hydatigena,has helminths,60242
621,Eurasian lynx,628,Taenia taeniaeformis,has helminths,60242
621,Eurasian lynx,629,Toxocara cati,has helminths,60242
621,Eurasian lynx,630,Trichinella spp.,has helminths,60242
621,Eurasian lynx,631,Capillaria spp,has helminths,60242
643,Aleutian disease serology,644,protein electrophoresis,is related to,60035
645,European mink,646,Mustela lutreola,is a species of,60035
645,European mink,647,Navarra,is found in,60035
645,European mink,93,Spain,is found in,60035
649,Aleutian Disease Virus,650,parvovirus,is a type of,60035
649,Aleutian Disease Virus,651,mustelid hosts,can infect,60035
649,Aleutian Disease Virus,652,American mink,can infect,60035
645,European mink,653,February-March 2004,was studied in,60035
645,European mink,654,September-December 2004,was studied in,60035
645,European mink,655,seven rivers,was trapped in,60035
645,European mink,656,European mink habitat,was trapped in,60035
658,blood samples,645,European mink,were taken from,60035
659,gamma globulin,660,plasma protein,was measured in,60035
661,cadavers,645,European mink,were collected from,60035
,canine distemper virus,645,European mink,was found in,60035
662,pulmonary adiaspiromycosis,645,European mink,was found in,60035
663,Elaeophorosis,665,Elaeophora elaphi,is caused by,60186
663,Elaeophorosis,666,Cervus elaphus,was observed in,60186
663,Elaeophorosis,664,Toledo Province,was observed in,60186
663,Elaeophorosis,93,Spain,was observed in,60186
665,Elaeophora elaphi,666,Cervus elaphus,was found in,60186
665,Elaeophora elaphi,664,Toledo Province,was found in,60186
665,Elaeophora elaphi,93,Spain,was found in,60186
664,Toledo Province,666,Cervus elaphus,is a location of,60186
93,Spain,666,Cervus elaphus,is a location of,60186
663,Elaeophorosis,669,Fall,was found in,60186
663,Elaeophorosis,670,Spring,was found in,60186
663,Elaeophorosis,671,Fallow deer,was not found in,60186
663,Elaeophorosis,672,Dama dama,was not found in,60186
663,Elaeophorosis,673,Microfilariae,was not found in,60186
674,Parafilaroides,675,Filaroididae,is a member of,60142
674,Parafilaroides,676,Carnivora,is found in,60142
674,Parafilaroides,677,Otariidae,is found in,60142
674,Parafilaroides,691,Southern Hemisphere,is found in,60142
690,Parafilaroides normani,674,Parafilaroides,is a species of,60142
678,Arctocephalus pusillus doriferus,677,Otariidae,is a species of,60142
681,A. forsteri,677,Otariidae,is a species of,60142
684,A. tropicalis,677,Otariidae,is a species of,60142
692,Brugia beaveri,6,raccoons,parasite of,60342
692,Brugia beaveri,693,Procyon lotor,parasite of,60342
692,Brugia beaveri,366,Louisiana,parasite of,60342
692,Brugia beaveri,694,mosquitoes,develops in,60342
692,Brugia beaveri,697,domestic cat,can be transmitted to,60342
692,Brugia beaveri,695,jirds,can be transmitted to,60342
692,Brugia beaveri,698,lymphatics,found in,60342
692,Brugia beaveri,699,subcutaneous tissues,found in,60342
692,Brugia beaveri,700,heart,found in,60342
692,Brugia beaveri,,lungs,found in,60342
692,Brugia beaveri,701,testes,found in,60342
716,Taenia parva,720,Genetta genetta,is a parasite of,60214
716,Taenia parva,723,axoneme,has,60214
723,axoneme,724,cytoplasmic extension,grows externally to,60214
716,Taenia parva,725,centrioles,has,60214
716,Taenia parva,727,flagellar rotation,has,60214
716,Taenia parva,728,mitochondria,has,60214
716,Taenia parva,729,crest-like body,has,60214
716,Taenia parva,730,periaxonemal sheath,has,60214
716,Taenia parva,731,transverse intracytoplasmic walls,has,60214
716,Taenia parva,732,spermiogenesis,undergoes,60214
716,Taenia parva,733,spermatozoon,produces,60214
,chimpanzee,738,leaf-swallowing,has,60302
,chimpanzee,737,tapeworm,has,60302
,chimpanzee,734,Kibale National Park,is found in,60302
,chimpanzee,735,Uganda,is found in,60302
736,Bertiella studeri,737,tapeworm,is a type of,60302
741,Utah,35,USA,location,60295
742,Ovis canadensis,743,Protostrongylus spp.,host,60295
744,Antelope Island,741,Utah,location,60295
745,Newfoundland Mountains,741,Utah,location,60295
746,Vallonia,750,Gastropods,genus,60295
747,Protostrongylid-type larvae,750,Gastropods,parasite,60295
748,Lungworm,749,Bighorn sheep,parasite,60295
750,Gastropods,748,Lungworm,intermediate host,60295
751,Riparian,750,Gastropods,habitat,60295
752,Rock,750,Gastropods,habitat,60295
753,Desert shrub,750,Gastropods,habitat,60295
754,Grass,750,Gastropods,habitat,60295
756,Northern Utah,741,Utah,location,60295
757,Semiarid,741,Utah,climate,60295
758,Terrestrial,750,Gastropods,habitat,60295
759,Fecal material,761,Lungworm levels,source,60295
760,Fecal pellet groups,761,Lungworm levels,source,60295
762,Lambs,748,Lungworm,host,60295
763,Ram groups,749,Bighorn sheep,group,60295
764,Nursery groups,749,Bighorn sheep,group,60295
765,Perennial water sources,749,Bighorn sheep,source,60295
766,Longistrongylus curvispiculum,531,Nematoda,is a type of,60119
766,Longistrongylus curvispiculum,767,Trichostrongyloidea,is a type of,60119
766,Longistrongylus curvispiculum,768,Hippotragus niger,was recovered from,60119
766,Longistrongylus curvispiculum,769,Addax nasomaculatus,was recovered from,60119
766,Longistrongylus curvispiculum,770,Oryx beisa,was recovered from,60119
766,Longistrongylus curvispiculum,772,central Texas,was recovered from,60119
594,Mesocestoides,601,Coyotes,infects,60157
594,Mesocestoides,792,Island fox,infects,60157
594,Mesocestoides,791,Deer mice,infects,60157
594,Mesocestoides,4,Dogs,infects,60157
594,Mesocestoides,781,Mice,infects,60157
594,Mesocestoides,782,Lizards,infects,60157
594,Mesocestoides,783,Hamsters,infects,60157
594,Mesocestoides,789,Clade A,represent,60157
