entity_id,entity,type,latin_name,doc_ids
97,RT-PCR,Detection method,,57824;58651;59194;59229;59578
98,Monoclonal antibodies,Detection method,,59578;60444
99,northern elephant seal,Species,,59831;59832
100,Mirounga angustirostris,Scientific Latin Binomial Name,,59831;59832
101,California sea lion,Species,,59831;59832
102,Zalophus californianus,Scientific Latin Binomial Name,,59831;59832
103,nephrolithiasis,Disease,nephrolithiasis,59831
104,uric acid,Pathogen,uric acid,59831
105,ammonium urate,Pathogen,ammonium urate,59831
106,renal pelvic dilation,Condition,,59831
107,pyelonephritis,Condition,,59831
108,hydronephrosis,Condition,,59831
109,urine,Fluid,,59831
110,2004,Year,,59831;60306
111,Ehrlichia chaffeensis,Pathogen,Ehrlichia chaffeensis,59842;59858;59859
112,Ehrlichia equi,Pathogen,Ehrlichia equi,59842
113,Ehrlichia spp.,Pathogen,Ehrlichia spp.,59842;59858;59860
114,Odocoileus virginianus,Host,Odocoileus virginianus,59380;59842;59858;59859;59860;60043;60511
115,Amblyomma americanum,Vector,,59842;59858;59859
116,Ixodes scapularis,Vector,,59842
117,White-tailed deer,Host,White-tailed deer,59842;59858;59859;59860;60043;60511
118,Coastal Georgia,Location,,59842
119,Human granulocytic ehrlichiosis,Disease,Human granulocytic ehrlichiosis,59842
120,HGE agent,Pathogen,HGE agent,59842
121,16S rDNA,Molecule,,59842;59858
122,Neutrophil,Cell,,59842
123,Inguinal lymph node,Tissue,,59842;59886
124,Southeastern United States,Location,,59037;59842;59859;59860;60566
125,Pathogenic agents,Concept,,59912
126,Free-living wild species,Concept,,59912
127,Tanzania,Location,,59912;60303
128,Game areas,Location,,59912
129,Foot-and-mouth disease,Disease,Foot-and-mouth disease,59912
130,Bovine herpes virus,Pathogen,Bovine herpes virus,59912
131,Lumpy skin disease,Disease,Lumpy skin disease,59912
132,Bovine viral diarrhoea,Disease,Bovine viral diarrhoea,59912
133,Akabane,Disease,Akabane,59912
134,Bovine ephemeral fever,Disease,Bovine ephemeral fever,59912
135,Bluetongue,Disease,Bluetongue,59912
136,Enzootic bovine leucosis,Disease,Enzootic bovine leucosis,59912
137,African horse sickness,Disease,African horse sickness,59912
138,African swine fever,Disease,African swine fever,59912
139,Brucella abortus,Pathogen,Brucella abortus,59912
140,Zebra,Host,Zebra,59912
141,Wart hog,Host,Wart hog,59912
142,Ursus americanus,Species,,59921;60553
143,Staphylococcus aureus,Pathogen,Staphylococcus aureus,56156;59921
144,Canada,Location,,59921
145,Labrador,Location,,59921
146,Black bear,Host,Black bear,59921
147,Valvular endocarditis,Disease,Valvular endocarditis,59921
148,Fall 1991,Event,,59921
149,Northern Labrador,Location,,59921
150,Bison bison,Species,,58455
151,Parainfluenza 3 virus,Pathogen,Parainfluenza 3 virus,58455
152,Delta Junction,Location,,58455
153,Alaska,Location,,58455
154,Delta bison,Host,Delta bison,58455
155,Domestic cattle,Host,Domestic cattle,58455
156,Puma concolor,Species,,59903
157,Feline immunodeficiency virus,Pathogen,Feline immunodeficiency virus,59903
158,Feline parvovirus,Pathogen,Feline parvovirus,59903
159,Feline coronavirus,Pathogen,Feline coronavirus,59903
160,Feline calicivirus,Pathogen,Feline calicivirus,59903
161,Feline herpesvirus,Pathogen,Feline herpesvirus,59903
162,Yersinia pestis,Pathogen,Yersinia pestis,59903
163,Rocky Mountains,Location,,59903
164,Cougars,Host,Cougars,59903
165,Hawaiian monk seal,Species,,59836
166,Monachus schauinslandi,Scientific name,,59836
167,Phocine herpesvirus-1,Pathogen,Phocine herpesvirus-1,59836
168,Leptospira bratislava,Pathogen,Leptospira bratislava,59836
169,L. hardjo,Pathogen,L. hardjo,59836
170,L. icterohaemorrhagiae,Pathogen,L. icterohaemorrhagiae,59836
171,L. pomona,Pathogen,L. pomona,59836
172,Brucella spp.,Pathogen,Brucella spp.,59836;59886
173,B. canis,Pathogen,B. canis,59836
174,Chlamydophila abortus,Pathogen,Chlamydophila abortus,59836
175,Toxoplasma gondii,Pathogen,Toxoplasma gondii,59836;60306;60511;60516;60565
176,Dirofilaria immitis,Pathogen,Dirofilaria immitis,59836
177,Morbilliviruses,Pathogen,Morbilliviruses,59836
178,Influenza A virus,Pathogen,Influenza A virus,59836;60063
179,Caliciviruses,Pathogen,Caliciviruses,59836
180,Northwestern Hawaiian Islands,Location,,59836
181,Serum,Tissue,,58774;59037;59194;59836;60063;60098;60511
182,Enzyme-linked immunosorbent assay,Test,,59836;60098
183,Virus neutralization test,Test,,59836
184,Microagglutination test,Test,,59836
185,Complement fixation test,Test,,59836
186,Card test,Test,,59836
187,Conservation efforts,Event,,59836;59954
188,Infectious disease monitoring,Process,,59836
189,Surveillance,Process,,58382;59836
190,Ehrlichia phagocytophila,Pathogen,Ehrlichia phagocytophila,59858
191,Polymerase chain reaction,Process,,58036;59858;60415
192,Indirect fluorescence assays,Process,,59858
193,U.S. states,Location,,59858
194,White blood cells,Tissue,,59858
195,Ticks,Vector,,58837;59837;59858;60423
196,Anthrax,Disease,Anthrax,56169
197,Luangwa Valley,Location,,56169
198,Zambia,Location,,56169
199,Hippopotamus amphibius,Species,,56169
200,Cape buffalo,Species,,56169
201,Loxodonta africana,Species,,56169
202,Bacillus anthracis,Pathogen,Bacillus anthracis,56169
203,People,Host,People,56169
204,Local laboratory staff,Host,Local laboratory staff,56169
205,Luangwa River,Location,,56169
206,November,Time,,56169
207,1987,Time,,56169
208,August,Time,,56169
209,September,Time,,56169
210,1988,Time,,56169
211,1989,Time,,56169
212,Borrelia burgdorferi,Pathogen,Borrelia burgdorferi,59837
213,Lepus californicus californicus,Host,Lepus californicus californicus,59837
214,Dermacentor occidentalis,Host,Dermacentor occidentalis,59837
215,D. parumapertus,Host,D. parumapertus,59837
216,Ixodes neotomae,Host,Ixodes neotomae,59837
217,I. pacificus,Host,I. pacificus,59837
218,Haemaphysalis leporispalustris,Host,Haemaphysalis leporispalustris,59837
219,Odocoileus hemionus columbianus,Host,Odocoileus hemionus columbianus,59837
220,Lyme borreliosis,Disease,Lyme borreliosis,59837
221,Spirochetes,Pathogen,Spirochetes,59837
222,Mammals,Host,Mammals,59837;60063
223,Acari,Class,,59837;59859
224,Ixodidae,Family,,59837;59859
225,Black-tailed jackrabbit,Host,Black-tailed jackrabbit,59837
226,Columbian black-tailed deer,Host,Columbian black-tailed deer,59837
227,Monoclonal antibody H9724,Entity,,59837
228,Monoclonal antibody H5332,Entity,,59837
229,badger,Species,,59823
230,Meles meles,Species,,59823
231,Bovine tuberculosis,Disease,Bovine tuberculosis,59823
232,TB,Disease,TB,59823
233,British cattle,Host,British cattle,59823
234,south-west England,Location,,59823
235,Individual,Entity,,59823;60321
236,Social group,Entity,,59823
237,Demographic processes,Process,,59823
238,Movement,Process,,59823
239,Social organization,Property,,59823
240,Disease dynamics,Process,,59823
241,Females,Entity,,59823;60178
242,Males,Entity,,59823;60178
243,Group size,Property,,59823;60135
244,Instability in numbers,Property,,59823
245,Stable social structure,Property,,59823
246,Incident cases,Entity,,59823
247,Clostridium perfringens,Pathogen,Clostridium perfringens,57733
248,Polar bears,Host,Polar bears,57733
249,Ursus maritimus,Host,Ursus maritimus,57733
250,Svalbard,Location,,57733
251,Norway,Location,,57733
252,Fecal samples,Sample,,57733;58337;59832;60135;60137;60194;60200;60242;60321
253,Bacteriologic analysis,Process,,57733
254,Toxin type,Property,,57733
255,Beta2-toxin,Pathogen,Beta2-toxin,57733
256,Gastrointestinal tract,Tissue,,57733;60352
257,Lone star tick,Pathogen,Lone star tick,59859
258,Rickettsiales,Taxonomic Group,,59859
259,Ehrlichieae,Taxonomic Group,,59859
260,Fluorescent antibody analysis,Method,,59229;59859
261,Anderson,Scientist,,59859
262,Dawson,Scientist,,59859
263,Jones,Scientist,,59859
264,Wilson,Scientist,,59859
265,Zimmermann,Scientist,,59859
266,1982,Year,,59859
267,1992,Year,,59859;60487
268,Great apes,Host,Great apes,56156
269,Central Africa,Location,,56156;60223;60415
270,Gabon,Location,,56156
271,International Centre for Medical Research of Franceville,Location,,56156
272,Western lowland gorilla,Host,Western lowland gorilla,56156;60223;60460
273,Gorilla gorilla gorilla,Scientific name,,56156;60223;60460
274,Chimpanzees,Host,Chimpanzees,56156;60004;60302;60303;60460
275,Pan troglodytes,Scientific name,,56156;60302;60303;60460
276,Pulsed field gel electrophoresis,Process,,56156;56805;59832
277,spa-type t148,Pathogen strain,,56156
278,Staphylococcal sepsis,Disease,Staphylococcal sepsis,56156
279,Habitat conservation,Process,,56156
280,Leptospira licerasiae,Pathogen,Leptospira licerasiae,56805
281,Rattus norvegicus,Host,Rattus norvegicus,56805
282,R. rattus,Host,R. rattus,56805
283,Peruvian Amazon,Location,,56805
284,Iquitos region,Location,,56805
285,16S ribosomal RNA gene,Measurement,,56805
286,DNA-DNA hybridization analysis,Measurement,,56805
287,Microscopic agglutination test,Measurement,,56805
288,LipL32,Protein,,56805
289,L. fainei,Pathogen,L. fainei,56805
290,L. inadai,Pathogen,L. inadai,56805
291,L. interrogans,Pathogen,L. interrogans,56805
292,L. kirschneri,Pathogen,L. kirschneri,56805
293,MAT antibodies,Measurement,,56805
294,Serological criteria,Measurement,,56805
295,Amazonian biodiversity,Concept,,56805
296,Peru,Location,,56805;60201
297,Mycoplasma alligatoris,Pathogen,Mycoplasma alligatoris,57753
298,American alligators,Host,American alligators,57753
299,Alligator mississippiensis,Host,Alligator mississippiensis,57753
300,Mycoplasmas,Pathogen,Mycoplasmas,57753
301,Tissues,Location,,57753;60063
302,ATCC 700619T,Type Strain,,57753
303,A21JP2T,Type Strain,,57753
304,Alabama,Location,,59860;60511
305,Arkansas,Location,,59860
306,Florida,Location,,59860;60098;60352
307,Georgia,Location,,59380;59860
308,Illinois,Location,,59860
309,Kentucky,Location,,59860
310,Louisiana,Location,,59860;60342
311,Maryland,Location,,59860
312,Massachusetts,Location,,59860
313,Mississippi,Location,,59860
314,Missouri,Location,,59860
315,North Carolina,Location,,59860;60553
316,South Carolina,Location,,59860
317,Tennessee,Location,,59860
318,Texas,Location,,59860;60119;60155
319,Virginia,Location,,59860;60350
320,West Virginia,Location,,59860
321,United States,Location,,59228;59860
322,Indirect fluorescent antibody test,Test,,59860
323,Latitude,Measurement,,59860
324,Elevation,Measurement,,59860
325,Climatic conditions,Property,,59860
326,marine mammals,Host,marine mammals,59886
327,southern New England,Location,,59886
328,Rhode Island,Location,,59886
329,cetaceans,Host,cetaceans,59886
330,pinnipeds,Host,pinnipeds,59886
331,harbor seals,Host,harbor seals,59886
332,Phoca vitulina,Host,Phoca vitulina,59886
333,harp seals,Host,harp seals,59886
334,Phoca groenlandica,Host,Phoca groenlandica,59886
335,lung,Tissue,,59196;59886;60142;60291;60342;60565
336,axillary lymph nodes,Tissue,,59886
337,prescapular lymph nodes,Tissue,,59886
338,lymphoid tissues,Tissue,,59886
339,visceral tissues,Tissue,,59886
340,brucellosis card test,Test,,59886
341,buffered acidified plate antigen test,Test,,59886
342,rivanol test,Test,,59886
343,Brucella sp. infection,Disease,Brucella sp. infection,59886
344,exposure,Property,,59886
345,Mycobacterium avium subsp. paratuberculosis,Pathogen,Mycobacterium avium subsp. paratuberculosis,57730
346,brown bears,Host,brown bears,57730
347,Ursus arctos,Species,,57730
348,National Park Low Tatras,Location,,57730
349,Slovakia,Location,,57730
350,intestinal mucosa,Tissue,,57730
351,IS900,Insertion Sequence,,57730
352,RFLP type B-C1,Genotype,,57730
353,cattle,Host,cattle,57730
354,paratuberculosis,Disease,paratuberculosis,57730
355,Salmonella,Pathogen,Salmonella,59832
356,Salmonella enterica,Pathogen,Salmonella enterica,59832
357,Western gulls,Host,Western gulls,59832
358,Larus occidentalis,Host,Larus occidentalis,59832
359,Puget Sound,Location,,59832
360,San Miguel Island,Location,,59832;60157
361,San Nicolas Island,Location,,59832
362,Antimicrobial sensitivity,Property,,59832
363,Genetic similarity,Property,,59832
364,Zoonotic potential,Property,,59832
365,Antimicrobial resistant isolate,Property,,59832
366,Enteritidis,Pathogen,Enteritidis,59832;60350
367,Montevideo,Pathogen,Montevideo,59832
368,Newport,Pathogen,Newport,59832
369,Reading,Pathogen,Reading,59832
370,Saint Paul,Pathogen,Saint Paul,59832
371,Papio anubis,Species,,60194;60195
372,Cercopithecus aethiops,Species,,60194;60195
373,Trichuris sp.,Pathogen,Trichuris sp.,60194;60200
374,Strongyloides sp.,Pathogen,Strongyloides sp.,60134;60194;60223
375,Trichostrongylus sp.,Pathogen,Trichostrongylus sp.,60194
376,Oesophagostomum sp.,Pathogen,Oesophagostomum sp.,60194
377,Schistosoma mansoni,Pathogen,Schistosoma mansoni,60194;60195
378,Entamoeba coli,Pathogen,Entamoeba coli,60194
379,Entamoeba histolytica/dispar,Pathogen,Entamoeba histolytica/dispar,60194
380,Blastocystis hominis,Pathogen,Blastocystis hominis,60194
381,Cyclospora sp.,Pathogen,Cyclospora sp.,60194
382,Cryptosporidium sp.,Pathogen,Cryptosporidium sp.,60194;60460
383,Ethiopia,Location,,60194;60195
384,Rift Valley,Location,,60194
385,Microscope,Device,,60194
386,Modified Ziehl-Neelsen method,Process,,60194
387,Formalin-ether concentration,Process,,60194
388,Ova,Structure,,60194
389,Larvae,Structure,,60194
390,Cysts,Structure,,60194;60511
391,Oocyst,Structure,,60194;60306;60431
392,Intestinal parasites,Pathogen,Intestinal parasites,60177;60194;60321
393,Zoonotic intestinal parasites,Pathogen,Zoonotic intestinal parasites,60194
394,Human welfare,Concept,,60194
395,Water sources,Environment,,60194
396,Human habitats,Environment,,60194
397,Control programme,Concept,,60194
398,Long-tailed macaque,Species,,60248
399,Macaca fascicularis,Species,,60248
400,Opisthorchis viverrini,Pathogen,Opisthorchis viverrini,60248
401,Strongyloides stercoralis,Pathogen,Strongyloides stercoralis,60248
402,Strongyloides fuelleborni,Pathogen,Strongyloides fuelleborni,60248
403,Haplorchis sp.,Pathogen,Haplorchis sp.,60248
404,North-eastern Thailand,Location,,60248
405,Forest parks,Location,,60248
406,Habitat,Environment,,60035;60177;60248
407,Helminth,Pathogen,Helminth,60242;60248;60352
408,Parasite,Pathogen,Parasite,60177;60178;60242;60248;60302;60303;60360
409,Zoonotic helminth infection,Disease,Zoonotic helminth infection,60248
410,Intestinal fluke,Pathogen,Intestinal fluke,60248
411,Feces,Tissue,,60137;60178;60200;60248;60306;60365
412,Food,Resource,,60248
413,Alouatta pigra,Species,,60137
414,Belize,Location,,60137
415,Mexico,Location,,58651;60135;60137
416,Controrchis biliophilus,Pathogen,Controrchis biliophilus,60137
417,Dicrocoeliidae,Family,,60137
418,Trypanoxyuris minutus,Pathogen,Trypanoxyuris minutus,60137
419,Oxyuridae,Family,,60137
420,Giardia sp.,Pathogen,Giardia sp.,60137;60200;60460
421,Hexamitidae,Family,,60137
422,Entamoeba sp.,Pathogen,Entamoeba sp.,60137;60200
423,Endamoebidae,Family,,60137
424,Giardia duodenalis,Pathogen,Giardia duodenalis,60137
425,G. lamblia,Synonym,,60137
426,G. intestinalis,Synonym,,60137
427,Assemblages A and B,Subtype,,60137
428,Monkey,Host,Monkey,58382;60137;60178;60200;60415
429,Human settlements,Location,,60137;60200
430,Domestic animals,Host,Domestic animals,60137
431,Alouatta palliata,Species,,60134;60135
432,Ateles geoffroyi,Species,,60134
433,Controrchis sp.,Pathogen,Controrchis sp.,60134
434,Trypanoxyuris sp.,Pathogen,Trypanoxyuris sp.,60134
435,Costa Rica,Location,,60134
436,Tropical dry forest,Environment,,60134
437,Primate populations,Host,Primate populations,60134
438,Endoparasite,Pathogen,Endoparasite,60134;60223
439,Reproductive and social status,Host trait,,60134
440,Age,Host trait,,60097;60134;60321
441,Sex,Host trait,,60097;60134;60321
442,Host population density,Host trait,,60134
443,Humidity,Environmental factor,,60134
444,Infectious diseases,Disease,Infectious diseases,60134
445,Conservation strategies,Process,,60134
446,Protected areas,Location,,60134
447,Papio ursinus,Species,,60321
448,Chacma baboons,Common name,,60321
449,Desert population,Location,,60321
450,Rainfall,Measurement,,60321
451,Temperature,Measurement,,60321
452,Ranging behavior,Process,,60321
453,Home range productivity,Process,,60321
454,Body condition,Property,,60321
455,Social rank,Property,,60321
456,Group,Host,Group,60321
457,Population,Host,Population,60321
458,Parasite richness,Measurement,,60200;60321
459,Infection,Process,,60302;60303;60321;60460
460,Encounter,Process,,60321
461,Phocascaris cystophorae,Pathogen,Phocascaris cystophorae,59994
462,Phocascaris,Genus,,59994
463,Nematoda,Class,,59994;60119;60142
464,Anisakidae,Family,,59994
465,Cystophora cristata,Host,Cystophora cristata,59994
466,Hooded seal,Common name,,59994
467,Surface morphological characteristics,Property,,59994
468,Excretory pore,Structure,,59994
469,Interlabia knobs,Structure,,59994
470,Lips and adjacent structures,Structure,,59994
471,Caudal papillae and papilla-like structures,Structure,,59994
472,Contracaecum osculatum,Pathogen,Contracaecum osculatum,59994
473,Phocid seals,Host,Phocid seals,59994
474,Species,Class,,59994;60365
475,Spilogale putorius,Host,Spilogale putorius,60365
476,eastern spotted skunk,Host,eastern spotted skunk,60365
477,western Arkansas,Location,,60365
478,nematodes,Pathogen,nematodes,60178;60186;60200;60291;60303;60365
479,protozoa,Pathogen,protozoa,60178;60200;60365;60460;60516
480,March 2005,Event,,60365
481,January 2007,Event,,60365
482,ecology,Field of Study,,60365;60460
483,small carnivore,Concept,,60365
484,Rupicapra rupicapra rupicapra,Species,,60360
485,Chamois,Common Name,,60360
486,Host,Host,Host,60360
487,Immune Response,Process,,60360
488,Communities,Environment,,60360
489,Biodiversity,Property,,60360
490,Hormones,Property,,60360
491,Testosterone,Hormone,,60360
492,Epiandrosterone,Hormone,,60360
493,Cortisol,Hormone,,60360
494,Oestrogen,Hormone,,60360
495,Faecal Androgen,Measurement,,60360
496,Faecal Cortisol,Measurement,,60360
497,Faecal Oestrogen,Measurement,,60360
498,Enzyme Immunoassays,Method,,60360
499,Year,Time,,60302;60352;60360
500,Season,Time,,60360
501,Gastrointestinal Helminths,Pathogen,Gastrointestinal Helminths,60360
502,Lung Helminths,Pathogen,Lung Helminths,60360
503,Gastrointestinal Nematodes,Pathogen,Gastrointestinal Nematodes,60360
504,Lungworm Larvae,Pathogen,Lungworm Larvae,60155;60295;60360
505,Eggs,Measurement,,60178;60195;60360
506,Florida panther,Species,,60352
507,Puma concolor coryi,Species,,60352
508,Bangs,Person,,60352
509,Alaria marcianae,Pathogen,Alaria marcianae,60352
510,LaRue,Person,,60352
511,1917,Year,,60352
512,Spirometra mansonoides,Pathogen,Spirometra mansonoides,60352
513,Mueller,Person,,60352
514,1935,Year,,60352
515,Ancylostoma pluridentatum,Pathogen,Ancylostoma pluridentatum,60352
516,Alessandrini,Person,,60352
517,1905,Year,,60352
518,Ancylostoma caninum,Pathogen,Ancylostoma caninum,60352
519,Ercolani,Person,,60352
520,1859,Year,,60352
521,Taenia omissa,Pathogen,Taenia omissa,60352
522,Lühe,Person,,60352
523,1910,Year,,60352
524,Mesocestoides,Pathogen,Mesocestoides,60157;60352
525,Forrester,Person,,60352
526,1985,Year,,60352
527,Southern Florida,Location,,60352
528,Counties,Location,,60352
529,Necropsy,Event,,60352
530,Anthelmintics,Treatment,,60352
531,Anthelmintic treatment protocol,Process,,60352
532,Prevalence,Measurement,,60178;60200;60352;60460
533,Intensity,Measurement,,60352
534,Month,Time,,60302;60352
535,Coyotes,Host,Coyotes,60155;60157;60423
536,Canis latrans,Scientific Latin Binomial Name,,60155;60157;60423
537,Filaroides osleri,Pathogen,Filaroides osleri,60155
538,Capillaria aerophila,Pathogen,Capillaria aerophila,60155
539,Filaroides,Pathogen,Filaroides,60155
540,Capillaria,Pathogen,Capillaria,60155
541,Oklahoma,Location,,60155;60423
542,Colorado,Location,,59668;60155
543,Wyoming,Location,,60155
544,Iowa,Location,,60155
545,South Dakota,Location,,60155
546,Nebraska,Location,,60155
547,Kansas,Location,,60155
548,Trachea,Tissue,,60155
549,Bronchi,Tissue,,60155
550,Mucus,Property,,60063;60155
551,Great Plains,Location,,60155
552,Eurasian lynx,Host,Eurasian lynx,60242
553,Lynx lynx,Species,,60242
554,Diphyllobothrium latum,Pathogen,Diphyllobothrium latum,60242
555,Taenia pisiformis,Pathogen,Taenia pisiformis,60242
556,Taenia laticollis,Pathogen,Taenia laticollis,60242
557,Taenia hydatigena,Pathogen,Taenia hydatigena,60242
558,Taenia taeniaeformis,Pathogen,Taenia taeniaeformis,60242
559,Toxocara cati,Pathogen,Toxocara cati,60242
560,Trichinella spp.,Pathogen,Trichinella spp.,60242
561,Capillaria spp.,Pathogen,Capillaria spp.,60242
562,Estonia,Location,,60242
563,1999-2001,Time period,,60242
564,Snow tracking,Event,,60242
565,European mink,Species,,60035
566,Mustela lutreola,Species,,60035
567,Aleutian Disease Virus,Pathogen,Aleutian Disease Virus,60035
568,Parvovirus,Type,,60035
569,Navarra,Location,,60035
570,American mink,Species,,60035
571,Blood samples,Tissue,,60035;60186
572,Plasma samples,Tissue,,60035
573,Cadavers,Tissue,,60035
574,ADV,Pathogen,ADV,60035
575,Pulmonary adiaspiromycosis,Disease,Pulmonary adiaspiromycosis,60035
576,February-March 2004,Time,,60035
577,September-December 2004,Time,,60035
578,Rivers,Location,,60035
579,Gamma globulin,Protein,,60035
580,Total plasma protein,Measurement,,60035
581,Vehicular impact injuries,Event,,60035
582,Histopathologic lesions,Tissue,,60035
583,Necropsies,Process,,60035
584,Antibody counter immunoelectrophoresis,Process,,60035
585,Protein electrophoresis,Process,,60035
586,Cross-sectional study,Event,,60035
587,Pathogenesis,Process,,60035
588,Elaeophorosis,Disease,Elaeophorosis,60186
589,Elaeophora elaphi,Pathogen,Elaeophora elaphi,60186
590,Cervus elaphus,Host,Cervus elaphus,60186;60430
591,Toledo Province,Location,,60186
592,Red deer,Host,Red deer,60186
593,Fallow deer,Host,Fallow deer,60186
594,Hepatic vessels,Tissue,,60186
595,Microfilariae,Pathogen,Microfilariae,60186;60291
596,October 1994,Date,,60097;60186;60223;60431
597,September 1995,Date,,60186
598,Fall,Season,,60186
599,Spring,Season,,60186
600,Parafilaroides,Pathogen,Parafilaroides,60142
601,Filaroididae,Taxon,,60142
602,Carnivora,Taxon,,60142;60415
603,Otariidae,Taxon,,60142
604,Arctocephalus pusillus doriferus,Host,Arctocephalus pusillus doriferus,60142
605,Arctocephalus forsteri,Host,Arctocephalus forsteri,60142
606,Arctocephalus tropicalis,Host,Arctocephalus tropicalis,60142
607,Australia,Location,,60142
608,New Zealand,Location,,60142
609,South Africa,Location,,59406;60142;60229
610,Parafilaroides normani,Pathogen,Parafilaroides normani,60142
611,Southern Hemisphere,Region,,60142
612,Brugia beaveri,Pathogen,Brugia beaveri,60342
613,Procyon lotor,Host,Procyon lotor,60342;60350
614,Mosquitoes,Vector,,60342
615,Raccoons,Host,Raccoons,60342
616,Domestic cat,Host,Domestic cat,60342
617,Jirds,Host,Jirds,60342
618,Meriones unguiculatus,Host,Meriones unguiculatus,60342
619,Lymphatics,Tissue,,60342
620,Subcutaneous tissues,Tissue,,60342
621,Heart,Tissue,,60291;60342;60487
622,Testes,Tissue,,60342
623,Hypodermis,Tissue,,60342
624,Muscle cells,Cell,,60342
625,Coelomyarian,Property,,60342
626,Cuticle,Structure,,60342
