source_id,source_text,target_id,target_text,relation_type,doc_id
,Human,400,Opisthorchis viverrini,hosts,60248
,Human,401,Strongyloides stercoralis,hosts,60248
398,Long-tailed macaque,402,Strongyloides fuelleborni,hosts,60248
398,Long-tailed macaque,403,Haplorchis sp.,hosts,60248
398,Long-tailed macaque,,Human,infects,60248
,Human,404,North-eastern Thailand,lives in,60248
398,Long-tailed macaque,405,Forest parks,lives in,60248
398,Long-tailed macaque,406,Habitat,lives in,60248
400,Opisthorchis viverrini,407,Helminth,is a,60248
401,Strongyloides stercoralis,407,Helminth,is a,60248
402,Strongyloides fuelleborni,407,Helminth,is a,60248
403,Haplorchis sp.,407,Helminth,is a,60248
407,Helminth,408,Parasite,is a,60248
408,Parasite,78,Disease,causes,60248
78,Disease,409,Zoonotic helminth infection,is a,60248
413,Alouatta pigra,416,Controrchis biliophilus,hosts,60137
413,Alouatta pigra,418,Trypanoxyuris minutus,hosts,60137
413,Alouatta pigra,420,Giardia sp.,hosts,60137
413,Alouatta pigra,422,Entamoeba sp.,hosts,60137
413,Alouatta pigra,429,Human settlements,lives near,60137
413,Alouatta pigra,430,Domestic animals,lives near,60137
424,Giardia duodenalis,413,Alouatta pigra,infects,60137
430,Domestic animals,424,Giardia duodenalis,hosts,60137
429,Human settlements,424,Giardia duodenalis,hosts,60137
431,Alouatta palliata,433,Controrchis sp.,hosts,60134
431,Alouatta palliata,434,Trypanoxyuris sp.,hosts,60134
431,Alouatta palliata,374,Strongyloides sp.,hosts,60134
432,Ateles geoffroyi,433,Controrchis sp.,hosts,60134
432,Ateles geoffroyi,434,Trypanoxyuris sp.,hosts,60134
432,Ateles geoffroyi,374,Strongyloides sp.,hosts,60134
435,Costa Rica,436,Tropical dry forest,found in,60134
431,Alouatta palliata,435,Costa Rica,found in,60134
432,Ateles geoffroyi,435,Costa Rica,found in,60134
437,Primate populations,435,Costa Rica,found in,60134
444,Infectious diseases,445,Conservation strategies,must be considered in,60134
444,Infectious diseases,446,Protected areas,must be considered in,60134
447,Papio ursinus,,Gastrointestinal parasites,hosts,60321
450,Rainfall,458,Parasite richness,affects,60321
451,Temperature,458,Parasite richness,affects,60321
452,Ranging behavior,458,Parasite richness,affects,60321
453,Home range productivity,458,Parasite richness,affects,60321
440,Age,458,Parasite richness,affects,60321
441,Sex,458,Parasite richness,affects,60321
454,Body condition,458,Parasite richness,affects,60321
455,Social rank,458,Parasite richness,affects,60321
235,Individual,440,Age,has,60321
235,Individual,441,Sex,has,60321
235,Individual,454,Body condition,has,60321
235,Individual,455,Social rank,has,60321
456,Group,452,Ranging behavior,has,60321
456,Group,453,Home range productivity,has,60321
457,Population,450,Rainfall,has,60321
457,Population,451,Temperature,has,60321
461,Phocascaris cystophorae,463,Nematoda,is a,59994
461,Phocascaris cystophorae,462,Phocascaris,is a,59994
461,Phocascaris cystophorae,464,Anisakidae,is a,59994
461,Phocascaris cystophorae,465,Cystophora cristata,parasitizes,59994
465,Cystophora cristata,466,Hooded seal,is a,59994
461,Phocascaris cystophorae,468,excretory pore,has surface morphological characteristics,59994
461,Phocascaris cystophorae,469,interlabia knobs,has surface morphological characteristics,59994
461,Phocascaris cystophorae,470,lips and adjacent structures,has surface morphological characteristics,59994
461,Phocascaris cystophorae,471,caudal papillae and papilla-like structures,has surface morphological characteristics,59994
461,Phocascaris cystophorae,472,Contracaecum osculatum,is compared to,59994
472,Contracaecum osculatum,473,phocid seals,is parasitic in,59994
475,Spilogale putorius,478,nematodes,hosts,60365
475,Spilogale putorius,479,protozoa,hosts,60365
411,feces,478,nematodes,contains,60365
411,feces,479,protozoa,contains,60365
477,western Arkansas,475,Spilogale putorius,found in,60365
480,March 2005,481,January 2007,to,60365
482,ecology,475,Spilogale putorius,studied,60365
474,species,475,Spilogale putorius,includes,60365
483,small carnivore,475,Spilogale putorius,includes,60365
,Parasites,484,Rupicapra rupicapra rupicapra,infects,60360
501,Gastrointestinal Helminths,484,Rupicapra rupicapra rupicapra,infects,60360
502,Lung Helminths,484,Rupicapra rupicapra rupicapra,infects,60360
503,Gastrointestinal Nematodes,484,Rupicapra rupicapra rupicapra,infects,60360
504,Lungworm Larvae,484,Rupicapra rupicapra rupicapra,infects,60360
484,Rupicapra rupicapra rupicapra,487,Immune Response,has,60360
487,Immune Response,,Parasites,responds to,60360
488,Communities,,Parasites,structured by,60360
489,Biodiversity,,Parasites,evolves with,60360
491,Testosterone,487,Immune Response,influences,60360
492,Epiandrosterone,487,Immune Response,influences,60360
493,Cortisol,487,Immune Response,influences,60360
494,Oestrogen,487,Immune Response,influences,60360
495,Faecal Androgen,498,Enzyme Immunoassays,measured by,60360
496,Faecal Cortisol,498,Enzyme Immunoassays,measured by,60360
497,Faecal Oestrogen,498,Enzyme Immunoassays,measured by,60360
499,Year,500,Season,has,60360
506,Florida panther,509,Alaria marcianae,hosts,60352
506,Florida panther,512,Spirometra mansonoides,hosts,60352
506,Florida panther,515,Ancylostoma pluridentatum,hosts,60352
506,Florida panther,518,Ancylostoma caninum,hosts,60352
506,Florida panther,521,Taenia omissa,hosts,60352
506,Florida panther,524,Mesocestoides,hosts,60352
537,Filaroides osleri,535,Coyotes,infects,60155
538,Capillaria aerophila,535,Coyotes,infects,60155
541,Oklahoma,535,Coyotes,found in,60155;60423
542,Colorado,535,Coyotes,found in,60155
543,Wyoming,535,Coyotes,found in,60155
544,Iowa,535,Coyotes,found in,60155
545,South Dakota,535,Coyotes,found in,60155
546,Nebraska,535,Coyotes,found in,60155
318,Texas,535,Coyotes,found in,60155
547,Kansas,535,Coyotes,found in,60155
551,Great Plains,535,Coyotes,found in,60155
554,Diphyllobothrium latum,552,Eurasian lynx,infects,60242
555,Taenia pisiformis,552,Eurasian lynx,infects,60242
556,Taenia laticollis,552,Eurasian lynx,infects,60242
557,Taenia hydatigena,552,Eurasian lynx,infects,60242
558,Taenia taeniaeformis,552,Eurasian lynx,infects,60242
559,Toxocara cati,552,Eurasian lynx,infects,60242
560,Trichinella spp.,552,Eurasian lynx,infects,60242
562,Estonia,552,Eurasian lynx,found in,60242
563,1999-2001,552,Eurasian lynx,found in,60242
252,Fecal samples,561,Capillaria spp.,detected in,60242
252,Fecal samples,559,Toxocara cati,detected in,60242
567,Aleutian Disease Virus,565,European mink,infects,60035
570,American mink,565,European mink,has genotype,60035
565,European mink,569,Navarra,lives in,60035
565,European mink,65,Spain,lives in,60035
565,European mink,578,Rivers,lives in,60035
565,European mink,406,Habitat,has habitat,60035
571,Blood samples,565,European mink,are from,60035
572,Plasma samples,565,European mink,are from,60035
573,Cadavers,565,European mink,are of,60035
574,ADV,568,Parvovirus,is a,60035
,Canine distemper virus,565,European mink,infects,60035
575,Pulmonary adiaspiromycosis,565,European mink,affects,60035
589,Elaeophora elaphi,590,Cervus elaphus,infects,60186
591,Toledo Province,65,Spain,found in,60186
589,Elaeophora elaphi,594,Hepatic vessels,found in,60186
478,Nematodes,594,Hepatic vessels,found in,60186
478,Nematodes,590,Cervus elaphus,found in,60186
596,October 1994,597,September 1995,to,60186
600,Parafilaroides,335,Lung,infects,60142
610,Parafilaroides normani,600,Parafilaroides,is a species of,60142
610,Parafilaroides normani,604,Arctocephalus pusillus doriferus,is found in,60142
610,Parafilaroides normani,605,Arctocephalus forsteri,is found in,60142
610,Parafilaroides normani,606,Arctocephalus tropicalis,is found in,60142
607,Australia,604,Arctocephalus pusillus doriferus,is a location of,60142
608,New Zealand,605,Arctocephalus forsteri,is a location of,60142
609,South Africa,606,Arctocephalus tropicalis,is a location of,60142
611,Southern Hemisphere,604,Arctocephalus pusillus doriferus,is a region of,60142
611,Southern Hemisphere,605,Arctocephalus forsteri,is a region of,60142
611,Southern Hemisphere,606,Arctocephalus tropicalis,is a region of,60142
612,Brugia beaveri,615,Raccoons,infects,60342
612,Brugia beaveri,616,Domestic cat,infects,60342
612,Brugia beaveri,617,Jirds,infects,60342
614,Mosquitoes,612,Brugia beaveri,develops,60342
615,Raccoons,310,Louisiana,found in,60342
617,Jirds,310,Louisiana,found in,60342
629,Taenia parva,633,Genetta genetta,infects,60214
,Chimpanzee,644,Tapeworm,hosts,60302
648,Leaf,,Chimpanzee,swallowed by,60302
646,Kibale National Park,647,Uganda,located in,60302
645,Bertiella studeri,,Chimpanzee,found in,60302
653,Protostrongylus spp.,655,Vallonia,infects,60295
651,bighorn sheep,653,Protostrongylus spp.,hosts,60295
653,Protostrongylus spp.,654,gastropods,transmitted by,60295
654,gastropods,660,riparian,found in,60295
654,gastropods,661,rock,found in,60295
654,gastropods,662,desert shrub,found in,60295
654,gastropods,663,grass,found in,60295
651,bighorn sheep,656,Antelope Island,lives in,60295
651,bighorn sheep,657,Newfoundland Mountains,lives in,60295
651,bighorn sheep,669,perennial water sources,uses,60295
672,Longistrongylus curvispiculum,674,Hippotragus niger,infects,60119
672,Longistrongylus curvispiculum,675,Addax nasomaculatus,infects,60119
672,Longistrongylus curvispiculum,676,Oryx beisa,infects,60119
677,Haemonchus contortus,674,Hippotragus niger,infects,60119
677,Haemonchus contortus,675,Addax nasomaculatus,infects,60119
677,Haemonchus contortus,676,Oryx beisa,infects,60119
672,Longistrongylus curvispiculum,678,Abomasum,hosts,60119
677,Haemonchus contortus,678,Abomasum,hosts,60119
672,Longistrongylus curvispiculum,318,Texas,found in,60119
677,Haemonchus contortus,318,Texas,found in,60119
672,Longistrongylus curvispiculum,39,USA,found in,60119
677,Haemonchus contortus,39,USA,found in,60119
672,Longistrongylus curvispiculum,680,Central Texas,found in,60119
677,Haemonchus contortus,680,Central Texas,found in,60119
524,Mesocestoides,535,Coyotes,infects,60157
524,Mesocestoides,54,Island fox,infects,60157
524,Mesocestoides,693,Deer mice,hosts,60157
524,Mesocestoides,689,Hamsters,infects,60157
686,Tetrathyridia,689,Hamsters,infects,60157
686,Tetrathyridia,10,Dogs,infects,60157
696,Acephalic metacestodes,690,Western fence lizards,infects,60157
696,Acephalic metacestodes,691,Laboratory mice,infects,60157
696,Acephalic metacestodes,692,Domestic dogs,infects,60157
377,Schistosoma mansoni,702,Tourists,infects,60195
377,Schistosoma mansoni,703,Park residents,infects,60195
377,Schistosoma mansoni,704,Suri people,infects,60195
705,Biomphalaria pfeifferi,707,Trematode larvae,hosts,60195
371,Papio anubis,706,Adult worms,hosts,60195
372,Cercopithecus aethiops,706,Adult worms,hosts,60195
701,Mui River,705,Biomphalaria pfeifferi,found in,60195
700,Omo National Park,377,Schistosoma mansoni,found in,60195
710,Omo Valley,377,Schistosoma mansoni,found in,60195
431,Alouatta palliata,713,DTP,hosts,60135
711,A. pigra,713,DTP,hosts,60135
715,Home range use,243,Group size,correlates with,60135
712,Macuspana,415,Mexico,found in,60135
714,Primates,713,DTP,hosts,60135
252,Fecal samples,431,Alouatta palliata,collected from,60135
252,Fecal samples,711,A. pigra,collected from,60135
719,Elaeophora schneideri,652,Ovis canadensis,infects,60291
719,Elaeophora schneideri,720,New Mexico,found in,60291
720,New Mexico,39,USA,located in,60291
652,Ovis canadensis,720,New Mexico,lives in,60291
719,Elaeophora schneideri,721,Fra Cristobal Mountains,found in,60291
719,Elaeophora schneideri,722,Gila Wilderness area,found in,60291
719,Elaeophora schneideri,723,Watson Mountain,found in,60291
725,Odocoileus hemionus hemionus,652,Ovis canadensis,coexists with,60291
719,Elaeophora schneideri,726,Tabanid,uses,60291
478,Nematodes,727,Carotid arteries,present in,60291
478,Nematodes,728,Iliac arteries,present in,60291
595,Microfilariae,729,Skin,present in,60291
595,Microfilariae,730,Nasal mucosa,present in,60291
595,Microfilariae,74,Brain,present in,60291
595,Microfilariae,,Lungs,present in,60291
