entity_id,entity,type,doc_id
284,Feline calicivirus,Pathogen,59903
285,FCV,Pathogen,59903
286,Canine distemper virus,Pathogen,59903
287,CDV,Disease,59903
288,Feline herpesvirus,Pathogen,59903
289,FHV,Pathogen,59903
290,Yersinia pestis,Pathogen,59903
291,Rocky Mountain cougars,Species,59903
292,Puma concolor,hosts,59903
293,cougars,Host,59903
294,serological,Method,59903
295,genetic material,Biological component,59903
296,15 years,Duration,59903
297,1990-2004,Time period,59903
298,207,Number of individuals that died,59903
299,four populations,Group,59903
300,Rocky Mountains,Geographical location,59903
301,seroconversions,Event,59903
302,annual variation,Event,59903
303,family membership,Demographic,59903
304,age,Demographic,59903
305,sex,Biological characteristic,59903
306,location,Geographical area,59903
307,risk of exposure,Risk factor,59903
308,exposure,Event,59903
309,transmission,Event,59903
310,family groups,Social structure,59903
311,host sex,Host characteristic,59903
312,pathogen presence,Event,59903
313,pathogen prevalence,Event,59903
314,risk factors,Epidemiological factor,59903
315,study region,Location,59903
316,cougar populations,Wildlife population,59903
317,Hawaiian monk seal,Species,59836
318,Monachus schauinslandi,hosts,59836
319,infectious disease,Disease,59836
320,conservation efforts,Activity,59836
321,1997,Year,59836
322,2001,Unknown,59836
323,25%,Proportion of individuals that died,59836
324,332 animals,Number of individuals,59836
325,northwestern Hawaiian Islands,Geographical location,59836
326,serum samples,Specimen,59836
327,antibodies,Immune response,59836
328,viruses,Pathogen,59836
329,bacteria,Pathogen,59836
330,parasites,Pathogen,59836
331,morbidity,Symptom,59836
332,mortality,Symptom,59836
333,marine mammal species,Taxonomic group,59836
334,phocine herpesvirus-1,Pathogen,59836
335,enzyme-linked immunosorbent assay,Test,59836
336,virus neutralization test,Test,59836
337,Leptospira bratislava,Pathogen,59836
338,Leptospira hardjo,Pathogen,59836
339,Leptospira icterohaemorrhagiae,Pathogen,59836
340,Leptospira pomona,Pathogen,59836
341,microagglutination test,Test,59836
342,Brucella spp.,Pathogen,59836
343,conventional serologic tests,Test,59836
344,culture,Test,59836
345,Brucella canis,Pathogen,59836
346,card test,Test,59836
347,Chlamydophila abortus,Pathogen,59836
348,complement fixation (CF) test,Test,59836
349,prevalence,Proportion,59836
350,age,Property,59836
351,sensitivity,Property,59836
352,specificity,Property,59836
353,Toxoplasma gondii,Pathogen,59836
354,Dirofilaria immitis,Pathogen,59836
355,morbilliviruses,Virus,59836
356,influenza A virus,Pathogen,59836
357,canine adenovirus,Pathogen,59836
358,caliciviruses,Pathogen,59836
359,selected viruses,Pathogen,59836
360,surveillance,Activity,59836
361,diagnostic tools,Medical Equipment,59836
362,Ehrlichia sp.,Pathogen,59858
363,white-tailed deer,Host,59858
364,Odocoileus virginianus,hosts,59858
365,Ehrlichia chaffeensis,Pathogen,59858
366,human granulocytic ehrlichiosis,Disease,59858
367,HGE,Disease,59858
368,16S rDNA,Genetic marker,59858
369,wild deer,Host,59858
370,Ehrlichia sp.-like organism,Pathogen,59858
371,polymerase reaction,Technique,59858
372,specific forward primer,Molecular biology tool,59858
373,DGA,Unknown,59858
374,Ehrlichia spp. reverse primer,Molecular tool,59858
375,GA1UR,Unknown,59858
376,E. chaffeensis,Pathogen,59858
377,E. phagocytophila genogroup,Pathogen,59858
378,GE9f,Undefined,59858
379,nested polymerase chain reactions,Technique,59858
380,16S rDNA sequences,Genetic marker,59858
381,control samples,Research sample,59858
382,white blood cells,Cell type,59858
383,62 deer,Number of individuals,59858
384,10 populations,Number of groups,59858
385,four U.S. states,Geographical location,59858
386,high prevalence,Measurement,59858
387,65%,Proportion of individuals that died,59858
388,low prevalence,Measurement,59858
389,5%,Proportion of individuals that died,59858
390,E. chaffeensis-reactive antibodies,Diagnostic marker,59858
391,indirect fluorescence assays,Technique,59858
392,PCR evidence,Measurement,59858
393,Amblyomma americanum,Vector,59858
394,serologic cross-reactions,Diagnostic method,59858
395,non-specific PCR products,Diagnostic tool,59858
396,deer,Host,59858
397,ticks,Vector,59858
398,ehrlichial pathogens,Pathogen,59858
399,humans,Host,59858
400,DCH,amplifies,59858
401,DGA/GA1UR,amplifies,59858
402,DCH/GA1UR,amplifies,59858
403,GE9f/GA1UR,amplifies,59858
404,Anthrax,Disease,56169
405,wildlife,Host,56169
406,Luangwa Valley,Geographical location,56169
407,Zambia,Country,56169
408,hippos,Host,56169
409,Hippopotamus amphibius,Host,56169
410,June,Unknown,56169
411,November,Month,56169
412,1987,Year,56169
413,4000,Unknown,56169
414,Cape buffalo,Host,56169
415,Syncerus caffer,Host,56169
416,elephant,Host,56169
417,Loxodonta africana,Host,56169
418,August,Month,56169
419,September,Month,56169
420,1988,Year,56169
421,100 km,Distance,56169
422,up-river,Geographical descriptor,56169
423,1989,Year,56169
424,Bacillus anthracis,Pathogen,56169
425,people,Host,56169
426,area,Geographical location,56169
427,field study,Event,56169
428,environmental contamination,Process,56169
429,methods of control,Process,56169
430,local laboratory staff,Person,56169
431,monitoring,Process,56169
432,disease,Disease,56169
433,enzootic status,Disease status,56169
434,outbreaks,Event,56169
435,results,Outcome,56169
436,Spirochetes,Pathogen,59837
437,mammals,Host,59837
438,ticks,Host,59837
439,Acari: Ixodidae,Taxonomic group,59837
440,Lyme borreliosis,Disease,59837
441,California,Location,59837
442,Borrelia burgdorferi,causes,59837
443,black-tailed jackrabbits,Host,59837
444,Lepus californicus californicus,Host,59837
445,indirect immunofluorescence,Method,59837
446,direct immunofluorescence,Method,59837
447,spirochetemias,Disease,59837
448,Dermacentor occidentalis,Host,59837
449,D. parumapertus,Host,59837
450,Ixodes neotomae,Host,59837
451,I. pacificus,Host,59837
452,Haemaphysalis leporispalustris,Host,59837
453,spirochetes,Pathogen,59837
454,strain,Pathogen variant,59837
455,B. burgdorferi,Pathogen,59837
456,H. leporispalustris,Host,59837
457,progeny,Offspring,59837
458,black-tailed jackrabbit,Host,59837
459,D. occidentalis,Host,59837
460,I. neotomae,Host,59837
461,spirochetal antibody,Antibody,59837
462,lagomorph,Host,59837
463,Columbian black-tailed deer,Common name,59837
464,Odocoileus hemionus columbianus,Host,59837
465,Borrelia-specific monoclonal antibody,Antibody,59837
466,H9724,Antibody,59837
467,H5332,Antibody,59837
468,spirochetal serosurveys,Method,59837
469,serologic tests,Method,59837
470,bovine tuberculosis,Disease,59823
471,Meles meles,Species,59823
472,European badger,Host,59823
473,British cattle,Host,59823
474,TB,Disease,59823
475,south-west England,Geographical location,59823
476,clinical samples,Material,59823
477,bacilli,Pathogen,59823
478,demographic processes,Process,59823
479,movement,Process,59823
480,social organization,Process,59823
481,disease dynamics,Process,59823
482,incident case,Event,59823
483,group size,Number of individuals infected,59823
484,females,Gender,59823
485,males,Demographic,59823
486,social structure,Process,59823
487,transmission dynamics,Process,59823
488,badger culling,Process,59823
489,Clostridium perfringens,Pathogen,57733
490,polar bears,Host,57733
491,Ursus maritimus,Host,57733
492,Svalbard,Location,57733
493,Norway,Country,57733
494,fecal samples,Sample type,57733
495,bacteriologic analysis,Diagnostic method,57733
496,live-captured bears,Animal source,57733
497,Svalbard Archipelago,Geographical location,57733
498,2001,Unknown,57733
499,40 of 92,Number of individuals that died,57733
500,44%,Proportion of individuals that died,57733
501,type A,Undefined,57733
502,beta2-toxin,Toxin,57733
503,gene encoding beta2-toxin,Gene,57733
504,fatal diseases,Disease,57733
505,gastrointestinal tract,Anatomical structure,57733
506,normal inhabitant,Host,57733
507,Amblyomma americanum,Vector,59859
508,Acari: Ixodidae,Taxonomic group,59859
509,Ehrlichia chaffeensis,Pathogen,59859
510,Rickettsiales: Ehrlichieae,Taxonomic classification,59859
511,white-tailed deer,Host,59859
512,Odocoileus virginianus Zimmermann,Species,59859
513,Ehrlichiosis,Disease,59859
514,serum samples,Specimen,59859
515,1982 through 1992,Time period,59859
516,southeastern United States,Geographical region,59859
517,lone star tick,Vector,59859
518,Amblyomma americanum L.,Vector,59859
519,E. chaffeensis,Pathogen,59859
520,fluorescent antibody analysis,Diagnostic method,59859
521,125 of 300 (41.7%),Number of individuals that died,59859
522,30 of 30 (100%),Proportion of individuals that died,59859
523,121/150 (80.7%),Proportion of individuals that died,59859
524,4/150 (2.7%),Proportion of individuals that died,59859
525,2 of 30 (6.7%),Proportion of individuals that died,59859
526,site-specific geographic association,Geographic association,59859
527,natural vector,Transmission mechanism,59859
528,Staphylococcus aureus,Pathogen,56156
529,S. aureus,Pathogen,56156
530,great ape,Host,56156
531,Central Africa,Geographical region,56156
532,Gabon,Country,56156
533,human,Host,56156
534,primate,Host,56156
535,monkey,Host,56156
536,gorilla,Host,56156
537,Gorilla gorilla gorilla,Host,56156
538,chimpanzee,Host,56156
539,Pan troglodytes,Host,56156
540,staphylococcal sepsis,Disease,56156
541,necrotizing wound,Symptom,56156
542,spa-type t148,Pathogen type,56156
543,International Centre for Medical Research of Franceville,Research Institution,56156
544,interspecies transmission,Process,56156
545,habitat conservation,Process,56156
546,risk of contact with human pathogens,Risk,56156
547,serious infections,Disease,56156
548,study,Research,56156
549,distribution,Process,56156
550,spread,Process,56156
551,screening,Process,56156
552,isolation,Process,56156
553,analysis,Process,56156
554,pulsed field gel electrophoresis,Technique,56156
555,report,Document,56156
556,protection,Process,56156
557,Leptospira,Pathogen,56805
558,Leptospira licerasiae,Pathogen,56805
559,Leptospira licerasiae serovar Varillal,Pathogen,56805
560,Leptospira fainei,Pathogen,56805
561,Leptospira inadai,Pathogen,56805
562,Leptospira interrogans,Pathogen,56805
563,Leptospira kirschneri,Pathogen,56805
564,Rattus norvegicus,Host,56805
565,Rattus rattus,Host,56805
566,Rattus species,Host,56805
567,human,hosts,56805
568,Leptospirosis,Disease,56805
569,acute febrile illness,Disease,56805
570,Peruvian Amazon,Geographical location,56805
571,Iquitos region,Geographical location,56805
572,urban,Environment,56805
573,peri-urban,Location,56805
574,rural,Location,56805
575,serological typing,Process,56805
576,16S ribosomal RNA gene sequencing,Process,56805
577,pulsed-field gel electrophoresis,Process,56805
578,DNA-DNA hybridization analysis,Process,56805
579,microscopic agglutination test,Process,56805
580,Southern blot hybridization,Process,56805
581,Western immunoblot,Process,56805
582,LipL32,Protein,56805
583,PCR,Process,56805
584,MAT antibodies,Measurement,56805
585,Leptospira isolates,Measurement,56805
586,febrile patients,Measurement,56805
587,serological criteria,Measurement,56805
588,titer,Measurement,56805
589,kDa,Unit of measurement,56805
590,27 kDa,Measurement,56805
591,32 kDa,Measurement,56805
592,1:100,Measurement,56805
593,30%,Proportion of individuals that died,56805
594,7%,Proportion of individuals that died,56805
595,2/45,Proportion of individuals that died,56805
596,881,Unknown,56805
597,VAR 010(T),Variant,56805
598,Hurstbridge,Unknown,56805
599,Varillal,Pathogen,56805
600,biodiversity,Ecological concept,56805
601,phylogenetically related,Relationship,56805
602,genetically distinct,Genetic characteristic,56805
603,internationally accessible culture collections,Resource,56805
604,cross-reaction,Immune response,56805
605,low level,Concentration,56805
606,rare,Frequency,56805
607,common,Common name,56805
608,uncommon,Adjective,56805
609,prospective study,Event,56805
610,field trapping,Event,56805
611,isolation,Event,56805
612,acute leptospirosis,Event,56805
613,Mycoplasma alligatoris sp. nov.,Pathogen,57753
614,American alligators,Host,57753
615,Alligator mississippiensis,Host,57753
616,diseased,Symptom,57753
617,tissues,Biological material,57753
618,biochemical,Field of Study,57753
619,serological,Method,57753
620,molecular genetic,Field of study,57753
621,lethal,Symptom,57753
622,pathogen,Pathogen,57753
623,name,Common name,57753
624,type strain,Microbiological reference,57753
625,A21JP2T,Unknown,57753
626,ATCC 700619T,Strain,57753
627,White-tailed deer,Host,59860
628,Odocoileus virginianus,Species,59860
629,Ehrlichia spp.,Pathogen,59860
630,antibody prevalence,Measurement,59860
631,84 counties,Geographical location,59860
632,Alabama,Location,59860
633,Arkansas,Location,59860
634,Florida,Location,59860
635,Georgia,Location,59860
636,Illinois,Location,59860
637,Kentucky,Location,59860
638,Louisiana,Location,59860
639,Maryland,Location,59860
640,Massachusetts,Location,59860
641,Mississippi,Geographical location,59860
642,Missouri,Location,59860
643,North Carolina,Location,59860
644,South Carolina,Location,59860
645,Tennessee,Location,59860
646,Texas,Location,59860
647,Virginia,Geographical location,59860
648,West Virginia,Location,59860
649,USA,Country,59860
650,indirect fluorescent antibody test,Diagnostic test,59860
651,antibodies,Immune response,59860
652,1:128,Unknown,59860
653,544,Number of individuals that died,59860
654,1269,Study Identifier,59860
655,43%,Proportion of individuals that died,59860
656,southerly latitude,Geographical location,59860
657,low elevation,Environmental factor,59860
658,milder climatic conditions,Environmental factor,59860
659,natural infection,Disease,59860
660,southeastern United States,Geographical region,59860
661,natural history,Concept,59860
662,infection,Disease,59860
663,Brucella sp.,Pathogen,59886
664,marine mammals,Host,59886
665,pinnipeds,Host,59886
666,cetaceans,Host,59886
667,Phoca vitulina,Host,59886
668,harbor seals,Host,59886
669,Phoca groenlandica,Host,59886
670,harp seals,Host,59886
671,coast of southern New England,Geographical location,59886
672,Connecticut,Location,59886
673,Rhode Island,Location,59886
674,serum samples,Specimen,59886
675,serum,Biological sample,59886
676,brucellosis card test,Test,59886
677,buffered acidified plate antigen test,Test,59886
678,rivanol test,Test,59886
679,lymphoid tissues,Tissue,59886
680,visceral tissues,Tissue,59886
681,lung,Tissue,59886
682,axillary lymph nodes,Tissue,59886
683,inguinal lymph nodes,Tissue,59886
684,prescapular lymph nodes,Tissue,59886
685,gross changes,Ecological impact,59886
686,histopathologic changes,Symptom,59886
687,119,Unknown,59886
688,4,Undefined,59886
689,1985 to 2000,Time period,59886
690,1998 to 2000,Time period,59886
691,20,Unknown,59886
692,3 of 21,Number of individuals that died,59886
693,14%,Proportion of individuals that died,59886
694,4 of 53,Proportion of individuals that died,59886
695,8%,Proportion of individuals that died,59886
696,2 of 4,Proportion,59886
697,50%,Proportion of individuals that died,59886
698,3 of 9,Number of individuals that died,59886
699,33%,Proportion of individuals that died,59886
700,5,Number of individuals that died,59886
701,2,Undefined,59886
702,3,Undefined,59886
703,Mycobacterium avium subsp. paratuberculosis,Pathogen,57730
704,brown bears,Species,57730
705,Ursus arctos,Host,57730
706,National Park Low Tatras,Location,57730
707,central European Carpathians,Geographical location,57730
708,Slovakia,Country,57730
709,tissue samples,Sample,57730
710,kidney,Organ,57730
711,intestinal mucosa,Anatomical structure,57730
712,Ziehl-Neelsen staining,Diagnostic technique,57730
713,polymerase chain reaction,Technique,57730
714,IS900,Genetic element,57730
715,RFLP type B-C1,Genotype,57730
716,paratuberculosis,Disease,57730
717,ruminants,Animal group,57730
718,cattle,Host,57730
719,infection,Disease,57730
720,vectors,Transmission mechanism,57730
721,reservoirs,Host,57730
722,Salmonella spp.,Pathogen,59832
723,Salmonella enterica,Pathogen,59832
724,Channel Islands,Location,59832
725,California,Location,59832
726,USA,Country,59832
727,San Miguel Island,Location,59832
728,San Nicolas Island,Location,59832
729,Puget Sound,Geographical location,59832
730,WA,Geographical location,59832
731,Zalophus californianus,Host,59832
732,California sea lion,Host,59832
733,Mirounga angustirostris,Host,59832
734,northern elephant seal,Host,59832
735,Larus occidentalis,Host,59832
736,western gull,Host,59832
737,fecal samples,Sample type,59832
738,pulsed-field gel electrophoresis,Technique,59832
739,antimicrobial sensitivity,Measurement,59832
740,genetic similarity,Measurement,59832
741,prevalence,Measurement,59832
742,Salmonella,Pathogen,59832
743,Enteritidis,Serotype,59832
744,Montevideo,Serotype,59832
745,Newport,Serotype,59832
746,Reading,Serotype,59832
747,Saint Paul,Serotype,59832
748,zoonotic pathogen,Pathogen,59832
749,researchers,Profession,59832
750,veterinarians,Profession,59832
751,90,Number of individuals that died,59832
752,30,Unknown,59832
753,87,Unknown,59832
754,59,Number,59832
755,21%,Proportion of individuals that died,59832
756,19,Undefined,59832
757,87%,Proportion of individuals that died,59832
758,26,Number of individuals that died,59832
759,9%,Proportion of individuals that died,59832
760,8,Undefined,59832
761,1,Undefined,59832
762,Papio anubis,hosts,60194
763,baboon,Host,60194
764,Cercopithecus aethiops,hosts,60194
765,vervet,Common name,60194
766,Ethiopia,Country,60194
767,Rift Valley,Geographical location,60194
768,faecal samples,Sample type,60194
769,59,Number,60194
770,41,Undefined,60194
771,Trichuris sp.,Parasite,60194
772,Strongyloides sp.,Pathogen,60194
773,Trichostrongylus sp.,Pathogen,60194
774,Oesophagostomum sp.,Parasite,60194
775,Schistosoma mansoni,Pathogen,60194
776,Entamoeba coli,Pathogen,60194
777,Entamoeba histolytica/dispar,Pathogen,60194
778,Blastocystis hominis,Parasite,60194
779,Cyclospora sp.,Pathogen,60194
780,Cryptosporidium sp.,Pathogen,60194
781,27.1%,Prevalence,60194
782,37.3%,Prevalence,60194
783,8.5%,Prevalence,60194
784,10.2%,Prevalence,60194
785,20.3%,Prevalence,60194
786,83.1%,Prevalence,60194
787,16.9%,Prevalence,60194
788,3.3%,Prevalence,60194
789,13.3%,Prevalence,60194
790,11.9%,Prevalence,60194
791,36.6%,Prevalence,60194
792,4.9%,Prevalence,60194
793,61.0%,Prevalence,60194
794,24.4%,Prevalence,60194
795,34.2%,Prevalence,60194
796,22.0%,Prevalence,60194
797,29.3%,Prevalence,60194
798,Zoonotic intestinal parasites,Pathogen,60194
799,microscopic examination,Diagnostic method,60194
800,faecal smears,Diagnostic tool,60194
801,modified Ziehl-Neelsen method,Diagnostic method,60194
802,formalin-ether concentration,Laboratory method,60194
803,ova,Life stage,60194
804,larvae,Vector,60194
805,cysts,Pathology,60194
806,oocyst,Parasite stage,60194
807,human welfare,Concept,60194
808,water sources,Environmental factor,60194
809,human habitats,Environmental factor,60194
810,parasitic infection,Disease,60194
811,control programme,Intervention,60194
812,Human contact,Transmission route,60248
813,foraging behaviour,Behaviour,60248
814,parasite community,Community,60248
815,long-tailed macaques,Host,60248
816,Macaca fascicularis,Host,60248
817,forest parks,Environmental setting,60248
818,north-eastern Thailand,Geographical location,60248
819,helminth parasite associations,Parasite association,60248
820,non-human primates,Host,60248
821,anthropogenically modified environments,Environmental factor,60248
822,sylvatic groups,Ecosystem,60248
823,natural environments,Environment,60248
824,human–non-human primate transmission,Transmission route,60248
825,parasites,Pathogen,60248
826,Opisthorchis viverrini,Parasite,60248
827,Strongyloides stercoralis,Pathogen,60248
828,macaque feces,Sample,60248
829,Strongyloides fuelleborni,Pathogen,60248
830,Haplorchis sp.,Parasite,60248
831,human-provided food,Food source,60248
832,zoonotic helminth infection,Disease,60248
833,wild non-human primates,Host,60248
834,habitat,Environment,60248
