entity_id,entity,type,doc_id
281,1997,Year,59836
282,2001,Year,59836
283,Northwestern Hawaiian Islands,Geographic location,59836
284,Serum samples,Biological sample,59836
285,Viruses,Pathogen,59836
286,Bacteria,Pathogen,59836
287,Parasites,Pathogen,59836
288,Phocine herpesvirus-1,Pathogen,59836
289,Leptospira bratislava,Pathogen,59836
290,L. hardjo,Pathogen,59836
291,L. icterohaemorrhagiae,Pathogen,59836
292,L. pomona,Pathogen,59836
293,Brucella spp.,Pathogen,59836
294,B. canis,Pathogen,59836
295,Chlamydophila abortus,Pathogen,59836
296,Toxoplasma gondii,Pathogen,59836
297,Dirofilaria immitis,Pathogen,59836
298,Morbilliviruses,Pathogen,59836
299,Influenza A virus,Pathogen,59836
300,Canine adenovirus,Pathogen,59836
301,Caliciviruses,Pathogen,59836
302,Enzyme-linked immunosorbent assay,Diagnostic test,59836
303,Virus neutralization test,Diagnostic test,59836
304,Microagglutination test,Diagnostic test,59836
305,Card test,Diagnostic test,59836
306,Complement fixation test,Diagnostic test,59836
307,Morbidity,Symptom,59836
308,Mortality,Measure,59836
309,Infectious disease monitoring,Surveillance,59836
310,"Antibodies to viruses, bacteria, and parasites",Immune component,59836
311,Ehrlichia sp.,Pathogen,59858
312,white-tailed deer,Host,59858
313,Odocoileus virginianus,Host,59858
314,Ehrlichia chaffeensis,Pathogen,59858
315,human granulocytic ehrlichiosis,Disease,59858
316,HGE,Disease,59858
317,Amblyomma americanum,Vector,59858
318,16S rDNA sequence,Molecular marker,59858
319,DGA,Primer,59858
320,GA1UR,Primer,59858
321,DCH,Primer,59858
322,GE9f,Primer,59858
323,nested polymerase chain reactions,Laboratory technique,59858
324,PCR,Diagnostic test,59858
325,indirect fluorescence assays,Diagnostic technique,59858
326,U.S. states,Geographic location,59858
327,62,Number of individuals,59858
328,10,Number of individuals,59858
329,four,Number,59858
330,65%,Proportion,59858
331,5%,Proportion,59858
332,P < 0.001,Statistical significance,59858
333,Anthrax,Disease,56169
334,Luangwa Valley,Geographic location,56169
335,Zambia,Location,56169
336,Hippos,Host,56169
337,Hippopotamus amphibius,Host,56169
338,Cape buffalo,Host,56169
339,Syncerus caffer,Host,56169
340,Elephant,Host,56169
341,Loxodonta africana,Host,56169
342,Bacillus anthracis,Pathogen,56169
343,June,Time,56169
344,November,Time,56169
345,1987,Year,56169
346,August,Time,56169
347,September,Time,56169
348,1988,Year,56169
349,1989,Year,56169
350,Environmental contamination,Risk factor,56169
351,Risks to people,Health Outcome,56169
352,Methods of control,Intervention,56169
353,Local laboratory staff,Healthcare worker,56169
354,Enzootic status,Disease status,56169
355,Outbreaks of anthrax,Disease Outbreak,56169
356,Field study,Research design,56169
357,Mortality,Measure,56169
358,4000 deaths,Number of individuals that died,56169
359,100 km,Distance,56169
360,Spirochetes,Pathogen,59837
361,Borrelia burgdorferi,Pathogen,59837
362,Lyme borreliosis,Disease,59837
363,California,Location,59837
364,black-tailed jackrabbits,Host,59837
365,Lepus californicus californicus,Host,59837
366,Ixodidae,Vector,59837
367,Dermacentor occidentalis,Tick species,59837
368,D. parumapertus,Tick species,59837
369,Ixodes neotomae,Tick species,59837
370,I. pacificus,Tick species,59837
371,Haemaphysalis leporispalustris,Tick species,59837
372,antibodies,Immune response component,59837
373,spirochetemias,Disease,59837
374,indirect immunofluorescence,Diagnostic technique,59837
375,direct immunofluorescence,Diagnostic technique,59837
376,Columbian black-tailed deer,Host,59837
377,Odocoileus hemionus columbianus,Host,59837
378,H9724,Strain,59837
379,H5332,Strain,59837
380,wildlife,Host,59837
381,deer,Host,59837
382,Social organization,Population,59823
383,Movement,Transmission,59823
384,Incidence,Measure,59823
385,Bovine tuberculosis,Disease,59823
386,Meles meles,Host,59823
387,European badgers,Host,59823
388,British cattle,Host,59823
389,TB,Disease,59823
390,South-west England,Geographic location,59823
391,Demographic processes,Ecological process,59823
392,Disease dynamics,Concept,59823
393,Individual,Entity,59823
394,Social group,Entity,59823
395,Group size,Number of individuals,59823
396,Females,Entity,59823
397,Males,Entity,59823
398,Culling,Control measure,59823
399,Badger ecology,Ecological concept,59823
400,Bacilli,Bacteria,59823
401,Clinical samples,Specimen,59823
402,Culture,Microbiological,59823
403,Clostridium perfringens,Pathogen,57733
404,polar bears,Host,57733
405,Ursus maritimus,Host,57733
406,Svalbard,Location,57733
407,Norway,Location,57733
408,Svalbard Archipelago,Geographic location,57733
409,2001,Year,57733
410,fecal samples,Sample,57733
411,bacteriologic analysis,Diagnostic test,57733
412,toxin type,Pathogen component,57733
413,beta2-toxin,Toxin,57733
414,fatal diseases,Disease,57733
415,gastrointestinal tract,Anatomical system,57733
416,40,Number of individuals,57733
417,92,Number of individuals,57733
418,44%,Proportion of individuals that died,57733
419,type A,Undefined,57733
420,Amblyomma americanum,Vector,59859
421,Acari,Taxonomic group,59859
422,Ixodidae,Vector,59859
423,Ehrlichia chaffeensis,Pathogen,59859
424,Rickettsiales,Order of Bacteria,59859
425,Ehrlichieae,Family of Bacteria,59859
426,White-tailed deer,Host,59859
427,Odocoileus virginianus,Host,59859
428,Southeastern United States,Region,59859
429,Lone star tick,Vector,59859
430,Ehrlichiosis,Disease,59859
431,Serum samples,Biological sample,59859
432,Antibodies,Immune response component,59859
433,Fluorescent antibody analysis,Diagnostic test,59859
434,1982-1992,Time period,59859
435,125,Number of individuals that died,59859
436,300,Number of individuals,59859
437,41.7%,Proportion,59859
438,30,Number of individuals,59859
439,100%,Proportion,59859
440,121,Number of individuals,59859
441,150,Number of individuals,59859
442,80.7%,Proportion,59859
443,4,Number,59859
444,2,Number,59859
445,6.7%,Proportion,59859
446,Staphylococcus aureus,Pathogen,56156
447,great ape,Host,56156
448,Gabon,Location,56156
449,Central Africa,Geographic region,56156
450,humans,Host,56156
451,primates,Host,56156
452,western hemisphere,Geographic region,56156
453,Africa,Geographic location,56156
454,International Centre for Medical Research of Franceville,Research Institution,56156
455,primate facility,Animal source,56156
456,western lowland gorilla,Host,56156
457,Gorilla gorilla gorilla,Host,56156
458,chimpanzees,Host,56156
459,Pan troglodytes,Host,56156
460,t148,Unknown,56156
461,necrotizing wound,Disease,56156
462,staphylococcal sepsis,Disease,56156
463,infections,Disease,56156
464,pulsed field gel electrophoresis,Laboratory technique,56156
465,Human leptospirosis,Disease,56805
466,Leptospira,Pathogen,56805
467,Rattus species,Host,56805
468,Peruvian Amazon,Ecosystem,56805
469,Rattus norvegicus,Host,56805
470,R. rattus,Host,56805
471,Iquitos region,Geographic location,56805
472,Leptospira licerasiae,Pathogen,56805
473,Leptospira licerasiae serovar Varillal,Pathogen,56805
474,VAR 010(T),Virus strain,56805
475,L. fainei,Pathogen,56805
476,L. inadai,Pathogen,56805
477,L. interrogans,Pathogen,56805
478,L. kirschneri,Pathogen,56805
479,Acute febrile illness,Disease,56805
480,Leptospirosis,Disease,56805
481,Biodiversity,Ecological Concept,56805
482,Peru,Location,56805
483,Urban,Environment,56805
484,Peri-urban,Environment,56805
485,Rural,Environment,56805
486,MAT antibodies,Diagnostic marker,56805
487,881 febrile patients,Host,56805
488,45 Leptospira isolates,Pathogen isolates,56805
489,30%,Proportion,56805
490,7%,Proportion,56805
491,Mycoplasma alligatoris,Pathogen,57753
492,American alligators,Host,57753
493,Alligator mississippiensis,Host,57753
494,diseased American alligators,Host,57753
495,multiple tissues,Anatomical system,57753
496,A21JP2T,Protein,57753
497,ATCC 700619T,Strain,57753
498,Mycoplasma alligatoris sp. nov.,Pathogen,57753
499,biochemical,Molecule,57753
500,serological,Test type,57753
501,molecular genetic,Field of study,57753
502,lethal pathogen,Pathogen,57753
503,White-tailed deer,Host,59860
504,Odocoileus virginianus,Host,59860
505,Ehrlichia spp.,Pathogen,59860
506,Alabama,Location,59860
507,Arkansas,Location,59860
508,Florida,Location,59860
509,Georgia,Location,59860
510,Illinois,Location,59860
511,Kentucky,Location,59860
512,Louisiana,Location,59860
513,Maryland,Location,59860
514,Massachusetts,Location,59860
515,Mississippi,Location,59860
516,Missouri,Location,59860
517,North Carolina,Location,59860
518,South Carolina,Location,59860
519,Tennessee,Location,59860
520,Texas,Location,59860
521,Virginia,Location,59860
522,West Virginia,Location,59860
523,USA,Location,59860
524,Antibody,Immune component,59860
525,Indirect fluorescent antibody test,Diagnostic test,59860
526,Latitude,Geographic coordinate,59860
527,Elevation,Environmental factor,59860
528,Climatic conditions,Environmental factor,59860
529,Infection,Disease,59860
530,Natural history,Field of study,59860
531,Brucella sp.,Pathogen,59886
532,marine mammals,Host,59886
533,pinnipeds,Host,59886
534,cetaceans,Host,59886
535,Connecticut,Location,59886
536,Rhode Island,Location,59886
537,southern New England,Geographic location,59886
538,coast,Geographic location,59886
539,serum samples,Biological Sample,59886
540,antibodies,Immune response component,59886
541,brucellosis card test,Diagnostic test,59886
542,buffered acidified plate antigen test,Diagnostic test,59886
543,rivanol test,Diagnostic test,59886
544,lymphoid tissues,Tissue,59886
545,visceral tissues,Tissue,59886
546,lung,Tissue,59886
547,axillary lymph nodes,Tissue,59886
548,inguinal lymph nodes,Tissue,59886
549,prescapular lymph nodes,Tissue,59886
550,harbor seals,Host,59886
551,Phoca vitulina,Host,59886
552,harp seals,Host,59886
553,Phoca groenlandica,Host,59886
554,infection,Disease,59886
555,exposure,Risk factor,59886
556,stranding,Event,59886
557,1985,Year,59886
558,2000,Year,59886
559,1998,Year,59886
560,14%,Proportion,59886
561,8%,Proportion,59886
562,50%,Proportion,59886
563,33%,Proportion,59886
564,Mycobacterium avium subsp. paratuberculosis,Pathogen,57730
565,brown bears,Host,57730
566,Ursus arctos,Host,57730
567,paratuberculosis,Disease,57730
568,National Park Low Tatras,Geographic location,57730
569,central European Carpathians,Geographic location,57730
570,Slovakia,Location,57730
571,kidney,Organ,57730
572,intestinal mucosa,Anatomical structure,57730
573,cattle,Host,57730
574,ruminants,Host,57730
575,Ziehl-Neelsen staining,Diagnostic technique,57730
576,polymerase chain reaction,Laboratory technique,57730
577,IS900,Genetic Element,57730
578,RFLP type B-C1,Genotype,57730
579,acid-fast rods,Microorganism,57730
580,Mycobacterium avium subsp. paratuberculosis isolates,Pathogen,57730
581,infection,Disease,57730
582,Salmonella spp.,Pathogen,59832
583,Salmonella enterica,Pathogen,59832
584,California,Location,59832
585,Channel Islands,Geographic location,59832
586,USA,Location,59832
587,San Miguel Island,Geographic location,59832
588,San Nicolas Island,Geographic location,59832
589,Puget Sound,Ecosystem,59832
590,WA,Location,59832
591,California sea lion,Host,59832
592,Zalophus californianus,Host,59832
593,Northern elephant seal,Host,59832
594,Mirounga angustirostris,Host,59832
595,Western gull,Host,59832
596,Larus occidentalis,Host,59832
597,Pinnipeds,Host,59832
598,Fecal samples,Sample,59832
599,Pulsed-field gel electrophoresis (PFGE),Laboratory technique,59832
600,Antimicrobial sensitivity,Measurement,59832
601,Genetic similarity,Measurement,59832
602,Prevalence,Measurement,59832
603,Enteritidis,Serotype,59832
604,Montevideo,Serotype,59832
605,Newport,Serotype,59832
606,Reading,Serotype,59832
607,Saint Paul,Serotype,59832
608,Zoonotic pathogen,Pathogen,59832
609,Antimicrobial resistant isolate,Pathogen,59832
610,Papio anubis,hosts,60194
611,baboon,Host,60194
612,Cercopithecus aethiops,hosts,60194
613,vervet,Host,60194
614,Ethiopia,Location,60194
615,Rift Valley,Geographic location,60194
616,Trichuris sp.,Pathogen,60194
617,Strongyloides sp.,Pathogen,60194
618,Trichostrongylus sp.,Pathogen,60194
619,Oesophagostomum sp.,Pathogen,60194
620,Schistosoma mansoni,Pathogen,60194
621,Entamoeba coli,Pathogen,60194
622,Entamoeba histolytica/dispar,Pathogen,60194
623,Blastocystis hominis,Pathogen,60194
624,Cyclospora sp.,Pathogen,60194
625,Cryptosporidium sp.,Pathogen,60194
626,Faecal samples,Sample,60194
627,Microscope,Laboratory Equipment,60194
628,Modified Ziehl-Neelsen method,Diagnostic technique,60194
629,Formalin,Disinfectant,60194
630,Formalin-ether concentration,Laboratory technique,60194
631,Ova,Life stage,60194
632,Larvae,Life stage,60194
633,Cysts,Life stage,60194
634,Oocyst,Life stage,60194
635,Gastro-intestinal parasites,Pathogen,60194
636,Zoonotic parasites,Pathogen,60194
637,Human,Host,60194
638,Water sources,Environmental Reservoir,60194
639,Human habitats,Environment,60194
640,Human,Host,60248
641,Long-tailed macaques,Host,60248
642,Macaca fascicularis,Host,60248
643,Helminth,Pathogen,60248
644,Opisthorchis viverrini,Pathogen,60248
645,Strongyloides stercoralis,Pathogen,60248
646,Strongyloides fuelleborni,Pathogen,60248
647,Haplorchis sp.,Pathogen,60248
648,North-eastern Thailand,Geographic location,60248
649,Forest parks,Habitat,60248
650,Natural environments,Habitat,60248
651,Anthropogenically modified environments,Environmental factor,60248
652,Human-provided food,Food source,60248
653,Foraging behaviour,Ecological process,60248
654,Parasite community,Ecological community,60248
655,Disease interactions,Ecological process,60248
656,Conservation threats,Ecological concept,60248
657,Habitat modification,Environmental factor,60248
658,Human-wildlife interactions,Ecological process,60248
659,Zoonotic helminth infection,Disease,60248
660,Infection,Disease,60248
661,Prevalence,Proportion,60248
662,Intensity,Symptom,60248
663,Alouatta pigra,Host,60137
664,black howler monkey,Host,60137
665,Belize,Location,60137
666,Mexico,Location,60137
667,Controrchis biliophilus,Parasite,60137
668,Dicrocoeliidae,Family,60137
669,Trypanoxyuris minutus,Parasite,60137
670,Oxyuridae,Family,60137
671,Giardia sp.,Pathogen,60137
672,Hexamitidae,Family,60137
673,Entamoeba sp.,Pathogen,60137
674,Endamoebidae,Family,60137
675,Giardia duodenalis,Pathogen,60137
676,G. lamblia,Pathogen,60137
677,G. intestinalis,Pathogen,60137
678,Assemblages A and B,Ecological community,60137
679,human settlements,Habitat,60137
680,people,Host,60137
681,domestic animals,Host,60137
682,2003,Year,60137
683,2004,Year,60137
684,283,Number of individuals,60137
685,50,Number of individuals,60137
686,fecal samples,Sample,60137
687,ELISAs,Diagnostic test,60137
688,bright-field microscopy,Diagnostic technique,60137
689,phase microscopy,Laboratory technique,60137
690,quantitative centrifugation concentration techniques,Laboratory technique,60137
691,sugar,Nutrient,60137
692,zinc sulfate,Chemical compound,60137
693,Alouatta palliata,Host,60134
694,Ateles geoffroyi,Host,60134
695,Controrchis sp.,Parasite,60134
696,Trypanoxyuris sp.,Pathogen,60134
697,Strongyloides sp.,Pathogen,60134
698,Costa Rica,Location,60134
699,tropical dry forest,Ecosystem,60134
700,primate populations,Host,60134
701,infectious diseases,Disease,60134
702,conservation strategies,Intervention,60134
703,protected areas,Habitat,60134
704,reproductive status,Host trait,60134
705,social status,Host trait,60134
706,age,Host trait,60134
707,sex,Host trait,60134
708,host population density,Host trait,60134
709,humidity,Environmental factor,60134
710,species richness,Ecological metric,60134
711,prevalence,Proportion,60134
712,lactating females,Host,60134
713,males,Demographic,60134
714,parasite,Pathogen,60321
715,host,Organism,60321
716,Papio ursinus,Host,60321
717,chacma baboons,Host,60321
718,gastrointestinal parasites,Pathogen,60321
719,rainfall,Environmental Factor,60321
720,temperature,Environmental factor,60321
721,ranging behavior,Behavioral trait,60321
722,home range productivity,Ecological concept,60321
723,age,Demographic characteristic,60321
724,sex,Demographic characteristic,60321
725,body condition,Symptom,60321
726,social rank,Ecological attribute,60321
727,parasite richness,Ecological metric,60321
728,population,Host,60321
729,group,Population,60321
730,individual,Host,60321
731,desert population,Host,60321
732,terrestrial subtropical vertebrate,Host,60321
733,fecal samples,Sample,60321
734,dry seasons,Environmental factor,60321
735,Phocascaris cystophorae,Parasite,59994
736,Cystophora cristata,Host,59994
737,hooded seal,Host,59994
738,Nematoda,Phylum,59994
739,Anisakidae,Pathogen,59994
740,Scanning electron microscopy,Laboratory technique,59994
741,excretory pore,Anatomical structure,59994
742,interlabia knobs,Anatomical feature,59994
743,lips,Anatomical structure,59994
744,adjacent structures,Anatomical structure,59994
745,caudal papillae,Anatomical feature,59994
746,papilla-like structures,Anatomical feature,59994
747,stomach,Organ,59994
748,Contracaecum osculatum,Parasite,59994
749,phocid seals,Host,59994
750,eastern spotted skunks,Host,60365
751,Spilogale putorius,Host,60365
752,western Arkansas,Location,60365
753,endoparasite community,Ecological community,60365
754,parasites,Pathogen,60365
755,feces,Specimen,60365
756,March 2005,Date,60365
757,January 2007,Date,60365
758,population,Host,60365
759,ecology,Field of study,60365
760,species,Taxonomic classification,60365
761,nematodes,Pathogen,60365
762,protozoa,Pathogen,60365
763,82,Number of individuals,60365
764,4.1,Number,60365
765,2.1,Undefined,60365
766,small carnivore species,Host,60365
767,Steroid hormone,Hormone,60360
768,male biased parasitism,Phenomenon,60360
769,chamois,Host,60360
770,Rupicapra rupicapra rupicapra,Host,60360
771,parasites,Pathogen,60360
772,immune response,Physiological process,60360
773,communities,Population,60360
774,biodiversity,Ecological concept,60360
775,sex,Demographic characteristic,60360
776,life history strategy,Ecological Concept,60360
777,vertebrate species,Host,60360
778,gastrointestinal helminths,Pathogen,60360
779,lung helminths,Pathogen,60360
780,faecal androgen,Biomarker,60360
781,testosterone,Hormone,60360
782,epiandrosterone,Steroid hormone,60360
783,cortisol,Hormone,60360
784,oestrogen metabolites,Metabolite,60360
785,enzyme immunoassays,Diagnostic test,60360
786,EIA,Disease,60360
787,year,Duration,60360
788,seasonal patterns,Epidemiological characteristic,60360
789,hormone levels,Physiological parameter,60360
790,parasite counts,Measurement,60360
791,gastrointestinal eggs,Parasite,60360
792,lungworm larvae,Pathogen,60360
793,Florida panthers,Host,60352
794,Puma concolor coryi,Host,60352
795,Gastrointestinal helminths,Pathogen,60352
796,Alaria marcianae,Pathogen,60352
797,Spirometra mansonoides,Parasite,60352
798,Ancylostoma pluridentatum,Parasite,60352
799,Ancylostoma caninum,Pathogen,60352
800,Taenia omissa,Parasite,60352
801,Mesocestoides sp.,Parasite,60352
802,Anthelmintics,Drug,60352
803,Southern Florida,Geographic location,60352
804,1978,Year,60352
805,2003,Year,60352
806,Six counties,Geographic location,60352
807,Necropsy,Diagnostic procedure,60352
808,Trematode,Parasite,60352
809,Nematodes,Pathogen,60352
810,Cestodes,Parasite,60352
811,Intensity,Symptom,60352
812,Prevalence,Proportion,60352
813,Efficacy,Measurement,60352
814,Lungworms,Parasite,60155
815,Coyotes,Host,60155
816,Canis latrans,Host,60155
817,Filaroides osleri,Pathogen,60155
818,Capillaria aerophila,Pathogen,60155
819,Great Plains,Ecoregion,60155
820,Oklahoma,Location,60155
