source_text,target_text,relation_type,doc_id
habitat conservation,wild animals,is necessary for,56156
risk of contact with human pathogens,wild animals,is a concern for,56156
Leptospira,Rattus norvegicus,infects,56805
Rattus norvegicus,Leptospira,hosts,56805
Leptospira licerasiae,Leptospira,is a type of,56805
Leptospira licerasiae,Leptospirosis,causes,56805
Acute febrile illness,Leptospirosis,is a symptom of,56805
Leptospira licerasiae,Peruvian Amazon,is associated with,56805
Peruvian Amazon,Leptospira licerasiae,is a location of,56805
Iquitos region,Leptospira licerasiae,is a location of,56805
Rattus norvegicus,Leptospira licerasiae,is a host of,56805
R. rattus,Leptospira licerasiae,is a host of,56805
Leptospira licerasiae,L. fainei,is distinct from,56805
Leptospira licerasiae,L. inadai,is distinct from,56805
Leptospira licerasiae,L. interrogans,is related to,56805
Leptospira licerasiae,L. kirschneri,is related to,56805
LipL32,Leptospira licerasiae,is present in,56805
LipL32,Leptospira licerasiae,is smaller in,56805
L. interrogans,Leptospira licerasiae,has a larger lipl32,56805
L. kirschneri,Leptospira licerasiae,has a larger lipl32,56805
Leptospira licerasiae,rabbit anti-L. fainei serovar Hurstbridge,has a low level cross-reaction with,56805
Leptospira licerasiae,rabbit anti-L. fainei serovar Hurstbridge,has a titer of 1:100 with,56805
Leptospirosis,Leptospira licerasiae,is a disease caused by,56805
Acute febrile illness,Leptospirosis,is a symptom of,56805
Leptospira licerasiae,Acute febrile illness,is a cause of,56805
Leptospirosis,Iquitos region,is a disease found in,56805
Leptospirosis,Peruvian Amazon,is a disease found in,56805
Mycoplasma alligatoris,Alligator mississippiensis,infects,57753
Alligator mississippiensis,Mycoplasma alligatoris,hosts,57753
Mycoplasmas,tissues,isolated from,57753
Mycoplasma alligatoris,biochemical,characterized by,57753
Mycoplasma alligatoris,serological,characterized by,57753
Mycoplasma alligatoris,molecular genetic,characterized by,57753
Mycoplasma alligatoris,A21JP2T,represented by,57753
A21JP2T,Mycoplasma alligatoris,type strain of,57753
ATCC 700619T,A21JP2T,same as,57753
Ehrlichia spp.,White-tailed deer,infects,59860
White-tailed deer,Ehrlichia spp.,hosts,59860
White-tailed deer,Alabama,found in,59860
White-tailed deer,Arkansas,found in,59860
White-tailed deer,Florida,found in,59860
White-tailed deer,Georgia,found in,59860
White-tailed deer,Illinois,found in,59860
White-tailed deer,Kentucky,found in,59860
White-tailed deer,Louisiana,found in,59860
White-tailed deer,Maryland,found in,59860
White-tailed deer,Massachusetts,found in,59860
White-tailed deer,Mississippi,found in,59860
White-tailed deer,Missouri,found in,59860
White-tailed deer,North Carolina,found in,59860
White-tailed deer,South Carolina,found in,59860
White-tailed deer,Tennessee,found in,59860
White-tailed deer,Texas,found in,59860
White-tailed deer,Virginia,found in,59860
White-tailed deer,West Virginia,found in,59860
USA,White-tailed deer,location of,59860
Brucella sp.,marine mammals,infects,59886
marine mammals,Brucella sp.,hosts,59886
Brucella sp.,pinnipeds,infects,59886
pinnipeds,Brucella sp.,hosts,59886
Brucella sp.,cetaceans,infects,59886
cetaceans,Brucella sp.,hosts,59886
Brucella sp.,harbor seals,infects,59886
harbor seals,Brucella sp.,hosts,59886
Brucella sp.,harp seals,infects,59886
harp seals,Brucella sp.,hosts,59886
Brucella sp.,brucellosis card test,detected by,59886
Brucella sp.,buffered acidified plate antigen test,detected by,59886
Brucella sp.,rivanol test,detected by,59886
Brucella sp.,lymphoid tissues,isolated from,59886
Brucella sp.,visceral tissues,isolated from,59886
Brucella sp.,lung,isolated from,59886
Brucella sp.,axillary lymph nodes,isolated from,59886
Brucella sp.,inguinal lymph nodes,isolated from,59886
Brucella sp.,prescapular lymph nodes,isolated from,59886
Mycobacterium avium subsp. paratuberculosis,brown bear,infects,57730
brown bear,Mycobacterium avium subsp. paratuberculosis,hosts,57730
Mycobacterium avium subsp. paratuberculosis,paratuberculosis,causes,57730
ruminants,Mycobacterium avium subsp. paratuberculosis,hosts,57730
cattle,Mycobacterium avium subsp. paratuberculosis,hosts,57730
brown bear,National Park Low Tatras,found in,57730
brown bear,central European Carpathians,found in,57730
brown bear,Slovakia,found in,57730
kidney,brown bear,tissue sample of,57730
intestinal mucosa,brown bear,tissue sample of,57730
Ziehl-Neelsen staining,Mycobacterium avium subsp. paratuberculosis,detected by,57730
polymerase chain reaction,Mycobacterium avium subsp. paratuberculosis,identified by,57730
IS900,Mycobacterium avium subsp. paratuberculosis,detected by,57730
RFLP type B-C1,Mycobacterium avium subsp. paratuberculosis,detected in,57730
Salmonella spp.,California sea lion,infects,59832
Salmonella spp.,Northern elephant seal,infects,59832
Salmonella spp.,Western gull,infects,59832
California sea lion,Salmonella spp.,hosts,59832
Northern elephant seal,Salmonella spp.,hosts,59832
Western gull,Salmonella spp.,hosts,59832
Salmonella enterica,Salmonella spp.,is a type of,59832
Salmonella spp.,Zoonosis,causes,59832
Salmonella spp.,Antimicrobial sensitivity,has antimicrobial sensitivity,59832
Salmonella spp.,Genetic similarity,has genetic similarity,59832
Salmonella spp.,Pulsed-field gel electrophoresis,is identified by,59832
Salmonella spp.,Serotype,is serotyped,59832
Enteritidis,Salmonella spp.,is a serotype of,59832
Montevideo,Salmonella spp.,is a serotype of,59832
Newport,Salmonella spp.,is a serotype of,59832
Reading,Salmonella spp.,is a serotype of,59832
Saint Paul,Salmonella spp.,is a serotype of,59832
Papio anubis,Trichuris sp.,hosts,60194
Papio anubis,Strongyloides sp.,hosts,60194
Papio anubis,Trichostrongylus sp.,hosts,60194
Papio anubis,Oesophagostomum sp.,hosts,60194
Papio anubis,Schistosoma mansoni,hosts,60194
Papio anubis,Entamoeba coli,hosts,60194
Papio anubis,Entamoeba histolytica/dispar,hosts,60194
Papio anubis,Blastocystis hominis,hosts,60194
Papio anubis,Cyclospora sp.,hosts,60194
Papio anubis,Cryptosporidium sp.,hosts,60194
Cercopithecus aethiops,Trichuris sp.,hosts,60194
Cercopithecus aethiops,Oesophagostomum sp.,hosts,60194
Cercopithecus aethiops,Entamoeba coli,hosts,60194
Cercopithecus aethiops,Entamoeba histolytica/dispar,hosts,60194
Cercopithecus aethiops,Blastocystis hominis,hosts,60194
Cercopithecus aethiops,Cyclospora sp.,hosts,60194
Cercopithecus aethiops,Cryptosporidium sp.,hosts,60194
Human,Opisthorchis viverrini,hosts,60248
Human,Strongyloides stercoralis,hosts,60248
Long-tailed macaque,Strongyloides fuelleborni,hosts,60248
Long-tailed macaque,Haplorchis sp.,hosts,60248
Opisthorchis viverrini,Human,infects,60248
Strongyloides stercoralis,Human,infects,60248
Strongyloides fuelleborni,Long-tailed macaque,infects,60248
Haplorchis sp.,Long-tailed macaque,infects,60248
Human,anthropogenically modified environments,modifies,60248
Long-tailed macaque,forest parks,lives in,60248
Long-tailed macaque,north-eastern Thailand,lives in,60248
Habitat modification,zoonotic helminth infection,affects,60248
Controrchis biliophilus,Alouatta pigra,infects,60137
Trypanoxyuris minutus,Alouatta pigra,infects,60137
Giardia sp.,Alouatta pigra,infects,60137
Entamoeba sp.,Alouatta pigra,infects,60137
Alouatta pigra,Controrchis biliophilus,hosts,60137
Alouatta pigra,Trypanoxyuris minutus,hosts,60137
Alouatta pigra,Giardia sp.,hosts,60137
Alouatta pigra,Entamoeba sp.,hosts,60137
Giardia duodenalis,Alouatta pigra,infects,60137
people,Giardia duodenalis,transmit,60137
domestic animals,Giardia duodenalis,transmit,60137
Alouatta pigra,human settlements,lives near,60137
Alouatta palliata,Controrchis sp.,hosts,60134
Alouatta palliata,Trypanoxyuris sp.,hosts,60134
Alouatta palliata,Strongyloides sp.,hosts,60134
Ateles geoffroyi,Controrchis sp.,hosts,60134
Ateles geoffroyi,Trypanoxyuris sp.,hosts,60134
Ateles geoffroyi,Strongyloides sp.,hosts,60134
Controrchis sp.,Alouatta palliata,infects,60134
Controrchis sp.,Ateles geoffroyi,infects,60134
Trypanoxyuris sp.,Alouatta palliata,infects,60134
Trypanoxyuris sp.,Ateles geoffroyi,infects,60134
Strongyloides sp.,Alouatta palliata,infects,60134
Strongyloides sp.,Ateles geoffroyi,infects,60134
Costa Rica,Tropical dry forest,location of,60134
Tropical dry forest,Primate populations,habitat of,60134
Primate populations,Infectious diseases,affected by,60134
Infectious diseases,Conservation strategies,considered in,60134
Conservation strategies,Protected areas,involves,60134
chacma baboons,gastrointestinal parasites,hosts,60321
gastrointestinal parasites,Papio ursinus,infects,60321
Papio ursinus,terrestrial subtropical vertebrate,is a,60321
Papio ursinus,wild social primate population,is a,60321
rainfall,parasite richness,influences,60321
temperature,parasite richness,influences,60321
ranging behavior,parasite richness,influences,60321
home range productivity,parasite richness,influences,60321
age,parasite richness,influences,60321
sex,parasite richness,influences,60321
body condition,parasite richness,influences,60321
social rank,parasite richness,influences,60321
individual,age,has,60321
individual,sex,has,60321
individual,body condition,has,60321
individual,social rank,has,60321
group,ranging behavior,has,60321
group,home range productivity,has,60321
population,rainfall,has,60321
population,temperature,has,60321
Phocascaris cystophorae,Cystophora cristata,infects,59994
Cystophora cristata,Phocascaris cystophorae,hosts,59994
Phocascaris cystophorae,Phocid seals,parasite of,59994
Phocascaris cystophorae,Contracaecum osculatum,similar to,59994
Contracaecum osculatum,Phocascaris cystophorae,similar to,59994
eastern spotted skunk,parasites,hosts,60365
parasites,eastern spotted skunk,infects,60365
nematodes,parasites,type of,60365
protozoa,parasites,type of,60365
eastern spotted skunk,western Arkansas,found in,60365
eastern spotted skunk,east-central Arkansas,found in,60365
feces,parasites,contains,60365
study,ecology,investigates,60365
study,eastern spotted skunk,investigates,60365
Parasites,chamois,infects,60360
chamois,Parasites,hosts,60360
Gastrointestinal helminths,chamois,infects,60360
Lung helminths,chamois,infects,60360
chamois,Steroid hormone,has,60360
Testosterone,Faecal androgen,is a type of,60360
Epiandrosterone,Faecal androgen,is a type of,60360
Cortisol,Faecal cortisol,is a type of,60360
Oestrogen,Faecal oestrogen,is a type of,60360
EIA,Faecal androgen,detects,60360
EIA,Faecal cortisol,detects,60360
EIA,Faecal oestrogen,detects,60360
Gastrointestinal helminths,Florida panther,infects,60352
Florida panther,Gastrointestinal helminths,hosts,60352
Alaria marcianae,Florida panther,infects,60352
Spirometra mansonoides,Florida panther,infects,60352
Ancylostoma pluridentatum,Florida panther,infects,60352
Ancylostoma caninum,Florida panther,infects,60352
Taenia omissa,Florida panther,infects,60352
Mesocestoides sp.,Florida panther,infects,60352
Florida panther,anthelmintic treatment protocol,has treatment,60352
anthelmintic treatment protocol,Gastrointestinal helminths,treats,60352
anthelmintic treatment protocol,Alaria marcianae,reduces intensity of,60352
anthelmintic treatment protocol,Ancylostoma pluridentatum,reduces intensity of,60352
anthelmintic treatment protocol,Spirometra mansonoides,has less effect on,60352
anthelmintic treatment protocol,Taenia omissa,has less effect on,60352
anthelmintic treatment protocol,Mesocestoides sp.,has no effect on,60352
Filaroides osleri,Canis latrans,infects,60155
Capillaria aerophila,Canis latrans,infects,60155
Canis latrans,Filaroides osleri,hosts,60155
Canis latrans,Capillaria aerophila,hosts,60155
Filaroides osleri,Trachea,found in,60155
Capillaria aerophila,Bronchial trees,found in,60155
Cysts,Trachea,present in,60155
Filaroides osleri,Infections,causes,60155
Capillaria aerophila,Infections,causes,60155
Filaroides osleri,Iowa,less frequent in,60155
Filaroides osleri,Kansas,less frequent in,60155
Helminth fauna,Eurasian lynx,infects,60242
Eurasian lynx,Helminth fauna,hosts,60242
Diphyllobothrium latum,Eurasian lynx,infects,60242
Taenia pisiformis,Eurasian lynx,infects,60242
Taenia laticollis,Eurasian lynx,infects,60242
Taenia hydatigena,Eurasian lynx,infects,60242
Taenia taeniaeformis,Eurasian lynx,infects,60242
Toxocara cati,Eurasian lynx,infects,60242
Trichinella spp.,Eurasian lynx,infects,60242
Capillaria spp.,Eurasian lynx,infects,60242
Eurasian lynx,Fecal samples,has,60242
Fecal samples,Snow tracking,collected by,60242
Snow tracking,Fecal samples,used to collect,60242
Nine lynx,Fecal samples,had,60242
Eurasian lynx,Helminth fauna,had,60242
Aleutian Disease Virus,European mink,infects,60035
European mink,Aleutian Disease Virus,hosts,60035
European mink,Mustela lutreola,is a,60035
Mustela lutreola,European mink,is a,60035
Navarra,European mink,is a location of,60035
Spain,European mink,is a location of,60035
European mink,20th century,has a decline in,60035
American mink,European mink,is a related species of,60035
gamma globulin,plasma protein,is a protein found in,60035
plasma protein,gamma globulin,contains,60035
protein electrophoresis,gamma globulin,detects,60035
antibody counter immunoelectrophoresis,Aleutian Disease Virus,detects,60035
necropsies,European mink,are performed on,60035
histopathologic lesions,canine distemper virus,are associated with,60035
canine distemper virus,European mink,infects,60035
pulmonary adiaspiromycosis,European mink,is a disease found in,60035
Elaeophora elaphi,Cervus elaphus,infects,60186
Cervus elaphus,Elaeophora elaphi,hosts,60186
Toledo Province,Cervus elaphus,location of,60186
Spain,Cervus elaphus,location of,60186
October 1994,Elaeophorosis,start of observation,60186
September 1995,Elaeophorosis,end of observation,60186
Elaeophora elaphi,hepatic vessels,found in,60186
nematodes,hepatic vessels,found in,60186
fall,Elaeophora elaphi,season of,60186
early spring,Elaeophora elaphi,season of,60186
fallow deer,Elaeophora elaphi,negative for,60186
blood samples,microfilariae,tested for,60186
Parafilaroides,Arctocephalus pusillus doriferus,infects,60142
Arctocephalus pusillus doriferus,Parafilaroides,hosts,60142
Parafilaroides,Arctocephalus forsteri,infects,60142
Arctocephalus forsteri,Parafilaroides,hosts,60142
Parafilaroides,Arctocephalus tropicalis,infects,60142
Arctocephalus tropicalis,Parafilaroides,hosts,60142
lung,Parafilaroides,infested by,60142
Parafilaroides normani,Parafilaroides,is a species of,60142
Parafilaroides,lung,found in,60142
Australia,Arctocephalus pusillus doriferus,location of,60142
New Zealand,Arctocephalus forsteri,location of,60142
South Africa,Arctocephalus tropicalis,location of,60142
Southern Hemisphere,Arctocephalus pusillus doriferus,location of,60142
Southern Hemisphere,Arctocephalus forsteri,location of,60142
Southern Hemisphere,Arctocephalus tropicalis,location of,60142
Brugia beaveri,raccoons,infects,60342
raccoons,Brugia beaveri,hosts,60342
Brugia beaveri,mosquitoes,develops in,60342
Brugia beaveri,mosquitoes,transmitted by,60342
Brugia beaveri,domestic cat,transmitted to,60342
Brugia beaveri,jirds,transmitted to,60342
Brugia beaveri,lymphatics,found in,60342
Brugia beaveri,subcutaneous tissues,found in,60342
Brugia beaveri,heart,found in,60342
Brugia beaveri,lungs,found in,60342
Brugia beaveri,testes,found in,60342
Taenia parva,Genetta genetta,infects,60214
Genetta genetta,Taenia parva,hosts,60214
Bertiella studeri,Pan troglodytes,infects,60302
Pan troglodytes,Bertiella studeri,hosts,60302
Pan troglodytes,leaf-swallowing,engages in,60302
leaf-swallowing,Bertiella studeri,associated with,60302
Kibale National Park,Pan troglodytes,location of,60302
Uganda,Kibale National Park,location of,60302
tapeworm infestation,Pan troglodytes,found in,60302
tapeworm fragments,dungs,found in,60302
whole leaves,dungs,found in,60302
dungs,tapeworm fragments,contains,60302
dungs,whole leaves,contains,60302
Protostrongylus spp.,Vallonia,infects,60295
Vallonia,Protostrongylus spp.,hosts,60295
Ovis canadensis,Protostrongylus spp.,hosts,60295
Protostrongylus spp.,Ovis canadensis,infects,60295
Antelope Island,Vallonia,location of,60295
Newfoundland Mountains,Vallonia,location of,60295
Riparian habitat,Vallonia,habitat of,60295
Rock habitat,Vallonia,habitat of,60295
Desert shrub habitat,Vallonia,habitat of,60295
Grass habitat,Vallonia,habitat of,60295
Bighorn sheep,Riparian habitat,habitat of,60295
Bighorn sheep,Rock habitat,habitat of,60295
Bighorn sheep,Desert shrub habitat,habitat of,60295
Bighorn sheep,Grass habitat,habitat of,60295
Lungworm,Fecal material,transmitted by,60295
Lungworm,Terrestrial gastropods,transmitted by,60295
Lungworm,Gastropod,transmitted by,60295
Lungworm,Protostrongylus spp.,transmitted by,60295
