entity_id,entity,type,latin_name,doc_ids
140,splice sites,Type of site,,8
141,Env protein,Protein,,8
142,cell culture-derived genomes,Type of genome,,8
143,Simian foamy virus,Pathogen,,9
144,Apes,Host,Apes,9
145,Rural Cameroon,Location,,9
146,Simian virus,Disease,,9;57
147,Nonhuman primates,Host,Nonhuman primates,9;10;13;22;32;33;39;46
148,Hunters,Host,Hunters,9;22
149,Southern Cameroon,Location,,9
150,"1,164",Number of individuals,,9
151,4,Number of individuals infected,,9;98
152,85,Number of individuals,,9
153,7,Number of individuals infected,,9
154,29,Number of individuals,,9;59
155,2,Number of individuals infected,,9;17;98
156,56,Number of individuals,,9
157,24.1%,Proportion of individuals infected,,9
158,3.6%,Proportion of individuals infected,,9
159,Gorillas,Host,Gorillas,9
160,Chimpanzees,Host,Chimpanzees,9
161,Monkeys,Host,Monkeys,9;32;33
162,Central Africa,Location,,9
163,Ape bites,Event,,9
164,Viral persistence,Property,,9
165,Human host,Host,Human host,9
166,Human parainfluenza virus type 3,Pathogen,,10
167,Zambia,Location,,10;84
168,baboons,Common name,,10
169,Papio spp.,Host,Papio spp.,10
170,vervet monkeys,Common name,,10
171,Chlorocebus pygerythrus,Host,Chlorocebus pygerythrus,10
172,HPIV3,Pathogen,,10
173,genome,Property,,10
174,antibody,Property,,10;28;31;41;46;59;67;69;73;75;80;91
175,infection,Disease,,10;88
176,susceptible,Property,,10
177,African green monkeys,Common name,,11;50
178,Chlorocebus spp.,Host,Chlorocebus spp.,11
179,Sooty mangabey monkeys,Common name,,11
180,Cercocebus spp.,Host,Cercocebus spp.,11
181,Asian macaques,Common name,,11
182,Macaca spp.,Host,Macaca spp.,11
183,Human,Host,Human,11;15;45
184,CD4(+) T cells,Cell type,,11
185,T-cell renewal,Process,,11
186,T-cell proliferation,Process,,11
187,Activation-induced apoptosis,Process,,11
188,Virus-induced cell death,Process,,11
189,Mucosal immunity,Immune response,,11
190,Lentiviruses,Virus family,,11;60
191,Primate lentiviruses,Virus family,,11
192,Vaccine design,Process,,11
193,Pathogenesis of AIDS,Process,,11
194,Avian sarcoma virus Y73,Pathogen,,12
195,polyprotein p90,Protein,,12
196,yas,Gene,,12
197,4.8-kb RNA,RNA,,12
198,Avian leukemia viruses,Pathogen,,12
199,Mammalian leukemia viruses,Pathogen,,12
200,Y73-associated virus,Pathogen,,12
201,Avian,Host,Avian,12
202,Mammalian,Host,Mammalian,12
203,Y73,Virus,,12
204,p19,Protein,,12
205,cells,Host,cells,12
206,transformed cells,Host,transformed cells,12
207,T-lymphotropic viruses,Pathogen,,13;22;39
208,central African bushmeat hunters,Host,central African bushmeat hunters,13
209,HTLVs,Pathogen,,13;22;46
210,STLV-1,Pathogen,,13;22;39;46
211,HTLV-1,Pathogen,,13;39;46
212,central Africans,Host,central Africans,13
213,NHPs,Common name,,13
214,Primates,Host,Primates,13;27;35;45
215,Retroviruses,Pathogen,,13
216,Phylogenetic lineage,Concept,,13
217,Pandemic retrovirus emergence,Event,,13
218,Disease development,Event,,13
219,HTLV diagnosis,Process,,13
220,Blood screening,Process,,13
221,Surveillance,Process,,13;52
222,Interventions,Process,,13
223,Risk factors,Concept,,13
224,Primate hunting,Risk factor,,13
225,Flavobacterium columnare,Pathogen,,14
226,fish,Host,fish,14;24
227,cultured fish,Animal source,,14
228,16S rDNA gene,Gene,,14
229,intergenic spacer region,Region,,14
230,amplified fragment length polymorphism,Technique,,14
231,genomovar I,Genomovar,,14
232,genomovar II,Genomovar,,14
233,channel catfish,Host,channel catfish,14
234,US,Location,,14
235,tilapia,Host,tilapia,14
236,clone level,Level,,14
237,epidemiology,Field of study,,14
238,Jaagsiekte sheep retrovirus,Pathogen,,15
239,sheep,Host,sheep,15;29;47
240,ovine pulmonary adenocarcinoma,Disease,,15
241,JSRV,Common name,,15
242,goats,Host,goats,15;29;47
243,flocks,Animal source,,15
244,lung,Tissue,,15;65;68;74
245,carcinogenesis,Process,,15
246,oncogene,Property,,15
247,Env,Protein,,15;50
248,Rej,Protein,,15
249,Gag,Protein,,15
250,viral RNA,Molecule,,15
251,retroviral genomic RNA export/expression mechanisms,Process,,15
252,cell systems,Environment,,15
253,animal models,Environment,,15
254,Bovine group C rotavirus,Pathogen,,16
255,adult cows,Host,adult cows,16
256,Shintoku,Pathogen,,16
257,WD534tc,Pathogen,,16
258,Yamagata,Pathogen,,16
259,VP6,Gene,,16
260,VP7,Gene,,16
261,diarrhea,Symptom,,16
262,reduced milk production,Symptom,,16
263,nucleotide sequences,Measurement,,16;29;85
264,VP6 gene,Gene,,16
265,VP7 gene,Gene,,16
266,phylogenetic trees,Measurement,,16;76
267,GCRs,Pathogen,,16
268,different host species,Host,different host species,16
269,Francisella tularensis,Pathogen,,17
270,cottontop tamarin,Common name,,17
271,Sanguinus oedipus,Host,Sanguinus oedipus,17
272,tularemia,Disease,,17
273,Escherichia coli,Pathogen,,17;89
274,Salmonella,Pathogen,,17
275,Yersinia,Pathogen,,17
276,Toxoplasma gondii,Pathogen,,17;34;49;80
277,lymphocytic choriomeningitis,Disease,,17
278,F. tularensis-specific PCR,Diagnostic test,,17
279,aerosol,Transmission route,,17
280,biting arthropod vectors,Transmission route,,17
281,rodent reservoir,Transmission route,,17
282,acute febrile illness,Symptom,,17
283,captive nonhuman primates,Host,captive nonhuman primates,17
284,5 d,Duration,,17
285,4 d,Duration,,17
286,24 h,Duration,,17
287,mild clinical signs,Symptom,,17
288,anorexia,Symptom,,17
289,mucoid nasal discharge,Symptom,,17
290,rapid progression of disease,Symptom,,17
291,Brevundimonas vancanneytii,Pathogen,,20
292,Brevundimonas diminuta,Pathogen,,20
293,Brevundimonas terrae,Pathogen,,20
294,LMG 2337(T),Strain,,20
295,CCUG 1797(T),Strain,,20
296,ATCC 14736(T),Strain,,20
297,blood,Tissue,,20
298,patient,Host,patient,20
299,endocarditis,Disease,,20
300,Gram-negative,Property,,20
301,rod-shaped,Property,,20
302,non-spore-forming,Property,,20
303,alphaproteobacterial,Property,,20
304,Brevundimonas,Genus,,20
305,16S rRNA gene sequence similarity,Measurement,,20
306,G+C content,Measurement,,20
307,phosphatidyl diacylglycerol,Compound,,20
308,sulfoquinovosyl diacylglycerol,Compound,,20
309,phosphatidyl glucopyranosyl diacylglycerol,Compound,,20
310,summed feature 7,Compound,,20
311,C(18 : 1)ω 7c,Compound,,20
312,C(18 : 1)ω 9t,Compound,,20
313,C(16 : 0),Compound,,20
314,DNA-DNA hybridization,Process,,20
315,physiological and biochemical tests,Process,,20
316,type strains,Entity,,20
317,hitherto-described Brevundimonas species,Entity,,20
318,Wohlfahrtiimonas chitiniclastica,Pathogen,,21
319,cow,Host,cow,21
320,hoof fetlow,Disease,,21
321,Shandong,Location,,21
322,16S rRNA gene sequencing,Method,,21
323,matrix-assisted laser desorption/ionization time-of-flight mass spectrometry,Method,,21
324,Antimicrobial susceptibility testing,Method,,21
325,mouse infection experiments,Method,,21
326,W. chitiniclastica,Strain,,21
327,DZ2015,Strain name,,21
328,hoof pus,Tissue,,21
329,mouse,Host,mouse,21
330,Cameroon,Location,,22;39
331,STLV,Disease,,22
332,dried blood spots,Sample,,22
333,DBS,Sample,,22
334,tax and group-specific long terminal repeat primers,Tool,,22
335,Cercopithecus mona,Host,Cercopithecus mona,22
336,C. nictitans,Host,C. nictitans,22
337,Peripheral blood mononuclear cell DNA,Sample,,22
338,human infections,Disease,,22
339,large-scale monitoring,Process,,22
340,retrovirus cross-species transmission,Process,,22
341,human populations,Host,human populations,22;46
342,Porcine retrovirus,Pathogen,,23
343,porcine cells,Host,porcine cells,23
344,RT assay,Assay,,23
345,template-primer poly(rA).oligo(dT),Reagent,,23
346,Mn++,Ion,,23
347,K+,Ion,,23
348,Na+,Ion,,23
349,pH,Property,,23
350,non-purified virus samples,Sample,,23
351,porcine cell lines,Host,porcine cell lines,23
352,virus-producing cells,Host,virus-producing cells,23
353,pigs,Host,pigs,23
354,Francisella noatunensis,Pathogen,,24
355,French grunt,Common name,,24
356,Haemulon flavolineatum,Host,Haemulon flavolineatum,24
357,Caesar grunt,Common name,,24
358,Haemulon carbonarium,Host,Haemulon carbonarium,24
359,marine grunts,Host,marine grunts,24
360,Florida Keys,Location,,24
361,public aquaria,Location,,24
362,recirculating system,Environment,,24
363,spleen,Tissue,,24;52;56;90
364,kidney,Tissue,,24
365,Thayer Martin agar media,Medium,,24
366,iglC,Gene,,24
367,F. noatunensis subspecies orientalis,Pathogen subspecies,,24
368,modified Thayer Martin agar media,Medium,,24
369,real-time PCR,Detection method,,24
370,intracellular growth loci,Gene,,24
371,colonies,Entity,,24
372,tissues,Entity,,24;61
373,bacterial colonies,Entity,,24
374,mortalities,Symptom,,24
375,two weeks,Duration,,24
376,several hundred,Number of individuals,,24
377,several cultured species,Host,several cultured species,24
378,worldwide,Location,,24
379,human T-cell leukemia virus,Pathogen,,26;46
380,African primates,Host,African primates,26
381,Cercopithecus,Host,Cercopithecus,26
382,Papio,Host,Papio,26
383,Theropithecus,Host,Theropithecus,26
384,grivet monkey,Common name,,26;46
385,Anubis baboon,Common name,,26;46
386,Hamadryas baboon,Common name,,26;46
387,gelada,Common name,,26
388,HTLV-I,Virus,,26;45
389,Ethiopia,Location,,26;46
390,indirect immunofluorescence test,Diagnostic test,,26
391,HTLV-I specific antigens,Antigens,,26
392,catarrhines,Group of animals,,26
393,red-fronted lemur,Common name,,27
394,Eulemur fulvus rufus,Host,Eulemur fulvus rufus,27
395,Kirindy Forest,Location,,27
396,western Madagascar,Location,,27
397,Gastro-intestinal parasites,Pathogen,,27
398,Lemuricola vauceli,Pathogen,,27
399,Trichuris sp.,Pathogen,,27;66
400,Callistoura,Pathogen,,27
401,Trichostrongylid,Pathogen,,27
402,Strongyloid,Pathogen,,27
403,Anoplocephalid cestode,Pathogen,,27
404,Dicrocoeliid trematode,Pathogen,,27
405,Entamoeba sp.,Pathogen,,27;32
406,Balantidium coli,Pathogen,,27
407,Parasite infections,Disease,,27;66
408,Primates: Lemuriformes,Taxonomy,,27
409,Fecal samples,Sample,,27;70;92
410,8 mo,Duration,,27
411,2 consecutive field seasons,Event,,27
412,2006,Year,,27
413,2007,Year,,27
414,Population,Host,Population,27;92
415,Social groups,Host,Social groups,27
416,Minor microclimatic or habitat parameters,Environmental factor,,27
417,Lemur health,Property,,27
418,Parasite burden,Property,,27
419,parapoxvirus,Pathogen,,28;29;43;47
420,Japanese serow,Common name,,28;29;47
421,Capricornis crispus,Host,Capricornis crispus,28;29;47
422,S-1,Pathogen,,28
423,Gifu Prefecture,Location,,28
424,Japan,Location,,28;38;47;76;85
425,Bovine fetal testicle cell cultures,Tissue,,28
426,Electron microscope,Detection method,,28;48
427,Enzyme-linked immunosorbent assay,Detection method,,28;80
428,Winter,Season,,28;44;53
429,1981-82,Time period,,28
430,1982-83,Time period,,28
431,1984-85,Time period,,28
432,December 1984,Time period,,28
433,March 1985,Time period,,28
434,153,Number of individuals,,28
435,189,Number of individuals,,28
436,237,Number of individuals,,28
437,75,Number of individuals,,28
438,32%,Proportion of individuals,,28;55
439,39%,Proportion of individuals,,28
440,20%,Proportion of individuals,,28;69
441,orf virus,Pathogen,,29
442,BPSV,Pathogen,,29
443,monoclonal antibodies,Tool,,29;79
444,viral DNA,Sample,,29
445,Ishikawa-S,Pathogen,,29
446,Japanese ORFVs,Pathogen,,29
447,envelope genes,Genetic material,,29
448,partial nucleotide sequences,Measurement,,29
449,restriction endonuclease analysis,Process,,29
450,amplified viral DNA,Sample,,29
451,ORFV-specific pattern,Pattern,,29
452,BPSV-specific pattern,Pattern,,29
453,conserved,Property,,29
454,Helminth parasites,Pathogen,,30
455,Eurasian otter,Host,Eurasian otter,30;42
456,Lutra lutra,Host,Lutra lutra,30;42
457,Portugal,Location,,30
458,Spain,Location,,30;37;42
459,Phagicola sp.,Pathogen,,30
460,Aonchotheca putorii,Pathogen,,30
461,Eucoleus schvalovoj,Pathogen,,30
462,Strongyloides lutrae,Pathogen,,30
463,Anisakis,Pathogen,,30
464,Dirofilaria immitis,Pathogen,,30
465,Gigantorhynchus sp.,Pathogen,,30
466,Trematoda,Class,,30;40
467,Nematoda,Class,,30;40
468,Acanthocephala,Class,,30
469,Iberian Peninsula,Location,,30;40
470,Eastern Europe,Location,,30
471,Europe,Location,,30
472,Ritchie,Method,,30
473,Formalin-ether concentration method,Method,,30
474,Coprological analysis,Method,,30
475,Necropsy,Method,,30;63
476,Fresh faeces,Sample,,30
477,Pathogenic agents,Pathogen,,31
478,Free-living wild species,Host,Free-living wild species,31
479,Tanzania,Location,,31
480,Game areas,Location,,31
481,Foot-and-mouth disease,Disease,,31
482,Bovine herpes virus types 1 and 2,Pathogen,,31
483,Lumpy skin disease,Disease,,31
484,Bovine viral diarrhoea,Disease,,31;44;59;94
485,Akabane,Pathogen,,31
486,Bovine ephemeral fever,Disease,,31
487,Bluetongue,Disease,,31
488,Enzootic bovine leucosis,Disease,,31
489,African horse sickness,Disease,,31
490,African swine fever,Disease,,31
491,Brucella abortus,Pathogen,,31
492,Buffalo,Common name,,31
493,Syncerus caffer,Host,Syncerus caffer,31
494,Wildebeest,Common name,,31
495,Connochaetes taurinus,Host,Connochaetes taurinus,31;41
496,Topi,Common name,,31
497,Damaliscus korrigum,Host,Damaliscus korrigum,31
498,Zebra,Common name,,31
499,Wart hog,Common name,,31
500,Cryptosporidium,Pathogen,,32;70
501,Cryptosporidiosis,Disease,,32
502,Polonnaruwa,Location,,32
503,Sri Lanka,Location,,32
504,Wild primates,Host,Wild primates,32
505,Toque macaques,Host,Toque macaques,32
506,Gray langurs,Host,Gray langurs,32
507,Purple-faced langurs,Host,Purple-faced langurs,32
508,Iodamoeba,Pathogen,,32
509,Chilomastix,Pathogen,,32
510,Balantidium spp.,Pathogen,,32
511,Enterobius,Pathogen,,32
512,Strongyloides,Pathogen,,32;66;70
513,Human feces,Environmental factor,,32;54
514,Livestock,Environmental factor,,32
515,Water,Environmental factor,,32
516,Areas,Environmental factor,,32
517,Public health,Concept,,32
518,Wildlife conservation management,Concept,,32
519,Cyclospora cayetanensis,Pathogen,,33
520,animal fecal isolates,Sample,,33
521,Nepal,Location,,33
522,FTA filter-base polymerase chain reaction method,Detection method,,33
523,immunocompromised individuals,Host,immunocompromised individuals,33
524,immunocompetent individuals,Host,immunocompetent individuals,33
525,Cyclosporiasis,Disease,,33
526,fresh produce,Food source,,33
527,water sources,Water source,,33
528,mature sporulated oocysts,Pathogen stage,,33
529,dogs,Host,dogs,33;62;92
530,chickens,Host,chickens,33;93
531,Eimeria sp.,Pathogen,,33;70
532,RFLP analysis,Detection method,,33
533,multiplex PCR assay,Detection method,,33
534,tissue analysis,Detection method,,33
535,May,Month,,33
536,September,Month,,33;64
537,2002,Year,,33;73
538,geographic regions,Location,,33
539,bobcat,Common name,,34
540,Felis rufus,Host,Felis rufus,34
541,Toxoplasmosis,Disease,,34;80
542,head pressing,Symptom,,34
543,stupor,Symptom,,34
544,intermittent seizures,Symptom,,34
545,vocalization,Symptom,,34
546,protozoal meningoencephalitis,Disease,,34
547,avidin-biotin immunohistochemical test,Diagnostic test,,34;96
548,6-mo,Age,,34
549,free-ranging,Environment,,34
550,Hepatocystis,Pathogen,,35
551,Plasmodiidae,Family,,35
552,Apicomplexan,Phylum,,35;42
553,Malaria,Disease,,35
554,Kibale National Park,Location,,35
555,Uganda,Country,,35;67;70
556,Colobus guereza,Host,Colobus guereza,35
557,Cercopithecus mitis,Host,Cercopithecus mitis,35
558,Lophocebus albigena,Host,Lophocebus albigena,35;39
559,Papio anubis,Host,Papio anubis,35
560,Procolobus rufomitratus,Host,Procolobus rufomitratus,35
561,Cercopithecus ascanius,Host,Cercopithecus ascanius,35
562,Cytochrome b,Gene,,35
563,Microscopy,Technique,,35
564,Sanger sequencing,Technique,,35
565,Deep sequencing,Technique,,35
566,Species-specific,Property,,35
567,Morphologically similar,Property,,35
568,Lineage,Entity,,35
569,Haplotypes,Entity,,35
570,Species,Entity,,35;45
571,Individuals,Entity,,35
572,Percentage,Unit,,35
573,Number,Unit,,35
574,Duration,Unit,,35;86
575,Equid herpesvirus 9,Pathogen,,36
576,Burchell's zebra,Common name,,36
577,Equus burchelli,Host,Equus burchelli,36
578,Thomson's gazelle,Common name,,36
579,Gazella thomsoni,Host,Gazella thomsoni,36
580,Encephalitis,Disease,,36
581,Trigeminal ganglia,Tissue,,36
582,Serengeti ecosystem,Location,,36
583,EHV-1,Pathogen,,36
584,Grevy's zebra,Host,Grevy's zebra,36
585,T965,Strain,,36
586,T616,Strain,,36
587,Neutralizing antibodies,Measurement,,36;57
588,Nested polymerase chain reaction,Process,,36;61;88;96
589,gB,Protein,,36
590,ICP0,Protein,,36
591,Sequencing,Process,,36;46;50
592,Latently infected,Property,,36
593,Exposed,Property,,36
594,bronchopulmonary nematode larvae,Pathogen,,37
595,Spanish ibex,Common name,,37
596,Capra pyrenaica hispanica,Host,Capra pyrenaica hispanica,37
597,Castilla-La Mancha,Location,,37
598,September 2003,Date,,37;88
599,faecal samples,Sample type,,37
600,pasture availability,Environmental factor,,37
601,wild and domestic ungulates,Hosts,,37
602,Protostrongylid larvae,Pathogen,,37
603,Dictyocaulus spp.,Pathogen,,37
604,Spanish ibex abundance indexes,Measurement,,37
605,health risk,Disease,,37
606,health surveillance scheme,Process,,37
607,lancet flukes,Pathogen,,38
608,Japanese sika deer,Host,Japanese sika deer,38
609,Cervus nippon centralis,Host,Cervus nippon centralis,38;47
610,Iwate Prefecture,Location,,38
611,Dicrocoelium chinensis,Pathogen,,38
612,liver,Tissue,,38;52;56
613,body,Tissue,,38
614,suckers,Tissue,,38
615,testes,Tissue,,38
616,ovary,Tissue,,38
617,vitelline glands,Tissue,,38
618,cirrus pouch,Tissue,,38
619,eggs,Tissue,,38;54
620,uterus,Tissue,,38
621,anterior end,Location,,38
622,posterior part,Location,,38
623,maximal body-width,Property,,38
624,morphometry,Process,,38
625,measurement,Process,,38
626,distance,Measurement,,38
627,length,Measurement,,38
628,width,Measurement,,38
629,STLV-4,Pathogen,,39
630,Deltaretroviruses,Disease,,39
631,Simian species,Host,Simian species,39
632,Cercopithecus cephus,Host,Cercopithecus cephus,39
633,13 different primate species,Host,13 different primate species,39
634,1297 whole blood samples,Sample,,39
635,450-bp LTR sequences,Measurement,,39
636,900 bp pX-LTR sequences,Measurement,,39
637,Tax-rex PCRs,Process,,39
638,MarB43,Strain,,39
639,Helminth fauna,Pathogen,,40
640,Iberian lynx,Common name,,40
641,Lynx pardinus,Host,Lynx pardinus,40
642,Brachylaima sp.,Pathogen,,40
643,Taenia pisiformis,Pathogen,,40
644,T. polyacantha,Pathogen,,40
645,T. taeniaeformis,Pathogen,,40
646,Mesocestoides litteratus,Pathogen,,40
647,Cestoda,Class,,40
648,Eucoleus aerophilus,Pathogen,,40
649,Ancylostoma tubaeforme,Pathogen,,40
650,Toxocara cati,Pathogen,,40
651,Toxascaris leonina,Pathogen,,40
652,Vegisospirura potekhina potekhina,Pathogen,,40
653,Mastophorus muris,Pathogen,,40
654,Physaloptera praeputialis,Pathogen,,40
655,L. canadensis,Host,L. canadensis,40
656,L. rufus,Host,L. rufus,40
657,L. lynx,Host,L. lynx,40
658,Eurasia,Location,,40
659,America,Location,,40
660,Brucella spp.,Pathogen,,41;73
661,blue wildebeest,Common name,,41
662,African buffalo,Common name,,41
663,Syncerus caffer Sparrman,Host,Syncerus caffer Sparrman,41
664,Masai Mara,Location,,41
665,Kenya,Location,,41
666,Hygromata,Symptom,,41
667,Brucellosis,Disease,,41;73
668,Masai people,Human group,,41
669,Isospora lutrae,Pathogen,,42
670,Eimeriidae,Family,,42
671,Carnivora,Order,,42
672,Mustelidae,Family,,42
673,Extremadura,Location,,42
674,Oöcysts,Structure,,42
675,Sporocysts,Structure,,42
676,Sporozoites,Structure,,42
677,Stieda bodies,Structure,,42
678,Substieda bodies,Structure,,42
679,Granules,Structure,,42
680,Microm,Unit,,42
681,seals,Host,seals,43
682,sea lions,Host,sea lions,43
683,Poxviruses,Pathogen,,43
684,orthopoxviruses,Pathogen,,43
685,Phocidae,Host,Phocidae,43
686,Otariidae,Host,Otariidae,43
687,Atlantic pinnipeds,Host,Atlantic pinnipeds,43
688,Pacific pinnipeds,Host,Pacific pinnipeds,43
689,pinniped parapoxviruses,Pathogen,,43
690,phocids,Host,phocids,43
691,otariids,Host,otariids,43
692,phylogenetic family,Concept,,43
693,monophyletic group,Concept,,43
694,genetically distinct poxvirus strains,Pathogen,,43
695,39 clinical cases,Event,,43
696,earlier poxvirus isolates,Event,,43
697,poxviral DNA sequences,Measurement,,43
698,sequences,Measurement,,43;46;97
699,one,Number,,43;63
700,six,Number,,43
701,three,Number,,43
702,53%,Proportion,,43
703,265,Number,,43
704,500,Number,,43
705,one week,Duration,,43
706,mucosal disease,Disease,,44
707,Border disease virus,Pathogen,,44
708,roe deer,Common name,,44;59
709,Capreolus capreolus,Host,Capreolus capreolus,44;59
710,red deer,Common name,,44;53;59
711,Cervus elaphus,Host,Cervus elaphus,44;59
712,fallow deer,Common name,,44;59
713,Dama dama,Host,Dama dama,44;59
714,cervid species,Common name,,44
715,wildlife parks,Location,,44
716,zoos,Location,,44
717,pestivirus antibodies,Measurement,,44
718,microneutralization test titers,Measurement,,44
719,1:5,Measurement,,44
720,1:125,Measurement,,44
721,juvenile animals,Age group,,44
722,adults,Age group,,44;80
723,summer,Season,,44;53
724,free-ranging cervids,Group,,44
725,deer in enclosures,Group,,44
726,habitat,Location,,44
727,high density of cattle,Condition,,44
728,intermediate density of cattle,Condition,,44
729,Simian T-cell leukemia/lymphotropic virus type I,Pathogen,,45
730,STLV-I,Pathogen,,45
731,Simian,Host,Simian,45
732,Asia,Location,,45;85
733,Africa,Location,,45
734,Phylogenetic associations,Concept,,45
735,Interspecies transmission,Concept,,45
736,Phylogenetic context,Concept,,45
737,Phenetic,Method,,45
738,Parsimony,Method,,45
739,Clades,Concept,,45;86;95
740,Cosmopolitan,Clade,,45
741,Zaire,Clade,,45
742,Melanesia,Clade,,45
743,Phylogenetic clusters,Concept,,45
744,Geographic concordance,Concept,,45
745,Simian T-lymphotropic virus type L,Pathogen,,46
746,Ethiopian baboons,Host,Ethiopian baboons,46
747,STLV-L,Pathogen,,46
748,Baboons that are hybrids between hamadryas and anubis baboons,Host,Baboons that are hybrids between hamadryas and anubis baboons,46
749,Gelada baboons,Host,Gelada baboons,46
750,Western blotting assay,Diagnostic test,,46
751,PCR assay,Diagnostic test,,46
752,STLV sequences,Genetic material,,46
753,Blood samples,Sample,,46;97
754,Sera,Sample,,46;57;67;69
755,Cross-reactive antibodies,Immune response,,46
