entity_id,entity,type,latin_name,doc_ids
216,Tax primers,Entity,,22
217,Group-specific primers,Entity,,22
218,porcine retrovirus,pathogen,,23
219,porcine cells,host,porcine cells,23
220,reverse transcriptase,enzyme,,23
221,template-primer poly(rA).oligo(dT),template,,23
222,Mn++,ion,,23
223,K+,ion,,23
224,Na+,ion,,23
225,non-ionic detergents,compound,,23
226,porcine cell lines,host,porcine cell lines,23
227,pigs,host,pigs,23
228,Francisella noatunensis,Pathogen,,24
229,French grunt,Host,French grunt,24
230,Haemulon flavolineatum,Scientific name,,24
231,Caesar grunt,Host,Caesar grunt,24
232,Haemulon carbonarium,Scientific name,,24
233,Florida Keys,Location,,24
234,Public aquaria,Location,,24
235,Recirculating system,Environment,,24
236,Modified Thayer Martin agar media,Environment,,24
237,iglC,Gene,,24
238,F. noatunensis subspecies orientalis,Subspecies,,24
239,viral oncogene,concept,,25
240,phospholipase C,concept,,25
241,acutely transforming retroviruses,concept,,25
242,protein kinases,concept,,25
243,nuclear proteins,concept,,25
244,growth factors,concept,,25
245,GTP-binding proteins,concept,,25
246,avian sarcoma virus CT10,concept,,25
247,p47gag-crk,concept,,25
248,tyrosine kinases,concept,,25
249,bovine brain,location,,25
250,African primates,species,,26
251,human T-cell leukemia virus,pathogen,,26;46
252,ATLV/HTLV-I,pathogen,,26
253,Cercopithecus,genus,,26
254,Papio,genus,,26
255,Theropithecus,genus,,26
256,grivet monkey,species,,26;46
257,Anubis baboon,species,,26;46
258,Hamadryas baboon,species,,26;46
259,gelada,species,,26
260,Ethiopia,location,,26
261,HTLV-I specific antigens,antigens,,26
262,red-fronted lemurs,host,red-fronted lemurs,27
263,Eulemur fulvus rufus,scientific name,,27
264,Lemuriformes,taxonomic group,,27
265,Kirindy Forest,location,,27
266,western Madagascar,location,,27
267,Gastro-intestinal parasites,pathogen,,27
268,Lemuricola vauceli,pathogen,,27
269,Trichuris sp.,pathogen,,27;66
270,Callistoura,pathogen,,27
271,Trichostrongylid,pathogen,,27
272,Strongyloid,pathogen,,27
273,Anoplocephalid cestode,pathogen,,27
274,Dicrocoeliid trematode,pathogen,,27
275,Entamoeba sp.,pathogen,,27;32
276,Balantidium coli,pathogen,,27
277,Japanese serows,Host,Japanese serows,28;29;47
278,Parapoxvirus,Pathogen,,28;29;43;47;48
279,Capricornis crispus,Host,Capricornis crispus,28;29;47
280,Gifu Prefecture,Location,,28
281,Japan,Location,,28;38;76;85
282,Bovine fetal testicle cell cultures,Cell culture,,28
283,Electron microscope,Tool,,28
284,Enzyme-linked immunosorbent assay,Diagnostic test,,28;51;80
285,S-1,Pathogen,,28
286,orf virus,pathogen,,29
287,ORFV,pathogen,,29
288,bovine papular stomatitis virus,pathogen,,29
289,BPSV,pathogen,,29
290,Eurasian otter,Host,Eurasian otter,30
291,Lutra lutra,Scientific name,,30;42
292,Helminth,Pathogen,,30
293,Phagicola sp.,Pathogen,,30
294,Aonchotheca putorii,Pathogen,,30
295,Eucoleus schvalovoj,Pathogen,,30
296,Strongyloides lutrae,Pathogen,,30
297,Anisakis,Pathogen,,30
298,Dirofilaria immitis,Pathogen,,30;51
299,Gigantorhynchus sp.,Pathogen,,30
300,Portugal,Location,,30
301,Spain,Location,,30;37;42
302,Iberian Peninsula,Location,,30;40
303,Europe,Location,,30
304,Eastern Europe,Location,,30
305,Ritchie,Method,,30
306,Antibodies,Concept,,31;44;51
307,Pathogenic agents,Concept,,31
308,Free-living wild species,Concept,,31
309,Tanzania,Location,,31;66
310,Zebra,Host,Zebra,31
311,Wart hog,Host,Wart hog,31
312,Foot-and-mouth disease,Pathogen,,31
313,Bovine herpes virus types 1 and 2,Pathogen,,31
314,Lumpy skin disease,Pathogen,,31
315,Bovine viral diarrhoea,Pathogen,,31;44;59;94
316,Akabane,Pathogen,,31
317,Bovine ephemeral fever,Pathogen,,31
318,Bluetongue,Pathogen,,31
319,Enzootic bovine leucosis,Pathogen,,31
320,African horse sickness,Pathogen,,31
321,African swine fever,Pathogen,,31
322,Brucella abortus,Pathogen,,31
323,Cryptosporidium,Pathogen,,32;70
324,Cryptosporidiosis,Disease,,32
325,Toque macaques,Host,Toque macaques,32
326,Gray langurs,Host,Gray langurs,32
327,Purple-faced langurs,Host,Purple-faced langurs,32
328,Iodamoeba,Pathogen,,32
329,Chilomastix,Pathogen,,32
330,Balantidium spp.,Pathogen,,32
331,Enterobius,Pathogen,,32
332,Strongyloides,Pathogen,,32;66;70
333,Polonnaruwa,Location,,32
334,Sri Lanka,Location,,32
335,Wild primates,Host,Wild primates,32
336,Natural forest,Location,,32
337,Human feces,Resource,,32
338,Livestock,Resource,,32
339,Public health,Domain,,32
340,Wildlife conservation management,Domain,,32
341,Cyclospora cayetanensis,Pathogen,,33
342,Nepal,Location,,33
343,FTA filter-base polymerase chain reaction,Method,,33
344,Protozoan parasite,Type,,33
345,Immunocompromised individuals,Host,Immunocompromised individuals,33
346,Immunocompetent individuals,Host,Immunocompetent individuals,33
347,Fresh produce,Source,,33
348,Water sources,Source,,33
349,Mature sporulated oocysts,Agent,,33
350,Cyclosporiasis,Disease,,33
351,Dogs,Host,Dogs,33;62
352,Chickens,Host,Chickens,33;93
353,Eimeria sp.,Pathogen,,33;70
354,Polymerase chain reaction,Method,,33;88;96
355,Multiplex PCR assay,Method,,33
356,Tissue analysis,Method,,33
357,Toxoplasmosis,Disease,,34;80
358,Bobcat,Host,Bobcat,34
359,Felis rufus,Host,Felis rufus,34
360,Hepatocystis,Pathogen,,35
361,Plasmodiidae,Family,,35
362,Apicomplexan,Group,,35;42
363,Malaria,Disease,,35
364,Colobus guereza,Host,Colobus guereza,35
365,Cercopithecus mitis,Host,Cercopithecus mitis,35
366,Lophocebus albigena,Host,Lophocebus albigena,35;39
367,Papio anubis,Host,Papio anubis,35
368,Procolobus rufomitratus,Host,Procolobus rufomitratus,35
369,Cercopithecus ascanius,Host,Cercopithecus ascanius,35
370,Kibale National Park,Location,,35
371,Uganda,Location,,35;67;70
372,Burchell's zebra,Host,Burchell's zebra,36
373,Equid herpesvirus 9,Pathogen,,36
374,Thomson's gazelles,Host,Thomson's gazelles,36
375,Equus burchelli,Scientific name,,36
376,Gazella thomsoni,Scientific name,,36
377,Grevy's zebra,Host,Grevy's zebra,36
378,Trigeminal ganglia,Anatomical structure,,36
379,Serengeti ecosystem,Ecosystem,,36
380,Encephalitis,Disease,,36
381,Neutralizing antibodies,Immune response,,36
382,Nested polymerase chain reaction (PCR),Molecular biology technique,,36
383,gB,Protein,,36
384,ICP0,Protein,,36
385,bronchopulmonary nematode larvae,pathogen,,37
386,Spanish ibex,host,Spanish ibex,37
387,Capra pyrenaica hispanica,scientific name,,37
388,Castilla-La Mancha,location,,37
389,Dictyocaulus spp.,pathogen,,37
390,Protostrongylid larvae,pathogen,,37
391,parasite,concept,,37;49;51;66
392,host-parasite patterns,concept,,37
393,health risk,concept,,37
394,health surveillance scheme,concept,,37
395,Japanese sika deer,Host,Japanese sika deer,38
396,Cervus nippon centralis,Scientific Name,,38;47
397,Lancet flukes,Pathogen,,38
398,Dicrocoelium chinensis,Pathogen,,38
399,Iwate Prefecture,Location,,38
400,Simian species,Host,Simian species,39
401,Deltaretroviruses,Pathogen,,39
402,STLV-5,Pathogen,,39
403,Cercopithecus cephus,Host,Cercopithecus cephus,39
404,Lynx pardinus,Species,,40
405,Brachylaima sp.,Species,,40
406,Trematoda,Class,,40
407,Taenia pisiformis,Species,,40
408,T. polyacantha,Species,,40
409,T. taeniaeformis,Species,,40
410,Mesocestoides litteratus,Species,,40
411,Cestoda,Class,,40
412,Eucoleus aerophilus,Species,,40
413,Ancylostoma tubaeforme,Species,,40
414,Toxocara cati,Species,,40
415,Toxascaris leonina,Species,,40
416,Vegisospirura potekhina potekhina,Species,,40
417,Mastophorus muris,Species,,40
418,Physaloptera praeputialis,Species,,40
419,Nematoda,Class,,40;81
420,America,Region,,40
421,Eurasia,Region,,40
422,Brucella spp.,Pathogen,,41;51;73
423,blue wildebeest,Host,blue wildebeest,41
424,African buffalo,Host,African buffalo,41
425,Connochaetes taurinus Burchell,Host,Connochaetes taurinus Burchell,41
426,Syncerus caffer Sparrman,Host,Syncerus caffer Sparrman,41
427,Masai Mara,Location,,41
428,Masai people,Human,,41
429,Hygromata,Symptom,,41
430,Isospora lutrae,Pathogen,,42
431,Eimeriidae,Taxon,,42
432,Carnivora,Taxon,,42
433,Mustelidae,Taxon,,42
434,Extremadura,Location,,42
435,Seals,Host,Seals,43
436,Sea lions,Host,Sea lions,43
437,Phocidae,Host,Phocidae,43
438,Otariidae,Host,Otariidae,43
439,Pinniped,Host,Pinniped,43
440,Atlantic pinnipeds,Host,Atlantic pinnipeds,43
441,Pacific pinnipeds,Host,Pacific pinnipeds,43
442,Phocids,Host,Phocids,43
443,Otariids,Host,Otariids,43
444,Orthopoxviruses,Pathogen,,43
445,Poxvirus,Pathogen,,43
446,Poxviral DNA,Entity,,43
447,Mucosal disease,Disease,,44
448,Free-ranging deer,Host,Free-ranging deer,44
449,Captive deer,Host,Captive deer,44
450,Roe deer,Host,Roe deer,44;59
451,Capreolus capreolus,Species,,44;59
452,Red deer,Host,Red deer,44;53;59
453,Cervus elaphus,Species,,44;59
454,Fallow deer,Host,Fallow deer,44;59
455,Dama dama,Species,,44;59
456,Other cervid species,Host,Other cervid species,44
457,Pestivirus,Pathogen,,44
458,Border disease virus,Pathogen,,44
459,Microneutralization test,Test,,44
460,Juvenile animals,Host,Juvenile animals,44
461,Adults,Host,Adults,44;80
462,Summer,Season,,44;53
463,Winter,Season,,44;53
464,simian,host,simian,45
465,T-cell leukemia/lymphotropic virus type I,pathogen,,45
466,HTLV-I,pathogen,,45
467,STLV-I,pathogen,,45
468,Asia,geographic location,,45;85
469,Asian primate species,host,Asian primate species,45
470,Zaire,geographic location,,45
471,Melanesia,geographic location,,45
472,Simian T-lymphotropic virus type L,Pathogen,,46
473,Ethiopian baboons,Host,Ethiopian baboons,46
474,STLV-L,Pathogen,,46
475,Hybrid baboons,Host,Hybrid baboons,46
476,Gelada baboons,Host,Gelada baboons,46
477,Japanese badger,Host,Japanese badger,47
478,Meles meles anakuma,Scientific name,,47
479,Japanese black bear,Host,Japanese black bear,47
480,Ursus thibetanus japonicus,Scientific name,,47
481,Japanese deer,Host,Japanese deer,47
482,Japanese monkey,Host,Japanese monkey,47
483,Macaca fuscata,Scientific name,,47
484,Japanese raccoon dog,Host,Japanese raccoon dog,47
485,Nyctereutes procyonoides viverrinus,Scientific name,,47
486,Japanese wild boar,Host,Japanese wild boar,47
487,Sus scrofa leucomystax,Scientific name,,47
488,Masked palm civet,Host,Masked palm civet,47
489,Paguma larvata,Scientific name,,47
490,Nutria,Host,Nutria,47
491,Myocastor coypus,Scientific name,,47
492,Protein AG,Antigen,,47
493,ELISA,Diagnostic test,,47;69
494,Agar gel immunodiffusion test,Diagnostic test,,47
495,Indirect immunofluorescence assay,Diagnostic test,,47;80
496,grey seals,species,,48
497,Halichoerus grypus,scientific name,,48
498,parapox,disease,,48
499,Cornwall,location,,48
500,winter of 1991/92,time period,,48
501,seal rehabilitation centre,location,,48
502,North America,location,,48;65;94
503,southern sea otters,species,,49
504,Enhydra lutris nereis,scientific name,,49
505,California,location,,49
506,USA,location,,49;52;64;65;68;69;71;72;74;94
507,Protozoal encephalitis,disease,,49
508,Acanthocephalan-related disease,disease,,49
509,Shark attack,disease,,49
510,Cardiac disease,disease,,49
511,Estero Bay,location,,49
512,Monterey Bay,location,,49
513,Santa Cruz,location,,49
514,Point Año Nuevo,location,,49
515,Fungi,pathogen,,49
516,Patas monkey,Host,Patas monkey,50
517,Cercopithecus aethiops sabaeus,Species,,50
518,Erythrocebus patas,Species,,50
519,HIV-2,Pathogen,,50
520,pamG31,Pathogen,,50
521,SIVagm,Pathogen,,50
522,SIVagm-pamG31,Pathogen,,50
523,Senegal,Location,,50
524,Hawaiian monk seal,species,,51;73
525,Monachus schauinslandi,scientific name,,51;73
526,phocine herpesvirus-1,pathogen,,51
527,Leptospira bratislava,pathogen,,51
528,L. hardjo,pathogen,,51
529,L. icterohaemorrhagiae,pathogen,,51
530,L. pomona,pathogen,,51
531,B. canis,pathogen,,51
532,Chlamydophila abortus,pathogen,,51
533,morbilliviruses,pathogen,,51
534,influenza A virus,pathogen,,51
535,canine adenovirus,pathogen,,51
536,caliciviruses,pathogen,,51
537,serum samples,sample,,51;87
538,virus neutralization test,test,,51
539,microagglutination test,test,,51
540,complement fixation (CF) test,test,,51
541,card test,test,,51
542,conservation efforts,effort,,51
543,northwestern Hawaiian Islands,location,,51
544,marine mammal species,species,,51;56
545,white-tailed deer,species,,52;65
546,Mycobacterium bovis,pathogen,,52;65
547,Michigan,location,,52;65
548,Odocoileus virginianus,scientific name,,52;65;69
549,tuberculosis,disease,,52
550,tuberculous lesions,condition,,52
551,head,anatomical site,,52
552,extracranial tissues,anatomical site,,52
553,thorax,anatomical site,,52
554,liver,anatomical site,,52
555,spleen,anatomical site,,52
556,rumen,anatomical site,,52
557,mammary gland,anatomical site,,52
558,medial retropharyngeal lymph nodes,anatomical site,,52
559,parotid lymph nodes,anatomical site,,52
560,abomasal helminths,pathogen,,53
561,Spiculopteragia asymmetrica,pathogen,,53
562,Spiculopteragia quadrispiculata,pathogen,,53
563,Ostertagia leptospicularis,pathogen,,53
564,Ostertagia kolchida,pathogen,,53
565,Ostertagia drozdzi,pathogen,,53
566,Ostertagia ryjikovi,pathogen,,53
567,males,host,males,53
568,fawns,host,fawns,53;80
569,subadult,host,subadult,53
570,adult,host,adult,53
571,central Spain,location,,53
572,climate,factor,,53
573,forage resources,factor,,53
574,Protostrongylid parasites,Pathogen,,54
575,Parelaphostrongylus odocoilei,Pathogen,,54;74
576,Protostrongylus stilesi,Pathogen,,54;74
577,Ovis dalli,Host,Ovis dalli,54;74
578,O. d. stonei,Host,O. d. stonei,54
579,Arcanobacterium pyogenes,Pathogen,,54;94
580,Pasteurella sp.,Pathogen,,54
581,Mannheimia sp.,Pathogen,,54
582,Dall's sheep,Host,Dall's sheep,54;74
583,Stone's sheep,Host,Stone's sheep,54
584,Mackenzie Mountains,Location,,54;74
585,Northwest Territories,Location,,54;74
586,Respiratory pathogens,Pathogen,,54
587,Bacterial pneumonia,Disease,,54
588,Verminous pneumonia,Disease,,54
589,Pulmonary hemorrhage,Disease,,54
590,Edema,Disease,,54
591,Respiratory viruses,Pathogen,,54
592,Bacterial strains,Pathogen,,54
593,Domestic ruminants,Host,Domestic ruminants,54
594,Trypanosoma cruzi,Pathogen,,55;58
595,Golden lion tamarins,Host,Golden lion tamarins,55
596,Leontopithecus rosalia,Scientific name,,55;58
597,Biological Reserve of Poço das Antas,Location,,55
598,Rio de Janeiro,Location,,55
599,T wave low voltage,Cardiac abnormality,,55
600,R wave low voltage,Cardiac abnormality,,55
601,V3S wave high voltage,Cardiac abnormality,,55
602,Seric cardiac creatine kinase,Biochemical parameter,,55
603,Seric mean total protein,Biochemical parameter,,55
604,Brucella,Pathogen,,56;73
605,North Atlantic Ocean,Location,,56
606,seal,Host,seal,56
607,whale,Host,whale,56
608,hooded seals,Host,hooded seals,56
609,harp seals,Host,harp seals,56
610,ringed seals,Host,ringed seals,56
611,minke whales,Host,minke whales,56
612,fin whales,Host,fin whales,56
613,sei whales,Host,sei whales,56
614,bearded seal,Host,bearded seal,56
615,Erignathus barbatus,Host,Erignathus barbatus,56
616,Cystophora cristata,Host,Cystophora cristata,56
617,Phoca groenlandica,Host,Phoca groenlandica,56
618,Phoca hispida,Host,Phoca hispida,56
619,Balaenoptera acutorostrata,Host,Balaenoptera acutorostrata,56
620,Balaenoptera physalus,Host,Balaenoptera physalus,56
621,Balaenoptera borealis,Host,Balaenoptera borealis,56
622,SA12,virus,,57
623,simian virus 40,virus,,57
624,chacma baboons,host,chacma baboons,57
625,South African vervet monkey,host,South African vervet monkey,57
626,rhesus kidney cells,cell,,57
627,hamsters,host,hamsters,57
628,Papio ursinus,host,Papio ursinus,57
629,Cercopithecus pygerythrus,host,Cercopithecus pygerythrus,57
630,SV40-polyoma subgroup,group,,57
631,papovaviruses,group,,57
632,SV40 DNA,DNA,,57
633,SA12 virus DNA,DNA,,57
634,antiviral sera,serum,,57
635,T antigens,antigen,,57
636,kidney cells,cell,,57
637,L. chrysomelas,Host,L. chrysomelas,58
638,Prosthenorchis sp.,Pathogen,,58
639,Spiruridae,Pathogen,,58
640,Trichostrongylidae,Pathogen,,58
641,Tamarins,Host,Tamarins,58
642,Atlantic Coastal rain forest,Location,,58
643,Free-living deer,Host,Free-living deer,59
644,Sika deer,Host,Sika deer,59
645,Cervus sika,Species,,59
646,pumas,host,pumas,60
647,human immunodeficiency virus,pathogen,,60;83
648,Lentiviridae,family,,60
649,Felidae,family,,60
650,Lynx rufus,species,,60
651,Puma concolor,species,,60
652,feline lentivirus,pathogen,,60
653,Southern California,location,,60
654,striped skunk,host,striped skunk,61
655,Mephitis mephitis,species,,61
656,Sarcocystis neurona,pathogen,,61
657,protozoa,organism,,61
658,neurona,pathogen,,61
659,canine distemper virus,pathogen,,61;64;82
660,Leptospirosis,Disease,,62;87
661,Connecticut,Location,,62
662,Peridomestic wildlife,Host,Peridomestic wildlife,62
663,Leptospira,Pathogen,,62;77;87
664,Serovars pomona,Pathogen,,62
665,Serovars icterohemorrhagiae,Pathogen,,62
666,Serovars canicola,Pathogen,,62
667,Serovars hardjo,Pathogen,,62
668,Serovars grippotyphosa,Pathogen,,62
669,northern elephant seal,host,northern elephant seal,63
670,Mirounga angustirostris,scientific name,,63
671,California sea lion,host,California sea lion,63
672,Zalophus californianus,scientific name,,63;81
673,nephrolithiasis,disease,,63
674,uric acid,compound,,63
675,ammonium urate,compound,,63
676,renal pelvic dilation,condition,,63
677,pyelonephritis,condition,,63
678,hydronephrosis,condition,,63
679,urine,fluid,,63
680,CDV,Pathogen,,64;67
681,Neovison vison,Host,Neovison vison,64
682,Mink,Host,Mink,64
683,Fakahatchee Strand Preserve State Park,Location,,64
684,Florida,Location,,64
685,Everglades,Location,,64
686,bovine tuberculosis,disease,,65
687,hunter,host,hunter,65
688,hunter-harvested deer,host,hunter-harvested deer,65
689,lymph nodes,tissue,,65
690,lungs,tissue,,65;74
691,histological examination,test,,65
692,acid-fast bacilli,microorganism,,65
693,M. bovis,pathogen,,65
694,cervids,group,,65
695,environmental factors,factor,,65
696,management-related factors,factor,,65
697,deer density,factor,,65
698,poor quality habitat,factor,,65
699,supplemental feeding,factor,,65
700,olive baboons,species,,66;70
701,Papio cynocephalus anubis,scientific name,,66;70
702,Gombe Stream National Park,location,,66
703,helminth taxa,group,,66
704,protozoan taxa,group,,66
705,lions,host,lions,67
706,Panthera leo,species,,67
707,Queen Elizabeth National Park,location,,67
708,FIV,pathogen,,67
709,FCV,pathogen,,67
710,FHV1,pathogen,,67
711,FPV/CPV,pathogen,,67
712,FIPV,pathogen,,67
713,FeLV,pathogen,,67
714,bighorn sheep,host,bighorn sheep,68;74
715,Ovis canadensis,scientific name,,68;71;74
716,Elaeophora schneideri,pathogen,,68
717,New Mexico,location,,68
718,Fra Cristobal Mountains,location,,68
719,Gila Wilderness area,location,,68
720,mule deer,host,mule deer,68;72;94
721,Odocoileus hemionus hemionus,scientific name,,68;72;94
722,tabanid vectors,vector,,68
723,Neospora caninum,Pathogen,,69;72
724,Midwestern white-tailed deer,Host,Midwestern white-tailed deer,69
725,Western blot,Diagnostic test,,69
726,South central Wisconsin,Location,,69
727,Southeastern Missouri,Location,,69
