source_id,source_text,target_id,target_text,relation_type,doc_id
,SIVs,102,African green monkeys,naturally infect,11
,SIVs,103,Sooty mangabey monkeys,naturally infect,11
,SIVs,104,Asian macaques,infect,11
,SIVs,105,Primate lentiviruses,replicate,11
106,CD4(+) T cells,,SIVs,undergo phenotypic changes,11
67,T cells,,SIVs,undergo activation-induced apoptosis,11
107,Virus,105,Primate lentiviruses,replicate,11
108,avian sarcoma virus Y73,113,RNA,contains,12
113,RNA,114,transforming gene (yas),contains,12
113,RNA,,Y73-associated virus RNA,has sequence in common with,12
,Y73-associated virus RNA,113,RNA,has sequence in common with,12
,4.8-kb RNA,114,transforming gene (yas),contains,12
,4.8-kb RNA,,Y73-associated virus RNA,has sequence in common with,12
111,helper virus,,8.5-kb RNA,has,12
111,helper virus,110,Y73,is associated with,12
109,polyprotein p90,,4.8-kb RNA,is a product translated from,12
109,polyprotein p90,,p19,contains,12
115,cells,110,Y73,are transformed with,12
110,Y73,114,transforming gene (yas),contains,12
15,human,119,HTLV-1,infected by,13
15,human,,HTLV-2,infected by,13
15,human,,HTLV-4,infected by,13
15,human,,STLV-1-like viruses,infected by,13
15,human,93,nonhuman primates,exposed to,13
93,nonhuman primates,,simian T-lymphotropic viruses,infected by,13
,simian T-lymphotropic viruses,119,HTLV-1,related to,13
,simian T-lymphotropic viruses,,HTLV-2,related to,13
118,central African bushmeat hunters,93,nonhuman primates,exposed to,13
118,central African bushmeat hunters,,HTLV-3,infected by,13
118,central African bushmeat hunters,,HTLV-4,infected by,13
121,Flavobacterium columnare,122,Fish,isolated from,14
121,Flavobacterium columnare,125,Channel catfish,isolated from,14
121,Flavobacterium columnare,126,Tilapia,isolated from,14
121,Flavobacterium columnare,17,Brazil,isolated from,14
121,Flavobacterium columnare,127,US,isolated from,14
123,Genomovar I,125,Channel catfish,present in,14
124,Genomovar II,125,Channel catfish,present in,14
123,Genomovar I,126,Tilapia,present in,14
124,Genomovar II,126,Tilapia,present in,14
123,Genomovar I,17,Brazil,present in,14
124,Genomovar II,17,Brazil,present in,14
123,Genomovar I,127,US,present in,14
124,Genomovar II,127,US,present in,14
128,Jaagsiekte sheep retrovirus,129,ovine pulmonary adenocarcinoma,causative agent,15
128,Jaagsiekte sheep retrovirus,130,sheep,infects,15
128,Jaagsiekte sheep retrovirus,131,goats,infects,15
128,Jaagsiekte sheep retrovirus,135,Rej,encodes,15
128,Jaagsiekte sheep retrovirus,134,Gag protein,encodes,15
128,Jaagsiekte sheep retrovirus,,env gene,has,15
,JSRV Env,,oncogene,functions as,15
132,JSRV,,human lung carcinogenesis,is a model for,15
16,bovine,137,group C rotavirus,hosts,16
138,adult cows,137,group C rotavirus,infected by,16
139,Shintoku,137,group C rotavirus,is a strain of,16
140,porcine-like WD534tc,137,group C rotavirus,is a strain of,16
141,Yamagata,137,group C rotavirus,is a strain of,16
142,VP6,137,group C rotavirus,is a gene of,16
143,VP7,137,group C rotavirus,is a gene of,16
139,Shintoku,141,Yamagata,is similar to,16
141,Yamagata,137,group C rotavirus,is a natural host of,16
22,cattle,137,group C rotavirus,is a natural host of,16
145,Sanguinus oedipus,146,Francisella tularensis,infected by,17
146,Francisella tularensis,152,tularemia,causes,17
146,Francisella tularensis,153,septicemia,causes,17
147,Escherichia coli,153,septicemia,alternative diagnosis for,17
148,Salmonella,153,septicemia,alternative diagnosis for,17
149,Yersinia,153,septicemia,alternative diagnosis for,17
150,Toxoplasma gondii,154,protozoal infection,alternative diagnosis for,17
151,Lymphocytic choriomeningitis,155,acute viral infection,alternative diagnosis for,17
146,Francisella tularensis,156,aerosol,transmitted by,17
146,Francisella tularensis,157,biting arthropod vectors,transmitted by,17
146,Francisella tularensis,158,rodent reservoir,transmitted by,17
146,Francisella tularensis,160,acute febrile illness,differential diagnosis for,17
146,Francisella tularensis,,acute febrile illness in captive nonhuman primates,differential diagnosis for,17
43,Simian T-cell leukemia virus,,wild primate populations,infection,18
43,Simian T-cell leukemia virus,165,agile mangabeys,infection,18
43,Simian T-cell leukemia virus,164,Cercocebus agilis,infection,18
162,HTLV,54,primates,zoonotic origin,18
162,HTLV,172,Africa,zoonotic origin,18
119,HTLV-1,48,humans,infection,18
,HTLV-2,48,humans,infection,18
161,STLV,54,primates,infection,18
161,STLV,176,bush meat,infection,18
161,STLV,177,pets,infection,18
120,STLV-1,,mustached monkeys,infection,18
120,STLV-1,,talapoins,infection,18
120,STLV-1,94,gorillas,infection,18
120,STLV-1,,mandrills,infection,18
120,STLV-1,102,African green monkeys,infection,18
120,STLV-1,,crested mona and greater spot-nosed monkeys,infection,18
120,STLV-1,165,agile mangabeys,infection,18
,STLV-3,167,red-capped mangabey,infection,18
,STLV-3,169,Eritrean baboon,infection,18
,STLV-3,,baboon in Senegal,infection,18
,STLV-1 and STLV-3,165,agile mangabeys,coinfection,18
48,humans,,STLV-1 and STLV-3 subtypes,exposure,18
48,humans,,handling primates as bush meat,exposure,18
178,Cruoricaptor ignavus,181,Bacterium,is a,19
178,Cruoricaptor ignavus,179,Flavobacteriaceae,is a member of,19
182,IMMIB L-12475(T),178,Cruoricaptor ignavus,is a strain of,19
182,IMMIB L-12475(T),178,Cruoricaptor ignavus,is a type strain of,19
182,IMMIB L-12475(T),183,DSM 25479(T),is equal to,19
182,IMMIB L-12475(T),184,CCUG 62025(T),is equal to,19
180,Man,178,Cruoricaptor ignavus,is a host of,19
185,Brevundimonas vancanneytii,194,Patient,is isolated from,20
185,Brevundimonas vancanneytii,186,Brevundimonas,is affiliated with,20
185,Brevundimonas vancanneytii,187,Brevundimonas diminuta,is similar to,20
185,Brevundimonas vancanneytii,188,Brevundimonas terrae,is similar to,20
185,Brevundimonas vancanneytii,189,LMG 2337(T),is characterized by,20
189,LMG 2337(T),185,Brevundimonas vancanneytii,is the type strain of,20
189,LMG 2337(T),192,CCUG 1797(T),is equal to,20
189,LMG 2337(T),193,ATCC 14736(T),is equal to,20
185,Brevundimonas vancanneytii,195,Endocarditis,is associated with,20
196,Wohlfahrtiimonas chitiniclastica,197,cow,isolated from,21
196,Wohlfahrtiimonas chitiniclastica,52,China,isolated from,21
196,Wohlfahrtiimonas chitiniclastica,198,Shandong,isolated from,21
196,Wohlfahrtiimonas chitiniclastica,,16S rRNA gene sequencing,identified by,21
196,Wohlfahrtiimonas chitiniclastica,200,matrix-assisted laser desorption/ionization time-of-flight mass spectrometry,identified by,21
196,Wohlfahrtiimonas chitiniclastica,201,antimicrobial susceptibility testing,tested for antimicrobial susceptibility,21
196,Wohlfahrtiimonas chitiniclastica,,mouse infection experiments,tested for pathogenicity,21
196,Wohlfahrtiimonas chitiniclastica,202,mouse,pathogenic to,21
,Simian T-lymphotropic virus,93,nonhuman primates,found in,22
,Simian T-lymphotropic virus,93,nonhuman primates,transmitted from,22
,Simian T-lymphotropic virus,209,dried blood spots,found in,22
,Simian T-lymphotropic virus,29,PCR,detected using,22
,Simian T-lymphotropic virus,93,nonhuman primates,diverse among,22
120,STLV-1,93,nonhuman primates,found in,22
,STLV-3,93,nonhuman primates,found in,22
,STLV-3,204,Cercopithecus mona,found in,22
,STLV-3,205,C. nictitans,found in,22
203,hunters,209,dried blood spots,collected,22
203,hunters,93,nonhuman primates,exposed to,22
203,hunters,162,HTLV,tested for,22
209,dried blood spots,203,hunters,collected from,22
209,dried blood spots,29,PCR,used for,22
29,PCR,,Simian T-lymphotropic virus,used to detect,22
,Phylogenetic analyses,,Simian T-lymphotropic virus,performed on,22
212,STLV-seroreactive,203,hunters,found in,22
212,STLV-seroreactive,162,HTLV,tested for,22
206,human populations,93,nonhuman primates,exposed to,22
206,human populations,,Simian T-lymphotropic virus transmission,at risk for,22
213,porcine retrovirus,13,reverse transcriptase,detected by,23
213,porcine retrovirus,215,template-primer poly(rA).oligo(dT),requires,23
213,porcine retrovirus,216,Mn++,requires,23
213,porcine retrovirus,219,non-purified virus samples,inhibited by,23
213,porcine retrovirus,,high doses of K+,inhibited by,23
213,porcine retrovirus,,high doses of Na+,inhibited by,23
213,porcine retrovirus,,pHs above 8.2,inhibited by,23
213,porcine retrovirus,,non-ionic detergents,enhanced by,23
213,porcine retrovirus,220,porcine cell lines,reactivated in,23
213,porcine retrovirus,221,pigs,transmitted to,23
222,Francisella noatunensis,226,Haemulon carbonarium,is isolated from,24
222,Francisella noatunensis,223,French grunt,is identified in,24
222,Francisella noatunensis,224,Caesar grunt,is identified in,24
222,Francisella noatunensis,231,modified Thayer Martin agar media,is cultured on,24
222,Francisella noatunensis,232,real-time PCR,is confirmed by,24
222,Francisella noatunensis,233,intracellular growth loci,has,24
222,Francisella noatunensis,,orientalis,has subspecies,24
225,Haemulon flavolineatum,222,Francisella noatunensis,is a host of,24
226,Haemulon carbonarium,222,Francisella noatunensis,is a host of,24
235,viral oncogene,236,phospholipase C,has structural similarity to,25
243,p47gag-crk,,non-receptor class of tyrosine kinases,has blocks of sequence similarity to,25
243,p47gag-crk,,bovine brain phospholipase C,has striking similarity to,25
243,p47gag-crk,244,tyrosine kinases,activates,25
246,African primates,247,human T-cell leukemia virus,infection,26
,African non-human primates,247,human T-cell leukemia virus,surveyed,26
248,Cercopithecus,,field study,materials,26
249,Papio,,field study,materials,26
250,Theropithecus,,field study,materials,26
251,grivet monkey,,field study,materials,26
252,Anubis baboon,,field study,materials,26
253,Hamadryas baboon,,field study,materials,26
254,gelada,,field study,materials,26
255,Ethiopia,,field study,location,26
256,HTLV-I,,indirect immunofluorescence test,antigens,26
256,HTLV-I,246,African primates,infection,26
,grivet monkeys,256,HTLV-I,infected,26
,Anubis baboons,256,HTLV-I,infected,26
,Hybrid offspring between Anubis and Hamadryas baboons,256,HTLV-I,infected,26
,Hamadryas baboons,256,HTLV-I,not infected,26
,geladas,256,HTLV-I,not infected,26
258,red-fronted lemurs,263,Gastro-intestinal parasites,infected by,27
258,red-fronted lemurs,264,Lemuricola vauceli,infected by,27
258,red-fronted lemurs,265,Trichuris sp.,infected by,27
258,red-fronted lemurs,266,Callistoura,infected by,27
258,red-fronted lemurs,267,Trichostrongylid,infected by,27
258,red-fronted lemurs,268,Strongyloid,infected by,27
258,red-fronted lemurs,269,Anoplocephalid cestode,infected by,27
258,red-fronted lemurs,270,Dicrocoeliid trematode,infected by,27
258,red-fronted lemurs,271,Entamoeba sp.,infected by,27
258,red-fronted lemurs,272,Balantidium coli,infected by,27
261,Kirindy Forest,262,western Madagascar,located in,27
259,Eulemur fulvus rufus,260,Lemuriformes,is a species of,27
260,Lemuriformes,259,Eulemur fulvus rufus,includes,27
273,Japanese serows,275,parapoxvirus,infected by,28
273,Japanese serows,276,Gifu Prefecture,found in,28
273,Japanese serows,277,Japan,found in,28
275,parapoxvirus,278,bovine fetal testicle cell cultures,isolated from,28
275,parapoxvirus,279,S-1,identified as,28
279,S-1,,enzyme-linked immunosorbent assay,antibody prevalence examined by,28
273,Japanese serows,,parapoxviruses,infected by,29
273,Japanese serows,280,orf virus,infected by,29
273,Japanese serows,281,bovine papular stomatitis virus,infected by,29
,parapoxviruses,273,Japanese serows,circulate among,29
280,orf virus,732,monoclonal antibodies,reacted with,29
281,bovine papular stomatitis virus,,Ishikawa-S,pattern in,29
273,Japanese serows,,goat virus,had high identities with,29
273,Japanese serows,,sheep virus,had high identities with,29
284,Eurasian otter,286,Helminth,hosts,30
284,Eurasian otter,287,Phagicola sp.,hosts,30
284,Eurasian otter,288,Aonchotheca putorii,hosts,30
284,Eurasian otter,289,Eucoleus schvalovoj,hosts,30
284,Eurasian otter,290,Strongyloides lutrae,hosts,30
284,Eurasian otter,291,Anisakis,hosts,30
284,Eurasian otter,292,Dirofilaria immitis,hosts,30
284,Eurasian otter,293,Gigantorhynchus sp.,hosts,30
6,France,284,Eurasian otter,location,30
294,Portugal,284,Eurasian otter,location,30
295,Spain,284,Eurasian otter,location,30
296,Iberian Peninsula,284,Eurasian otter,location,30
296,Iberian Peninsula,290,Strongyloides lutrae,location,30
6,France,290,Strongyloides lutrae,location,30
298,Syncerus caffer,309,foot-and-mouth disease,contains antibodies against,31
298,Syncerus caffer,310,bovine herpes virus,contains antibodies against,31
298,Syncerus caffer,,lumpy skin disease,contains antibodies against,31
298,Syncerus caffer,312,bovine viral diarrhoea,contains antibodies against,31
298,Syncerus caffer,313,Akabane,contains antibodies against,31
298,Syncerus caffer,314,bovine ephemeral fever,contains antibodies against,31
298,Syncerus caffer,315,bluetongue,contains antibodies against,31
298,Syncerus caffer,316,enzootic bovine leucosis,contains antibodies against,31
298,Syncerus caffer,,African horse sickness,contains antibodies against,31
299,Connochaetes taurinus,309,foot-and-mouth disease,contains antibodies against,31
299,Connochaetes taurinus,310,bovine herpes virus,contains antibodies against,31
299,Connochaetes taurinus,,lumpy skin disease,contains antibodies against,31
299,Connochaetes taurinus,312,bovine viral diarrhoea,contains antibodies against,31
299,Connochaetes taurinus,313,Akabane,contains antibodies against,31
299,Connochaetes taurinus,314,bovine ephemeral fever,contains antibodies against,31
299,Connochaetes taurinus,315,bluetongue,contains antibodies against,31
299,Connochaetes taurinus,316,enzootic bovine leucosis,contains antibodies against,31
299,Connochaetes taurinus,,African horse sickness,contains antibodies against,31
300,Damaliscus korrigum,309,foot-and-mouth disease,contains antibodies against,31
300,Damaliscus korrigum,310,bovine herpes virus,contains antibodies against,31
300,Damaliscus korrigum,,lumpy skin disease,contains antibodies against,31
300,Damaliscus korrigum,312,bovine viral diarrhoea,contains antibodies against,31
300,Damaliscus korrigum,313,Akabane,contains antibodies against,31
300,Damaliscus korrigum,314,bovine ephemeral fever,contains antibodies against,31
300,Damaliscus korrigum,315,bluetongue,contains antibodies against,31
300,Damaliscus korrigum,316,enzootic bovine leucosis,contains antibodies against,31
300,Damaliscus korrigum,,African horse sickness,contains antibodies against,31
301,Zebra,,African horse sickness,contains antibodies against,31
302,Wart hog,,African swine fever,contains antibodies against,31
317,Cryptosporidium,,wild non-human primates,detected in,32
317,Cryptosporidium,321,toque macaques,detected in,32
317,Cryptosporidium,322,gray langurs,detected in,32
317,Cryptosporidium,323,purple-faced langurs,detected in,32
317,Cryptosporidium,,other protozoans,co-infected with,32
317,Cryptosporidium,327,Enterobius,co-infected with,32
317,Cryptosporidium,328,Strongyloides,co-infected with,32
318,Cryptosporidiosis,15,Human,affecting,32
318,Cryptosporidiosis,329,Livestock,affecting,32
,Entamoeba spp.,,wild non-human primates,detected in,32
324,Iodamoeba,,wild non-human primates,detected in,32
325,Chilomastix,,wild non-human primates,detected in,32
326,Balantidium spp.,,wild non-human primates,detected in,32
,Non-human primates,,natural forest of Sri Lanka,inhabiting,32
,Non-human primates,,areas and water,using,32
15,Human,,areas and water,soiling,32
329,Livestock,,areas and water,soiling,32
330,Cyclospora cayetanensis,,animal fecal isolates,detected in,33
330,Cyclospora cayetanensis,333,dogs,detected in,33
330,Cyclospora cayetanensis,60,chickens,detected in,33
330,Cyclospora cayetanensis,96,monkeys,detected in,33
330,Cyclospora cayetanensis,331,Nepal,detected in,33
332,FTA filter-base polymerase chain reaction,330,Cyclospora cayetanensis,used for detection,33
48,Humans,330,Cyclospora cayetanensis,confirmed reservoir host for,33
333,Dogs,330,Cyclospora cayetanensis,sample,33
60,Chickens,330,Cyclospora cayetanensis,sample,33
96,Monkeys,330,Cyclospora cayetanensis,sample,33
334,Eimeria sp.,,chicken sample,detected in,33
,C. cayetanensis,,dog sample,detected in,33
,C. cayetanensis,,monkey sample,detected in,33
150,Toxoplasma gondii,337,Protozoa,etiologic agent,34
150,Toxoplasma gondii,338,Meningoencephalitis,causes,34
150,Toxoplasma gondii,339,Toxoplasmosis,causes,34
335,Felis rufus,336,Bobcat,is a type of,34
336,Bobcat,339,Toxoplasmosis,has,34
343,Colobus guereza,340,Hepatocystis,host,35
344,Cercopithecus mitis,340,Hepatocystis,host,35
345,Lophocebus albigena,340,Hepatocystis,host,35
346,Papio anubis,340,Hepatocystis,host,35
347,Procolobus rufomitratus,340,Hepatocystis,host,35
348,Cercopithecus ascanius,340,Hepatocystis,host,35
349,Kibale National Park,350,Uganda,location,35
341,Plasmodiidae,342,Plasmodium,family,35
340,Hepatocystis,341,Plasmodiidae,genus,35
351,Burchell's zebra,352,Equid herpesvirus 9,is host of,36
353,Thomson's gazelles,352,Equid herpesvirus 9,are affected by,36
351,Burchell's zebra,353,Thomson's gazelles,is suspected to be source of infection for,36
351,Burchell's zebra,352,Equid herpesvirus 9,has neutralizing antibodies for,36
351,Burchell's zebra,352,Equid herpesvirus 9,has trigeminal ganglia infected with,36
,Thomson's gazelle,352,Equid herpesvirus 9,has trigeminal ganglia tested for,36
359,bronchopulmonary nematode larvae,,faecal samples of Spanish ibex (Capra pyrenaica hispanica),evaluated in,37
359,bronchopulmonary nematode larvae,,Spanish ibex (Capra pyrenaica hispanica),excreted by,37
364,Protostrongylid larvae,363,Dictyocaulus spp.,showed similar infection rates to,37
364,Protostrongylid larvae,,Spanish ibex (Capra pyrenaica hispanica),infected,37
363,Dictyocaulus spp.,,Spanish ibex (Capra pyrenaica hispanica),infected,37
359,bronchopulmonary nematode larvae,,Spanish ibex abundance indexes,correlated positively with,37
364,Protostrongylid larvae,,Spanish ibex abundance indexes,correlated positively with,37
359,bronchopulmonary nematode larvae,364,Protostrongylid larvae,may have similar exposition and/or susceptibility to,37
359,bronchopulmonary nematode larvae,364,Protostrongylid larvae,may have similar host-parasite patterns to,37
359,bronchopulmonary nematode larvae,,Spanish ibex (Capra pyrenaica hispanica),not a health risk for,37
364,Protostrongylid larvae,,Spanish ibex (Capra pyrenaica hispanica),not a health risk for,37
359,bronchopulmonary nematode larvae,,health surveillance scheme for Spanish ibex (Capra pyrenaica hispanica),useful in,37
369,Japanese sika deer,372,lancet flukes,hosts,38
369,Japanese sika deer,370,Cervus nippon centralis,is a subspecies of,38
370,Cervus nippon centralis,369,Japanese sika deer,is a type of,38
371,Iwate Prefecture,369,Japanese sika deer,location where,38
372,lancet flukes,373,Dicrocoelium chinensis,is a type of,38
48,Humans,375,deltaretroviruses,are infected by,39
374,Simian species,375,deltaretroviruses,are infected by,39
48,Humans,162,HTLV,are infected by,39
374,Simian species,161,STLV,are infected by,39
48,Humans,,Primate T-cell lymphotropic viruses,are infected by,39
374,Simian species,,Primate T-cell lymphotropic viruses,are infected by,39
345,Lophocebus albigena,120,STLV-1,carry,39
345,Lophocebus albigena,,STLV-3,carry,39
376,Cercopithecus cephus,120,STLV-1,carry,39
376,Cercopithecus cephus,,STLV-3,carry,39
376,Cercopithecus cephus,,a new STLV-1 lineage,has,39
120,STLV-1,,Primate T-cell lymphotropic viruses,is a type of,39
,STLV-3,,Primate T-cell lymphotropic viruses,is a type of,39
377,STLV-5,,Primate T-cell lymphotropic viruses,is a type of,39
378,Lynx pardinus,379,Brachylaima sp.,hosts,40
378,Lynx pardinus,380,Taenia pisiformis,hosts,40
378,Lynx pardinus,381,T. polyacantha,hosts,40
378,Lynx pardinus,382,T. taeniaeformis,hosts,40
378,Lynx pardinus,383,Mesocestoides litteratus,hosts,40
378,Lynx pardinus,384,Eucoleus aerophilus,hosts,40
378,Lynx pardinus,385,Ancylostoma tubaeforme,hosts,40
378,Lynx pardinus,386,Toxocara cati,hosts,40
378,Lynx pardinus,387,Toxascaris leonina,hosts,40
378,Lynx pardinus,388,Vegisospirura potekhina potekhina,hosts,40
378,Lynx pardinus,389,Mastophorus muris,hosts,40
378,Lynx pardinus,390,Physaloptera praeputialis,hosts,40
378,Lynx pardinus,391,L. canadensis,hosts,40
378,Lynx pardinus,392,L. rufus,hosts,40
378,Lynx pardinus,393,L. lynx,hosts,40
394,Brucella spp.,395,blue wildebeest,found in,41
394,Brucella spp.,396,African buffalo,found in,41
395,blue wildebeest,22,cattle,shares grazing and watering areas with,41
396,African buffalo,22,cattle,shares grazing and watering areas with,41
398,Masai people,22,cattle,own,41
399,Isospora lutrae,400,Apicomplexa,is a,42
399,Isospora lutrae,401,Eimeriidae,is a,42
399,Isospora lutrae,,Isospora,is a species of,42
285,Lutra lutra,399,Isospora lutrae,is a host of,42
285,Lutra lutra,402,Carnivora,is a member of,42
285,Lutra lutra,403,Mustelidae,is a member of,42
285,Lutra lutra,295,Spain,is found in,42
285,Lutra lutra,404,Extremadura,is found in,42
399,Isospora lutrae,285,Lutra lutra,is found in,42
,Parapoxviruses,,a distinct subclade within the genus Parapoxvirus,make up,43
,Poxviruses of seals and sea lions,,both orthopoxviruses and parapoxviruses,have been tentatively identified as,43
,Poxviruses of seals and sea lions,,parapoxviruses,have been identified as,43
,Poxviral DNA sequences,,39 clinical cases,were generated from,43
,Poxviral DNA sequences,,sequences from earlier poxvirus isolates from seals (Phocidae) and sea lions (Otariidae),were compared to,43
,Six genetically distinct poxvirus strains,,of which three were previously unrecognized,were detected,43
,All detected strains,,the parapoxviruses,were closely related to,43
,Parapoxviruses from Atlantic pinnipeds,,those of Pacific pinnipeds,were phylogenetically distant from,43
,Parapoxviruses,,free-ranging phocids and otariids,are not commonly transmitted between,43
,One strain,,two otariid species,was detected in,43
,Pinniped parapoxviruses,,multiple species within a phylogenetic family,are capable of infecting,43
,Bovine virus diarrhea,416,Mucosal disease,related to,44
,Bovine virus diarrhea,,Pestivirus antibodies,tested for,44
,Bovine virus diarrhea virus,739,Deer,found in,44
,Bovine virus diarrhea virus,417,Roe deer,found in,44
,Bovine virus diarrhea virus,419,Red deer,found in,44
,Bovine virus diarrhea virus,421,Fallow deer,found in,44
424,Border disease virus,739,Deer,found in,44
425,Pestivirus,739,Deer,tested for,44
22,Cattle,739,Deer,related to,44
82,Germany,739,Deer,location of,44
82,Germany,,Wildlife parks or zoos,location of,44
739,Deer,,Habitats,found in,44
739,Deer,,Wildlife parks or zoos,found in,44
417,Roe deer,,Habitats,found in,44
417,Roe deer,,Wildlife parks or zoos,found in,44
419,Red deer,,Habitats,found in,44
419,Red deer,,Wildlife parks or zoos,found in,44
421,Fallow deer,,Habitats,found in,44
421,Fallow deer,,Wildlife parks or zoos,found in,44
423,Cervidae,739,Deer,includes,44
423,Cervidae,417,Roe deer,includes,44
