entity_id,entity,type,latin_name,doc_ids
221,Cottontop tamarins,Host,Cottontop tamarins,17
222,Septic tularemia,Disease,,17
223,Anorexia,Symptom,,17
224,Aerosol,Transmission method,,17
225,Biting arthropod vectors,Transmission method,,17
226,Rodent reservoir,Transmission method,,17
227,Acute febrile illness,Disease,,17
228,Primate T-cell leukemia viruses,Pathogen,,18
229,Cercocebus agilis,Host,Cercocebus agilis,18
230,Agile mangabeys,Host,Agile mangabeys,18
231,Cercocebus torquatus,Host,Cercocebus torquatus,18
232,Red-capped mangabey,Host,Red-capped mangabey,18
233,Baboon,Host,Baboon,18
234,Eritrean baboon,Host,Eritrean baboon,18
235,Senegal baboon,Host,Senegal baboon,18
236,Cameroon,Location,,18;22;39
237,Rain forests,Location,,18
238,Mandrills,Host,Mandrills,18
239,Crested mona monkeys,Host,Crested mona monkeys,18
240,Greater spot-nosed monkeys,Host,Greater spot-nosed monkeys,18
241,Gorilla gorilla,Host,Gorilla gorilla,18
242,Cercopithecus cephus,Host,Cercopithecus cephus,18;39
243,Miopithecus ogouensis,Host,Miopithecus ogouensis,18
244,Talapoins,Host,Talapoins,18
245,Mustached monkeys,Host,Mustached monkeys,18
246,Cruoricaptor ignavus,Species,,19
247,Flavobacteriaceae,Family,,19
248,IMMIB L-12475(T),Strain,,19
249,Blood culture,Location,,19
250,Bacteraemia,Disease,,19
251,Septicaemia,Disease,,19
252,Flexirubin pigment,Pigment,,19
253,16S rRNA gene,Gene,,19;20;21
254,Menaquinone MK-6,Respiratory quinone,,19
255,Sym-homospermidine,Polyamine,,19
256,Phosphatidylethanolamine,Phospholipid,,19
257,Unknown phospholipid,Phospholipid,,19
258,Genomic DNA,DNA,,19
259,DSM 25479(T),Strain,,19
260,CCUG 62025(T),Strain,,19
261,Brevundimonas vancanneytii,Species,,20
262,Brevundimonas diminuta,Species,,20
263,Brevundimonas terrae,Species,,20
264,LMG 2337(T),Strain,,20
265,CCUG 1797(T),Strain,,20
266,ATCC 14736(T),Strain,,20
267,Patient,Host,Patient,20
268,Endocarditis,Disease,,20
269,Gram-negative,Property,,20
270,Rod-shaped,Property,,20
271,Non-spore-forming,Property,,20
272,Alphaproteobacterial,Property,,20
273,G+C content,Measurement,,20
274,Polar lipids,Property,,20
275,Fatty acids,Property,,20
276,DNA-DNA hybridization,Process,,20
277,Physiological and biochemical tests,Process,,20
278,Wohlfahrtiimonas chitiniclastica,Pathogen,,21
279,W. chitiniclastica,Pathogen,,21
280,cow,Host,cow,21
281,Shandong,Location,,21
282,matrix-assisted laser desorption/ionization time-of-flight mass spectrometry,Measurement,,21
283,antimicrobial susceptibility testing,Measurement,,21
284,mouse,Host,mouse,21
285,hoof pus,Tissue,,21
286,hoof fetlow,Disease,,21
287,Hunters,Host,Hunters,22
288,Cercopithecus mona,Host,Cercopithecus mona,22
289,C. nictitans,Host,C. nictitans,22
290,Peripheral blood mononuclear cell DNA,Tissue,,22
291,porcine retrovirus,Pathogen,,23
292,porcine cells,Host,porcine cells,23
293,RT assay,Process,,23
294,template-primer poly(rA).oligo(dT),Entity,,23
295,Mn++,Entity,,23
296,K+,Entity,,23
297,Na+,Entity,,23
298,pH,Property,,23
299,non-ionic detergents,Entity,,23
300,porcine cell lines,Host,porcine cell lines,23
301,pigs,Host,pigs,23
302,Francisella noatunensis,Pathogen,,24
303,French grunt,Host,French grunt,24
304,Haemulon flavolineatum,Host,Haemulon flavolineatum,24
305,Caesar grunt,Host,Caesar grunt,24
306,Haemulon carbonarium,Host,Haemulon carbonarium,24
307,Florida Keys,Location,,24
308,Public aquaria,Location,,24
309,Recirculating system,Environment,,24
310,Spleen,Tissue,,24;52;56;90
311,Kidney,Tissue,,24
312,Modified Thayer Martin agar media,Environment,,24
313,iglC,Gene,,24
314,F. noatunensis subspecies orientalis,Pathogen,,24
315,viral oncogene,Pathogen,,25
316,phospholipase C,Pathogen,,25
317,protein kinases,Pathogen,,25
318,nuclear proteins,Pathogen,,25
319,growth factors,Pathogen,,25
320,GTP-binding proteins,Pathogen,,25
321,p47gag-crk,Pathogen,,25
322,avian sarcoma virus CT10,Pathogen,,25
323,tyrosine kinases,Host,tyrosine kinases,25
324,bovine brain,Host,bovine brain,25
325,non-receptor class,Host,non-receptor class,25
326,African primates,Species,,26
327,Human T-cell leukemia virus,Pathogen,,26;46
328,ATLV/HTLV-I,Pathogen,,26
329,Cercopithecus,Genus,,26
330,Papio,Genus,,26
331,Theropithecus,Genus,,26
332,Grivet monkey,Species,,26;46
333,Anubis baboon,Species,,26;46
334,Hamadryas baboon,Species,,26;46
335,Gelada,Species,,26
336,Ethiopia,Location,,26
337,HTLV-I specific antigens,Tissue,,26
338,Indirect immunofluorescence test,Process,,26
339,HTLV-I,Pathogen,,26;45
340,Catarrhines,Group,,26
341,Eulemur fulvus rufus,Host,Eulemur fulvus rufus,27
342,Lemuricola vauceli,Pathogen,,27
343,Trichuris sp.,Pathogen,,27;66
344,Callistoura,Pathogen,,27
345,Trichostrongylid,Pathogen,,27
346,Strongyloid,Pathogen,,27
347,Anoplocephalid cestode,Pathogen,,27
348,Dicrocoeliid trematode,Pathogen,,27
349,Entamoeba sp.,Pathogen,,27;32
350,Balantidium coli,Pathogen,,27
351,Kirindy Forest,Location,,27
352,Western Madagascar,Location,,27
353,Lemuriformes,Taxon,,27
354,Gastro-intestinal parasites,Disease,,27
355,Red-fronted lemurs,Host,Red-fronted lemurs,27
356,Fecal samples,Tissue,,27;70;92
357,Parasite analyses,Process,,27
358,Field seasons,Event,,27
359,2006,Measurement,,27
360,2007,Measurement,,27
361,8 mo,Measurement,,27
362,Social groups,Host,Social groups,27
363,Parasitological study,Process,,27
364,Japanese serows,Species,,28;29;47
365,Capricornis crispus,Species,,28;29;47
366,Parapoxvirus,Pathogen,,28;29;43;47;48
367,Gifu Prefecture,Location,,28
368,Japan,Location,,28;38;47
369,Bovine fetal testicle cell cultures,Tissue,,28
370,Electron microscope,Device,,28;48
371,Enzyme-linked immunosorbent assay,Device,,28;47;51;80
372,S-1,Pathogen,,28
373,Winter,Event,,28;44;53;71
374,1981-82,Event,,28
375,1982-83,Event,,28
376,1984-85,Event,,28
377,December 1984,Event,,28
378,March 1985,Event,,28
379,Orf virus,Pathogen,,29
380,Bovine papular stomatitis virus,Pathogen,,29
381,Ishikawa-S,Pathogen,,29
382,Monoclonal antibodies,Entity,,29;79
383,Viral DNA,Entity,,29
384,Envelope genes,Entity,,29
385,Nucleotide sequences,Entity,,29
386,Eurasian otter,Species,,30
387,Lutra lutra,Species,,30;42
388,Helminth,Pathogen,,30;66
389,Phagicola sp.,Pathogen,,30
390,Aonchotheca putorii,Pathogen,,30
391,Eucoleus schvalovoj,Pathogen,,30
392,Strongyloides lutrae,Pathogen,,30
393,Anisakis,Pathogen,,30
394,Dirofilaria immitis,Pathogen,,30;51
395,Gigantorhynchus sp.,Pathogen,,30
396,Portugal,Location,,30
397,Spain,Location,,30;37;42
398,Iberian Peninsula,Location,,30;40
399,Europe,Location,,30
400,Necropsy,Process,,30;61
401,Coprological analysis,Process,,30
402,Formalin-ether concentration method,Process,,30
403,Culture of fresh faeces,Process,,30
404,Ritchie,Author,,30
405,Pathogenic agents,Concept,,31
406,Wild species,Concept,,31
407,Tanzania,Location,,31;66
408,Game areas,Location,,31
409,Foot-and-mouth disease,Disease,,31
410,Lumpy skin disease,Disease,,31
411,Bovine viral diarrhoea,Disease,,31;44;59;94
412,Akabane,Disease,,31
413,Bovine ephemeral fever,Disease,,31
414,Bluetongue,Disease,,31
415,Enzootic bovine leucosis,Disease,,31
416,African horse sickness,Disease,,31
417,African swine fever,Disease,,31
418,Cryptosporidium,Pathogen,,32;70
419,Cryptosporidiosis,Disease,,32
420,Polonnaruwa,Location,,32
421,Sri Lanka,Location,,32
422,Wild non-human primates,Host,Wild non-human primates,32
423,Toque macaques,Host,Toque macaques,32
424,Gray langurs,Host,Gray langurs,32
425,Purple-faced langurs,Host,Purple-faced langurs,32
426,Iodamoeba,Pathogen,,32
427,Chilomastix,Pathogen,,32
428,Balantidium spp.,Pathogen,,32
429,Enterobius,Pathogen,,32
430,Strongyloides,Pathogen,,32;66;70
431,Human feces,Environment,,32;33;54
432,Livestock,Environment,,32
433,Water,Environment,,32
434,Forest,Environment,,32
435,Public health,Concept,,32
436,Wildlife conservation management,Concept,,32
437,Cyclospora cayetanensis,Pathogen,,33
438,Nepal,Location,,33
439,FTA filter-base polymerase chain reaction,Method,,33
440,Protozoan parasite,Type,,33
441,Cyclosporiasis,Disease,,33
442,Dogs,Host,Dogs,33;62
443,Chickens,Host,Chickens,33;93
444,Eimeria sp.,Pathogen,,33;70
445,Fecal isolates,Sample,,33
446,May,Time,,33
447,September,Time,,33
448,2002,Year,,33
449,Geographic regions,Location,,33;43
450,Microscopy,Method,,33;35
451,Polymerase chain reaction,Method,,33;36;61;88;96
452,Restriction fragment length polymorphism,Method,,33
453,Multiplex PCR assay,Method,,33
454,Species-specific,Property,,33
455,Protracted diarrheal illness,Disease,,33
456,Immunocompromised,Property,,33
457,Immunocompetent,Property,,33
458,Felis rufus,Host,Felis rufus,34
459,Bobcat,Host,Bobcat,34
460,Protozoa,Pathogen,,34;61;66
461,Meningoencephalitis,Disease,,34
462,Head pressing,Symptom,,34
463,Stupor,Symptom,,34
464,Intermittent seizures,Symptom,,34
465,Vocalization,Symptom,,34
466,Gross features,Property,,34
467,Histopathologic features,Property,,34
468,Immunohistochemical test,Test,,34
469,Avidin-biotin,Method,,34
470,Free-ranging,Environment,,34
471,Hepatocystis,Pathogen,,35
472,Plasmodiidae,Family,,35
473,Apicomplexan,Group,,35;42
474,Malaria,Disease,,35
475,Kibale National Park,Location,,35
476,Uganda,Location,,35;67;70
477,Colobus guereza,Host,Colobus guereza,35
478,Cercopithecus mitis,Host,Cercopithecus mitis,35
479,Lophocebus albigena,Host,Lophocebus albigena,35;39
480,Papio anubis,Host,Papio anubis,35
481,Procolobus rufomitratus,Host,Procolobus rufomitratus,35
482,Cercopithecus ascanius,Host,Cercopithecus ascanius,35
483,Cytochrome b,Gene,,35
484,Sanger sequencing,Technique,,35
485,Deep sequencing,Technique,,35
486,Equid herpesvirus 9,Pathogen,,36
487,Burchell's zebra,Host,Burchell's zebra,36
488,Thomson's gazelle,Host,Thomson's gazelle,36
489,Equus burchelli,Host,Equus burchelli,36
490,Gazella thomsoni,Host,Gazella thomsoni,36
491,Grevy's zebra,Host,Grevy's zebra,36
492,Trigeminal ganglia,Tissue,,36
493,Serengeti ecosystem,Location,,36
494,Encephalitis,Disease,,36
495,Neutralizing antibodies,Measurement,,36;57
496,PCR sequencing,Process,,36
497,bronchopulmonary nematode larvae,Pathogen,,37
498,Spanish ibex,Host,Spanish ibex,37
499,Capra pyrenaica hispanica,Species,,37
500,Castilla-La Mancha,Location,,37
501,September 2003,Event,,37;88
502,Protostrongylid,Pathogen,,37
503,Dictyocaulus spp.,Pathogen,,37
504,Faecal samples,Tissue,,37
505,Pasture availability,Property,,37
506,Wild and domestic ungulates,Host,Wild and domestic ungulates,37
507,Parasite spreading,Process,,37
508,Host density-dependent processes,Process,,37
509,Host-parasite patterns,Property,,37
510,Health risk,Property,,37
511,Health surveillance scheme,Process,,37
512,Cervus nippon centralis,Host,Cervus nippon centralis,38;47
513,Lancet flukes,Pathogen,,38
514,Dicrocoelium chinensis,Pathogen,,38
515,Iwate Prefecture,Location,,38
516,Liver,Tissue,,38;52;56;61
517,Body,Tissue,,38
518,Suckers,Tissue,,38
519,Testes,Tissue,,38
520,Ovary,Tissue,,38
521,Cirrus pouch,Tissue,,38
522,Eggs,Tissue,,38
523,Uterus,Tissue,,38
524,Anterior end,Location,,38
525,Posterior part,Location,,38
526,Maximal body-width,Property,,38
527,Simian species,Species,,39
528,Deltaretroviruses,Pathogen,,39
529,STLV-5,Pathogen,,39
530,Whole blood,Tissue,,39
531,LTR sequences,Measurement,,39
532,pX-LTR sequences,Measurement,,39
533,450-bp,Measurement,,39
534,900-bp,Measurement,,39
535,Lynx pardinus,Species,,40
536,Brachylaima sp.,Pathogen,,40
537,Trematoda,Class,,40
538,Taenia pisiformis,Pathogen,,40
539,T. polyacantha,Pathogen,,40
540,T. taeniaeformis,Pathogen,,40
541,Mesocestoides litteratus,Pathogen,,40
542,Cestoda,Class,,40
543,Eucoleus aerophilus,Pathogen,,40
544,Ancylostoma tubaeforme,Pathogen,,40
545,Toxocara cati,Pathogen,,40
546,Toxascaris leonina,Pathogen,,40
547,Vegisospirura potekhina potekhina,Pathogen,,40
548,Mastophorus muris,Pathogen,,40
549,Physaloptera praeputialis,Pathogen,,40
550,Nematoda,Class,,40;81
551,Brucella spp.,Pathogen,,41;51
552,blue wildebeest,Host,blue wildebeest,41
553,African buffalo,Host,African buffalo,41
554,Connochaetes taurinus Burchell,Scientific Latin binomial name,,41
555,Syncerus caffer Sparrman,Scientific Latin binomial name,,41
556,Masai Mara,Location,,41
557,Kenya,Location,,41
558,Masai people,Group,,41
559,Hygromata,Tissue,,41
560,brucellosis,Disease,,41
561,Isospora lutrae,Pathogen,,42
562,Eimeriidae,Taxon,,42
563,Carnivora,Taxon,,42
564,Mustelidae,Taxon,,42
565,Extremadura,Location,,42
566,Oöcysts,Tissue,,42
567,Sporocysts,Tissue,,42
568,Sporozoites,Tissue,,42
569,Stieda bodies,Tissue,,42
570,Substieda bodies,Tissue,,42
571,Residuum,Tissue,,42
572,Granules,Tissue,,42
573,Microm,Unit,,42
574,Micrometers,Unit,,42
575,Seals,Host,Seals,43
576,Sea lions,Host,Sea lions,43
577,Phocidae,Host,Phocidae,43
578,Otariidae,Host,Otariidae,43
579,Pinnipeds,Host,Pinnipeds,43
580,Atlantic pinnipeds,Host,Atlantic pinnipeds,43
581,Pacific pinnipeds,Host,Pacific pinnipeds,43
582,Orthopoxviruses,Pathogen,,43
583,Poxvirus,Pathogen,,43
584,Phylogenetic family,Concept,,43
585,Genus,Concept,,43
586,Species,Concept,,43
587,Region,Location,,43
588,Mucosal disease,Disease,,44
589,Free-ranging deer,Host,Free-ranging deer,44
590,Captive deer,Host,Captive deer,44
591,Cervidae,Host,Cervidae,44
592,Roe deer,Host,Roe deer,44;59
593,Capreolus capreolus,Scientific name,,44;59
594,Red deer,Host,Red deer,44;53;59
595,Cervus elaphus,Scientific name,,44;59
596,Fallow deer,Host,Fallow deer,44;59
597,Dama dama,Scientific name,,44;59
598,Other cervid species,Host,Other cervid species,44
599,Pestivirus,Pathogen,,44
600,Border disease virus,Pathogen,,44
601,Microneutralization test,Process,,44
602,Titers,Measurement,,44
603,Juvenile animals,Host,Juvenile animals,44
604,Adults,Host,Adults,44;80
605,Summer,Time,,44;53
606,Simian,Host,Simian,45
607,T-cell leukemia/lymphotropic virus type I,Pathogen,,45
608,STLV-I,Pathogen,,45
609,Asia,Location,,45;85
610,Phylogenetic associations,Concept,,45
611,Phylogenetic context,Concept,,45
612,Phenetic,Analytical procedure,,45
613,Parsimony,Analytical procedure,,45
614,Simian T-lymphotropic virus type L,Pathogen,,46
615,Ethiopian baboons,Host,Ethiopian baboons,46
616,Hybrid baboons,Host,Hybrid baboons,46
617,Gelada baboons,Host,Gelada baboons,46
618,STLV-L,Pathogen,,46
619,Japanese badger,Host,Japanese badger,47
620,Meles meles anakuma,Host,Meles meles anakuma,47
621,Japanese black bear,Host,Japanese black bear,47
622,Ursus thibetanus japonicus,Host,Ursus thibetanus japonicus,47
623,Japanese deer,Host,Japanese deer,47
624,Japanese monkey,Host,Japanese monkey,47
625,Macaca fuscata,Host,Macaca fuscata,47
626,Japanese raccoon dog,Host,Japanese raccoon dog,47
627,Nyctereutes procyonoides viverrinus,Host,Nyctereutes procyonoides viverrinus,47
628,Japanese wild boar,Host,Japanese wild boar,47
629,Sus scrofa leucomystax,Host,Sus scrofa leucomystax,47
630,masked palm civet,Host,masked palm civet,47
631,Paguma larvata,Host,Paguma larvata,47
632,nutria,Host,nutria,47
633,Myocastor coypus,Host,Myocastor coypus,47
634,protein AG,Pathogen,,47
635,ELISA,Process,,47;56;69
636,agar gel immunodiffusion test,Process,,47
637,indirect immunofluorescence assay,Process,,47
638,serum samples,Measurement,,47;73;75;80
639,prefectures,Location,,47
640,Parapox,Pathogen,,48
641,Grey seals,Host,Grey seals,48
642,Halichoerus grypus,Host,Halichoerus grypus,48
643,Cornwall,Location,,48
644,Winter of 1991/92,Event,,48
645,North America,Location,,48;65;94
646,Enhydra lutris nereis,Species,,49
647,California,Location,,49
648,USA,Location,,49;52;64;65;68;69;71;72;74;94
649,Protozoal encephalitis,Disease,,49
650,Acanthocephalan-related disease,Disease,,49
651,Shark attack,Event,,49
652,Cardiac disease,Disease,,49
653,T. gondii encephalitis,Disease,,49
654,Estero Bay,Location,,49
655,Southern Monterey Bay,Location,,49
656,Santa Cruz,Location,,49
657,Point Año Nuevo,Location,,49
658,Sea otters,Host,Sea otters,49
659,Acanthocephalan parasites,Pathogen,,49
660,Bacteria,Pathogen,,49
661,Fungi,Pathogen,,49
662,Parasitic disease,Disease,,49
663,Southern sea otters,Host,Southern sea otters,49
664,Patas monkey,Host,Patas monkey,50
665,Erythrocebus patas,Host,Erythrocebus patas,50
666,Cercopithecus aethiops sabaeus,Host,Cercopithecus aethiops sabaeus,50
667,Senegal,Location,,50
668,HIV-2,Pathogen,,50
669,env,Tissue,,50
670,nef,Tissue,,50
671,pamG31,Pathogen,,50
672,SIVagm,Pathogen,,50
673,SIVagm sabaeus,Pathogen,,50
674,env/nef region,Tissue,,50
675,Lentiviral infection,Disease,,50
676,Hawaiian monk seal,Species,,51;73
677,Monachus schauinslandi,Scientific name,,51;73
678,Phocine herpesvirus-1,Pathogen,,51
679,Leptospira bratislava,Pathogen,,51
680,L. hardjo,Pathogen,,51
681,L. icterohaemorrhagiae,Pathogen,,51
682,L. pomona,Pathogen,,51
683,B. canis,Pathogen,,51
684,Chlamydophila abortus,Pathogen,,51
685,Morbilliviruses,Pathogen,,51
686,Influenza A virus,Pathogen,,51
687,Canine adenovirus,Pathogen,,51
688,Caliciviruses,Pathogen,,51
689,Northwestern Hawaiian Islands,Location,,51;73
690,Serum,Tissue,,51;87
691,Virus neutralization test,Test,,51
692,Microagglutination test,Test,,51
693,Complement fixation test,Test,,51;56
694,Card test,Test,,51
695,Conservation efforts,Event,,51
696,Infectious disease monitoring,Process,,51
697,Surveillance,Process,,51
698,Mycobacterium bovis,Pathogen,,52;65
699,white-tailed deer,Host,white-tailed deer,52;65
700,Odocoileus virginianus,Host,Odocoileus virginianus,52;65;69
701,Michigan,Location,,52;65
702,tuberculosis,Disease,,52
703,tuberculous lesions,Disease,,52
704,head,Tissue,,52;68
705,extracranial tissues,Tissue,,52
706,thorax,Tissue,,52
707,rumen,Tissue,,52
708,mammary gland,Tissue,,52
709,medial retropharyngeal lymph nodes,Tissue,,52
710,parotid lymph node,Tissue,,52
711,1999,Date,,52;67
712,"19,500",Number,,52
713,58,Number,,52
714,"19,348",Number,,52
715,33,Number,,52
716,119,Number,,52
717,central Spain,Location,,53
718,abomasal helminths,Pathogen,,53
719,Spiculopteragia asymmetrica,Pathogen,,53
720,Spiculopteragia quadrispiculata,Pathogen,,53
721,Ostertagia leptospicularis,Pathogen,,53
722,Ostertagia kolchida,Pathogen,,53
723,Ostertagia drozdzi,Pathogen,,53
724,Ostertagia ryjikovi,Pathogen,,53
725,fawns,Host,fawns,53;80
726,subadult,Host,subadult,53
727,adult,Host,adult,53
728,males,Host,males,53
729,females,Host,females,53
730,climate,Environment,,53
