source_id,source_text,target_id,target_text,relation_type,doc_id
88,Ehrlichia chaffeensis,100,Lymph node,isolated from,59842
87,Ehrlichia spp.,98,Ticks,found in,59842
92,Amblyomma americanum,88,Ehrlichia chaffeensis,strongly implicated as vector of,59842;59859
93,Ixodes scapularis,89,HGE agent,strongly implicated as vector of,59842
98,Ticks,97,White-tailed deer,found on,59842
19,Antibodies,108,Pathogenic agents,to,59912
19,Antibodies,112,Foot-and-mouth disease,against,59912
19,Antibodies,113,Bovine herpes virus,against,59912
19,Antibodies,114,Lumpy skin disease,against,59912
19,Antibodies,115,Bovine viral diarrhoea,against,59912
19,Antibodies,116,Akabane,against,59912
19,Antibodies,117,Bovine ephemeral fever,against,59912
19,Antibodies,118,Bluetongue,against,59912
19,Antibodies,119,Enzootic bovine leucosis,against,59912
19,Antibodies,120,African horse sickness,against,59912
19,Antibodies,121,African swine fever,against,59912
19,Antibodies,122,Brucella abortus,against,59912
124,Syncerus caffer,19,Antibodies,contained,59912
126,Connochaetes taurinus,19,Antibodies,contained,59912
128,Damaliscus korrigum,19,Antibodies,contained,59912
132,black bear,137,valvular endocarditis,has,59921
132,black bear,136,Staphylococcus aureus,has,59921
132,black bear,135,Ursus americanus,is,59921;60553
132,black bear,133,Labrador,is from,59921
132,black bear,134,Canada,is from,59921
136,Staphylococcus aureus,137,valvular endocarditis,causes,59921
136,Staphylococcus aureus,140,coagulase-positive,is,59921
139,northern Labrador,132,black bear,is a location of,59921
143,Bison bison,146,Delta Junction,found near,58455
145,Delta bison,146,Delta Junction,found near,58455
145,Delta bison,144,Alaska,found in,58455
143,Bison bison,144,Alaska,found in,58455
142,parainfluenza 3 virus,149,Domestic cattle,infection,58455
142,parainfluenza 3 virus,143,Bison bison,infection,58455
150,Rocky Mountain cougars,152,Feline immunodeficiency virus,associated with,59903
150,Rocky Mountain cougars,153,Feline parvovirus,associated with,59903
150,Rocky Mountain cougars,154,Feline coronavirus,associated with,59903
150,Rocky Mountain cougars,155,Feline calicivirus,associated with,59903
150,Rocky Mountain cougars,,Canine distemper virus,associated with,59903
150,Rocky Mountain cougars,156,Feline herpesvirus,associated with,59903
150,Rocky Mountain cougars,157,Yersinia pestis,associated with,59903
151,Puma concolor,150,Rocky Mountain cougars,is a type of,59903
169,Hawaiian monk seal,18,Serum samples,sampled,59836
169,Hawaiian monk seal,19,Antibodies,tested,59836
169,Hawaiian monk seal,172,Phocine herpesvirus-1,tested,59836
169,Hawaiian monk seal,173,Leptospira bratislava,tested,59836
169,Hawaiian monk seal,174,L. hardjo,tested,59836
169,Hawaiian monk seal,175,L. icterohaemorrhagiae,tested,59836
169,Hawaiian monk seal,176,L. pomona,tested,59836
169,Hawaiian monk seal,177,Brucella spp.,tested,59836
169,Hawaiian monk seal,178,B. canis,tested,59836
169,Hawaiian monk seal,179,Chlamydophila abortus,tested,59836
169,Hawaiian monk seal,180,Toxoplasma gondii,tested,59836
169,Hawaiian monk seal,181,Dirofilaria immitis,tested,59836
172,Phocine herpesvirus-1,19,Antibodies,detected,59836
173,Leptospira bratislava,19,Antibodies,detected,59836
174,L. hardjo,19,Antibodies,detected,59836
175,L. icterohaemorrhagiae,19,Antibodies,detected,59836
176,L. pomona,19,Antibodies,detected,59836
177,Brucella spp.,19,Antibodies,detected,59836
178,B. canis,19,Antibodies,detected,59836
179,Chlamydophila abortus,19,Antibodies,detected,59836
180,Toxoplasma gondii,19,Antibodies,detected,59836
181,Dirofilaria immitis,19,Antibodies,detected,59836
19,Antibodies,185,Enzyme-linked immunosorbent assay,tested,59836
19,Antibodies,186,Virus neutralization test,tested,59836
19,Antibodies,187,Microagglutination test,tested,59836
19,Antibodies,188,Complement fixation test,tested,59836
19,Antibodies,189,Card test,tested,59836
,Ehrlichia sp.,88,Ehrlichia chaffeensis,resembles,59858
,Ehrlichia sp.,97,White-tailed deer,is detected in,59858;59860
88,Ehrlichia chaffeensis,191,Human granulocytic ehrlichiosis,is the agent of,59858
,Ehrlichia sp.,102,16S rDNA,has a 16s rdna sequence,59858
192,DGA,87,Ehrlichia spp.,is a primer for,59858
193,GA1UR,87,Ehrlichia spp.,is a primer for,59858
192,DGA,193,GA1UR,is used with,59858
92,Amblyomma americanum,97,White-tailed deer,infests,59858
198,Anthrax,201,Hippos,affects,56169
198,Anthrax,204,Cape buffalo,affects,56169
198,Anthrax,205,Elephant,affects,56169
201,Hippos,203,Luangwa River,found in,56169
204,Cape buffalo,203,Luangwa River,found in,56169
205,Elephant,203,Luangwa River,found in,56169
198,Anthrax,199,Luangwa Valley,occurs in,56169
198,Anthrax,200,Zambia,occurs in,56169
216,People,198,Anthrax,at risk from,56169
218,Spirochetes,219,mammals,found in,59837
218,Spirochetes,98,ticks,found in,59837
218,Spirochetes,220,Acari,found in,59837
218,Spirochetes,221,Ixodidae,found in,59837
218,Spirochetes,222,Lyme borreliosis,found in,59837
218,Spirochetes,25,California,found in,59837
218,Spirochetes,224,black-tailed jackrabbits,found in,59837
218,Spirochetes,225,Lepus californicus californicus,found in,59837
218,Spirochetes,226,Dermacentor occidentalis,found in,59837
218,Spirochetes,227,D. parumapertus,found in,59837
218,Spirochetes,228,Ixodes neotomae,found in,59837
218,Spirochetes,229,I. pacificus,found in,59837
218,Spirochetes,230,Haemaphysalis leporispalustris,found in,59837
223,Borrelia burgdorferi,228,Ixodes neotomae,found in,59837
224,black-tailed jackrabbits,226,Dermacentor occidentalis,infested by,59837
224,black-tailed jackrabbits,227,D. parumapertus,infested by,59837
224,black-tailed jackrabbits,228,Ixodes neotomae,infested by,59837
224,black-tailed jackrabbits,229,I. pacificus,infested by,59837
224,black-tailed jackrabbits,230,Haemaphysalis leporispalustris,infested by,59837
233,Columbian black-tailed deer,98,ticks,infested by,59837
233,Columbian black-tailed deer,226,Dermacentor occidentalis,infested by,59837
233,Columbian black-tailed deer,227,D. parumapertus,infested by,59837
233,Columbian black-tailed deer,228,Ixodes neotomae,infested by,59837
233,Columbian black-tailed deer,229,I. pacificus,infested by,59837
233,Columbian black-tailed deer,230,Haemaphysalis leporispalustris,infested by,59837
222,Lyme borreliosis,25,California,found in,59837
222,Lyme borreliosis,224,black-tailed jackrabbits,found in,59837
222,Lyme borreliosis,233,Columbian black-tailed deer,found in,59837
236,Borrelia,222,Lyme borreliosis,found in,59837
236,Borrelia,231,B. burgdorferi,found in,59837
237,Lyme,222,Lyme borreliosis,found in,59837
238,Bovine tuberculosis,246,Demographic processes,influence,59823
238,Bovine tuberculosis,247,Disease dynamics,influence,59823
238,Bovine tuberculosis,248,Social group,influence,59823
238,Bovine tuberculosis,249,Individual,influence,59823
238,Bovine tuberculosis,,Females,influence,59823
238,Bovine tuberculosis,250,Males,influence,59823
243,TB,248,Social group,present,59823
243,TB,249,Individual,present,59823
244,Clinical samples,243,TB,detect,59823
245,Bacilli,244,Clinical samples,excretion,59823
248,Social group,247,Disease dynamics,influence,59823
249,Individual,247,Disease dynamics,influence,59823
253,Clostridium perfringens,254,polar bears,occurs in,57733
253,Clostridium perfringens,259,C. perfringens type A,is classified as,57733
259,C. perfringens type A,261,fatal diseases,is associated with,57733
259,C. perfringens type A,260,gastrointestinal tract,is a normal inhabitant of,57733
254,polar bears,256,Svalbard,are found in,57733
254,polar bears,257,Norway,are found in,57733
253,Clostridium perfringens,262,humans,is found in,57733
253,Clostridium perfringens,263,animal species,is found in,57733
136,Staphylococcus aureus,298,Great apes,is found in,56156
136,Staphylococcus aureus,292,Western lowland gorilla,is found in,56156
136,Staphylococcus aureus,294,Chimpanzees,is found in,56156
287,Gabon,288,Central Africa,is located in,56156
50,Leptospirosis,301,Leptospira,caused by,56805
301,Leptospira,302,Rattus,associated with,56805
301,Leptospira,305,Rattus norvegicus,isolated from,56805
301,Leptospira,306,Leptospira licerasiae,named,56805
306,Leptospira licerasiae,307,L. fainei,related to,56805
306,Leptospira licerasiae,308,L. inadai,related to,56805
310,LipL32,306,Leptospira licerasiae,detectable in,56805
310,LipL32,311,L. interrogans,detectable in,56805
310,LipL32,312,L. kirschneri,detectable in,56805
306,Leptospira licerasiae,50,leptospirosis,causes,56805
316,Mycoplasma alligatoris,317,American alligators,is isolated from,57753
319,Mycoplasmas,317,American alligators,were isolated from,57753
316,Mycoplasma alligatoris,319,Mycoplasmas,is a type of,57753
316,Mycoplasma alligatoris,320,A21JP2T,has a type strain of,57753
320,A21JP2T,321,ATCC 700619T,is also known as,57753
87,Ehrlichia spp.,,Indirect fluorescent antibody test,detected using,59860
97,White-tailed deer,96,Southeastern United States,found in,59860
87,Ehrlichia spp.,95,United States,found in,59860
97,White-tailed deer,322,Alabama,found in,59860
97,White-tailed deer,323,Arkansas,found in,59860
97,White-tailed deer,324,Florida,found in,59860
97,White-tailed deer,94,Georgia,found in,59860
97,White-tailed deer,325,Illinois,found in,59860
97,White-tailed deer,326,Kentucky,found in,59860
97,White-tailed deer,327,Louisiana,found in,59860
97,White-tailed deer,328,Maryland,found in,59860
97,White-tailed deer,329,Massachusetts,found in,59860
97,White-tailed deer,330,Mississippi,found in,59860
97,White-tailed deer,331,Missouri,found in,59860
97,White-tailed deer,332,North Carolina,found in,59860
97,White-tailed deer,333,South Carolina,found in,59860
97,White-tailed deer,334,Tennessee,found in,59860
97,White-tailed deer,335,Texas,found in,59860
97,White-tailed deer,336,Virginia,found in,59860
97,White-tailed deer,337,West Virginia,found in,59860
,Brucella sp.,339,marine mammals,infection,59886
,Brucella sp.,344,pinnipeds,infection,59886
,Brucella sp.,343,cetaceans,infection,59886
,Brucella sp.,357,harp seals,infection,59886
,Brucella sp.,351,lymphoid and visceral tissues,isolation,59886
,Brucella sp.,352,lung,isolation,59886
346,serologic evidence of exposure,347,antibodies to Brucella sp.,testing,59886
,Brucella sp.,341,Connecticut,infection,59886
,Brucella sp.,342,Rhode Island,infection,59886
,Brucella sp.,340,New England,infection,59886
,Brucella sp.,359,southern New England,infection,59886
,Brucella sp.,362,1998,isolation,59886
,Brucella sp.,361,2000,isolation,59886
,Brucella sp.,360,1985,infection,59886
364,brown bears,375,M. a. paratuberculosis,can become infected with,57730
368,Carpathians,366,National Park Low Tatras,is the location of,57730
370,IS900,103,polymerase chain reaction,was used in,57730
373,cattle,375,M. a. paratuberculosis,were infected with,57730
374,ruminants,375,M. a. paratuberculosis,are infected with,57730
263,animal species,375,M. a. paratuberculosis,can become infected with,57730
377,San Miguel Islands,46,Channel Islands,is located in,59832
378,San Nicolas Islands,46,Channel Islands,is located in,59832
379,Puget Sound,380,WA,is located in,59832
344,Pinnipeds,391,Salmonella,harbor,59832
392,Papio anubis,396,Trichuris sp.,hosts,60194
392,Papio anubis,397,Strongyloides sp.,hosts,60194
392,Papio anubis,398,Trichostrongylus sp.,hosts,60194
392,Papio anubis,399,Oesophagostomum sp.,hosts,60194
392,Papio anubis,400,Schistosoma mansoni,hosts,60194
392,Papio anubis,401,Entamoeba coli,hosts,60194
392,Papio anubis,402,Entamoeba histolytica/dispar,hosts,60194
392,Papio anubis,403,Blastocystis hominis,hosts,60194
392,Papio anubis,404,Cyclospora sp.,hosts,60194
392,Papio anubis,405,Cryptosporidium sp.,hosts,60194
393,Cercopithecus aethiops,396,Trichuris sp.,hosts,60194
393,Cercopithecus aethiops,399,Oesophagostomum sp.,hosts,60194
393,Cercopithecus aethiops,401,Entamoeba coli,hosts,60194
393,Cercopithecus aethiops,402,Entamoeba histolytica/dispar,hosts,60194
393,Cercopithecus aethiops,403,Blastocystis hominis,hosts,60194
393,Cercopithecus aethiops,404,Cyclospora sp.,hosts,60194
393,Cercopithecus aethiops,405,Cryptosporidium sp.,hosts,60194
392,Papio anubis,410,Water sources,uses,60194
393,Cercopithecus aethiops,410,Water sources,uses,60194
392,Papio anubis,411,Human habitats,ranges,60194
393,Cercopithecus aethiops,411,Human habitats,ranges,60194
392,Papio anubis,,Human,poses risk to,60194
393,Cercopithecus aethiops,,Human,poses risk to,60194
,Human,412,long-tailed macaques,has interaction,60248
412,Long-tailed macaques,416,helminth parasite,has association,60248
413,Macaca fascicularis,412,Long-tailed macaques,is a type of,60248
414,North-eastern Thailand,415,forest parks,is a location of,60248
415,Forest parks,413,Macaca fascicularis,is a location of,60248
417,Opisthorchis viverrini,416,Helminth parasite,is a type of,60248
418,Strongyloides stercoralis,416,Helminth parasite,is a type of,60248
419,Strongyloides fuelleborni,416,Helminth parasite,is a type of,60248
420,Haplorchis sp.,416,Helminth parasite,is a type of,60248
421,Earth,422,Thailand,is a location of,60248
422,Thailand,414,North-eastern Thailand,is a location of,60248
424,Alouatta pigra,423,black howler monkeys,are,60137
425,Belize,423,black howler monkeys,is a location where,60137
426,Mexico,423,black howler monkeys,is a location where,60137
427,Parasites,428,Ecosystem health,are important members of,60137
429,Fecal samples,423,black howler monkeys,were collected from,60137
430,A. pigra,423,black howler monkeys,are,60137
431,Quantitative centrifugation concentration techniques,429,Fecal samples,were used to process,60137
432,Sugar,434,Flotation media,was used as,60137
433,Zinc sulfate,434,Flotation media,was used as,60137
435,Bright-field microscopy,429,Fecal samples,was used to examine,60137
436,Phase microscopy,429,Fecal samples,was used to examine,60137
437,Antigen capture enzyme-linked immunosorbent assays (ELISAs),408,Protozoa,were used to detect,60137
438,Controrchis biliophilus,429,Fecal samples,was detected in,60137
440,Trypanoxyuris minutus,429,Fecal samples,was detected in,60137
442,Giardia sp.,429,Fecal samples,was detected in,60137
444,Entamoeba sp.,429,Fecal samples,was detected in,60137
424,Alouatta pigra,450,Human settlements,lived near,60137
446,Giardia duodenalis,430,A. pigra,was detected in,60137
454,Controrchis sp.,452,Alouatta palliata,is found in,60134
454,Controrchis sp.,453,Ateles geoffroyi,is found in,60134
455,Trypanoxyuris sp.,452,Alouatta palliata,is found in,60134
455,Trypanoxyuris sp.,453,Ateles geoffroyi,is found in,60134
397,Strongyloides sp.,452,Alouatta palliata,is found in,60134
397,Strongyloides sp.,453,Ateles geoffroyi,is found in,60134
452,Alouatta palliata,461,reproductive and social status,has,60134
452,Alouatta palliata,166,age,has,60134
452,Alouatta palliata,167,sex,has,60134
452,Alouatta palliata,462,host population density,has,60134
452,Alouatta palliata,463,environmental factors,has,60134
453,Ateles geoffroyi,461,reproductive and social status,has,60134
453,Ateles geoffroyi,166,age,has,60134
453,Ateles geoffroyi,167,sex,has,60134
453,Ateles geoffroyi,462,host population density,has,60134
453,Ateles geoffroyi,463,environmental factors,has,60134
456,Costa Rica,457,tropical dry forest,is the location of,60134
457,tropical dry forest,452,Alouatta palliata,is the habitat of,60134
457,tropical dry forest,453,Ateles geoffroyi,is the habitat of,60134
458,Primate populations,459,endoparasite species richness,are associated with,60134
458,Primate populations,460,prevalence,are associated with,60134
458,Primate populations,461,reproductive and social status,are associated with,60134
458,Primate populations,166,age,are associated with,60134
458,Primate populations,167,sex,are associated with,60134
458,Primate populations,462,host population density,are associated with,60134
458,Primate populations,463,environmental factors,are associated with,60134
465,Infectious diseases,466,conservation strategies,must be considered in,60134
465,Infectious diseases,467,protected areas,must be considered in,60134
,parasite,470,wild social primate population,encounter,60321
480,gastrointestinal parasites,481,chacma baboons,found in,60321
429,fecal samples,,individuals,collected from,60321
,individuals,483,groups,belong to,60321
483,groups,484,desert population,belong to,60321
493,Phocascaris cystophorae,496,Cystophora cristata,is a parasite of,59994
493,Phocascaris cystophorae,494,Nematoda,is a,59994
493,Phocascaris cystophorae,495,Anisakidae,is a,59994
493,Phocascaris cystophorae,497,excretory pore,has,59994
493,Phocascaris cystophorae,498,interlabia knobs,has,59994
493,Phocascaris cystophorae,499,lips,has,59994
493,Phocascaris cystophorae,500,caudal papillae,has,59994
493,Phocascaris cystophorae,501,Contracaecum osculatum,is similar to,59994
501,Contracaecum osculatum,502,phocid seals,is parasitic in,59994
503,eastern spotted skunks,513,feces,has,60365
503,eastern spotted skunks,504,Spilogale putorius,is,60365
504,Spilogale putorius,512,skunk species,is,60365
513,feces,427,parasites,contains,60365
427,parasites,506,endoparasite community,are,60365
516,individual skunk,513,feces,has,60365
518,Rupicapra rupicapra rupicapra,530,Gastrointestinal helminths,is infested by,60360
518,Rupicapra rupicapra rupicapra,531,Lung helminths,is infested by,60360
427,Parasites,519,Hosts,are linked with,60360
519,Hosts,520,Immune response,have,60360
520,Immune response,521,Communities,impacts,60360
521,Communities,522,Biodiversity,are structured by,60360
518,Rupicapra rupicapra rupicapra,532,Faecal androgen,have,60360
518,Rupicapra rupicapra rupicapra,533,Faecal cortisol,have,60360
518,Rupicapra rupicapra rupicapra,534,Faecal oestrogen,have,60360
518,Rupicapra rupicapra rupicapra,537,Steroid hormone levels,have,60360
518,Rupicapra rupicapra rupicapra,538,Sex differences,have,60360
518,Rupicapra rupicapra rupicapra,539,Year,have,60360
535,Gastrointestinal nematodes,518,Rupicapra rupicapra rupicapra,are found in,60360
536,Lungworm larvae,518,Rupicapra rupicapra rupicapra,are found in,60360
532,Faecal androgen,536,Lungworm larvae,is correlated with,60360
533,Faecal cortisol,536,Lungworm larvae,is correlated with,60360
534,Faecal oestrogen,536,Lungworm larvae,is correlated with,60360
540,Florida panthers,544,six counties in southern Florida,collected from,60352
540,Florida panthers,546,anthelmintics,treated with,60352
540,Florida panthers,547,Alaria marcianae,infected with,60352
540,Florida panthers,550,Spirometra mansonoides,infected with,60352
540,Florida panthers,553,Ancylostoma pluridentatum,infected with,60352
540,Florida panthers,556,Ancylostoma caninum,infected with,60352
540,Florida panthers,559,Taenia omissa,infected with,60352
540,Florida panthers,562,Mesocestoides sp.,infected with,60352
541,Puma concolor coryi,542,Bangs,described by,60352
547,Alaria marcianae,548,LaRue,described by,60352
550,Spirometra mansonoides,551,Mueller,described by,60352
553,Ancylostoma pluridentatum,554,Alessandrini,described by,60352
556,Ancylostoma caninum,557,Ercolani,described by,60352
559,Taenia omissa,560,Lühe,described by,60352
,Lungworms,564,Coyotes,in,60155;60157
,Lungworms,565,Great Plains,in,60155
567,Filaroides osleri,564,Coyotes,in,60155
568,Capillaria aerophila,564,Coyotes,in,60155
567,Filaroides osleri,578,Trachea,present in,60155
567,Filaroides osleri,579,Bronchial trees,present in,60155
577,C. aerophila,582,Bronchi,in,60155
577,C. aerophila,564,Coyotes,in,60155
581,Cysts,576,F. osleri,of,60155
576,F. osleri,578,Trachea,in,60155
576,F. osleri,582,Bronchi,in,60155
576,F. osleri,564,Coyotes,in,60155
583,Mucus,582,Bronchi,in,60155
564,Coyotes,580,Laboratory,examined in,60155
564,Coyotes,569,Oklahoma,obtained from,60155;60423
564,Coyotes,570,Colorado,obtained from,60155
564,Coyotes,571,Wyoming,obtained from,60155
564,Coyotes,572,Iowa,obtained from,60155
564,Coyotes,573,South Dakota,obtained from,60155
564,Coyotes,574,Nebraska,obtained from,60155
564,Coyotes,335,Texas,obtained from,60155
564,Coyotes,575,Kansas,obtained from,60155
584,Eurasian lynx,585,Lynx lynx,has,60242
584,Eurasian lynx,586,Estonia,is found in,60242
584,Eurasian lynx,587,Diphyllobothrium latum,has helminths,60242
584,Eurasian lynx,588,Taenia pisiformis,has helminths,60242
584,Eurasian lynx,589,Taenia laticollis,has helminths,60242
584,Eurasian lynx,590,Taenia hydatigena,has helminths,60242
584,Eurasian lynx,591,Taenia taeniaeformis,has helminths,60242
584,Eurasian lynx,592,Toxocara cati,has helminths,60242
584,Eurasian lynx,593,Trichinella spp.,has helminths,60242
584,Eurasian lynx,594,Capillaria spp,has helminths,60242
606,Aleutian disease serology,607,protein electrophoresis,related to,60035
608,European mink,618,seven rivers,habitat,60035
608,European mink,619,European mink habitat,habitat,60035
608,European mink,612,Aleutian Disease Virus,hosts,60035
608,European mink,613,parvovirus,hosts,60035
608,European mink,614,mustelid hosts,hosts,60035
608,European mink,615,American mink,hosts,60035
610,Navarra,54,Spain,location,60035
612,Aleutian Disease Virus,613,parvovirus,type,60035
621,blood samples,606,Aleutian disease serology,tested,60035
622,plasma samples,607,protein electrophoresis,tested,60035
625,cadavers,608,European mink,collected,60035
626,traumatic and hemorrhagic lesions,627,vehicular impact injuries,associated with,60035
,canine distemper virus,608,European mink,infection,60035
628,pulmonary adiaspiromycosis,608,European mink,infection,60035
629,Elaeophorosis,631,Elaeophora elaphi,caused by,60186
630,Toledo Province,54,Spain,is a part of,60186
638,Dama dama,637,Fallow deer,is a type of,60186
640,Parafilaroides,641,Filaroididae,is a member of,60142
640,Parafilaroides,642,Carnivora,is found in,60142
640,Parafilaroides,643,Otariidae,is found in,60142
640,Parafilaroides,657,Southern Hemisphere,is found in,60142
656,Parafilaroides normani,640,Parafilaroides,is a species of,60142
644,Arctocephalus pusillus doriferus,643,Otariidae,is a species of,60142
647,A. forsteri,643,Otariidae,is a species of,60142
650,A. tropicalis,643,Otariidae,is a species of,60142
658,Brugia beaveri,659,raccoons,parasite of,60342
658,Brugia beaveri,660,Procyon lotor,parasite of,60342
658,Brugia beaveri,327,Louisiana,parasite of,60342
658,Brugia beaveri,661,mosquitoes,develops in,60342
658,Brugia beaveri,664,domestic cat,can be transmitted to,60342
658,Brugia beaveri,662,jirds,can be transmitted to,60342
658,Brugia beaveri,665,lymphatics,found in,60342
658,Brugia beaveri,666,subcutaneous tissues,found in,60342
658,Brugia beaveri,667,heart,found in,60342
658,Brugia beaveri,,lungs,found in,60342
658,Brugia beaveri,668,testes,found in,60342
683,Taenia parva,690,axoneme,is characterized by,60214
690,axoneme,691,cytoplasmic extension,grows externally to,60214
683,Taenia parva,695,mitochondria,lacks,60214
696,crest-like body,697,periaxonemal sheath,is part of,60214
697,periaxonemal sheath,698,transverse intracytoplasmic walls,has,60214
,chimpanzee,703,leaf-swallowing,has,60302
,chimpanzee,295,Pan troglodytes,has,60302
,chimpanzee,702,tapeworm,is infected by,60302
,chimpanzee,699,Kibale National Park,is found in,60302
,chimpanzee,700,Uganda,is found in,60302
701,Bertiella studeri,702,tapeworm,is a type of,60302
706,Longistrongylus curvispiculum,707,Trichostrongyloidea,is a,60119
706,Longistrongylus curvispiculum,708,Hippotragus niger,was recovered from,60119
706,Longistrongylus curvispiculum,709,Addax nasomaculatus,was recovered from,60119
706,Longistrongylus curvispiculum,710,Oryx beisa,was recovered from,60119
706,Longistrongylus curvispiculum,714,Abomasal worm,is a type of,60119
711,Haemonchus contortus,714,Abomasal worm,dominated,60119
706,Longistrongylus curvispiculum,715,Ostertaginae,could be confused with,60119
706,Longistrongylus curvispiculum,335,Texas,was found in,60119
706,Longistrongylus curvispiculum,26,USA,was found in,60119
706,Longistrongylus curvispiculum,713,Central Texas,was found in,60119
706,Longistrongylus curvispiculum,712,Ranches,was found on,60119
,Mesocestoides,730,Island fox,infects,60157
,Mesocestoides,729,Deer mice,infects,60157
,Mesocestoides,723,Mice,infects,60157
,Mesocestoides,724,Lizards,infects,60157
,Mesocestoides,725,Hamsters,infects,60157
,Mesocestoides,722,Dogs,infects,60157
716,Mesocestoididae,,Mesocestoides,includes,60157
684,Cestoda,716,Mesocestoididae,includes,60157
718,Peromyscus maniculatus,729,Deer mice,is,60157
566,Canis latrans,564,Coyotes,is,60157
45,Urocyon littoralis,730,Island fox,is,60157
736,Schistosomiasis,737,Omo National Park,found in,60195
736,Schistosomiasis,738,Mui River,found in,60195
736,Schistosomiasis,739,Park residents,found in,60195
736,Schistosomiasis,740,Suri people,found in,60195
400,Schistosoma mansoni,739,Park residents,infection found in,60195
400,Schistosoma mansoni,740,Suri people,infection found in,60195
738,Mui River,741,Biomphalaria pfeifferi,found in,60195
737,Omo National Park,394,Ethiopia,located in,60195
744,group size,755,intensity of home range use,correlates negatively with,60135
744,group size,754,range area size,correlates positively with,60135
744,group size,,DTP loads,is positively correlated with,60135
629,Elaeophorosis,762,Bighorn sheep,infects,60291
629,Elaeophorosis,763,New Mexico,infects,60291
764,Elaeophora schneideri,762,Bighorn sheep,infects,60291
