entity_id,entity,type,latin_name,doc_ids
123,CDV,pathogen,CDV,59903
124,FHV,pathogen,FHV,59903
125,Y. pestis,pathogen,Y. pestis,59903
126,Hawaiian monk seal,species,,59836
127,Monachus schauinslandi,scientific name,,59836
128,phocine herpesvirus-1,virus,phocine herpesvirus-1,59836
129,Leptospira bratislava,bacterium,,59836
130,L. hardjo,bacterium,,59836
131,L. pomona,bacterium,,59836
132,Brucella spp.,bacterium,,59836;59886
133,B. canis,bacterium,,59836
134,Chlamydophila abortus,bacterium,,59836
135,Toxoplasma gondii,parasite,,59836;60306;60511;60516;60565
136,Dirofilaria immitis,parasite,,59836
137,morbilliviruses,virus,morbilliviruses,59836
138,influenza A virus,virus,influenza A virus,59836;60063
139,caliciviruses,virus,caliciviruses,59836
140,Ehrlichia chaffeensis,Pathogen,Ehrlichia chaffeensis,59858;59859
141,Ehrlichia phagocytophila,Pathogen,Ehrlichia phagocytophila,59858
142,Human granulocytic ehrlichiosis,Disease,Human granulocytic ehrlichiosis,59858
143,16S rDNA,Molecule,,59858
144,Polymerase chain reaction,Technique,,58036;59858;60415
145,Indirect fluorescence assays,Technique,,59858
146,Anthrax,Disease,Anthrax,56169
147,Hippopotamus amphibius,Species,,56169
148,Cape buffalo,Species,,56169
149,Loxodonta africana,Species,,56169
150,Bacillus anthracis,Pathogen,Bacillus anthracis,56169
151,Luangwa Valley,Location,,56169
152,Zambia,Location,,56169
153,Luangwa River,Location,,56169
154,People,Host,People,56169
155,Lepus californicus californicus,Species,,59837
156,Borrelia burgdorferi,Species,,59837
157,Dermacentor occidentalis,Species,,59837
158,Dermacentor parumapertus,Species,,59837
159,Ixodes neotomae,Species,,59837
160,Ixodes pacificus,Species,,59837
161,Haemaphysalis leporispalustris,Species,,59837
162,Odocoileus hemionus columbianus,Species,,59837
163,Lyme borreliosis,Disease,Lyme borreliosis,59837
164,Spirochetes,Pathogen,Spirochetes,59837
165,Black-tailed jackrabbit,Host,Black-tailed jackrabbit,59837
166,Columbian black-tailed deer,Host,Columbian black-tailed deer,59837
167,badger,species,,59823
168,Meles meles,species,,59823
169,bovine tuberculosis,disease,bovine tuberculosis,59823
170,British cattle,host,British cattle,59823
171,TB,disease,TB,59823
172,south-west England,location,,59823
173,individual,entity,,59823;60321
174,social group,entity,,59823
175,demographic processes,process,,59823
176,movement,process,,59823
177,social organization,process,,59823
178,disease dynamics,process,,59823
179,females,entity,,59823;60098;60178
180,males,entity,,59823;60178
181,Clostridium perfringens,Pathogen,Clostridium perfringens,57733
182,Polar bears,Host,Polar bears,57733
183,Ursus maritimus,Host,Ursus maritimus,57733
184,Svalbard,Location,,57733
185,Norway,Location,,57733
186,lone star tick,organism,,59859
187,United States,location,,59228;59859;59860
188,Great ape,Host,Great ape,56156
189,Gorilla gorilla gorilla,Species,,56156;60223;60460
190,Pan troglodytes,Species,,56156;60302;60303;60460
191,Western lowland gorilla,Species,,56156
192,Chimpanzee,Species,,56156;60004;60302;60303;60460
193,Franceville,Location,,56156
194,International Centre for Medical Research,Organization,,56156
195,Gabon,Location,,56156
196,Leptospira licerasiae,Pathogen,Leptospira licerasiae,56805
197,Rattus norvegicus,Host,Rattus norvegicus,56805
198,Rattus rattus,Host,Rattus rattus,56805
199,Peruvian Amazon,Location,,56805
200,Iquitos region,Location,,56805
201,L. fainei,Pathogen,L. fainei,56805
202,L. inadai,Pathogen,L. inadai,56805
203,L. interrogans,Pathogen,L. interrogans,56805
204,L. kirschneri,Pathogen,L. kirschneri,56805
205,LipL32,Protein,,56805
206,Mycoplasma alligatoris,Pathogen,Mycoplasma alligatoris,57753
207,American alligators,Host,American alligators,57753
208,Alligator mississippiensis,Host,Alligator mississippiensis,57753
209,A21JP2T,Strain,,57753
210,ATCC 700619T,Strain,,57753
211,Alabama,Location,,59860;60511
212,Arkansas,Location,,59860
213,Florida,Location,,59860;60098
214,Georgia,Location,,59380;59860
215,Illinois,Location,,59860
216,Kentucky,Location,,59860
217,Louisiana,Location,,59860;60342
218,Maryland,Location,,59860
219,Massachusetts,Location,,59860
220,Mississippi,Location,,59860
221,Missouri,Location,,59860
222,North Carolina,Location,,59860;60553
223,South Carolina,Location,,59860
224,Tennessee,Location,,59860
225,Texas,Location,,59860;60119;60155
226,Virginia,Location,,59860
227,West Virginia,Location,,59860
228,marine mammals,Host,marine mammals,59886
229,Phoca vitulina,Host,Phoca vitulina,59886
230,Phoca groenlandica,Host,Phoca groenlandica,59886
231,harbor seals,Host,harbor seals,59886
232,harp seals,Host,harp seals,59886
233,lung,Tissue,,59886;60142
234,axillary lymph nodes,Tissue,,59886
235,inguinal lymph nodes,Tissue,,59886
236,prescapular lymph nodes,Tissue,,59886
237,Mycobacterium avium subsp. paratuberculosis,pathogen,Mycobacterium avium subsp. paratuberculosis,57730
238,brown bears,host,brown bears,57730
239,Ursus arctos,host,Ursus arctos,57730
240,National Park Low Tatras,location,,57730
241,Slovakia,location,,57730
242,intestinal mucosa,tissue,,57730
243,IS900,insertion sequence,,57730
244,RFLP type B-C1,genetic type,,57730
245,Salmonella,Pathogen,Salmonella,59832
246,Salmonella enterica,Pathogen,Salmonella enterica,59832
247,Western gulls,Host,Western gulls,59832
248,Larus occidentalis,Host,Larus occidentalis,59832
249,Puget Sound,Location,,59832
250,San Miguel Island,Location,,59832;60157
251,San Nicolas Island,Location,,59832
252,World,Location,,59832
253,Papio anubis,Species,,60194;60195
254,Cercopithecus aethiops,Species,,60194;60195
255,Trichuris sp.,Species,,60194;60200
256,Strongyloides sp.,Species,,60134;60194;60223
257,Trichostrongylus sp.,Species,,60194
258,Oesophagostomum sp.,Species,,60194
259,Schistosoma mansoni,Species,,60194;60195
260,Entamoeba coli,Species,,60194
261,Entamoeba histolytica/dispar,Species,,60194
262,Blastocystis hominis,Species,,60194
263,Cyclospora sp.,Species,,60194
264,Cryptosporidium sp.,Species,,60194;60460
265,Ethiopia,Location,,60194;60195
266,Rift Valley,Location,,60194
267,Baboons,Host,Baboons,60194;60303
268,Long-tailed macaques,Host,Long-tailed macaques,60248
269,Macaca fascicularis,Scientific name,,60248
270,Opisthorchis viverrini,Pathogen,Opisthorchis viverrini,60248
271,Strongyloides stercoralis,Pathogen,Strongyloides stercoralis,60248
272,Strongyloides fuelleborni,Pathogen,Strongyloides fuelleborni,60248
273,Haplorchis sp.,Pathogen,Haplorchis sp.,60248
274,black howler monkeys,species,,60135;60137
275,Alouatta pigra,species,,60135;60137
276,Belize,location,,60137
277,Mexico,location,,60135;60137
278,Controrchis biliophilus,species,,60137
279,Trypanoxyuris minutus,species,,60137
280,Giardia sp.,species,,60137;60200;60460
281,Entamoeba sp.,species,,60137;60200
282,Giardia duodenalis,species,,60137
283,G. lamblia,synonym,,60137
284,G. intestinalis,synonym,,60137
285,Assemblages A and B,group,,60137
286,Alouatta palliata,Species,,60134;60135
287,Ateles geoffroyi,Species,,60134
288,Controrchis sp.,Species,,60134
289,Trypanoxyuris sp.,Species,,60134
290,Costa Rica,Location,,60134
291,Tropical dry forest,Location,,60134
292,Primate populations,Group,,60134
293,Endoparasite,Type,,60134;60223
294,Intestinal parasites,Type,,60134;60321
295,Host traits,Category,,60134
296,Reproductive and social status,Category,,60134
297,Age,Category,,60134;60321
298,Sex,Category,,60134;60321
299,Host population density,Category,,60134
300,Environmental factors,Category,,60134
301,Humidity,Factor,,60134
302,Primate species,Group,,60134;60135;60177;60415
303,Protected areas,Category,,60134
304,chacma baboons,species,,60321
305,Papio ursinus,scientific name,,60321
306,rainfall,environmental factor,,60321
307,temperature,environmental factor,,60321
308,ranging behavior,host behavior,,60321
309,home range productivity,host behavior,,60321
310,body condition,host characteristic,,60321
311,social rank,host characteristic,,60321
312,group,host,group,60321
313,population,host,population,60321
314,desert,environment,,60321
315,Phocascaris cystophorae,Species,,59994
316,Nematoda,Class,,59994;60119;60142
317,Anisakidae,Family,,59994
318,Cystophora cristata,Species,,59994
319,Hooded seal,Common name,,59994
320,Contracaecum osculatum,Species,,59994
321,Phocid seals,Common name,,59994
322,eastern spotted skunk,Host,eastern spotted skunk,60365
323,Spilogale putorius,Scientific Name,,60365
324,nematodes,Pathogen,nematodes,60178;60303;60365
325,protozoa,Pathogen,protozoa,60178;60365
326,western Arkansas,Location,,60365
327,March 2005,Time,,60365
328,January 2007,Time,,60365
329,82 fecal samples,Sample,,60365
330,Florida panther,species,,60352
331,Puma concolor coryi,species,,60352
332,Alaria marcianae,helminth,,60352
333,Spirometra mansonoides,helminth,,60352
334,Ancylostoma pluridentatum,helminth,,60352
335,Ancylostoma caninum,helminth,,60352
336,Taenia omissa,helminth,,60352
337,Mesocestoides sp.,helminth,,60157;60352
338,Forrester et al.,authors,,60352
339,Bangs,author,,60352
340,LaRue,author,,60352
341,Mueller,author,,60352
342,Alessandrini,author,,60352
343,Ercolani,author,,60352
344,Lühe,author,,60352
345,Coyotes,Host,Coyotes,60155;60157;60423
346,Canis latrans,Scientific Latin Binomial Name,,60155;60157;60423
347,Lungworms,Pathogen,Lungworms,60155;60295
348,Filaroides osleri,Pathogen,Filaroides osleri,60155
349,Capillaria aerophila,Pathogen,Capillaria aerophila,60155
350,Oklahoma,Location,,60155;60423
351,Colorado,Location,,60155
352,Wyoming,Location,,60155
353,Iowa,Location,,60155
354,South Dakota,Location,,60155
355,Nebraska,Location,,60155
356,Kansas,Location,,60155
357,Eurasian lynx,Host,Eurasian lynx,60242
358,Lynx lynx,Scientific Name,,60242
359,Diphyllobothrium latum,Pathogen,Diphyllobothrium latum,60242
360,Taenia pisiformis,Pathogen,Taenia pisiformis,60242
361,Taenia laticollis,Pathogen,Taenia laticollis,60242
362,Taenia hydatigena,Pathogen,Taenia hydatigena,60242
363,Taenia taeniaeformis,Pathogen,Taenia taeniaeformis,60242
364,Toxocara cati,Pathogen,Toxocara cati,60242
365,Trichinella spp.,Pathogen,Trichinella spp.,60242
366,Capillaria spp.,Pathogen,Capillaria spp.,60242
367,European mink,Species,,60035
368,Mustela lutreola,Scientific name,,60035
369,Aleutian Disease Virus,Pathogen,Aleutian Disease Virus,60035
370,ADV,Pathogen,ADV,60035
371,Parvovirus,Type,,60035
372,American mink,Species,,60035
373,Navarra,Location,,60035
374,February-March 2004,Time period,,60035
375,September-December 2004,Time period,,60035
376,2000,Time period,,60035
377,2005,Time period,,60035
378,Pulmonary adiaspiromycosis,Disease,Pulmonary adiaspiromycosis,60035
379,gamma globulin,Protein,,60035
380,total plasma protein,Protein,,60035
381,Elaeophorosis,Disease,Elaeophorosis,60186
382,red deer,Host,red deer,60186
383,Elaeophora elaphi,Pathogen,Elaeophora elaphi,60186
384,Cervus elaphus,Host,Cervus elaphus,60186
385,Toledo Province,Location,,60186
386,October 1994,Time,,60097;60186;60223
387,September 1995,Time,,60186
388,fallow deer,Host,fallow deer,60186
389,Dama dama,Host,Dama dama,60186
390,Parafilaroides,Species,,60142
391,Filaroididae,Family,,60142
392,Carnivora,Class,,60142;60415
393,Otariidae,Family,,60142
394,Arctocephalus pusillus doriferus,Species,,60142
395,Arctocephalus forsteri,Species,,60142
396,Arctocephalus tropicalis,Species,,60142
397,Australia,Location,,60142
398,New Zealand,Location,,60142
399,South Africa,Location,,59406;60142;60229
400,Parafilaroides normani,Species,,60142
401,Brugia beaveri,Pathogen,Brugia beaveri,60342
402,Raccoons,Host,Raccoons,60342;60350
403,Procyon lotor,Scientific Latin binomial name,,59228;60342;60350
404,Mosquitoes,Vector,,58382;60342
405,Domestic cat,Host,Domestic cat,60342
406,Jirds,Host,Jirds,60342
407,Meriones unguiculatus,Scientific Latin binomial name,,60342
408,Taenia parva,species,,60214
409,Cestoda,class,,60157;60201;60214
410,Cyclophyllidea,order,,60214
411,Taeniidae,family,,60214
412,Genetta genetta,species,,60214
413,Genet,common name,,60214
414,tapeworm,pathogen,tapeworm,60302
415,Bertiella studeri,pathogen,Bertiella studeri,60302
416,Kibale National Park,location,,60302
417,Uganda,location,,60302
418,bighorn sheep,host,bighorn sheep,60295
419,Protostrongylus spp.,pathogen,Protostrongylus spp.,60295
420,Vallonia,gastropod,,60295
421,Antelope Island,location,,60295
422,Newfoundland Mountains,location,,60295
423,Utah,location,,60295
424,Ovis canadensis,host,Ovis canadensis,60291;60295;60516
425,semiarid mountain ranges,location,,60295
426,riparian,habitat,,60295
427,rock,habitat,,60295
428,desert shrub,habitat,,60295
429,grass,habitat,,60295
430,lambs,host,lambs,60295
431,ram,host,ram,60295
432,nursery,host,nursery,60295
433,Longistrongylus curvispiculum,Pathogen,Longistrongylus curvispiculum,60119
434,Trichostrongyloidea,Taxon,,60119
435,Hippotragus niger,Host,Hippotragus niger,60119;60229
436,Addax nasomaculatus,Host,Addax nasomaculatus,60119
437,Oryx beisa,Host,Oryx beisa,60119
438,Haemonchus contortus,Pathogen,Haemonchus contortus,60119
439,Central Texas,Location,,60119
440,Ranches,Location,,60119
441,Abomasal worm,Pathogen,Abomasal worm,60119
442,Ostertaginae,Taxon,,60119
443,Mesocestoididae,Family,,60157
444,Peromyscus maniculatus,Species,,60157
445,Hopland Research and Extension Center,Location,,60157
446,Deer mice,Host,Deer mice,60157
447,Rodents,Host,Rodents,59228;60157;60415
448,Reptiles,Host,Reptiles,60157;60415
449,Mice,Host,Mice,60157;60511
450,Lizards,Host,Lizards,60157
451,Hamsters,Host,Hamsters,60157
452,Tetrathyridia,Stage,,60157
453,Proglottids,Stage,,60157
454,Acephalic metacestodes,Stage,,60157
455,Metacestodes,Stage,,60157
456,Adult tapeworms,Stage,,60157
457,Schistosomiasis,Disease,Schistosomiasis,60195
458,Omo National Park,Location,,60195
459,Mui River,Location,,60195
460,Park residents,Group,,60195
461,Suri people,Group,,60195
462,Biomphalaria pfeifferi,Species,,60195
463,Macuspana,Location,,60135
464,Parasites,Pathogen,Parasites,60135;60177;60306
465,DTP,Pathogen,DTP,60135
466,Home range,Host,Home range,60135
467,Group size,Host,Group size,60135
468,Environment,Host,Environment,60135
469,Elaeophora schneideri,Pathogen,Elaeophora schneideri,60291
470,New Mexico,Location,,60291
471,Fra Cristobal Mountains,Location,,60291
472,Gila Wilderness area,Location,,60291
473,Odocoileus hemionus hemionus,Host,Odocoileus hemionus hemionus,60291
474,Mule deer,Common name,,60291
475,Tabanid,Vector,,60291
476,Setaria,genus,,60229
477,Viborg,person,,60229
478,1795,year,,60229
479,Setaria thwaitei,species,,60229
480,Mönnig,person,,60229
481,1933,year,,60229
482,antelope,host,antelope,60229
483,Hippotragus equinus,species,,60229
484,roan antelope,host,roan antelope,60229
485,Kobus ellipsiprymnus,species,,60229
486,waterbuck,host,waterbuck,60229
487,Yeh,person,,60229
488,1959,year,,60229
489,Setaria hornbyi,species,,60229
490,gemsbuck,host,gemsbuck,60229
491,Oryx gazella,species,,60229
492,sable antelope,host,sable antelope,60229
493,species,type,,60229
494,adult worms,entity,,60229
495,female worms,entity,,60229
496,Scanning electron microscopy,method,,60229
497,Andean hog-nosed skunk,Host,Andean hog-nosed skunk,60201
498,Conepatus chinga,Host,Conepatus chinga,60201
499,Spirometra erinacei,Pathogen,Spirometra erinacei,60201
500,Diphyllobothridae,Family,,60201
501,Abra La Raya,Locality,,60201
502,Cusco,Locality,,60201
503,Peru,Country,,60201
504,Hepatozoon,species,,60486
505,Japanese Martens,host,Japanese Martens,60486
506,Martes melampus melampus,host,Martes melampus melampus,60486;60487
507,Martes martes,host,Martes martes,60486
508,pine marten,host,pine marten,60486
509,Scotland,location,,60486
510,18S rRNA gene,sequence,,60486
511,merozoites,pathogen,merozoites,60486
512,gametocytes,pathogen,gametocytes,60486
513,schizonts,pathogen,schizonts,60486
514,phagocytes,cell type,,60486
515,zoite,pathogen,zoite,60486
516,Tana River red colobus,Host,Tana River red colobus,60177;60178
517,Procolobus rufomitratus,Scientific Latin binomial name,,60177;60178
518,mangabey,Host,mangabey,60177
519,Cercocebus galeritus galeritus,Scientific Latin binomial name,,60177;60178
520,forest primates,Host,forest primates,60177
521,human activities,Agent,,60177
522,habitat loss and fragmentation,Event,,60177
523,parasitic diseases,Disease,parasitic diseases,60177
524,animals,Host,animals,60177
525,forest,Location,,60177;60178
526,eastern Kenya,Location,,60177
527,human population,Agent,,60177
528,forest resources,Resource,,60177
529,cultivation,Activity,,60177
530,monkey density,Attribute,,60177
531,forest area,Attribute,,60177
532,disturbance in forests,Attribute,,60177
533,monkey,Host,monkey,58382;60177;60444
534,colobus,Host,colobus,60177
535,behavioural ecology,Attribute,,60177
536,Entopolypoides macaci,Pathogen,Entopolypoides macaci,60522
537,Papio cynocephalus,Host,Papio cynocephalus,60522;60523
538,Hepatocystis kochi,Pathogen,Hepatocystis kochi,60522
539,African baboon,Host,African baboon,60522
540,African lions,Mammal,,60306
541,Panthera leo,Scientific name,,60306
542,Intu Afrika Kalahari Game Reserve,Location,,60306
543,Namibia,Country,,60306
544,Ancylostoma braziliense,Nematode,,60306
545,Gnathostoma spinigerum,Nematode,,60306
546,Uncinaria stenocephala,Nematode,,60306
547,Isospora felis,Coccidian,,60306
548,I. felis,Pathogen,I. felis,60306
549,Faeces,Host,Faeces,60306
550,Bai Hokou,Location,,60223
551,Central African Republic,Location,,60223;60415
552,Dzangha-Ndoki National Park,Location,,60223
553,November 2000,Date,,60223
554,Amoebae,Pathogen,Amoebae,60223
555,Entodiniomorph ciliates,Pathogen,Entodiniomorph ciliates,60223
556,Prototapirella gorillae,Pathogen,Prototapirella gorillae,60223
557,Troglodytella spp.,Pathogen,Troglodytella spp.,60223
558,Gorillophilus thoracatus,Pathogen,Gorillophilus thoracatus,60223
559,Balantidium-like organism,Pathogen,Balantidium-like organism,60223
560,Probstmayria sp.,Pathogen,Probstmayria sp.,60223
561,Spirurid,Pathogen,Spirurid,60223
562,Trichuroid,Pathogen,Trichuroid,60223
563,Trematodes,Pathogen,Trematodes,60223
564,Flagellates,Pathogen,Flagellates,60223
565,Cestodes,Pathogen,Cestodes,60223
566,Mammomonogamus sp.,Pathogen,Mammomonogamus sp.,60223
567,Colobus vellerosus,Species,,60200
568,Boabeng-Fiema,Location,,60200
569,Ghana,Country,,60200
570,Isospora sp.,Species,,60200
571,Ascaris sp.,Species,,60200
572,Enterobius sp.,Species,,60200
573,Strongyle sp.,Species,,60200
574,G. duodenalis Assemblage B,Species,,60200
575,Blastocystis sp.,Species,,60200
576,Blastocystis sp. subtype 2,Species,,60200
577,I. belli,Species,,60200
578,Colobus monkeys,Host,Colobus monkeys,60200
579,Papio Spp.,Species,,60303
580,Gombe,Location,,60303
581,Mt. Assirik,Location,,60303
582,Tanzania,Location,,60303
583,Senegal,Location,,60303
584,P. anubis,Species,,60303
585,P. papio,Species,,60303
586,Crested mangabey,Species,,60178
587,Tana River,Location,,60178
588,Lactating females,Host,Lactating females,60178
589,Phagicola angrense,Pathogen,Phagicola angrense,60350
590,Digenea,Taxon,,60350
591,Heterophyidae,Taxon,,60350
592,Enteritis,Disease,Enteritis,60350
593,Mesenteric vessels,Anatomy,,60350
594,Stomach,Anatomy,,60350
595,Intestines,Anatomy,,60350
596,Small intestinal mucosa,Anatomy,,60350
597,Crypts,Anatomy,,60350
598,Epithelium,Anatomy,,60350
599,Lamina propria,Anatomy,,60350
600,Plasma cells,Cell type,,60350
601,Eosinophils,Cell type,,60350
602,trypanosomes,DISEASE,trypanosomes,60415
603,wild animals,HOST,wild animals,60415
604,southern Cameroon,LOCATION,,60415
605,T. brucei s.l.,PATHOGEN,T. brucei s.l.,60415
606,T. congolense forest type,PATHOGEN,T. congolense forest type,60415
607,T. congolense savannah type,PATHOGEN,T. congolense savannah type,60415
608,T. vivax,PATHOGEN,T. vivax,60415
609,T. simiae,PATHOGEN,T. simiae,60415
610,T. b. gambiense group 1,PATHOGEN,T. b. gambiense group 1,60415
611,Cercocebus torquatus,HOST,Cercocebus torquatus,60415
612,Cercopithecus nictitans,HOST,Cercopithecus nictitans,60415
613,Cephalophus dorsalis,HOST,Cephalophus dorsalis,60415
614,C. monticola,HOST,C. monticola,60415
615,Nandinia binotata,HOST,Nandinia binotata,60415
616,Genetta servalina,HOST,Genetta servalina,60415
617,Cricetomys gambianus,HOST,Cricetomys gambianus,60415
618,Atherurus africanus,HOST,Atherurus africanus,60415
619,Bipindi,LOCATION,,60415
620,Cameroon,LOCATION,,60415
621,huntes,COLLECTOR,,60415
622,quantitative buffy coat (QBC),TEST,,60415
623,kit for in vitro isolation (KIVI),TEST,,60415
624,ungulates,HOST,ungulates,60415
625,pangolins,HOST,pangolins,60415
626,Plasmodium brasilianum,pathogen,Plasmodium brasilianum,60412
627,man,host,man,60412
628,non-human primates,host,non-human primates,58382;60412
629,red-howler monkey,host,red-howler monkey,60412
630,Alouatta seniculus straminea,host,Alouatta seniculus straminea,60412
631,bearded-saki,host,bearded-saki,60412
632,Chiropotes satanas chiropotes,host,Chiropotes satanas chiropotes,60412;60444
633,spider-monkey,host,spider-monkey,60412
634,Ateles paniscus paniscus,host,Ateles paniscus paniscus,60412
635,squirrel-monkey,host,squirrel-monkey,60412
636,Saimiri ustus,host,Saimiri ustus,60412
637,black-faced-spider-monkey,host,black-faced-spider-monkey,60412
638,Ateles paniscus chamek,host,Ateles paniscus chamek,60412
639,Balbina,location,,60412
640,Samuel,location,,60412
641,Brazilian Amazon,location,,60412
642,Hepatozoon americanum,Pathogen,Hepatozoon americanum,60423
643,Gulf Coast ticks,Vector,,60423
644,Amblyomma maculatum,Scientific Latin Binomial Name,,60423
645,Leishmania,Pathogen,Leishmania,60444
646,Viannia,Subgenus,,60444
647,shawi,Species,,60444
648,Cebus apella,Host,Cebus apella,60444
649,sloths,Host,sloths,60444
650,Choloepus didactylus,Host,Choloepus didactylus,60444
651,Bradypus tridactylus,Host,Bradypus tridactylus,60444
652,procyonids,Host,procyonids,60444
653,Nasua nasua,Host,Nasua nasua,60444
654,phlebotomine sandfly,Vector,,60444
655,Lutzomyia whitmani,Vector,,60444
656,Pará,Location,,60444
657,Brazil,Location,,58382;60444
658,State of Pará,Location,,60444
659,north Brazil,Location,,60444
660,Hepatozoon sp.,Pathogen,Hepatozoon sp.,60487
661,Gifu,Location,,60487
662,Japan,Location,,59194;60063;60487
663,1991,Year,,60487
664,1992,Year,,60487
665,Heart,Organ,,60487
666,Perirenal adipose tissue,Organ,,60487
