source_id,source_text,target_id,target_text,relation_type,doc_id
,carioerrexis,87,Rupicapra pyrenaica,lesion of,59578
112,neuronal multifocal necrosis,87,Rupicapra pyrenaica,lesion of,59578
113,perivascular mononuclear inflammatory infiltrate,87,Rupicapra pyrenaica,lesion of,59578
114,follicular atrophy,87,Rupicapra pyrenaica,lesion of,59578
115,epidermal hyperplasia,87,Rupicapra pyrenaica,lesion of,59578
116,orthokeratotic hyperkeratosis,87,Rupicapra pyrenaica,lesion of,59578
117,follicular hyperkeratosis,87,Rupicapra pyrenaica,lesion of,59578
118,hypermelanosis,87,Rupicapra pyrenaica,lesion of,59578
119,haemosiderin deposits,87,Rupicapra pyrenaica,lesion of,59578
120,kidney cloissone,87,Rupicapra pyrenaica,lesion of,59578
121,intraeritrocitic parasites,122,PCR,detected by,59578
88,border disease virus,123,RT-PCR,detected by,59578
88,border disease virus,124,monoclonal antibodies,characterized by,59578
126,northern elephant seal,131,uric acid,hosts,59831
128,California sea lion,132,ammonium urate,hosts,59831
126,northern elephant seal,125,urate nephrolithiasis,suffers from,59831
128,California sea lion,125,urate nephrolithiasis,suffers from,59831
125,urate nephrolithiasis,130,nephroliths,causes,59831
130,nephroliths,133,renal pelvic dilation,associated with,59831
130,nephroliths,134,pyelonephritis,associated with,59831
128,California sea lion,135,hydronephrosis,suffers from,59831
142,Ehrlichia spp.,144,Odocoileus virginianus,infects,59842
145,Amblyomma americanum,147,Ehrlichia chaffeensis,transmits,59842;59858;59859
146,Ixodes scapularis,165,HGE agent,transmits,59842
147,Ehrlichia chaffeensis,144,Odocoileus virginianus,infects,59842
165,HGE agent,144,Odocoileus virginianus,infects,59842
149,Ehrlichia equi,144,Odocoileus virginianus,infects,59842
142,Ehrlichia spp.,151,nested polymerase chain reaction,detected by,59842
142,Ehrlichia spp.,160,indirect fluorescent antibody testing,detected by,59842
142,Ehrlichia spp.,159,culture,detected by,59842
147,Ehrlichia chaffeensis,152,inguinal lymph node,isolated from,59842
166,Ehrlichia-type morula,153,neutrophil,found in,59842
142,Ehrlichia spp.,154,blood smears,found in,59842
40,Antibodies,167,Pathogenic agents,detects,59912
167,Pathogenic agents,168,Free-living wild species,infects,59912
183,Syncerus caffer,167,Pathogenic agents,hosts,59912
185,Connochaetes taurinus,167,Pathogenic agents,hosts,59912
187,Damaliscus korrigum,167,Pathogenic agents,hosts,59912
188,Zebra,179,African horse sickness,hosts,59912
189,Wart hog,180,African swine fever,hosts,59912
190,Staphylococcus aureus,192,black bear,infects,59921
191,coagulase-positive Staphylococcus aureus,196,valvular endocarditis,causes,59921
192,black bear,196,valvular endocarditis,died from,59921
192,black bear,199,northern Labrador,found in,59921
192,black bear,195,Canada,found in,59921
197,radio-collared black bear,192,black bear,is a,59921
193,Ursus americanus,192,black bear,is a,59921
204,parainfluenza 3 virus,205,Bison bison,infects,58455
207,Delta bison,205,Bison bison,is a type of,58455
206,free-ranging bison,205,Bison bison,is a type of,58455
205,Bison bison,209,Alaska,found in,58455
209,Alaska,208,Delta Junction,location of,58455
208,Delta Junction,206,free-ranging bison,location of,58455
52,USA,209,Alaska,location of,58455
210,Domestic cattle,204,parainfluenza 3 virus,source of infection,58455
204,parainfluenza 3 virus,202,Infection,causes,58455
202,Infection,211,Clinical disease,has no clinical disease,58455
202,Infection,212,Productivity,has no decrease in productivity,58455
,Ehrlichia sp.,143,white-tailed deer,infects,59858
147,Ehrlichia chaffeensis,143,white-tailed deer,infects,59858;59859
215,Ehrlichia phagocytophila,143,white-tailed deer,infects,59858
145,Amblyomma americanum,,Ehrlichia sp.,hosts,59858;59859
145,Amblyomma americanum,215,Ehrlichia phagocytophila,hosts,59858
150,16S rDNA,,polymerase chain reaction,detected by,59858
150,16S rDNA,216,indirect fluorescence assays,detected by,59858
,Ehrlichia sp.,148,human granulocytic ehrlichiosis,causes,59858
147,Ehrlichia chaffeensis,148,human granulocytic ehrlichiosis,causes,59858
215,Ehrlichia phagocytophila,148,human granulocytic ehrlichiosis,causes,59858
224,Bacillus anthracis,225,Hippopotamus amphibius,infects,56169
224,Bacillus anthracis,223,Anthrax,causes,56169
226,Cape buffalo,223,Anthrax,affected by,56169
227,Elephant,223,Anthrax,affected by,56169
229,Luangwa Valley,223,Anthrax,location of,56169
230,Zambia,223,Anthrax,location of,56169
93,June,223,Anthrax,time of,56169
231,November,223,Anthrax,time of,56169
232,1987,223,Anthrax,year of,56169
233,August,223,Anthrax,time of,56169
234,September,223,Anthrax,time of,56169
235,1988,223,Anthrax,year of,56169
236,1989,223,Anthrax,year of,56169
237,Luangwa River,223,Anthrax,location of,56169
239,100 km,223,Anthrax,distance from,56169
240,Spirochetes,247,black-tailed jackrabbit,infects,59837
246,Borrelia burgdorferi,242,ticks,infects,59837
251,Ixodes neotomae,246,Borrelia burgdorferi,hosts,59837
253,Haemaphysalis leporispalustris,240,Spirochetes,hosts,59837
247,black-tailed jackrabbit,249,Dermacentor occidentalis,infested by,59837
247,black-tailed jackrabbit,250,D. parumapertus,infested by,59837
247,black-tailed jackrabbit,251,Ixodes neotomae,infested by,59837
247,black-tailed jackrabbit,252,I. pacificus,infested by,59837
254,Columbian black-tailed deer,242,ticks,infested by,59837
240,Spirochetes,251,Ixodes neotomae,detected in,59837
240,Spirochetes,254,Columbian black-tailed deer,detected in,59837
258,Bovine tuberculosis,263,British cattle,infects,59823
259,Meles meles,258,Bovine tuberculosis,hosts,59823
258,Bovine tuberculosis,260,badger,transmitted by,59823
262,TB,285,disease,causes,59823
266,individual,269,movement,is positively correlated with,59823
267,social group,269,movement,is positively correlated with,59823
288,Clostridium perfringens,289,polar bears,infects,57733
288,Clostridium perfringens,293,fecal samples,found in,57733
288,Clostridium perfringens,295,beta2-toxin,produces,57733
289,polar bears,291,Svalbard,reside in,57733
143,white-tailed deer,145,Amblyomma americanum,hosts,59859
147,Ehrlichia chaffeensis,307,human ehrlichiosis,causes,59859
304,lone star tick,,southeastern United States,infests,59859
190,Staphylococcus aureus,323,western lowland gorilla,infects,56156
190,Staphylococcus aureus,325,chimpanzee,infects,56156
190,Staphylococcus aureus,328,staphylococcal sepsis,causes,56156
190,Staphylococcus aureus,322,primate facility,is isolated from,56156
322,primate facility,318,great ape,houses,56156
318,great ape,319,Central Africa,lives in,56156
319,Central Africa,320,Gabon,is located in,56156
320,Gabon,321,International Centre for Medical Research of Franceville,is home to,56156
321,International Centre for Medical Research of Franceville,322,primate facility,operates,56156
322,primate facility,320,Gabon,is located in,56156
190,Staphylococcus aureus,327,spa-type t148,has spa-type,56156
327,spa-type t148,323,western lowland gorilla,is found in,56156
327,spa-type t148,325,chimpanzee,is found in,56156
327,spa-type t148,329,pulsed field gel electrophoresis,is detected by,56156
329,pulsed field gel electrophoresis,190,Staphylococcus aureus,analyzes,56156
332,habitat conservation,331,wild animals,is necessary for,56156
333,risk of contact with human pathogens,331,wild animals,must be assessed for,56156
334,Mycoplasma alligatoris,336,Alligator mississippiensis,infects,57753
337,Mycoplasmas,338,tissues,found in,57753
334,Mycoplasma alligatoris,339,biochemical,is characterized by,57753
334,Mycoplasma alligatoris,,serological,is characterized by,57753
334,Mycoplasma alligatoris,340,molecular genetic,is characterized by,57753
142,Ehrlichia spp.,143,White-tailed deer,infects,59860
143,White-tailed deer,344,Alabama,found in,59860
143,White-tailed deer,345,Arkansas,found in,59860
143,White-tailed deer,346,Florida,found in,59860
143,White-tailed deer,347,Georgia,found in,59860
143,White-tailed deer,348,Illinois,found in,59860
143,White-tailed deer,349,Kentucky,found in,59860
143,White-tailed deer,350,Louisiana,found in,59860
143,White-tailed deer,351,Maryland,found in,59860
143,White-tailed deer,352,Massachusetts,found in,59860
143,White-tailed deer,353,Mississippi,found in,59860
143,White-tailed deer,354,Missouri,found in,59860
143,White-tailed deer,355,North Carolina,found in,59860
143,White-tailed deer,356,South Carolina,found in,59860
143,White-tailed deer,357,Tennessee,found in,59860
143,White-tailed deer,358,Texas,found in,59860
143,White-tailed deer,359,Virginia,found in,59860
143,White-tailed deer,360,West Virginia,found in,59860
143,White-tailed deer,52,USA,found in,59860
367,Brucella sp.,368,marine mammals,infects,59886
367,Brucella sp.,371,cetaceans,infects,59886
367,Brucella sp.,372,pinnipeds,infects,59886
373,harbor seals,367,Brucella sp.,hosts,59886
375,harp seals,367,Brucella sp.,hosts,59886
367,Brucella sp.,377,Brucellosis,causes,59886
393,Mycobacterium avium subsp. paratuberculosis,394,brown bear,infects,57730
393,Mycobacterium avium subsp. paratuberculosis,399,paratuberculosis,causes,57730
400,ruminants,393,Mycobacterium avium subsp. paratuberculosis,hosts,57730
393,Mycobacterium avium subsp. paratuberculosis,402,intestinal mucosa,isolated from,57730
393,Mycobacterium avium subsp. paratuberculosis,,polymerase chain reaction,detected by,57730
393,Mycobacterium avium subsp. paratuberculosis,405,RFLP type B-C1,classified as,57730
394,brown bear,396,National Park Low Tatras,found in,57730
396,National Park Low Tatras,397,central European Carpathians,located in,57730
397,central European Carpathians,398,Slovakia,located in,57730
410,Salmonella spp.,128,California sea lion,infects,59832
410,Salmonella spp.,126,Northern elephant seal,infects,59832
410,Salmonella spp.,414,Western gull,infects,59832
411,Salmonella enterica,410,Salmonella spp.,is a type of,59832
426,Researchers,410,Salmonella spp.,should exercise caution with,59832
427,Veterinarians,410,Salmonella spp.,should exercise caution with,59832
428,Papio anubis,430,Trichuris sp.,hosts,60194
428,Papio anubis,431,Strongyloides sp.,hosts,60194
428,Papio anubis,432,Trichostrongylus sp.,hosts,60194
428,Papio anubis,433,Oesophagostomum sp.,hosts,60194
428,Papio anubis,434,Schistosoma mansoni,hosts,60194;60195
428,Papio anubis,435,Entamoeba coli,hosts,60194
428,Papio anubis,436,Entamoeba histolytica/dispar,hosts,60194
428,Papio anubis,437,Blastocystis hominis,hosts,60194
428,Papio anubis,438,Cyclospora sp.,hosts,60194
428,Papio anubis,439,Cryptosporidium sp.,hosts,60194
429,Cercopithecus aethiops,430,Trichuris sp.,hosts,60194
429,Cercopithecus aethiops,433,Oesophagostomum sp.,hosts,60194
429,Cercopithecus aethiops,435,Entamoeba coli,hosts,60194
429,Cercopithecus aethiops,436,Entamoeba histolytica/dispar,hosts,60194
429,Cercopithecus aethiops,437,Blastocystis hominis,hosts,60194
429,Cercopithecus aethiops,438,Cyclospora sp.,hosts,60194
429,Cercopithecus aethiops,439,Cryptosporidium sp.,hosts,60194
440,Ethiopia,428,Papio anubis,location of,60194
440,Ethiopia,429,Cercopithecus aethiops,location of,60194
441,Rift Valley,428,Papio anubis,location of,60194
441,Rift Valley,429,Cercopithecus aethiops,location of,60194
,Faecal samples,428,Papio anubis,sampled from,60194
,Faecal samples,429,Cercopithecus aethiops,sampled from,60194
442,Microscope,,Faecal samples,used to examine,60194
443,Modified Ziehl-Neelsen method,445,Faecal smears,used to stain,60194
444,Formalin,,Faecal samples,used to preserve,60194
446,Water sources,428,Papio anubis,used by,60194
446,Water sources,429,Cercopithecus aethiops,used by,60194
447,Human habitats,428,Papio anubis,used by,60194
447,Human habitats,429,Cercopithecus aethiops,used by,60194
,Human,451,Opisthorchis viverrini,hosts,60248
,Human,452,Strongyloides stercoralis,hosts,60248
449,Long-tailed macaque,453,Strongyloides fuelleborni,hosts,60248
449,Long-tailed macaque,454,Haplorchis sp.,hosts,60248
449,Long-tailed macaque,,Human,infects,60248
,Human,466,foraging behaviour,influences,60248
,Human,460,anthropogenically modified environments,modifies,60248
475,Controrchis biliophilus,472,Alouatta pigra,infects,60137
476,Trypanoxyuris minutus,472,Alouatta pigra,infects,60137
477,Giardia sp.,472,Alouatta pigra,infects,60137
478,Entamoeba sp.,472,Alouatta pigra,infects,60137
479,Giardia duodenalis,472,Alouatta pigra,infects,60137
499,people,479,Giardia duodenalis,transmit,60137
498,domestic animals,479,Giardia duodenalis,transmit,60137
500,Alouatta palliata,502,Controrchis sp.,hosts,60134
500,Alouatta palliata,503,Trypanoxyuris sp.,hosts,60134
500,Alouatta palliata,431,Strongyloides sp.,hosts,60134
501,Ateles geoffroyi,502,Controrchis sp.,hosts,60134
501,Ateles geoffroyi,503,Trypanoxyuris sp.,hosts,60134
501,Ateles geoffroyi,431,Strongyloides sp.,hosts,60134
504,Costa Rica,505,Tropical dry forest,location of,60134
505,Tropical dry forest,506,Primate populations,habitat of,60134
506,Primate populations,512,Infectious diseases,infected by,60134
513,Conservation strategies,512,Infectious diseases,consider,60134
514,Protected areas,513,Conservation strategies,define,60134
515,chacma baboons,517,gastrointestinal parasites,hosts,60321
517,gastrointestinal parasites,516,Papio ursinus,infects,60321
516,Papio ursinus,526,terrestrial subtropical vertebrate,is a,60321
516,Papio ursinus,535,wild social primate population,is a,60321
518,rainfall,530,parasite richness,influences,60321
519,temperature,530,parasite richness,influences,60321
520,ranging behavior,530,parasite richness,influences,60321
521,home range productivity,530,parasite richness,influences,60321
508,age,530,parasite richness,influences,60321
509,sex,530,parasite richness,influences,60321
522,body condition,530,parasite richness,influences,60321
523,social rank,530,parasite richness,influences,60321
266,individual,508,age,has,60321
266,individual,509,sex,has,60321
266,individual,522,body condition,has,60321
266,individual,523,social rank,has,60321
524,group,520,ranging behavior,has,60321
524,group,521,home range productivity,has,60321
,population,518,rainfall,has,60321
,population,519,temperature,has,60321
536,Phocascaris cystophorae,540,Cystophora cristata,infects,59994
536,Phocascaris cystophorae,548,Phocid seals,parasite of,59994
536,Phocascaris cystophorae,547,Contracaecum osculatum,similar to,59994
550,eastern spotted skunk,,parasites,hosts,60365
550,eastern spotted skunk,553,western Arkansas,found in,60365
550,eastern spotted skunk,554,east-central Arkansas,found in,60365
,parasites,561,feces,detected in,60365
561,feces,550,eastern spotted skunk,from,60365
550,eastern spotted skunk,563,study,part of,60365
563,study,562,ecology,of,60365
552,nematodes,,parasites,type of,60178;60365
494,protozoa,,parasites,type of,60365
,Parasites,564,chamois,infects,60360
567,Gastrointestinal helminths,564,chamois,infects,60360
568,Lung helminths,564,chamois,infects,60360
566,Steroid hormone,,Parasites,influences,60360
569,Testosterone,,Parasites,influences,60360
570,Epiandrosterone,,Parasites,influences,60360
571,Cortisol,,Parasites,influences,60360
572,Oestrogen,,Parasites,influences,60360
573,Faecal androgen,576,EIA,measured by,60360
574,Faecal cortisol,576,EIA,measured by,60360
575,Faecal oestrogen,576,EIA,measured by,60360
567,Gastrointestinal helminths,579,Florida panther,infects,60352
581,Alaria marcianae,579,Florida panther,infects,60352
582,Spirometra mansonoides,579,Florida panther,infects,60352
583,Ancylostoma pluridentatum,579,Florida panther,infects,60352
584,Ancylostoma caninum,579,Florida panther,infects,60352
585,Taenia omissa,579,Florida panther,infects,60352
586,Mesocestoides sp.,579,Florida panther,infects,60352
587,anthelmintic treatment protocol,567,Gastrointestinal helminths,treats,60352
590,anthelmintics,567,Gastrointestinal helminths,used to treat,60352
137,necropsy,579,Florida panther,examines,60352
588,six counties in southern Florida,579,Florida panther,location of,60352
589,1978-2003,579,Florida panther,time period of,60352
592,nine species of helminths,579,Florida panther,found in,60352
593,trematode,592,nine species of helminths,type of helminth,60352
552,nematodes,592,nine species of helminths,type of helminth,60352
594,cestodes,592,nine species of helminths,type of helminth,60352
601,Helminth fauna,602,Eurasian lynx,infects,60242
606,Diphyllobothrium latum,602,Eurasian lynx,infects,60242
607,Taenia pisiformis,602,Eurasian lynx,infects,60242
608,Taenia laticollis,602,Eurasian lynx,infects,60242
609,Taenia hydatigena,602,Eurasian lynx,infects,60242
610,Taenia taeniaeformis,602,Eurasian lynx,infects,60242
611,Toxocara cati,602,Eurasian lynx,infects,60242
612,Trichinella spp.,602,Eurasian lynx,infects,60242
613,Capillaria spp.,602,Eurasian lynx,infects,60242
622,Aleutian Disease Virus,620,European mink,infects,60035
620,European mink,,carnivore,is a,60035
620,European mink,1569,small carnivore,is a,60035
620,European mink,624,Navarra,lives in,60035
620,European mink,625,Spain,lives in,60035
620,European mink,626,20th century,is endangered,60035
622,Aleutian Disease Virus,623,parvovirus,is a,60035
620,European mink,629,gamma globulin,has,60035
620,European mink,630,plasma protein,has,60035
620,European mink,635,histopathologic lesions,has,60035
620,European mink,637,traumatic and hemorrhagic lesions,has,60035
620,European mink,636,pulmonary adiaspiromycosis,has,60035
644,Elaeophora elaphi,643,Cervus elaphus,infects,60186
645,Toledo Province,643,Cervus elaphus,location of,60186
625,Spain,643,Cervus elaphus,location of,60186
646,October 1994,641,Elaeophorosis,start of observation,60186
647,September 1995,641,Elaeophorosis,end of observation,60186
644,Elaeophora elaphi,648,hepatic vessels,found in,60186
552,nematodes,648,hepatic vessels,found in,60186
649,fall,644,Elaeophora elaphi,season of,60186
650,early spring,644,Elaeophora elaphi,season of,60186
651,fallow deer,644,Elaeophora elaphi,negative for,60186
653,blood samples,654,microfilariae,tested negative for,60186
655,Parafilaroides,383,lung,infects,60142
664,Parafilaroides normani,655,Parafilaroides,is a species of,60142
655,Parafilaroides,658,Arctocephalus pusillus doriferus,found in,60142
655,Parafilaroides,659,Arctocephalus forsteri,found in,60142
655,Parafilaroides,660,Arctocephalus tropicalis,found in,60142
661,Australia,658,Arctocephalus pusillus doriferus,location of,60142
662,New Zealand,659,Arctocephalus forsteri,location of,60142
663,South Africa,660,Arctocephalus tropicalis,location of,60142
666,Southern Hemisphere,655,Parafilaroides,location of,60142
665,lung parasites,658,Arctocephalus pusillus doriferus,found in,60142
665,lung parasites,659,Arctocephalus forsteri,found in,60142
665,lung parasites,660,Arctocephalus tropicalis,found in,60142
667,Taenia parva,668,Genetta genetta,infects,60214
686,Bertiella studeri,326,Pan troglodytes,infects,60302
326,Pan troglodytes,689,leaf-swallowing,engages in,60302
689,leaf-swallowing,686,Bertiella studeri,associated with,60302
687,Kibale National Park,326,Pan troglodytes,location of,60302
688,Uganda,687,Kibale National Park,location of,60302
690,tapeworm infestation,326,Pan troglodytes,found in,60302
696,tapeworm fragments,694,dungs,found in,60302
695,whole leaves,694,dungs,found in,60302
697,Protostrongylus spp.,699,Vallonia,infects,60295
698,Ovis canadensis,697,Protostrongylus spp.,hosts,60295
697,Protostrongylus spp.,703,Lungworm,causes,60295
698,Ovis canadensis,703,Lungworm,suffers from,60295
700,Antelope Island,698,Ovis canadensis,location of,60295
701,Newfoundland Mountains,698,Ovis canadensis,location of,60295
702,Utah,698,Ovis canadensis,location of,60295
52,USA,698,Ovis canadensis,location of,60295
708,Riparian habitat,697,Protostrongylus spp.,location of,60295
709,Rock habitat,697,Protostrongylus spp.,location of,60295
710,Desert shrub habitat,697,Protostrongylus spp.,location of,60295
711,Grass habitat,697,Protostrongylus spp.,location of,60295
705,Fecal material,697,Protostrongylus spp.,source of,60295
721,Longistrongylus curvispiculum,723,free-ranging exotic antelope,infects,60119
721,Longistrongylus curvispiculum,724,sable,infects,60119
721,Longistrongylus curvispiculum,726,addax,infects,60119
721,Longistrongylus curvispiculum,728,biesa oryx,infects,60119
721,Longistrongylus curvispiculum,731,Haemonchus contortus,infects,60119
734,Schistosomiasis,737,tourists,infects,60195
734,Schistosomiasis,739,Park residents,infects,60195
734,Schistosomiasis,740,Suri people,infects,60195
,Schistosomiasis mansoni,734,Schistosomiasis,causes,60195
434,Schistosoma mansoni,741,Biomphalaria pfeifferi,infects,60195
429,Cercopithecus aethiops,434,Schistosoma mansoni,hosts,60195
738,Mui River,741,Biomphalaria pfeifferi,found in,60195
738,Mui River,428,Papio anubis,found in,60195
738,Mui River,429,Cercopithecus aethiops,found in,60195
735,Omo National Park,734,Schistosomiasis,found in,60195
750,Omo Valley,734,Schistosomiasis,future development of,60195
500,Alouatta palliata,754,DTP,hosts,60135
483,A. pigra,754,DTP,hosts,60135
751,Alouatta,754,DTP,hosts,60135
752,palliata,754,DTP,hosts,60135
753,pigra,754,DTP,hosts,60135
,Howler monkeys,754,DTP,hosts,60135
762,Primates,754,DTP,hosts,60135
756,Home range use,276,Group size,correlates with,60135
757,Macuspana,474,Mexico,located in,60135
758,Forest fragment,757,Macuspana,located in,60135
293,Fecal samples,500,Alouatta palliata,collected from,60135
293,Fecal samples,483,A. pigra,collected from,60135
764,Elaeophora schneideri,698,Ovis canadensis,infects,60291
764,Elaeophora schneideri,763,New Mexico,found in,60291
763,New Mexico,698,Ovis canadensis,location of,60291
698,Ovis canadensis,775,Odocoileus hemionus hemionus,coexists with,60291
764,Elaeophora schneideri,776,tabanid vectors,transmitted by,60291
780,Setaria thwaitei,725,Hippotragus niger,infects,60229
780,Setaria thwaitei,785,Hippotragus equinus,infects,60229
780,Setaria thwaitei,787,Kobus ellipsiprymnus,infects,60229
790,Setaria hornbyi,780,Setaria thwaitei,synonym of,60229
780,Setaria thwaitei,663,South Africa,found in,60229
780,Setaria thwaitei,793,north,found in,60229
780,Setaria thwaitei,794,south,found in,60229
744,adult worms,780,Setaria thwaitei,measured,60229
,Scanning electron microscopy,780,Setaria thwaitei,detected,60229
795,anterior region,780,Setaria thwaitei,examined,60229
796,posterior region,780,Setaria thwaitei,examined,60229
797,female worms,780,Setaria thwaitei,examined,60229
798,Spirometra erinacei,800,Andean hog-nosed skunk,infects,60201
798,Spirometra erinacei,805,Small intestine,found in,60201
801,Cusco,803,Abra La Raya,location of,60201
803,Abra La Raya,800,Andean hog-nosed skunk,location of,60201
802,Peru,801,Cusco,location of,60201
808,Eimeria,809,serow,infects,60431
810,Capricornis spp.,808,Eimeria,hosts,60431
811,Capricornis crispus,808,Eimeria,hosts,60431
812,Capricornis swinhoei,808,Eimeria,hosts,60431
813,Japan,808,Eimeria,location of,60431
,October 1998,808,Eimeria,time of collection,60431
814,March 1999,808,Eimeria,time of collection,60431
808,Eimeria,816,oocysts,has characteristic,60431
808,Eimeria,817,sporocysts,has characteristic,60431
816,oocysts,818,micropyle,has characteristic,60431
816,oocysts,819,oocyst residuum,has characteristic,60431
816,oocysts,820,polar granules,has characteristic,60431
817,sporocysts,821,Stieda body,has characteristic,60431
817,sporocysts,,sporocyst residuum,has characteristic,60431
824,Hepatozoon species,825,Japanese Martens,infects,60486
827,Hepatozoon sp.,831,myocardium,found in,60486
827,Hepatozoon sp.,835,granulomatous nodules,found in,60486
827,Hepatozoon sp.,836,merozoites/gametocytes,includes,60486
827,Hepatozoon sp.,837,schizonts,includes,60486
827,Hepatozoon sp.,838,phagocytes,found in,60486
827,Hepatozoon sp.,839,zoite,has,60486
827,Hepatozoon sp.,840,nuclei,has,60486
827,Hepatozoon sp.,,18S rRNA gene sequence,has,60486;60487
843,Tana River red colobus,,parasites,hosts,60177;60178
845,mangabey,,parasites,hosts,60177
843,Tana River red colobus,845,mangabey,has different patterns of parasitism,60177
865,arboreal folivores,843,Tana River red colobus,are characteristic of,60177
866,terrestrial habitat generalists,845,mangabey,are characteristic of,60177
867,Entopolypoides macaci,868,African baboon,infects,60522
867,Entopolypoides macaci,869,Papio cynocephalus,occurs in,60522
867,Entopolypoides macaci,36,Kenya,occurs in,60522
870,Hepatocystis kochi,867,Entopolypoides macaci,does not co-occur with,60522
871,Parasitemia,872,splenectomy,may be greatly enhanced by,60522
871,Parasitemia,868,African baboon,has little effect on,60522
873,Hemoglobin,868,African baboon,is altered in,60522
874,RBC,868,African baboon,is altered in,60522
875,African lions,884,Ancylostoma braziliense,hosts,60306
875,African lions,885,Gnathostoma spinigerum,hosts,60306
875,African lions,886,Uncinaria stenocephala,hosts,60306
875,African lions,887,Toxoplasma gondii,hosts,60306
875,African lions,888,Isospora felis,hosts,60306
890,I. felis,,faeces,infects,60306
,faeces,816,oocysts,carries,60306
875,African lions,879,southwestern Kalahari,lives in,60306
875,African lions,880,Namibia,lives in,60306
875,African lions,881,Intu Afrika Kalahari Game Reserve,lives in,60306
882,winter,,2003,season of,60306
894,deworming,875,African lions,treatment of,60306
898,Endoparasites,323,western lowland gorilla,infects,60223
324,Gorilla gorilla gorilla,323,western lowland gorilla,scientific name of,60223
895,Bai Hokou,323,western lowland gorilla,location of,60223
,Central African Republic,895,Bai Hokou,location of,60223
896,Dzangha-Ndoki National Park,895,Bai Hokou,location of,60223
899,amoebae,898,Endoparasites,type of,60223
900,entodiniomorph ciliates,898,Endoparasites,type of,60223
