entity_id,entity,doc_id,label
143,Opportunistic infections,7,Disease
144,Lymphoproliferative abnormalities,7,Disease
145,Mammary tumor,7,Disease
146,Rhesus monkey,7,Common name
147,Bovine foamy virus,8,Pathogen
148,Bovine spumaretrovirus,8,Pathogen
149,Cattle,8,Host
150,Germany,8,Location
151,Poland,8,Location
152,BFV-Riems,8,Isolate
153,BFV100,8,Isolate
154,East Germany,8,Location
155,1978,8,Year
156,2005,8,Year
157,China,8,Location
158,United States,8,Location
159,European BFV clade,8,Group
160,Non-European BFV clade,8,Group
161,FV,8,Group
162,env-bel coding region,8,Region
163,Provirial DNA,8,Entity
164,Introns,8,Entity
165,Splice sites,8,Entity
166,Env protein,8,Entity
167,Secretory Env protein,8,Entity
168,Novel mode,8,Process
169,Sequence conservation,8,Property
170,Genome sequences,8,Entity
171,Complete genome sequences,8,Entity
172,Simian foamy virus,9,Pathogen
173,Apes,9,Host
174,Humans,9,Host
175,Rural Cameroon,9,Location
176,Simian virus,9,Disease
177,Nonhuman primates,9,Host
178,Hunters,9,Host
179,Southern Cameroon,9,Location
180,"1,164 adults",9,Number of individuals
181,4,9,Number of individuals infected
182,85 persons,9,Number of individuals
183,7,9,Number of individuals infected
184,29,9,Number of individuals
185,2,9,Number of individuals infected
186,56,9,Number of individuals
187,24.10%,9,Proportion of individuals infected
188,3.60%,9,Proportion of individuals infected
189,Gorillas,9,Host
190,Chimpanzees,9,Host
191,Monkeys,9,Host
192,Human parainfluenza virus type 3,10,Pathogen
193,wild nonhuman primates,10,Host
194,Zambia,10,Location
195,baboons,10,Common name
196,Papio spp.,10,Host
197,vervet monkeys,10,Common name
198,Chlorocebus pygerythrus,10,Host
199,HPIV3,10,Pathogen
200,genome,10,Property
201,antibody,10,Property
202,infection,10,Disease
203,Simian immunodeficiency virus,11,Pathogen
204,African green monkeys,11,Common name
205,Chlorocebus spp.,11,Host
206,Sooty mangabey monkeys,11,Common name
207,Cercocebus spp.,11,Host
208,Asian macaques,11,Common name
209,Macaca spp.,11,Host
210,Human AIDS,11,Disease
211,CD4(+) T cells,11,Cell type
212,T-cell renewal,11,Process
213,T-cell proliferation,11,Process
214,Activation-induced apoptosis,11,Process
215,Virus-induced cell death,11,Process
216,Mucosal immunity,11,Immune response
217,Lentiviruses,11,Virus type
218,Primate lentiviruses,11,Virus type
219,AIDS,11,Disease
220,Vaccine design,11,Process
221,Y73,12,Pathogen
222,Avian sarcoma virus Y73,12,Common name
223,p90,12,Protein
224,p19,12,Protein
225,yas,12,Gene
226,RNA,12,Molecule
227,4.8-kb RNA,12,Molecule
228,8.5-kb RNA,12,Molecule
229,Avian leukemia viruses,12,Pathogen
230,Mammalian leukemia viruses,12,Pathogen
231,Avian,12,Host
232,Mammalian,12,Host
233,T-lymphotropic viruses,13,Pathogen
234,central African bushmeat hunters,13,Host
235,human T-lymphotropic viruses,13,Pathogen
236,simian T-lymphotropic viruses,13,Pathogen
237,HTLV-1,13,Pathogen
238,STLV-1,13,Pathogen
239,HTLV-2,13,Pathogen
240,STLV-2,13,Pathogen
241,HTLV-4,13,Pathogen
242,STLV-3,13,Pathogen
243,nonhuman primates,13,Host
244,central Africans,13,Host
245,NHPs,13,Common name
246,Primates,13,Host
247,HTLV,13,Disease
248,STLV,13,Disease
249,Retroviruses,13,Pathogen
250,Phylogenetic lineage,13,Concept
251,Pandemic retrovirus emergence,13,Event
252,Disease development,13,Event
253,Blood screening,13,Process
254,HTLV diagnosis,13,Process
255,Surveillance,13,Process
256,Interventions,13,Process
257,Risk factors,13,Concept
258,Primate hunting,13,Risk factor
259,Flavobacterium columnare,14,Pathogen
260,fish,14,Host
261,cultured fish,14,Animal source
262,genomovar I,14,Genetic group
263,genomovar II,14,Genetic group
264,16S rDNA gene,14,Gene
265,intergenic spacer region (ISR),14,Region
266,amplified fragment length polymorphism (AFLP),14,Technique
267,channel catfish,14,Host
268,US,14,Location
269,tilapia,14,Host
270,Brazil,14,Location
271,clone level,14,Level
272,epidemiology,14,Field of study
273,molecular tools,14,Tool
274,study,14,Event
275,Jaagsiekte sheep retrovirus,15,Pathogen
276,sheep,15,Host
277,ovine pulmonary adenocarcinoma,15,Disease
278,goats,15,Host
279,JSRV,15,Common name
280,A,15,Property
281,Env,15,Protein
282,oncogene,15,Property
283,Rej,15,Protein
284,Gag,15,Protein
285,viral RNA,15,Molecule
286,retroviral genomic RNA export/expression mechanisms,15,Process
287,cell systems,15,Environment
288,animal models,15,Environment
289,human lung carcinogenesis,15,Disease
290,bovine group C rotavirus,16,Pathogen
291,adult cows,16,Host
292,Shintoku,16,Pathogen
293,porcine-like WD534tc,16,Pathogen
294,Yamagata,16,Pathogen
295,VP6,16,Gene
296,VP7,16,Gene
297,cattle,16,Host
298,diarrhea,16,Symptom
299,reduced milk production,16,Symptom
300,nucleotide sequences,16,Measurement
301,VP6 gene,16,Gene
302,VP7 gene,16,Gene
303,sequence identities,16,Measurement
304,98.10%,16,Proportion
305,93.50%,16,Proportion
306,phylogenetic trees,16,Concept
307,GCRs,16,Pathogen
308,different host species,16,Host
309,Francisella tularensis,17,Pathogen
310,cottontop tamarin,17,Common name
311,Sanguinus oedipus,17,Host
312,tularemia,17,Disease
313,Escherichia coli,17,Pathogen
314,Salmonella,17,Pathogen
315,Yersinia,17,Pathogen
316,Toxoplasma gondii,17,Pathogen
317,lymphocytic choriomeningitis,17,Disease
318,F. tularensis-specific PCR,17,Diagnostic test
319,aerosol,17,Transmission route
320,biting arthropod vectors,17,Transmission route
321,rodent reservoir,17,Transmission route
322,acute febrile illness,17,Symptom
323,captive nonhuman primates,17,Host
324,2,17,Number of individuals infected
325,5 d,17,Duration
326,4 d,17,Duration
327,24 h,17,Duration
328,Simian T-cell leukemia virus,18,Pathogen
329,STLV,18,Pathogen
330,HTLV,18,Pathogen
331,Primate T-cell leukemia viruses,18,Disease
332,Agile mangabeys,18,Host
333,Cercocebus agilis,18,Host
334,Wild primate populations,18,Host
335,Cameroon,18,Location
336,Human T-cell leukemia virus,18,Pathogen
337,HTLV-1,18,Pathogen
338,HTLV-2,18,Pathogen
339,STLV-1,18,Pathogen
340,STLV-3,18,Pathogen
341,Mandrills,18,Host
342,African green monkeys,18,Host
343,Crested mona and greater spot-nosed monkeys,18,Host
344,Mustached monkeys,18,Host
345,Talapoins,18,Host
346,Gorillas,18,Host
347,Red-capped mangabey,18,Host
348,Eritrean baboon,18,Host
349,Baboon in Senegal,18,Host
350,Bush meat,18,Animal source
351,Pets,18,Animal source
352,Rain forests,18,Location
353,Western Central Africa,18,Location
354,1999,18,Year
355,2002,18,Year
356,524,18,Number of individuals
357,18,18,Number of species
358,59,18,Number of individuals with antibodies
359,11.20%,18,Proportion of individuals with antibodies
360,37,18,Number of individuals with HTLV-1 infection
361,9,18,Number of individuals with HTLV-2 infection
362,10,18,Number of individuals with dual HTLV-1 and HTLV-2 infection
363,3,18,Number of individuals with indeterminate results
364,1.50%,18,Proportion of pets with infection
365,17.00%,18,Proportion of bush meat with infection
366,1,18,Number of subtype
367,89%,18,Proportion of agile mangabeys with infection
368,Cruoricaptor ignavus,19,Pathogen
369,Flavobacteriaceae,19,Family
370,IMMIB L-12475(T),19,Strain
371,Man,19,Host
372,Blood culture,19,Sample
373,Bacteraemia,19,Disease
374,Gram-reaction-negative,19,Property
375,Flexirubin pigment,19,Pigment
376,16S rRNA gene sequence,19,Sequence
377,Phylogenetic analysis,19,Process
378,Phylogenetic line,19,Concept
379,Menaquinone MK-6,19,Respiratory quinone
380,Polyamine pattern,19,Pattern
381,Sym-homospermidine,19,Polyamine
382,Phospholipids,19,Component
383,Phosphatidylethanolamine,19,Phospholipid
384,Unknown phospholipid,19,Phospholipid
385,Genomic DNA mol% G+C content,19,Property
386,45.60%,19,Value
387,Novel genus,19,Concept
388,Novel species,19,Concept
389,Type strain,19,Strain
390,DSM 25479(T),19,Strain
391,CCUG 62025(T),19,Strain
392,Brevundimonas vancanneytii,20,Pathogen
393,Brevundimonas diminuta,20,Pathogen
394,Brevundimonas terrae,20,Pathogen
395,patient,20,Host
396,blood,20,Tissue
397,endocarditis,20,Disease
398,LMG 2337(T),20,Isolate
399,CCUG 1797(T),20,Isolate
400,ATCC 14736(T),20,Isolate
401,16S rRNA gene,20,Molecular sequence
402,G+C content,20,Measurement
403,phosphatidyl diacylglycerol,20,Molecular compound
404,sulfoquinovosyl diacylglycerol,20,Molecular compound
405,phosphatidyl glucopyranosyl diacylglycerol,20,Molecular compound
406,summed feature 7,20,Molecular compound
407,C(18 : 1)ω 7c,20,Molecular compound
408,C(18 : 1)ω 9t,20,Molecular compound
409,C(18 : 1)ω 12t,20,Molecular compound
410,C(16 : 0),20,Molecular compound
411,DNA-DNA hybridization,20,Molecular test
412,physiological and biochemical tests,20,Molecular test
413,Wohlfahrtiimonas chitiniclastica,21,Pathogen
414,cow,21,Host
415,hoof fetlow,21,Disease
416,China,21,Location
417,Shandong,21,Location
418,16S rRNA gene sequencing,21,Method
419,matrix-assisted laser desorption/ionization time-of-flight mass spectrometry,21,Method
420,Antimicrobial susceptibility testing,21,Method
421,mouse infection experiments,21,Method
422,W. chitiniclastica,21,Strain
423,DZ2015,21,Strain name
424,Simian T-lymphotropic virus,22,Pathogen
425,nonhuman primates,22,Host
426,Cameroon,22,Location
427,STLV,22,Disease
428,hunters,22,Host
429,dried blood spots,22,Sample
430,DBS,22,Sample
431,PCR,22,Method
432,tax and group-specific long terminal repeat primers,22,Tool
433,Phylogenetic analyses,22,Method
434,STLV-1,22,Pathogen
435,STLV-3,22,Pathogen
436,Cercopithecus mona,22,Host
437,C. nictitans,22,Host
438,Peripheral blood mononuclear cell DNA,22,Sample
439,HTLV-seroreactive,22,Property
440,PCR-negative,22,Property
441,human infections,22,Disease
442,Pathogen spillover,22,Event
443,Retrovirus,22,Pathogen
444,Human populations,22,Host
445,Large-scale monitoring,22,Process
446,Porcine retrovirus,23,Pathogen
447,porcine cells,23,Host
448,reverse transcriptase,23,Enzyme
449,RT assay,23,Assay
450,template-primer poly(rA).oligo(dT),23,Reagent
451,Mn++,23,Ion
452,K+,23,Ion
453,Na+,23,Ion
454,pH,23,Property
455,non-purified virus samples,23,Sample
456,porcine cell lines,23,Host
457,virus-producing cells,23,Host
458,pigs,23,Host
459,Francisella noatunensis,24,Pathogen
460,French grunt,24,Common name
461,Haemulon flavolineatum,24,Host
462,Caesar grunt,24,Common name
463,Haemulon carbonarium,24,Host
464,Fish,24,Host
465,Florida Keys,24,Location
466,Public aquaria,24,Location
467,Recirculating system,24,Environment
468,Mortalities,24,Symptom
469,Spleen,24,Tissue
470,Kidney,24,Tissue
471,Modified Thayer Martin agar media,24,Medium
472,iglC,24,Gene
473,F. noatunensis subspecies orientalis,24,Subspecies
474,avian sarcoma virus CT10,25,Pathogen
475,p47gag-crk,25,Protein
476,phospholipase C,25,Protein
477,tyrosine kinases,25,Protein
478,bovine brain,25,Location
479,non-receptor class,25,Class of proteins
480,tyrosine,25,Amino acid
481,amino-terminal,25,Region of protein
482,non-catalytic,25,Region of protein
483,GTP-binding proteins,25,Protein
484,growth factors,25,Protein
485,nuclear proteins,25,Protein
486,protein kinases,25,Protein
487,human T-cell leukemia virus,26,Pathogen
488,African primates,26,Host
489,Cercopithecus,26,Host
490,Papio,26,Host
491,Theropithecus,26,Host
492,grivet monkey,26,Common name
493,Anubis baboon,26,Common name
494,Hamadryas baboon,26,Common name
495,gelada,26,Common name
496,HTLV-I,26,Virus
497,Ethiopia,26,Location
498,indirect immunofluorescence test,26,Diagnostic test
499,HTLV-I specific antigens,26,Antigens
500,HTLV-I,26,Retrovirus
501,catarrhines,26,Group of animals
502,red-fronted lemur,27,Common name
503,Eulemur fulvus rufus,27,Host
504,Kirindy Forest,27,Location
505,western Madagascar,27,Location
506,Gastro-intestinal parasites,27,Pathogen
507,Lemuricola vauceli,27,Pathogen
508,Trichuris sp.,27,Pathogen
509,Callistoura,27,Pathogen
510,Trichostrongylid,27,Pathogen
511,Strongyloid,27,Pathogen
512,Anoplocephalid cestode,27,Pathogen
513,Dicrocoeliid trematode,27,Pathogen
514,Entamoeba sp.,27,Pathogen
515,Balantidium coli,27,Pathogen
516,Parasite infections,27,Disease
517,Primate species,27,Host
518,Animal populations,27,Host
519,Fecal samples,27,Sample
520,Parasite analyses,27,Process
521,Field seasons,27,Event
522,2006,27,Year
523,2007,27,Year
524,8 mo,27,Duration
525,2 consecutive,27,Duration
526,Social groups,27,Host
527,Minor microclimatic or habitat parameters,27,Factor
528,Lemur health,27,Property
529,Parasite burden,27,Property
530,parapoxvirus,28,Pathogen
531,Japanese serow,28,Common name
532,Capricornis crispus,28,Host
533,S-1,28,Pathogen
534,Gifu Prefecture,28,Location
535,Japan,28,Location
536,Bovine fetal testicle cell cultures,28,Tissue
537,Electron microscope,28,Measurement tool
538,Physico-chemical characteristics,28,Property
539,Enzyme-linked immunosorbent assay,28,Measurement tool
540,Antibody,28,Property
541,Winter,28,Season
542,1981-82,28,Time period
543,1982-83,28,Time period
544,1983-84,28,Time period
545,1984-85,28,Time period
546,Dec-84,28,Time period
547,Mar-85,28,Time period
548,153,28,Number of individuals
549,189,28,Number of individuals
550,237,28,Number of individuals
551,75,28,Number of individuals
552,32%,28,Proportion of individuals
553,39%,28,Proportion of individuals
554,20%,28,Proportion of individuals
555,parapoxviruses,29,Pathogen
556,Japanese serows,29,Common name
557,Capricornis crispus,29,Host
558,orf virus,29,Pathogen
559,BPSV,29,Pathogen
560,monoclonal antibodies,29,Tool
561,viral DNA,29,Tissue
562,clinical lesions,29,Symptom
563,sheep,29,Host
564,goats,29,Host
565,Ishikawa-S,29,Pathogen
566,Japanese ORFVs,29,Pathogen
567,envelope genes,29,Genetic material
568,nucleotide sequences,29,Measurement
569,partial nucleotide sequences,29,Measurement
570,restriction endonuclease analysis,29,Process
571,amplified viral DNA,29,Tissue
572,ORFV-specific pattern,29,Pattern
573,BPSV-specific pattern,29,Pattern
574,high identities,29,Measurement
575,conserved,29,Property
576,Helminth parasites,30,Pathogen
577,Eurasian otter,30,Common name
578,Lutra lutra,30,Host
579,France,30,Location
580,Portugal,30,Location
581,Spain,30,Location
582,Phagicola sp.,30,Pathogen
583,Aonchotheca putorii,30,Pathogen
584,Eucoleus schvalovoj,30,Pathogen
585,Strongyloides lutrae,30,Pathogen
586,Anisakis,30,Pathogen
587,Dirofilaria immitis,30,Pathogen
588,Gigantorhynchus sp.,30,Pathogen
589,Trematoda,30,Class
590,Nematoda,30,Class
591,Acanthocephala,30,Class
592,Iberian Peninsula,30,Location
593,Ritchie,30,Method
594,formalin-ether concentration method,30,Method
595,coprological analysis,30,Method
596,necropsy,30,Method
597,culture of fresh faeces,30,Method
598,infection,30,Disease
599,Lutra lutra,30,Host
600,southwest Europe,30,Location
601,eastern Europe,30,Location
602,aquatic mustelids,30,Host
603,Europe,30,Location
604,Antibodies,31,Measurement
605,Pathogenic agents,31,Pathogen
606,Free-living wild species,31,Host
607,Tanzania,31,Location
608,Game areas,31,Location
609,Foot-and-mouth disease,31,Disease
610,Bovine herpes virus types 1 and 2,31,Pathogen
611,Lumpy skin disease,31,Disease
612,Bovine viral diarrhoea,31,Disease
613,Akabane,31,Pathogen
614,Bovine ephemeral fever,31,Disease
615,Bluetongue,31,Disease
616,Enzootic bovine leucosis,31,Disease
617,African horse sickness,31,Disease
618,African swine fever,31,Disease
619,Brucella abortus,31,Pathogen
620,Buffalo,31,Common name
621,Syncerus caffer,31,Host
622,Wildebeest,31,Common name
623,Connochaetes taurinus,31,Host
624,Topi,31,Common name
625,Damaliscus korrigum,31,Host
626,Zebra,31,Common name
627,Wart hog,31,Common name
628,Cryptosporidium,32,Pathogen
629,Cryptosporidiosis,32,Disease
630,Polonnaruwa,32,Location
631,Sri Lanka,32,Location
632,Non-human primates,32,Host
633,Wild primates,32,Host
634,Toque macaques,32,Host
635,Gray langurs,32,Host
636,Purple-faced langurs,32,Host
637,Entamoeba spp.,32,Pathogen
638,Iodamoeba,32,Pathogen
639,Chilomastix,32,Pathogen
640,Balantidium spp.,32,Pathogen
641,Enterobius,32,Pathogen
642,Strongyloides,32,Pathogen
643,Monkeys,32,Host
644,Human feces,32,Environmental factor
645,Livestock,32,Environmental factor
646,Water,32,Environmental factor
647,Areas,32,Environmental factor
648,Public health,32,Concept
649,Wildlife conservation management,32,Concept
650,Cyclospora cayetanensis,33,Pathogen
651,animal fecal isolates,33,Sample
652,Nepal,33,Location
653,FTA filter-base polymerase chain reaction method,33,Detection method
654,Cyclospora cayetanensis,33,Protozoan parasite
655,immunocompromised individuals,33,Host
656,immunocompetent individuals,33,Host
657,Cyclosporiasis,33,Disease
658,fresh produce,33,Food source
659,water sources,33,Water source
660,mature sporulated oocysts,33,Pathogen stage
661,humans,33,Host
662,non-human primates,33,Host
663,dogs,33,Host
664,chickens,33,Host
665,monkeys,33,Host
666,May,33,Month
667,September,33,Month
668,2002,33,Year
669,geographic regions of Nepal,33,Location
670,microscopy,33,Detection method
671,polymerase chain reaction (PCR),33,Detection method
672,restriction fragment length polymorphism (RFLP) analysis,33,Detection method
673,multiplex PCR assay,33,Detection method
674,Eimeria sp.,33,Pathogen
675,C. cayetanensis,33,Pathogen
676,tissue analysis,33,Method
677,natural reservoir host,33,Concept
678,Toxoplasma gondii,34,Pathogen
679,bobcat,34,Common name
680,Felis rufus,34,Host
681,Toxoplasmosis,34,Disease
682,head pressing,34,Symptom
683,stupor,34,Symptom
684,intermittent seizures,34,Symptom
685,vocalization,34,Symptom
686,protozoal meningoencephalitis,34,Disease
687,avidin-biotin immunohistochemical test,34,Diagnostic test
688,6-mo,34,Age
689,free-ranging,34,Environment
690,Hepatocystis,35,Pathogen
691,Plasmodiidae,35,Family
692,Apicomplexan,35,Phylum
693,Primates,35,Host
694,Kibale National Park,35,Location
695,Uganda,35,Country
696,Colobus guereza,35,Host
697,Cercopithecus mitis,35,Host
698,Lophocebus albigena,35,Host
699,Papio anubis,35,Host
700,Procolobus rufomitratus,35,Host
701,Cercopithecus ascanius,35,Host
702,Hepatocystis spp.,35,Pathogen
703,Cytochrome b,35,Gene
704,PCR,35,Technique
705,Microscopy,35,Technique
706,Sanger sequencing,35,Technique
707,Deep sequencing,35,Technique
708,Malaria,35,Disease
709,Multi-host community,35,Ecological concept
710,Global health,35,Field of study
711,Equid herpesvirus 9,36,Pathogen
712,Burchell's zebra,36,Common name
713,Equus burchelli,36,Host
714,Thomson's gazelle,36,Common name
715,Gazella thomsoni,36,Host
716,Encephalitis,36,Disease
717,Serengeti ecosystem,36,Location
718,Trigeminal ganglia,36,Tissue
719,EHV-1,36,Pathogen
720,Grevy's zebra,36,Host
721,T965,36,Strain
722,T616,36,Strain
723,EHV-9 gB,36,Antigen
724,EHV-1 ICP0,36,Antigen
725,Nested polymerase chain reaction,36,Process
726,PCR,36,Process
727,Sequencing,36,Process
728,Neutralizing antibodies,36,Measurement
729,Sera,36,Sample
730,43,36,Number of samples
731,21,36,Number of samples
732,Seven,36,Number of samples
733,17,36,Number of samples
734,One,36,Number of samples
735,bronchopulmonary nematode larvae,37,Pathogen
736,Spanish ibex,37,Common name
737,Capra pyrenaica hispanica,37,Host
738,Protostrongylid,37,Pathogen
739,Dictyocaulus spp.,37,Pathogen
740,Castilla-La Mancha,37,Location
741,Spain,37,Location
742,Sep-03,37,Date
743,160,37,Number of faecal samples
744,13,37,Number of populations
745,faecal samples,37,Sample type
746,pasture availability,37,Environmental factor
747,wild and domestic ungulates,37,Environmental factor
748,abundance indexes,37,Measurement
749,health risk,37,Disease
750,health surveillance scheme,37,Process
751,endemic wild ungulate,37,Host
752,bronchopulmonary outputs,37,Measurement
753,Spanish ibex abundance indexes,37,Measurement
754,lancet flukes,38,Pathogen
755,Japanese sika deer,38,Host
756,Cervus nippon centralis,38,Host
757,Iwate Prefecture,38,Location
758,Japan,38,Location
759,Dicrocoelium chinensis,38,Pathogen
760,liver,38,Tissue
761,body,38,Tissue
762,suckers,38,Tissue
763,testes,38,Tissue
764,ovary,38,Tissue
765,vitelline glands,38,Tissue
766,cirrus pouch,38,Tissue
767,eggs,38,Tissue
768,uterus,38,Tissue
769,anterior end,38,Location
770,posterior part,38,Location
771,maximal body-width,38,Property
772,testes,38,Property
773,morphometry,38,Process
774,measurement,38,Process
775,distance,38,Measurement
776,length,38,Measurement
777,width,38,Measurement
778,STLV-1,39,Pathogen
779,STLV-3,39,Pathogen
780,HTLV,39,Pathogen
781,PTLVs,39,Pathogen
782,Humans,39,Host
783,Simian species,39,Host
784,Lophocebus albigena,39,Host
785,Cercopithecus cephus,39,Host
786,Cameroon,39,Location
787,Nonhuman primates,39,Host
788,Wild-caught,39,Source
789,Whole blood samples,39,Sample
790,Primate species,39,Host
791,Southern Cameroon,39,Location
792,HTLV-1,39,Pathogen
793,HTLV-2,39,Pathogen
794,STLV-1/-2,39,Pathogen
795,INNOLIA profiles,39,Measurement
796,Tax-rex PCRs,39,Method
797,Phylogenetic analysis,39,Method
798,LTR sequences,39,Measurement
799,pX-LTR sequences,39,Measurement
800,STLV-5,39,Pathogen
801,MarB43,39,Strain
802,Tax/rex phylogeny,39,Measurement
803,Helminth fauna,40,Pathogen
804,Iberian lynx,40,Common name
805,Lynx pardinus,40,Host
806,Lynx pardinus,40,Scientific name
807,Brachylaima sp.,40,Pathogen
808,Trematoda,40,Class
809,Taenia pisiformis,40,Pathogen
810,T. polyacantha,40,Pathogen
811,T. taeniaeformis,40,Pathogen
812,Mesocestoides litteratus,40,Pathogen
813,Cestoda,40,Class
814,Eucoleus aerophilus,40,Pathogen
815,Ancylostoma tubaeforme,40,Pathogen
816,Toxocara cati,40,Pathogen
817,Toxascaris leonina,40,Pathogen
818,Vegisospirura potekhina potekhina,40,Pathogen
819,Mastophorus muris,40,Pathogen
820,Physaloptera praeputialis,40,Pathogen
821,Nematoda,40,Class
822,Iberian Peninsula,40,Location
823,L. canadensis,40,Host
824,L. rufus,40,Host
825,L. lynx,40,Host
826,Eurasia,40,Location
827,America,40,Location
828,Brucella spp.,41,Pathogen
829,blue wildebeest,41,Common name
830,Connochaetes taurinus Burchell,41,Host
831,African buffalo,41,Common name
832,Syncerus caffer Sparrman,41,Host
833,Masai Mara,41,Location
834,Kenya,41,Location
835,Antibodies,41,Measurement
836,Hygromata,41,Symptom
837,Brucellosis,41,Disease
838,Cattle,41,Host
839,Masai people,41,Human group
840,Isospora lutrae,42,Pathogen
841,European otter,42,Common name
842,Lutra lutra,42,Host
843,Apicomplexa,42,Phylum
844,Eimeriidae,42,Family
845,Carnivora,42,Order
846,Mustelidae,42,Family
847,Extremadura,42,Location
848,Spain,42,Location
849,Oöcysts,42,Structure
850,Sporocysts,42,Structure
851,Sporozoites,42,Structure
852,Stieda bodies,42,Structure
853,Substieda bodies,42,Structure
854,Granules,42,Structure
855,Microm,42,Unit
856,Isospora lutrae n. sp.,42,Species
857,Parapoxviruses,43,Pathogen
858,seals,43,Host
859,sea lions,43,Host
860,Phocidae,43,Host
861,Otariidae,43,Host
862,pinnipeds,43,Host
863,Atlantic pinnipeds,43,Host
864,Pacific pinnipeds,43,Host
865,Parapoxvirus,43,Genus
