source_text,target_text,relation_type,doc_id
Hawaiian monk seal,Chlamydophila abortus,infects,59836
Hawaiian monk seal,Chlamydophila abortus,hosts,59836
Hawaiian monk seal,Toxoplasma gondii,infects,59836
Hawaiian monk seal,Toxoplasma gondii,hosts,59836
polymerase chain reaction (PCR),Ehrlichia sp.-like organism,detects,59858
specific forward primer (DGA),Ehrlichia sp.-like organism,targets,59858
Ehrlichia spp. reverse primer (GA1UR),Ehrlichia sp.-like organism,targets,59858
nested PCR,Ehrlichia sp.-like organism,detects,59858
nested PCR,E. chaffeensis,detects,59858
white blood cells,Ehrlichia sp.-like organism,source of,59858
white blood cells,E. chaffeensis,source of,59858
62 deer,white-tailed deer,sampled from,59858
62 deer,Odocoileus virginianus,sampled from,59858
62 deer,10 populations,sampled from,59858
62 deer,four U.S. states,sampled from,59858
65%,Ehrlichia sp.-like organism,prevalence of,59858
5%,E. chaffeensis,prevalence of,59858
E. chaffeensis-reactive antibodies,indirect fluorescence assays,detected by,59858
E. chaffeensis-reactive antibodies,Ehrlichia sp.-like organism,associated with,59858
Amblyomma americanum infestation,Ehrlichia sp.-like organism,associated with,59858
Bacillus anthracis,Anthrax,causes,56169
Anthrax,Hippopotamus amphibius,infects,56169
Hippopotamus amphibius,Bacillus anthracis,hosts,56169
Anthrax,Syncerus caffer,infects,56169
Syncerus caffer,Bacillus anthracis,hosts,56169
Anthrax,Loxodonta africana,infects,56169
Loxodonta africana,Bacillus anthracis,hosts,56169
Anthrax,Luangwa River valley,outbreak in,56169
Anthrax,June 1987,outbreak in,56169
Anthrax,November 1987,outbreak in,56169
Anthrax,August 1988,outbreak in,56169
Anthrax,September 1988,outbreak in,56169
Field study,August 1989,conducted in,56169
Field study,Environmental contamination,assessed,56169
Field study,Risks to people,assessed,56169
Field study,Methods of control,assessed,56169
Field study,enzootic status,confirmed,56169
Borrelia burgdorferi,Lepus californicus californicus,infects,59837
Lepus californicus californicus,Borrelia burgdorferi,hosts,59837
Spirochetes,Lepus californicus californicus,infects,59837
Lepus californicus californicus,Spirochetes,hosts,59837
Spirochetes,Ixodes neotomae,infects,59837
Ixodes neotomae,Spirochetes,hosts,59837
Spirochetes,Haemaphysalis leporispalustris,infects,59837
Haemaphysalis leporispalustris,Spirochetes,hosts,59837
Spirochetes,Odocoileus hemionus columbianus,infects,59837
Odocoileus hemionus columbianus,Spirochetes,hosts,59837
monoclonal antibody H9724,Spirochetes,detects,59837
monoclonal antibody H5332,Spirochetes,does not detect,59837
58 of 73 (79%),Borrelia burgdorferi,measurement,59837
one of 26 (4%),Spirochetes,measurement,59837
two of 10 (20%),Spirochetes,measurement,59837
two of 174 (1%),Spirochetes,measurement,59837
about 67%,Spirochetes,measurement,59837
culling,British cattle,affects,59823
culling,Meles meles,affects,59823
TB,incident case,influences,59823
group instability,incident case,affects,59823
group size reduction,incident case,affects,59823
movement,incident case,correlates with,59823
high proportion of females,incident case,affects,59823
males,incident case,are more likely to be,59823
culture,bacilli,detects,59823
stable social structure,incident case,mitigates,59823
Clostridium perfringens,Ursus maritimus,infects,57733
Ursus maritimus,Clostridium perfringens,hosts,57733
fecal samples,Ursus maritimus,taken from,57733
fecal samples,bacteriologic analysis,analyzed by,57733
2001,occurrence,year of,57733
Svalbard Archipelago,Norway,located in,57733
Clostridium perfringens,40 of 92 samples (44%),has occurrence and prevalence,57733
30 strains,type A,classified as,57733
1 strain,beta2-toxin,positive for,57733
Clostridium perfringens,gastrointestinal tract,normal inhabitant of,57733
Amblyomma americanum,Odocoileus virginianus Zimmermann,infects,59859
Odocoileus virginianus Zimmermann,Ehrlichia chaffeensis,hosts,59859
Amblyomma americanum,southeastern United States,found in,59859
Ehrlichia chaffeensis,Odocoileus virginianus Zimmermann,found in,59859
Ehrlichia chaffeensis,human ehrlichiosis,causes,59859
125 of 300 (41.7%),Ehrlichia chaffeensis,measurement,59859
30 of 30 (100%),Ehrlichia chaffeensis,measurement,59859
121/150 (80.7%),Ehrlichia chaffeensis,measurement,59859
4/150 (2.7%),Ehrlichia chaffeensis,measurement,59859
2 of 30 (6.7%),Ehrlichia chaffeensis,measurement,59859
Amblyomma americanum,Ehrlichia chaffeensis,site-specific geographic association,59859
Amblyomma americanum,Odocoileus virginianus Zimmermann,site-specific geographic association,59859
Ehrlichia chaffeensis,Odocoileus virginianus Zimmermann,site-specific geographic association,59859
Staphylococcus aureus,great ape populations,infects,56156
great ape populations,Staphylococcus aureus,hosts,56156
great ape populations,Central Africa,lives in,56156
Western lowland gorilla,Gorilla gorilla gorilla,is,56156
Chimpanzee,Pan troglodytes,is,56156
spa-type t148,staphylococcal sepsis,causes,56156
spa-type t148,necrotizing wound,causes,56156
necrotizing wound,mortality,causes,56156
International Centre for Medical Research of Franceville,Gabon,located in,56156
Staphylococcus aureus,pulsed field gel electrophoresis,detected by,56156
Leptospira licerasiae serovar Varillal,human,infects,56805
human,Leptospira licerasiae serovar Varillal,hosts,56805
Leptospira licerasiae serovar Varillal,Rattus norvegicus,infects,56805
Rattus norvegicus,Leptospira licerasiae serovar Varillal,hosts,56805
Leptospira licerasiae serovar Varillal,Rattus rattus,infects,56805
Rattus rattus,Leptospira licerasiae serovar Varillal,hosts,56805
Leptospira licerasiae serovar Varillal,Peruvian Amazon,lives in,56805
Leptospira licerasiae serovar Varillal,Iquitos region,lives in,56805
Leptospira licerasiae serovar Varillal,leptospirosis,causes,56805
field trapping,Leptospira licerasiae serovar Varillal,detected,56805
field trapping,Rattus norvegicus,detected,56805
field trapping,Rattus rattus,detected,56805
serological typing,Leptospira licerasiae serovar Varillal,detected,56805
16S ribosomal RNA gene sequencing,Leptospira licerasiae serovar Varillal,detected,56805
Mycoplasma alligatoris sp. nov.,Alligator mississippiensis,infects,57753
Alligator mississippiensis,Mycoplasma alligatoris sp. nov.,hosts,57753
American alligator,Alligator mississippiensis,common name of,57753
Alligator mississippiensis,American alligator,latin name of,57753
Mycoplasma alligatoris sp. nov.,pathogen,is,57753
Mycoplasma alligatoris sp. nov.,lethal,is,57753
Mycoplasma alligatoris sp. nov.,biochemical,detected by,57753
Mycoplasma alligatoris sp. nov.,serological,detected by,57753
Mycoplasma alligatoris sp. nov.,molecular genetic,detected by,57753
Mycoplasma alligatoris sp. nov.,characterizations,has,57753
Mycoplasma alligatoris sp. nov.,A21JP2T,has,57753
Mycoplasma alligatoris sp. nov.,ATCC 700619T,has,57753
Ehrlichia spp.,white-tailed deer,infects,59860
white-tailed deer,Ehrlichia spp.,hosts,59860
indirect fluorescent antibody test,>= 1:128,detected,59860
white-tailed deer,>= 1:128,had,59860
544,white-tailed deer,count of,59860
1269,white-tailed deer,count of,59860
43%,544,proportion of,59860
84 counties,USA,located in,59860
Ehrlichia spp.,southerly latitude,related to,59860
Ehrlichia spp.,low elevation,related to,59860
Ehrlichia spp.,mild climatic conditions,related to,59860
Brucella sp.,marine mammals,infects,59886
marine mammals,Brucella sp.,hosts,59886
survey,southern New England,conducted in,59886
survey,1985 to 2000,took place during,59886
serum samples,brucellosis card test,tested using,59886
serum samples,buffered acidified plate antigen test,tested using,59886
serum samples,rivanol test,tested using,59886
harbor seals,3 of 21 (14%),were,59886
harp seals,4 of 53 (8%),were,59886
Brucella sp.,harbor seals,was isolated from,59886
Brucella sp.,harp seals,was isolated from,59886
5 animals,2 seropositive,included,59886
5 animals,3 seronegative,included,59886
Brucella sp.,lung,was most frequently cultured from,59886
Brucella sp.,axillary lymph nodes,was most frequently cultured from,59886
Brucella sp.,inguinal lymph nodes,was most frequently cultured from,59886
Brucella sp.,prescapular lymph nodes,was most frequently cultured from,59886
Mycobacterium avium subsp. paratuberculosis,brown bear,infects,57730
brown bear,Mycobacterium avium subsp. paratuberculosis,hosts,57730
National Park Low Tatras,central European Carpathians,located in,57730
central European Carpathians,Slovakia,located in,57730
Ziehl-Neelsen staining,acid-fast rods,detected,57730
acid-fast rods,kidney,found in,57730
polymerase chain reaction,Mycobacterium avium subsp. paratuberculosis,identified,57730
Mycobacterium avium subsp. paratuberculosis,IS900,has,57730
restriction fragment length polymorphism (RFLP) analysis,RFLP type B-C1,classified,57730
RFLP type B-C1,cattle,found in,57730
Mycobacterium avium subsp. paratuberculosis,intestinal mucosa,found in,57730
Mycobacterium avium subsp. paratuberculosis,paratuberculosis,causes,57730
brown bear,potential vectors,can act as,57730
brown bear,reservoirs,can act as,57730
Salmonella enterica,marine animals,infects,59832
Salmonella spp.,marine animals,infects,59832
Channel Islands,California,located in,59832
California,USA,located in,59832
fecal samples,California sea lion,collected from,59832
fecal samples,northern elephant seal,collected from,59832
fecal samples,western gulls,collected from,59832
21%,California sea lion,prevalence in,59832
87%,northern elephant seal,prevalence in,59832
9%,western gulls,prevalence in,59832
Salmonella spp.,California sea lion,isolated from,59832
Salmonella spp.,northern elephant seal,isolated from,59832
Salmonella spp.,western gulls,isolated from,59832
antimicrobial resistant isolate,western gulls,found in,59832
Enteritidis,marine animals,serotype found in,59832
Montevideo,marine animals,serotype found in,59832
Newport,marine animals,serotype found in,59832
Reading,marine animals,serotype found in,59832
Saint Paul,marine animals,serotype found in,59832
Salmonella spp.,zoonotic potential,has,59832
Papio anubis,Ethiopia,lives in,60194
Cercopithecus aethiops,Ethiopia,lives in,60194
Trichuris sp.,Papio anubis,infects,60194
Papio anubis,Trichuris sp.,hosts,60194
Trichuris sp.,Cercopithecus aethiops,infects,60194
Cercopithecus aethiops,Trichuris sp.,hosts,60194
Strongyloides sp.,Papio anubis,infects,60194
Papio anubis,Strongyloides sp.,hosts,60194
Trichostrongylus sp.,Papio anubis,infects,60194
Papio anubis,Trichostrongylus sp.,hosts,60194
Oesophagostomum sp.,Papio anubis,infects,60194
Papio anubis,Oesophagostomum sp.,hosts,60194
Schistosoma mansoni,Papio anubis,infects,60194
Papio anubis,Schistosoma mansoni,hosts,60194
Entamoeba coli,Papio anubis,infects,60194
Papio anubis,Entamoeba coli,hosts,60194
Entamoeba histolytica/dispar,Papio anubis,infects,60194
Papio anubis,Entamoeba histolytica/dispar,hosts,60194
Blastocystis hominis,Papio anubis,infects,60194
Papio anubis,Blastocystis hominis,hosts,60194
Cyclospora sp.,Papio anubis,infects,60194
Papio anubis,Cyclospora sp.,hosts,60194
Cryptosporidium sp.,Papio anubis,infects,60194
Papio anubis,Cryptosporidium sp.,hosts,60194
Opisthorchis viverrini,humans,infects,60248
Strongyloides stercoralis,humans,infects,60248
long-tailed macaques,Strongyloides fuelleborni,hosts,60248
long-tailed macaques,Haplorchis sp.,hosts,60248
long-tailed macaques,forest parks,lives in,60248
long-tailed macaques,north-eastern Thailand,lives in,60248
anthropogenically modified environments,foraging behaviour,affects,60248
human-provided food,foraging behaviour,affects,60248
foraging behaviour,Strongyloides fuelleborni,correlates with,60248
human-provided food,intestinal fluke,correlates with,60248
anthropogenically modified environments,prevalence,affects,60248
anthropogenically modified environments,intensity,affects,60248
human-provided food,prevalence,affects,60248
human-provided food,intensity,affects,60248
Controrchis biliophilus,Alouatta pigra,infects,60137
Alouatta pigra,Controrchis biliophilus,hosts,60137
Trypanoxyuris minutus,Alouatta pigra,infects,60137
Alouatta pigra,Trypanoxyuris minutus,hosts,60137
Giardia sp.,Alouatta pigra,infects,60137
Alouatta pigra,Giardia sp.,hosts,60137
Entamoeba sp.,Alouatta pigra,infects,60137
Alouatta pigra,Entamoeba sp.,hosts,60137
fecal samples,quantitative centrifugation concentration techniques,processed using,60137
quantitative centrifugation concentration techniques,fecal samples,used on,60137
Controrchis biliophilus,80%,detected in,60137
Controrchis biliophilus,81%,detected in,60137
Trypanoxyuris minutus,8%,detected in,60137
Trypanoxyuris minutus,27%,detected in,60137
Giardia sp.,27%,detected in,60137
Giardia duodenalis,people,transmitted from,60137
Controrchis sp.,Alouatta palliata,infects,60134
Controrchis sp.,Ateles geoffroyi,infects,60134
Trypanoxyuris sp.,Alouatta palliata,infects,60134
Trypanoxyuris sp.,Ateles geoffroyi,infects,60134
Strongyloides sp.,Alouatta palliata,infects,60134
Strongyloides sp.,Ateles geoffroyi,infects,60134
Alouatta palliata,Controrchis sp.,hosts,60134
Alouatta palliata,Trypanoxyuris sp.,hosts,60134
Alouatta palliata,Strongyloides sp.,hosts,60134
Ateles geoffroyi,Controrchis sp.,hosts,60134
Ateles geoffroyi,Trypanoxyuris sp.,hosts,60134
Ateles geoffroyi,Strongyloides sp.,hosts,60134
Alouatta palliata,tropical dry forest,lives in,60134
Ateles geoffroyi,tropical dry forest,lives in,60134
tropical dry forest,Costa Rica,located in,60134
host traits,prevalence,affects,60134
environmental factors,prevalence,affects,60134
reproductive status,prevalence,affects,60134
social status,prevalence,affects,60134
age,prevalence,affects,60134
sex,prevalence,affects,60134
host population density,prevalence,affects,60134
humidity,prevalence,affects,60134
infectious disease,endangered primate,impacts,60134
endangered primate,protected area,inhabits,60134
conservation strategy,protected area,influences,60134
gastrointestinal parasites,chacma baboons,infects,60321
chacma baboons,gastrointestinal parasites,hosts,60321
age,parasite richness,positive correlation,60321
sex,parasite richness,positive correlation,60321
body condition,parasite richness,positive correlation,60321
social rank,parasite richness,positive correlation,60321
day range,parasite richness,positive correlation,60321
temperature,parasite richness,positive correlation,60321
rainfall,parasite richness,positive correlation,60321
home range productivity,parasite richness,positive correlation,60321
chacma baboons,desert population,lives in,60321
Phocascaris cystophorae,Cystophora cristata,infects,59994
Cystophora cristata,Phocascaris cystophorae,hosts,59994
Phocascaris cystophorae,Scanning electron microscopy,detected by,59994
excretory pore,Phocascaris cystophorae,part of,59994
interlabia knobs,Phocascaris cystophorae,part of,59994
lips,Phocascaris cystophorae,part of,59994
adjacent structures,Phocascaris cystophorae,part of,59994
caudal papillae,Phocascaris cystophorae,part of,59994
papilla-like structures,Phocascaris cystophorae,part of,59994
Phocascaris cystophorae,Contracaecum osculatum,compared to,59994
Contracaecum osculatum,phocid seals,parasitic in,59994
eastern spotted skunk,Arkansas,lives in,60365
eastern spotted skunk,western Arkansas,lives in,60365
eastern spotted skunk,west-central Arkansas,lives in,60365
eastern spotted skunk,nematodes,hosts,60365
eastern spotted skunk,protozoa,hosts,60365
nematodes,eastern spotted skunk,infects,60365
protozoa,eastern spotted skunk,infects,60365
parasites,feces,found in,60365
parasites,eastern spotted skunk,found in,60365
parasites,Spilogale putorius,found in,60365
parasites,feces,found in,60365
parasites,eastern spotted skunk,found in,60365
parasites,Spilogale putorius,found in,60365
parasites,feces,found in,60365
parasites,eastern spotted skunk,found in,60365
parasites,Spilogale putorius,found in,60365
parasites,feces,found in,60365
parasites,eastern spotted skunk,found in,60365
parasites,Spilogale putorius,found in,60365
parasites,feces,found in,60365
parasites,eastern spotted skunk,found in,60365
parasites,Spilogale putorius,found in,60365
parasites,feces,found in,60365
parasites,eastern spotted skunk,found in,60365
parasites,Spilogale putorius,found in,60365
parasites,feces,found in,60365
parasites,eastern spotted skunk,found in,60365
parasites,Spilogale putorius,found in,60365
parasites,feces,found in,60365
parasites,eastern spotted skunk,found in,60365
parasites,Spilogale putorius,found in,60365
parasites,feces,found in,60365
helminths,chamois,infects,60360
chamois,helminths,hosts,60360
sex,life history strategy,determines,60360
sex,male biased parasitism,influences,60360
non-invasive methods,field study,used in,60360
enzyme immunoassays (EIA),androgen metabolites,measures,60360
enzyme immunoassays (EIA),cortisol,measures,60360
enzyme immunoassays (EIA),oestrogen metabolites,measures,60360
sex-associated hormones,immunocompetence,influence,60360
male biased parasitism (MBP),sex-related hormone levels,linked to,60360
Gastrointestinal helminths,Florida panthers,infects,60352
Florida panthers,Gastrointestinal helminths,hosts,60352
Gastrointestinal helminths,treated with anthelmintics,found in,60352
Gastrointestinal helminths,untreated,found in,60352
nine species of helminths,Gastrointestinal helminths,are a type of,60352
one trematode,nine species of helminths,are a type of,60352
six nematodes,nine species of helminths,are a type of,60352
two cestodes,nine species of helminths,are a type of,60352
Alaria marcianae,nine species of helminths,are a type of,60352
Spirometra mansonoides,nine species of helminths,are a type of,60352
Ancylostoma pluridentatum,nine species of helminths,are a type of,60352
Ancylostoma caninum,nine species of helminths,are a type of,60352
Taenia omissa,nine species of helminths,are a type of,60352
Mesocestoides sp.,nine species of helminths,are a type of,60352
treated with anthelmintics,helminth faunas,affects,60352
untreated,helminth faunas,affects,60352
anthelmintic treatment,helminth faunas,affects,60352
< or =6 mo PT,helminth faunas,affects,60352
6 to 9 mo PT,helminth faunas,affects,60352
>9 mo PT,helminth faunas,affects,60352
parasite misidentification,Mesocestoides sp.,affects,60352
Filaroides osleri,Canis latrans,infects,60155
Canis latrans,Filaroides osleri,hosts,60155
Capillaria aerophila,Canis latrans,infects,60155
Canis latrans,Capillaria aerophila,hosts,60155
Canis latrans,Great Plains,lives in,60155
Canis latrans,Oklahoma,was found in,60155
Canis latrans,Colorado,was found in,60155
Canis latrans,Wyoming,was found in,60155
Canis latrans,Iowa,was found in,60155
Canis latrans,South Dakota,was found in,60155
Canis latrans,Nebraska,was found in,60155
Canis latrans,Texas,was found in,60155
Canis latrans,Kansas,was found in,60155
Helminth fauna,Lynx lynx,found in,60242
Eurasian lynx,Estonia,lives in,60242
37,carcasses,number of,60242
Eurasian lynx,1999-2001,collected during,60242
Diphyllobothrium latum,Lynx lynx,infects,60242
Taenia pisiformis,Lynx lynx,infects,60242
Taenia laticollis,Lynx lynx,infects,60242
Taenia hydatigena,Lynx lynx,infects,60242
Taenia taeniaeformis,Lynx lynx,infects,60242
Toxocara cati,Lynx lynx,infects,60242
Trichinella spp.,Lynx lynx,infects,60242
5%,Diphyllobothrium latum,prevalence of,60242
100%,Taenia pisiformis,prevalence of,60242
41%,Taenia laticollis,prevalence of,60242
3%,Taenia hydatigena,prevalence of,60242
3%,Taenia taeniaeformis,prevalence of,60242
68%,Toxocara cati,prevalence of,60242
22%,Trichinella spp.,prevalence of,60242
older male lynx,Taenia pisiformis,has greater number of,60242
older male lynx,Taenia laticollis,has greater number of,60242
Aleutian Disease Virus,European mink,infects,60035
European mink,Aleutian Disease Virus,hosts,60035
European mink,Navarra,lives in,60035
Navarra,Spain,located in,60035
blood samples,antibody counter immunoelectrophoresis,analyzed by,60035
plasma samples,protein electrophoresis,analyzed by,60035
blood samples,negative,tested as,60035
gamma globulin,plasma samples,detected in,60035
gamma globulin,20%,exceeds,60035
cadavers,vehicular impact injuries,showed,60035
European mink,canine distemper virus,infected with,60035
European mink,pulmonary adiaspiromycosis,infected with,60035
pulmonary adiaspiromycosis,fungus,caused by,60035
Elaeophora elaphi,Elaeophorosis,causes,60186
Elaeophora elaphi,Cervus elaphus,infects,60186
Cervus elaphus,Elaeophora elaphi,hosts,60186
Cervus elaphus,Toledo Province,lives in,60186
Cervus elaphus,Spain,lives in,60186
nine,Cervus elaphus,measurement,60186
two to 18,Elaeophora elaphi,measurement,60186
fall through early spring,Elaeophora elaphi,time period,60186
Elaeophora elaphi,Dama dama,not found in,60186
blood samples,microfilariae,negative for,60186
Parafilaroides normani,Australian fur seal,infects,60142
Parafilaroides normani,New Zealand fur seal,infects,60142
Parafilaroides normani,sub-Antarctic fur seal,infects,60142
