source_text,target_text,relation_type,doc_id
Delta Junction,Alaska,located in,58455
Alaska,USA,located in,58455
parainfluenza 3 virus,serum antibody prevalence,detected by,58455
serum antibody prevalence,Bison bison,measured in,58455
serum antibody prevalence,Delta bison,measured in,58455
serum antibody prevalence,1977,measured in,58455
serum antibody prevalence,1984,measured in,58455
serum antibody prevalence,0%,measured in,58455
serum antibody prevalence,100%,measured in,58455
domestic cattle,infection,source of,58455
Bison bison,clinical disease,does not suffer from,58455
Bison bison,decrease in productivity,does not suffer from,58455
Rocky Mountain cougars,feline immunodeficiency virus,hosts,59903
Rocky Mountain cougars,feline parvovirus,hosts,59903
Rocky Mountain cougars,feline coronavirus,hosts,59903
Rocky Mountain cougars,feline calicivirus,hosts,59903
Rocky Mountain cougars,canine distemper virus,hosts,59903
Rocky Mountain cougars,feline herpesvirus,hosts,59903
Rocky Mountain cougars,Yersinia pestis,hosts,59903
feline immunodeficiency virus,Rocky Mountain cougars,infects,59903
feline parvovirus,Rocky Mountain cougars,infects,59903
feline coronavirus,Rocky Mountain cougars,infects,59903
feline calicivirus,Rocky Mountain cougars,infects,59903
canine distemper virus,Rocky Mountain cougars,infects,59903
Yersinia pestis,Rocky Mountain cougars,infects,59903
Rocky Mountain cougars,feline herpesvirus,does not host,59903
feline herpesvirus,Rocky Mountain cougars,does not infect,59903
Rocky Mountain cougars,family membership,has relationship with,59903
Rocky Mountain cougars,age,has relationship with,59903
Rocky Mountain cougars,sex,has relationship with,59903
Rocky Mountain cougars,location,has relationship with,59903
Rocky Mountain cougars,risk of exposure,has relationship with,59903
Rocky Mountain cougars,transmission,has relationship with,59903
Rocky Mountain cougars,family groups,has relationship with,59903
Rocky Mountain cougars,host sex,has relationship with,59903
Rocky Mountain cougars,exposure probability,has relationship with,59903
Rocky Mountain cougars,pathogen presence,has relationship with,59903
Rocky Mountain cougars,pathogen prevalence,has relationship with,59903
Rocky Mountain cougars,risk factors,has relationship with,59903
Rocky Mountain cougars,study region,has relationship with,59903
feline immunodeficiency virus,family groups,has relationship with,59903
feline coronavirus,family groups,has relationship with,59903
feline immunodeficiency virus,host sex,has relationship with,59903
Yersinia pestis,host sex,has relationship with,59903
Monachus schauinslandi,phocine herpesvirus-1,hosts,59836
phocine herpesvirus-1,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Leptospira bratislava,hosts,59836
Leptospira bratislava,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Leptospira hardjo,hosts,59836
Leptospira hardjo,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Leptospira icterohaemorrhagiae,hosts,59836
Leptospira icterohaemorrhagiae,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Leptospira pomona,hosts,59836
Leptospira pomona,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Brucella spp.,hosts,59836
Brucella spp.,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Chlamydophila abortus,hosts,59836
Chlamydophila abortus,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Toxoplasma gondii,hosts,59836
Toxoplasma gondii,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Dirofilaria immitis,hosts,59836
Dirofilaria immitis,Monachus schauinslandi,infects,59836
Monachus schauinslandi,Brucella canis,does not host,59836
Brucella canis,Monachus schauinslandi,does not infect,59836
Monachus schauinslandi,morbilliviruses,does not host,59836
morbilliviruses,Monachus schauinslandi,does not infect,59836
Monachus schauinslandi,influenza A virus,does not host,59836
influenza A virus,Monachus schauinslandi,does not infect,59836
Monachus schauinslandi,canine adenovirus,does not host,59836
canine adenovirus,Monachus schauinslandi,does not infect,59836
Monachus schauinslandi,caliciviruses,does not host,59836
caliciviruses,Monachus schauinslandi,does not infect,59836
Monachus schauinslandi,selected viruses,does not host,59836
selected viruses,Monachus schauinslandi,does not infect,59836
Ehrlichia sp.,Ehrlichia sp.-like organism,resembles,59858
white-tailed deer,Ehrlichia sp.-like organism,hosts,59858
Odocoileus virginianus,white-tailed deer,common name of,59858
Ehrlichia chaffeensis,human granulocytic ehrlichiosis,causes,59858
HGE,human granulocytic ehrlichiosis,common name of,59858
16S rDNA,wild deer,detected in,59858
DGA,Ehrlichia sp.-like organism,amplifies,59858
GA1UR,Ehrlichia sp.-like organism,amplifies,59858
GE9f,HGE,amplifies,59858
GE9f,Ehrlichia sp.-like organism,amplifies,59858
65%,Ehrlichia sp.-like organism,prevalence of,59858
E. chaffeensis-reactive antibodies,indirect fluorescence assays,detected by,59858
E. chaffeensis-reactive antibodies,Ehrlichia sp.-like organism,associated with,59858
Amblyomma americanum,Ehrlichia sp.-like organism,associated with,59858
Ehrlichia sp.-like organism,serologic cross-reactions,causes,59858
Ehrlichia sp.-like organism,non-specific PCR products,causes,59858
Anthrax,hippos,infects,56169
hippos,Anthrax,hosts,56169
Anthrax,Cape buffalo,infects,56169
Cape buffalo,Anthrax,hosts,56169
Anthrax,elephant,infects,56169
elephant,Anthrax,hosts,56169
Bacillus anthracis,Anthrax,causes,56169
Anthrax,people,affects,56169
Luangwa Valley,Anthrax,location of,56169
Luangwa Valley,hippos,location of,56169
Luangwa Valley,Cape buffalo,location of,56169
Luangwa Valley,elephant,location of,56169
Luangwa Valley,Bacillus anthracis,location of,56169
Luangwa Valley,field study,location of,56169
Luangwa Valley,environmental contamination,location of,56169
Luangwa Valley,risks,location of,56169
Luangwa Valley,local laboratory staff,location of,56169
Luangwa Valley,monitoring,location of,56169
Luangwa Valley,disease,location of,56169
Luangwa Valley,enzootic status,location of,56169
Luangwa Valley,outbreaks,location of,56169
Luangwa Valley,1987,location of,56169
Luangwa Valley,1988,location of,56169
Luangwa Valley,1989,location of,56169
Luangwa Valley,June,location of,56169
Luangwa Valley,November,location of,56169
Luangwa Valley,August,location of,56169
Luangwa Valley,September,location of,56169
Luangwa Valley,100 km,location of,56169
Luangwa Valley,up-river,location of,56169
Luangwa Valley,area,location of,56169
Luangwa Valley,region,location of,56169
Luangwa Valley,results,location of,56169
Hippopotamus amphibius,hippos,latin name of,56169
Syncerus caffer,Cape buffalo,latin name of,56169
Loxodonta africana,elephant,latin name of,56169
Bacillus anthracis,environmental contamination,causes,56169
Bacillus anthracis,risks,causes,56169
Bacillus anthracis,monitoring,causes,56169
Bacillus anthracis,disease,causes,56169
Bacillus anthracis,enzootic status,causes,56169
Bacillus anthracis,outbreaks,causes,56169
Bacillus anthracis,1987,causes,56169
Bacillus anthracis,1988,causes,56169
Bacillus anthracis,1989,causes,56169
Bacillus anthracis,August,causes,56169
Bacillus anthracis,September,causes,56169
Bacillus anthracis,100 km,causes,56169
Bacillus anthracis,up-river,causes,56169
Bacillus anthracis,area,causes,56169
Bacillus anthracis,region,causes,56169
Bacillus anthracis,results,causes,56169
Borrelia burgdorferi,ticks,transmitted by,59837
Borrelia burgdorferi,Lyme borreliosis,causes,59837
Borrelia burgdorferi,black-tailed jackrabbits,found in,59837
Borrelia burgdorferi,rabbits,found in,59837
Borrelia burgdorferi,Columbian black-tailed deer,found in,59837
Borrelia burgdorferi,Borrelia-specific monoclonal antibody,detected by,59837
Borrelia burgdorferi,indirect immunofluorescence,detected by,59837
Borrelia burgdorferi,direct immunofluorescence,detected by,59837
Borrelia burgdorferi,serologic tests,detected by,59837
Borrelia burgdorferi,spirochetal serosurveys,detected by,59837
Borrelia burgdorferi,H9724,detected by,59837
Borrelia burgdorferi,H5332,detected by,59837
Borrelia burgdorferi,Dermacentor occidentalis,transmitted by,59837
Borrelia burgdorferi,D. parumapertus,transmitted by,59837
Borrelia burgdorferi,Ixodes neotomae,transmitted by,59837
Borrelia burgdorferi,I. pacificus,transmitted by,59837
Borrelia burgdorferi,Haemaphysalis leporispalustris,transmitted by,59837
Borrelia burgdorferi,Acari: Ixodidae,transmitted by,59837
Borrelia burgdorferi,Spirochetes,transmitted by,59837
Borrelia burgdorferi,spirochetes,transmitted by,59837
Borrelia burgdorferi,spirochetemias,transmitted by,59837
Borrelia burgdorferi,progeny,transmitted by,59837
Borrelia burgdorferi,sentinel,transmitted by,59837
Borrelia burgdorferi,surveillance,transmitted by,59837
Borrelia burgdorferi,strain,transmitted by,59837
Borrelia burgdorferi,mammals,transmitted by,59837
Meles meles,British cattle,infects,59823
Meles meles,bovine tuberculosis,hosts,59823
European badger,Meles meles,common name of,59823
Meles meles,south-west England,lives in,59823
bovine tuberculosis,disease spread,causes,59823
bovine tuberculosis,clinical samples,detected by,59823
bovine tuberculosis,demographic processes,affected by,59823
bovine tuberculosis,movement,affected by,59823
bovine tuberculosis,social organization,affected by,59823
bovine tuberculosis,disease dynamics,affected by,59823
bovine tuberculosis,group size reduction,affected by,59823
bovine tuberculosis,individual-level movement,affected by,59823
bovine tuberculosis,group-level movement,affected by,59823
bovine tuberculosis,females,affected by,59823
bovine tuberculosis,males,affected by,59823
bovine tuberculosis,social structure,affected by,59823
bovine tuberculosis,transmission dynamics,affected by,59823
bovine tuberculosis,stable social structure,affected by,59823
bovine tuberculosis,new incident cases,affected by,59823
bovine tuberculosis,badger culling,affected by,59823
Clostridium perfringens,polar bears,infects,57733
polar bears,Clostridium perfringens,hosts,57733
Clostridium perfringens,fecal samples,found in,57733
Clostridium perfringens,bacteriologic analysis,detected by,57733
Clostridium perfringens,type A,type a,57733
Clostridium perfringens,beta2-toxin,produces,57733
Clostridium perfringens,fatal diseases,causes,57733
Clostridium perfringens,gastrointestinal tract,normal inhabitant of,57733
polar bears,Svalbard,lives in,57733
Svalbard,Norway,part of,57733
Svalbard,Svalbard Archipelago,part of,57733
Amblyomma americanum,white-tailed deer,infects,59859
white-tailed deer,Ehrlichia chaffeensis,hosts,59859
Ehrlichia chaffeensis,human ehrlichiosis,causes,59859
Ehrlichia chaffeensis,fluorescent antibody analysis,detected by,59859
Amblyomma americanum,southeastern United States,lives in,59859
white-tailed deer,southeastern United States,found in,59859
Ehrlichia chaffeensis,serum samples,found in,59859
Amblyomma americanum,Ehrlichia chaffeensis,natural vector of,59859
Amblyomma americanum,white-tailed deer,infests,59859
white-tailed deer,Ehrlichia chaffeensis,does not host,59859
Staphylococcus aureus,Staphylococcus aureus,no_relationship,56156
Leptospira licerasiae,human,infects,56805
human,Leptospira licerasiae,hosts,56805
Rattus norvegicus,Leptospira licerasiae,hosts,56805
Rattus rattus,Leptospira licerasiae,hosts,56805
Leptospira licerasiae,Leptospirosis,causes,56805
Leptospira licerasiae,Peruvian Amazon,found in,56805
Leptospira licerasiae,serological typing,detected by,56805
Leptospira licerasiae,16S ribosomal RNA gene sequencing,detected by,56805
Leptospira licerasiae,pulsed-field gel electrophoresis,detected by,56805
Leptospira licerasiae,DNA-DNA hybridization analysis,detected by,56805
Leptospira licerasiae,microscopic agglutination test,detected by,56805
Leptospira licerasiae,Southern blot hybridization,detected by,56805
Leptospira licerasiae,Western immunoblot,detected by,56805
Leptospira licerasiae,Leptospira fainei,phylogenetically related to,56805
Leptospira licerasiae,Leptospira inadai,phylogenetically related to,56805
Leptospira licerasiae,Leptospira fainei,genetically distinct from,56805
Leptospira licerasiae,Leptospira inadai,genetically distinct from,56805
Leptospira licerasiae,LipL32,has protein,56805
Leptospira licerasiae,27 kDa,has protein size,56805
Leptospira interrogans,32 kDa,has protein size,56805
Leptospira kirschneri,32 kDa,has protein size,56805
Leptospira licerasiae,30%,has antibody titer,56805
Leptospira licerasiae,7%,has antibody titer,56805
Leptospira licerasiae,Leptospirosis,causes,56805
Leptospira licerasiae,acute febrile illness,causes,56805
Leptospira licerasiae,urban,found in,56805
Leptospira licerasiae,peri-urban,found in,56805
Leptospira licerasiae,rural,found in,56805
Leptospira licerasiae,Iquitos region,found in,56805
Mycoplasma alligatoris sp. nov.,American alligators,infects,57753
American alligators,Mycoplasma alligatoris sp. nov.,hosts,57753
Mycoplasma alligatoris sp. nov.,diseased,causes,57753
Mycoplasma alligatoris sp. nov.,A21JP2T,type strain,57753
A21JP2T,Mycoplasma alligatoris sp. nov.,type strain,57753
A21JP2T,ATCC 700619T,stored in,57753
Mycoplasma alligatoris sp. nov.,tissues,found in,57753
Mycoplasma alligatoris sp. nov.,biochemical,detected by,57753
Mycoplasma alligatoris sp. nov.,serological,detected by,57753
Mycoplasma alligatoris sp. nov.,molecular genetic,detected by,57753
Mycoplasma alligatoris sp. nov.,pathogen,type,57753
American alligators,Alligator mississippiensis,common name of,57753
Alligator mississippiensis,American alligators,latin name of,57753
Ehrlichia spp.,White-tailed deer,infects,59860
White-tailed deer,Ehrlichia spp.,hosts,59860
White-tailed deer,Odocoileus virginianus,common name of,59860
Odocoileus virginianus,White-tailed deer,latin name of,59860
Ehrlichia spp.,indirect fluorescent antibody test,detected by,59860
544,White-tailed deer,number of,59860
1269,White-tailed deer,total number of,59860
43%,White-tailed deer,proportion of,59860
544 (43%),antibody prevalence,measurement of,59860
White-tailed deer,southeastern United States,lives in,59860
Brucella sp.,marine mammals,infects,59886
marine mammals,Brucella sp.,hosts,59886
Brucella sp.,pinnipeds,infects,59886
pinnipeds,Brucella sp.,hosts,59886
Brucella sp.,cetaceans,infects,59886
cetaceans,Brucella sp.,hosts,59886
Brucella sp.,Phoca vitulina,infects,59886
Phoca vitulina,Brucella sp.,hosts,59886
Brucella sp.,Phoca groenlandica,infects,59886
Phoca groenlandica,Brucella sp.,hosts,59886
Brucella sp.,brucellosis card test,detected by,59886
Brucella sp.,buffered acidified plate antigen test,detected by,59886
Brucella sp.,rivanol test,detected by,59886
Brucella sp.,serum samples,found in,59886
Brucella sp.,lymphoid tissues,found in,59886
Brucella sp.,visceral tissues,found in,59886
Brucella sp.,lung,found in,59886
Brucella sp.,axillary lymph nodes,found in,59886
Brucella sp.,inguinal lymph nodes,found in,59886
Brucella sp.,prescapular lymph nodes,found in,59886
Brucella sp.,gross changes,does not cause,59886
Brucella sp.,histopathologic changes,does not cause,59886
coast of southern New England,marine mammals,location of,59886
coast of southern New England,Brucella sp.,location of,59886
Connecticut,marine mammals,location of,59886
Rhode Island,marine mammals,location of,59886
119,serum samples,number of,59886
21,harbor seals,number of,59886
53,harp seals,number of,59886
Mycobacterium avium subsp. paratuberculosis,brown bears,infects,57730
brown bears,Mycobacterium avium subsp. paratuberculosis,hosts,57730
brown bears,Ursus arctos,common name of,57730
Ursus arctos,brown bears,latin name of,57730
Mycobacterium avium subsp. paratuberculosis,paratuberculosis,causes,57730
paratuberculosis,ruminants,affects,57730
ruminants,cattle,common name of,57730
cattle,ruminants,common name of,57730
Mycobacterium avium subsp. paratuberculosis,Ziehl-Neelsen staining,detected by,57730
Mycobacterium avium subsp. paratuberculosis,polymerase chain reaction,detected by,57730
Mycobacterium avium subsp. paratuberculosis,IS900,detected by,57730
Mycobacterium avium subsp. paratuberculosis,RFLP type B-C1,detected by,57730
Mycobacterium avium subsp. paratuberculosis,kidney,found in,57730
Mycobacterium avium subsp. paratuberculosis,intestinal mucosa,found in,57730
Mycobacterium avium subsp. paratuberculosis,tissue samples,found in,57730
Mycobacterium avium subsp. paratuberculosis,smear,found in,57730
Mycobacterium avium subsp. paratuberculosis,culture,found in,57730
Mycobacterium avium subsp. paratuberculosis,National Park Low Tatras,found in,57730
Mycobacterium avium subsp. paratuberculosis,central European Carpathians,found in,57730
Mycobacterium avium subsp. paratuberculosis,Slovakia,found in,57730
Mycobacterium avium subsp. paratuberculosis,20,found in,57730
Mycobacterium avium subsp. paratuberculosis,two,found in,57730
Salmonella enterica,Zalophus californianus,infects,59832
Zalophus californianus,Salmonella enterica,hosts,59832
Salmonella enterica,Mirounga angustirostris,infects,59832
Mirounga angustirostris,Salmonella enterica,hosts,59832
Salmonella enterica,Larus occidentalis,infects,59832
Larus occidentalis,Salmonella enterica,hosts,59832
Zalophus californianus,Channel Islands,lives in,59832
Mirounga angustirostris,Channel Islands,lives in,59832
Larus occidentalis,Channel Islands,lives in,59832
Zalophus californianus,San Miguel Island,found in,59832
Zalophus californianus,San Nicolas Island,found in,59832
Mirounga angustirostris,Channel Islands,found in,59832
Larus occidentalis,Channel Islands,found in,59832
Zalophus californianus,Puget Sound,found in,59832
Salmonella enterica,pulsed-field gel electrophoresis,detected by,59832
Salmonella enterica,antimicrobial susceptibility testing,detected by,59832
Salmonella enterica,zoonotic potential,causes,59832
researchers,zoonotic potential,affected by,59832
veterinarians,zoonotic potential,affected by,59832
Salmonella enterica,fecal samples,found in,59832
Zalophus californianus,fecal samples,found in,59832
Mirounga angustirostris,fecal samples,found in,59832
Larus occidentalis,fecal samples,found in,59832
Zalophus californianus,21%,has prevalence of,59832
Mirounga angustirostris,87%,has prevalence of,59832
Larus occidentalis,9%,has prevalence of,59832
Zalophus californianus,19,has number of individuals,59832
Mirounga angustirostris,26,has number of individuals,59832
Larus occidentalis,8,has number of individuals,59832
Zalophus californianus,90,has number of individuals sampled,59832
Mirounga angustirostris,30,has number of individuals sampled,59832
Larus occidentalis,87,has number of individuals sampled,59832
Zalophus californianus,59,has number of individuals sampled in puget sound,59832
Zalophus californianus,Enteritidis,has serotype,59832
Zalophus californianus,Montevideo,has serotype,59832
Zalophus californianus,Newport,has serotype,59832
Zalophus californianus,Reading,has serotype,59832
Zalophus californianus,Saint Paul,has serotype,59832
Mirounga angustirostris,Enteritidis,has serotype,59832
Mirounga angustirostris,Montevideo,has serotype,59832
Mirounga angustirostris,Newport,has serotype,59832
Mirounga angustirostris,Reading,has serotype,59832
Mirounga angustirostris,Saint Paul,has serotype,59832
Larus occidentalis,Enteritidis,has serotype,59832
Larus occidentalis,Montevideo,has serotype,59832
Larus occidentalis,Newport,has serotype,59832
Larus occidentalis,Reading,has serotype,59832
Larus occidentalis,Saint Paul,has serotype,59832
Papio anubis,faecal samples,has,60194
Cercopithecus aethiops,faecal samples,has,60194
Papio anubis,Trichuris sp.,has,60194
Papio anubis,Strongyloides sp.,has,60194
Papio anubis,Trichostrongylus sp.,has,60194
Papio anubis,Oesophagostomum sp.,has,60194
Papio anubis,Schistosoma mansoni,has,60194
Papio anubis,Entamoeba coli,has,60194
Papio anubis,Entamoeba histolytica/dispar,has,60194
Papio anubis,Blastocystis hominis,has,60194
Papio anubis,Cyclospora sp.,has,60194
Papio anubis,Cryptosporidium sp.,has,60194
Cercopithecus aethiops,Trichuris sp.,has,60194
Cercopithecus aethiops,Oesophagostomum sp.,has,60194
Cercopithecus aethiops,Entamoeba coli,has,60194
Cercopithecus aethiops,Entamoeba histolytica/dispar,has,60194
Cercopithecus aethiops,Blastocystis hominis,has,60194
Human contact,Human contact,no_relationship,60248
Controrchis biliophilus,Alouatta pigra,infects,60137
Alouatta pigra,Controrchis biliophilus,hosts,60137
Trypanoxyuris minutus,Alouatta pigra,infects,60137
Alouatta pigra,Trypanoxyuris minutus,hosts,60137
Giardia sp.,Alouatta pigra,infects,60137
Alouatta pigra,Giardia sp.,hosts,60137
Entamoeba sp.,Alouatta pigra,infects,60137
Alouatta pigra,Entamoeba sp.,hosts,60137
Giardia duodenalis,Alouatta pigra,infects,60137
Alouatta pigra,Giardia duodenalis,hosts,60137
Giardia duodenalis,G. lamblia,synonym of,60137
Giardia duodenalis,G. intestinalis,synonym of,60137
Giardia duodenalis,people,transmitted from,60137
Giardia duodenalis,domestic animals,transmitted from,60137
Parasites,ecological web,members of,60137
Parasites,ecosystem health,indicators of,60137
Parasites,antigen capture enzyme-linked immunosorbent assays (ELISAs),detected by,60137
Parasites,bright-field microscopy,detected by,60137
Parasites,phase microscopy,detected by,60137
Parasites,standard quantitative centrifugation concentration techniques,detected by,60137
Parasites,sugar,detected by,60137
Parasites,zinc sulfate,detected by,60137
Parasites,flotation media,detected by,60137
Parasites,fecal samples,detected in,60137
Parasites,Alouatta pigra,detected in,60137
Parasites,2003 and 2004,detected in,60137
Parasites,Belize,detected in,60137
Parasites,Mexico,detected in,60137
Parasites,free-ranging black howler monkeys,detected in,60137
