source_text,target_text,relation_type,doc_id
black bear,coagulase-positive Staphylococcus aureus,hosts,59921
black bear,Ursus americanus,common name of,59921
Ursus americanus,black bear,latin name of,59921
coagulase-positive Staphylococcus aureus,valvular endocarditis,causes,59921
valvular endocarditis,Bacterial valvular endocarditis,is a type of,59921
fall 1991,death,time of,59921
death,valvular endocarditis,result of,59921
bison,parainfluenza 3 virus,hosts,58455
parainfluenza 3 virus,Delta bison,infects,58455
Delta bison,parainfluenza 3 virus,hosts,58455
Domestic cattle,parainfluenza 3 virus,source of infection,58455
Alaska,USA,location,58455
feline immunodeficiency virus,Rocky Mountain cougars,infects,59903
Rocky Mountain cougars,feline immunodeficiency virus,hosts,59903
feline parvovirus,Rocky Mountain cougars,infects,59903
Rocky Mountain cougars,feline parvovirus,hosts,59903
feline coronavirus,Rocky Mountain cougars,infects,59903
Rocky Mountain cougars,feline coronavirus,hosts,59903
feline calicivirus,Rocky Mountain cougars,infects,59903
Rocky Mountain cougars,feline calicivirus,hosts,59903
canine distemper virus,Rocky Mountain cougars,infects,59903
Rocky Mountain cougars,canine distemper virus,hosts,59903
Yersinia pestis,Rocky Mountain cougars,infects,59903
Rocky Mountain cougars,Yersinia pestis,hosts,59903
feline herpesvirus,Rocky Mountain cougars,does not infect,59903
Rocky Mountain cougars,feline herpesvirus,does not host,59903
feline immunodeficiency virus,endemic,causes,59903
feline parvovirus,endemic,causes,59903
feline coronavirus,sporadic,causes,59903
feline calicivirus,sporadic,causes,59903
canine distemper virus,sporadic,causes,59903
Yersinia pestis,sporadic,causes,59903
Hawaiian monk seal,phocine herpesvirus-1,hosts,59836
phocine herpesvirus-1,Hawaiian monk seal,infects,59836
Hawaiian monk seal,Leptospira bratislava,hosts,59836
Leptospira bratislava,Hawaiian monk seal,infects,59836
Hawaiian monk seal,L. hardjo,hosts,59836
L. hardjo,Hawaiian monk seal,infects,59836
Hawaiian monk seal,L. icterohaemorrhagiae,hosts,59836
L. icterohaemorrhagiae,Hawaiian monk seal,infects,59836
Hawaiian monk seal,L. pomona,hosts,59836
L. pomona,Hawaiian monk seal,infects,59836
Hawaiian monk seal,Brucella spp.,hosts,59836
Brucella spp.,Hawaiian monk seal,infects,59836
Hawaiian monk seal,B. canis,hosts,59836
B. canis,Hawaiian monk seal,does not infect,59836
Hawaiian monk seal,Chlamydophila abortus,hosts,59836
Chlamydophila abortus,Hawaiian monk seal,infects,59836
Hawaiian monk seal,Toxoplasma gondii,hosts,59836
Toxoplasma gondii,Hawaiian monk seal,infects,59836
Hawaiian monk seal,Dirofilaria immitis,hosts,59836
Dirofilaria immitis,Hawaiian monk seal,infects,59836
Hawaiian monk seal,morbilliviruses,hosts,59836
morbilliviruses,Hawaiian monk seal,does not infect,59836
Hawaiian monk seal,influenza A virus,hosts,59836
influenza A virus,Hawaiian monk seal,does not infect,59836
Hawaiian monk seal,canine adenovirus,hosts,59836
canine adenovirus,Hawaiian monk seal,does not infect,59836
Hawaiian monk seal,caliciviruses,hosts,59836
caliciviruses,Hawaiian monk seal,does not infect,59836
conservation efforts,surveillance,includes,59836
surveillance,diagnostic tools,includes,59836
future conservation efforts,surveillance,includes,59836
Ehrlichia sp.,white-tailed deer,infects,59858
white-tailed deer,Ehrlichia sp.,hosts,59858
Amblyomma americanum,Ehrlichia chaffeensis,vector of,59858
DCH,Ehrlichia chaffeensis,specific primer for,59858
GE9f,E. phagocytophila genogroup,specific primer for,59858
GA1UR,16S rDNA sequence,amplifies,59858
white-tailed deer,deer Ehrlichia sp.-like organism,infected with,59858
Amblyomma americanum,deer Ehrlichia sp.-like organism,associated with,59858
Bacillus anthracis,Hippopotamus amphibius,infects,56169
Hippopotamus amphibius,Bacillus anthracis,hosts,56169
Hippopotamus amphibius,Anthrax,hosts,56169
Bacillus anthracis,Anthrax,causes,56169
Syncerus caffer,Bacillus anthracis,hosts,56169
Loxodonta africana,Bacillus anthracis,hosts,56169
Luangwa Valley,outbreaks,location of,56169
Zambia,outbreaks,location of,56169
1987,outbreaks,time of,56169
1988,outbreaks,time of,56169
environmental contamination,field study,result of,56169
people,Anthrax,affected by,56169
local laboratory staff,continued monitoring,equipped for,56169
Spirochetes,Spirochetes,no_relationship,59837
Meles meles,Bacilli,hosts,59823
Bacilli,Meles meles,infects,59823
Social organization,Incidence,influences,59823
Incidence,Clinical samples,is detected by,59823
Clinical samples,Bacilli,detects,59823
Bacilli,TB,causes,59823
TB,Bovine tuberculosis,is,59823
British cattle,TB,is affected by,59823
Meles meles,South-west England,lives in,59823
South-west England,High-density badger population,has,59823
High-density badger population,Stable social structure,has,59823
Stable social structure,Incidence,mitigates against,59823
Incidence,Demographic processes,is influenced by,59823
Demographic processes,Incidence,influences,59823
Individual,Social group,is part of,59823
Social group,Group size,has,59823
Group size,Demographic processes,is reduced,59823
Movement,Incidence,influences,59823
Females,Social group,is part of,59823
Social group,Males,has,59823
polar bears,Clostridium perfringens,hosts,57733
Ursus maritimus,Clostridium perfringens,hosts,57733
Clostridium perfringens,gastrointestinal tract,lives in,57733
gastrointestinal tract,polar bears,part of,57733
polar bears,Svalbard,lives in,57733
Svalbard,Norway,part of,57733
2001,bacteriologic analysis,year of,57733
bacteriologic analysis,Clostridium perfringens,detected,57733
fatal diseases,polar bears,affected by,57733
C. perfringens type A,beta2-toxin,produces,57733
beta2-toxin,C. perfringens type A,part of,57733
40,fecal samples,number of,57733
44%,fecal samples,proportion of,57733
92,fecal samples,total number of,57733
Amblyomma americanum,white-tailed deer,infects,59859
white-tailed deer,Ehrlichia chaffeensis,hosts,59859
Ehrlichia chaffeensis,Ehrlichiosis,causes,59859
Amblyomma americanum,southeastern United States,lives in,59859
white-tailed deer,southeastern United States,found in,59859
serum samples,fluorescent antibody analysis,detected by,59859
antibodies,Ehrlichia chaffeensis,reactive to,59859
lone star tick,Amblyomma americanum L.,common name of,59859
Amblyomma americanum L.,lone star tick,latin name of,59859
Staphylococcus aureus,human,infects,56156
human,Staphylococcus aureus,hosts,56156
Staphylococcus aureus,great ape,infects,56156
great ape,Staphylococcus aureus,hosts,56156
Staphylococcus aureus,western lowland gorilla,infects,56156
western lowland gorilla,Staphylococcus aureus,hosts,56156
Staphylococcus aureus,chimpanzees,infects,56156
chimpanzees,Staphylococcus aureus,hosts,56156
Staphylococcus aureus,staphylococcal sepsis,causes,56156
necrotizing wound,staphylococcal sepsis,symptom of,56156
t148,Staphylococcus aureus,spa-type of,56156
Leptospira licerasiae,Human,infects,56805
Human,Leptospira licerasiae,hosts,56805
Rattus norvegicus,Leptospira licerasiae,hosts,56805
Rattus rattus,Leptospira licerasiae,hosts,56805
Leptospira licerasiae,Leptospirosis,causes,56805
Leptospirosis,Leptospira licerasiae,is caused by,56805
Acute febrile illness,Leptospirosis,is symptom of,56805
Leptospira licerasiae,Microscopic agglutination test,detected by,56805
Leptospira licerasiae,16S ribosomal RNA gene sequencing,detected by,56805
Leptospira licerasiae,Pulsed-field gel electrophoresis,detected by,56805
Leptospira licerasiae,DNA-DNA hybridization analysis,detected by,56805
Leptospira licerasiae,Southern blot hybridization,detected by,56805
Leptospira licerasiae,Western immunoblot,detected by,56805
LipL32,Southern blot hybridization,is detected by,56805
LipL32,Western immunoblot,is detected by,56805
MAT antibodies,Human,are detected in,56805
Leptospira licerasiae,Rattus norvegicus,is found in,56805
Leptospira licerasiae,Rattus rattus,is found in,56805
Leptospira licerasiae,Peruvian Amazon,is found in,56805
Leptospira licerasiae,Iquitos region,is found in,56805
Leptospira licerasiae,Leptospira fainei,is related to,56805
Leptospira licerasiae,Leptospira inadai,is related to,56805
Leptospira licerasiae,Leptospira fainei,is distinct from,56805
Leptospira licerasiae,Leptospira inadai,is distinct from,56805
Mycoplasma alligatoris sp. nov.,Alligator mississippiensis,infects,57753
Alligator mississippiensis,Mycoplasma alligatoris sp. nov.,hosts,57753
American alligators,Alligator mississippiensis,common name of,57753
Alligator mississippiensis,American alligators,latin name of,57753
Mycoplasma alligatoris sp. nov.,multiple tissues,found in,57753
Mycoplasma alligatoris sp. nov.,biochemical,has characterization,57753
Mycoplasma alligatoris sp. nov.,serological,has characterization,57753
Mycoplasma alligatoris sp. nov.,molecular genetic,has characterization,57753
Mycoplasma alligatoris sp. nov.,lethal,has property,57753
Odocoileus virginianus,Ehrlichia spp.,hosts,59860
Ehrlichia spp.,Odocoileus virginianus,infects,59860
White-tailed deer,Ehrlichia spp.,hosts,59860
Ehrlichia spp.,White-tailed deer,infects,59860
Alabama,USA,part of,59860
Arkansas,USA,part of,59860
Florida,USA,part of,59860
Georgia,USA,part of,59860
Illinois,USA,part of,59860
Kentucky,USA,part of,59860
Louisiana,USA,part of,59860
Maryland,USA,part of,59860
Massachusetts,USA,part of,59860
Mississippi,USA,part of,59860
Missouri,USA,part of,59860
North Carolina,USA,part of,59860
South Carolina,USA,part of,59860
Tennessee,USA,part of,59860
Texas,USA,part of,59860
Virginia,USA,part of,59860
West Virginia,USA,part of,59860
Southeastern United States,USA,part of,59860
> or = 1:128,Antibody,measurement of,59860
Infection,Ehrlichia spp.,causes,59860
Natural history,Ehrlichia spp.,affected by,59860
Brucella sp.,marine mammals,infects,59886
marine mammals,Brucella sp.,hosts,59886
pinnipeds,Brucella sp.,hosts,59886
cetaceans,Brucella sp.,hosts,59886
harbor seals,Brucella sp.,hosts,59886
harp seals,Brucella sp.,hosts,59886
Phoca vitulina,Brucella sp.,hosts,59886
Phoca groenlandica,Brucella sp.,hosts,59886
Brucella sp.,infection,causes,59886
Brucella sp.,exposure,causes,59886
marine mammals,coast,lives in,59886
marine mammals,southern New England,found in,59886
serum samples,brucellosis card test,detected by,59886
serum samples,buffered acidified plate antigen test,detected by,59886
serum samples,rivanol test,detected by,59886
lymphoid tissues,marine mammals,found in,59886
visceral tissues,marine mammals,found in,59886
lung,marine mammals,found in,59886
axillary lymph nodes,marine mammals,found in,59886
inguinal lymph nodes,marine mammals,found in,59886
prescapular lymph nodes,marine mammals,found in,59886
Mycobacterium avium subsp. paratuberculosis,brown bears,infects,57730
brown bears,Mycobacterium avium subsp. paratuberculosis,hosts,57730
Ursus arctos,brown bears,common name of,57730
brown bears,Ursus arctos,latin name of,57730
Mycobacterium avium subsp. paratuberculosis,paratuberculosis,causes,57730
paratuberculosis,ruminants,disease of,57730
cattle,Mycobacterium avium subsp. paratuberculosis,hosts,57730
Mycobacterium avium subsp. paratuberculosis,polymerase chain reaction,detected by,57730
Mycobacterium avium subsp. paratuberculosis,Ziehl-Neelsen staining,detected by,57730
Mycobacterium avium subsp. paratuberculosis,RFLP type B-C1,classified as,57730
RFLP type B-C1,cattle,found in,57730
brown bears,National Park Low Tatras,lives in,57730
National Park Low Tatras,central European Carpathians,located in,57730
central European Carpathians,Slovakia,located in,57730
Salmonella spp.,California sea lion,infects,59832
California sea lion,Salmonella spp.,hosts,59832
Salmonella spp.,northern elephant seal,infects,59832
northern elephant seal,Salmonella spp.,hosts,59832
Salmonella spp.,western gull,infects,59832
western gull,Salmonella spp.,hosts,59832
Salmonella enterica,zoonotic pathogen,is a,59832
Channel Islands,California,location of,59832
California,Puget Sound,lives in,59832
San Miguel Island,California sea lion,location of,59832
San Nicolas Island,northern elephant seal,location of,59832
Puget Sound,western gull,location of,59832
Fecal samples,Salmonella spp.,detected by,59832
Antimicrobial susceptibility testing,Salmonella spp.,detected by,59832
pinnipeds,Salmonella spp.,hosts,59832
Trichuris sp.,Papio anubis,infects,60194
Papio anubis,Trichuris sp.,hosts,60194
Strongyloides sp.,Papio anubis,infects,60194
Papio anubis,Strongyloides sp.,hosts,60194
Trichostrongylus sp.,Papio anubis,infects,60194
Papio anubis,Trichostrongylus sp.,hosts,60194
Oesophagostomum sp.,Papio anubis,infects,60194
Papio anubis,Oesophagostomum sp.,hosts,60194
Schistosoma mansoni,Papio anubis,infects,60194
Papio anubis,Schistosoma mansoni,hosts,60194
Entamoeba coli,Papio anubis,infects,60194
Papio anubis,Entamoeba coli,hosts,60194
Entamoeba histolytica/dispar,Papio anubis,infects,60194
Papio anubis,Entamoeba histolytica/dispar,hosts,60194
Blastocystis hominis,Papio anubis,infects,60194
Papio anubis,Blastocystis hominis,hosts,60194
Cyclospora sp.,Papio anubis,infects,60194
Papio anubis,Cyclospora sp.,hosts,60194
Cryptosporidium sp.,Papio anubis,infects,60194
Papio anubis,Cryptosporidium sp.,hosts,60194
Trichuris sp.,Cercopithecus aethiops,infects,60194
Cercopithecus aethiops,Trichuris sp.,hosts,60194
Oesophagostomum sp.,Cercopithecus aethiops,infects,60194
Cercopithecus aethiops,Oesophagostomum sp.,hosts,60194
Entamoeba coli,Cercopithecus aethiops,infects,60194
Cercopithecus aethiops,Entamoeba coli,hosts,60194
Entamoeba histolytica/dispar,Cercopithecus aethiops,infects,60194
Cercopithecus aethiops,Entamoeba histolytica/dispar,hosts,60194
Blastocystis hominis,Cercopithecus aethiops,infects,60194
Cercopithecus aethiops,Blastocystis hominis,hosts,60194
Cyclospora sp.,Cercopithecus aethiops,infects,60194
Cercopithecus aethiops,Cyclospora sp.,hosts,60194
Cryptosporidium sp.,Cercopithecus aethiops,infects,60194
Cercopithecus aethiops,Cryptosporidium sp.,hosts,60194
Papio anubis,Rift Valley,lives in,60194
Cercopithecus aethiops,Rift Valley,lives in,60194
Papio anubis,Water sources,uses,60194
Cercopithecus aethiops,Water sources,uses,60194
Papio anubis,Human habitats,ranges in,60194
Cercopithecus aethiops,Human habitats,ranges in,60194
Papio anubis,Human welfare,affects,60194
Cercopithecus aethiops,Human welfare,affects,60194
Papio anubis,Control programme,is part of,60194
Cercopithecus aethiops,Control programme,is part of,60194
Opisthorchis viverrini,Human,infects,60248
Strongyloides stercoralis,Human,infects,60248
Human,Opisthorchis viverrini,hosts,60248
Human,Strongyloides stercoralis,hosts,60248
Long-tailed macaques,Strongyloides fuelleborni,hosts,60248
Long-tailed macaques,Haplorchis sp.,hosts,60248
Habitat modification,Foraging behaviour,affects,60248
Human-provided food,Foraging behaviour,affects,60248
Foraging behaviour,Infection,affects,60248
Human-provided food,Infection,affects,60248
Time foraging on the ground,Strongyloides fuelleborni,correlates with,60248
Amount of human-provided food,Haplorchis sp.,correlates with,60248
Human,Long-tailed macaques,does not infect,60248
Human,Strongyloides fuelleborni,does not infect,60248
Human,Haplorchis sp.,does not infect,60248
Parasites,Ecosystem,are members of,60137
Ecosystem,Health,has health indicator,60137
Health,Parasites,is affected by,60137
Alouatta pigra,Controrchis biliophilus,hosts,60137
Controrchis biliophilus,Alouatta pigra,infects,60137
Alouatta pigra,Trypanoxyuris minutus,hosts,60137
Trypanoxyuris minutus,Alouatta pigra,infects,60137
Alouatta pigra,Giardia sp.,hosts,60137
Giardia sp.,Alouatta pigra,infects,60137
Alouatta pigra,Entamoeba sp.,hosts,60137
Entamoeba sp.,Alouatta pigra,infects,60137
Fecal samples,Alouatta pigra,were collected from,60137
Quantitative centrifugation concentration techniques,Fecal samples,were used to process,60137
Bright-field microscopy,Fecal samples,was used to examine,60137
Phase microscopy,Fecal samples,was used to examine,60137
Antigen capture enzyme-linked immunosorbent assays (ELISAs),Giardia sp.,were used to detect,60137
Wet season,Controrchis biliophilus,had prevalence of,60137
Dry season,Controrchis biliophilus,had prevalence of,60137
Wet season,Trypanoxyuris minutus,had prevalence of,60137
Dry season,Trypanoxyuris minutus,had prevalence of,60137
Wet season,Giardia sp.,had prevalence of,60137
Dry season,Giardia sp.,had prevalence of,60137
Alouatta pigra,Human settlements,lives near,60137
Human settlements,Giardia duodenalis,are associated with,60137
Giardia duodenalis,Alouatta pigra,infects,60137
Domestic animals,Giardia duodenalis,are associated with,60137
Giardia duodenalis,Domestic animals,is transmitted from,60137
Giardia duodenalis,Human settlements,is transmitted from,60137
Controrchis sp.,Alouatta palliata,infects,60134
Trypanoxyuris sp.,Alouatta palliata,infects,60134
Strongyloides sp.,Alouatta palliata,infects,60134
Alouatta palliata,Controrchis sp.,hosts,60134
Alouatta palliata,Trypanoxyuris sp.,hosts,60134
Alouatta palliata,Strongyloides sp.,hosts,60134
Ateles geoffroyi,Controrchis sp.,hosts,60134
Ateles geoffroyi,Trypanoxyuris sp.,hosts,60134
Ateles geoffroyi,Strongyloides sp.,hosts,60134
Alouatta palliata,tropical dry forest,lives in,60134
Ateles geoffroyi,tropical dry forest,lives in,60134
tropical dry forest,Costa Rica,found in,60134
reproductive status,infectious diseases,affects,60134
social status,infectious diseases,affects,60134
age,infectious diseases,affects,60134
sex,infectious diseases,affects,60134
host population density,infectious diseases,affects,60134
humidity,infectious diseases,affects,60134
infectious diseases,conservation strategies,causes,60134
conservation strategies,protected areas,affected by,60134
lactating females,Controrchis sp.,has higher prevalence of,60134
males,Controrchis sp.,has higher prevalence of,60134
Papio ursinus,gastrointestinal parasites,hosts,60321
gastrointestinal parasites,Papio ursinus,infects,60321
Phocascaris cystophorae,Cystophora cristata,infects,59994
Cystophora cristata,Phocascaris cystophorae,hosts,59994
Phocascaris cystophorae,stomach,found in,59994
Cystophora cristata,stomach,has part,59994
Phocascaris cystophorae,Scanning electron microscopy,studied by,59994
Phocascaris cystophorae,Contracaecum osculatum,compared to,59994
Contracaecum osculatum,phocid seals,found in,59994
phocid seals,Contracaecum osculatum,hosts,59994
Spilogale putorius,nematodes,hosts,60365
Spilogale putorius,protozoa,hosts,60365
nematodes,Spilogale putorius,infects,60365
protozoa,Spilogale putorius,infects,60365
eastern spotted skunks,Spilogale putorius,common name of,60365
Spilogale putorius,eastern spotted skunks,latin name of,60365
western Arkansas,Spilogale putorius,location of,60365
29,Spilogale putorius,number of,60365
13,parasite species,number of,60365
small carnivore species,nematodes,hosts,60365
small carnivore species,protozoa,hosts,60365
Rupicapra rupicapra rupicapra,gastrointestinal helminths,hosts,60360
Rupicapra rupicapra rupicapra,lung helminths,hosts,60360
gastrointestinal helminths,Rupicapra rupicapra rupicapra,infects,60360
lung helminths,Rupicapra rupicapra rupicapra,infects,60360
male,biased parasitism,has,60360
biased parasitism,parasites,is linked to,60360
immune response,immunocompetence,affects,60360
sex-associated hormones,immunocompetence,influence,60360
immunocompetence,sex-associated hormones,is affected by,60360
enzyme immunoassays,hormone levels,detects,60360
hormone levels,seasonal patterns,vary,60360
parasite counts,seasonal patterns,vary,60360
Florida panthers,Florida panthers,no_relationship,60352
Filaroides osleri,Coyotes,infects,60155
Coyotes,Filaroides osleri,hosts,60155
Capillaria aerophila,Coyotes,infects,60155
Coyotes,Capillaria aerophila,hosts,60155
Filaroides osleri,Cysts,causes,60155
Cysts,Trachea,found in,60155
Cysts,Bronchi,found in,60155
Capillaria aerophila,Excess mucus,causes,60155
Excess mucus,Field examinations,detected by,60155
Filaroides osleri,Laboratory examinations,detected by,60155
Capillaria aerophila,Laboratory examinations,detected by,60155
Coyotes,Great Plains,lives in,60155
Coyotes,Oklahoma,found in,60155
Coyotes,Colorado,found in,60155
Coyotes,Wyoming,found in,60155
Coyotes,Iowa,found in,60155
Coyotes,South Dakota,found in,60155
Coyotes,Nebraska,found in,60155
Coyotes,Texas,found in,60155
Coyotes,Kansas,found in,60155
Lynx lynx,Diphyllobothrium latum,hosts,60242
Lynx lynx,Taenia pisiformis,hosts,60242
Lynx lynx,Taenia laticollis,hosts,60242
Lynx lynx,Taenia hydatigena,hosts,60242
Lynx lynx,Taenia taeniaeformis,hosts,60242
Lynx lynx,Toxocara cati,hosts,60242
Lynx lynx,Trichinella spp.,hosts,60242
Diphyllobothrium latum,Lynx lynx,infects,60242
Taenia pisiformis,Lynx lynx,infects,60242
Taenia laticollis,Lynx lynx,infects,60242
Taenia hydatigena,Lynx lynx,infects,60242
Taenia taeniaeformis,Lynx lynx,infects,60242
Toxocara cati,Lynx lynx,infects,60242
Trichinella spp.,Lynx lynx,infects,60242
Feces,Capillaria spp.,contains,60242
Snow tracking,Feces,detected,60242
Aleutian Disease Virus,European mink,infects,60035
European mink,Aleutian Disease Virus,hosts,60035
European mink,canine distemper virus,hosts,60035
canine distemper virus,European mink,infects,60035
European mink,traumatic lesions,has,60035
European mink,hemorrhagic lesions,has,60035
European mink,vehicular impact injuries,has,60035
pulmonary adiaspiromycosis,European mink,affects,60035
Aleutian Disease Virus,European mink,does not infect,60035
European mink,Aleutian Disease Virus,does not host,60035
Elaeophora elaphi,Cervus elaphus,infects,60186
Cervus elaphus,Elaeophora elaphi,hosts,60186
Cervus elaphus,Toledo Province,lives in,60186
Toledo Province,Spain,part of,60186
Elaeophora elaphi,hepatic vessels,found in,60186
hepatic vessels,Cervus elaphus,part of,60186
Elaeophora elaphi,Elaeophorosis,causes,60186
Cervus elaphus,Dama dama,does not host,60186
Dama dama,Elaeophora elaphi,does not host,60186
Parafilaroides normani,Arctocephalus pusillus doriferus,infects,60142
Arctocephalus pusillus doriferus,Parafilaroides normani,hosts,60142
Parafilaroides normani,Arctocephalus forsteri,infects,60142
Arctocephalus forsteri,Parafilaroides normani,hosts,60142
Parafilaroides normani,Arctocephalus tropicalis,infects,60142
Arctocephalus tropicalis,Parafilaroides normani,hosts,60142
lung parasites,lungs,found in,60142
lungs,lung parasites,contains,60142
blocks,frozen,sample type of,60142
frozen,blocks,sample state of,60142
3 different locations,Australia,includes,60142
3 different locations,New Zealand,includes,60142
3 different locations,South Africa,includes,60142
body size,Parafilaroides normani,differentiates,60142
spicule shape and size,Parafilaroides normani,differentiates,60142
vulva to anus length,Parafilaroides normani,differentiates,60142
vaginal sphincter musculature,Parafilaroides normani,differentiates,60142
Brugia beaveri,raccoons,infects,60342
raccoons,Brugia beaveri,hosts,60342
Brugia beaveri,Procyon lotor,infects,60342
Procyon lotor,Brugia beaveri,hosts,60342
Brugia beaveri,Louisiana,found in,60342
microfilariae,mosquitoes,develops in,60342
mosquitoes,Brugia beaveri,transmits,60342
Brugia beaveri,domestic cat,infects,60342
domestic cat,Brugia beaveri,hosts,60342
Brugia beaveri,jirds,infects,60342
jirds,Brugia beaveri,hosts,60342
Brugia beaveri,Meriones unguiculatus,infects,60342
Meriones unguiculatus,Brugia beaveri,hosts,60342
hypodermis,lateral chords,forms,60342
hypodermis,dorsal chords,forms,60342
hypodermis,ventral chords,forms,60342
muscle cells,coelomyarian,are,60342
Taenia parva,Genetta genetta,infects,60214
Genetta genetta,Taenia parva,hosts,60214
common genet,Genetta genetta,common name of,60214
Genetta genetta,common genet,latin name of,60214
Taenia parva,striated roots,lacks,60214
Taenia parva,intercentriolar body,lacks,60214
Taenia parva,mitochondria,has,60214
Taenia parva,crest-like body,has,60214
Taenia parva,periaxonemal sheath,has,60214
Taenia parva,transverse intracytoplasmic walls,has,60214
tapeworm,chimpanzee,infects,60302
chimpanzee,tapeworm,hosts,60302
