entity_id,entity,type,doc_id
95,canine coronavirus,virus,59699
96,leptospirosis,Bacterial disease,59699
97,toxoplasmosis,Disease,59699
98,canine distemper virus,Viral pathogen,59699
99,serologic survey,Biological research study,59699
100,antibody prevalence,Viral antibody prevalence,59699
101,97%,Percentage,59699
102,59%,Percentage,59699
103,194,Number of individuals,59699
104,threatened species,Endangered Species,59699
105,Pestivirus,Species of virus,59904
106,Pyrenean Chamois,Species,59904
107,Rupicapra pyrenaica pyrenaica,Species,59904
108,Spain,Country,59904
109,2001-02,Time period,59904
110,Border disease virus cluster,Viral cluster,59904
111,noncoding regions,genomic region,59904
112,Virus,Border disease virus,59904
113,Mortality,Species mortality rate,59904
114,Disease,Pestivirus infection,59904
115,Northeastern Spain,Geographic Region,59904
116,border disease virus,Virus,59578
117,southern chamois,Rupicapra pyrenaica (species),59578
118,Rupicapra pyrenaica,Species,59578
119,disease,viral disease,59578
120,central Pyrenees,Mountain range,59578
121,NE Spain,Administrative Region,59578
122,February,Month,59578
123,June,Month,59578
124,2001,Year,59578
125,2002,Year,59578
126,20,Number of affected chamois,59578
127,chamois,Species,59578
128,depression,Mental disorder,59578
129,weakness,Musculoskeletal symptom,59578
130,movement difficulties,Motor dysfunction,59578
131,abnormal behaviour,Behavioral Abnormality,59578
132,alopecia,Dermatological condition,59578
133,skin hyperpigmentation,Dermatological condition,59578
134,cachexia,Clinical condition,59578
135,abscesses,Subcutaneous abscesses,59578
136,pneumonia,Respiratory disease,59578
137,subcutaneous infection,Subcutaneous abscess,59578
138,orchitis,Inflammation of the testes,59578
139,edema,Brain edema,59578
140,gliosis,Neuroglial reaction,59578
141,espongiosis,Pathological process/Neurological disorder/White matter lesion,59578
142,cariorrexis,Cerebral infarction,59578
143,neuronal multifocal necrosis,Neuronal cell death,59578
144,perivascular mononuclear inflammatory infiltrate,Inflammatory infiltrate,59578
145,follicular atrophy,Follicular skin lesion,59578
146,epidermal hyperplasia,Epidermal hyperplasia (skin condition),59578
147,orthokeratotic hyperkeratosis,Cutaneous epithelial hyperplasia subtype,59578
148,follicular hyperkeratosis,Follicular keratosis,59578
149,hypermelanosis,Cutaneous hyperpigmentation disorder,59578
150,haemosiderin deposits,Pathological finding,59578
151,kidney cloissone,Biological Structure,59578
152,intraeritrocitic parasites,Parasite,59578
153,PCR,Diagnostic test,59578
154,RT-PCR,Diagnostic test,59578
155,monoclonal antibodies,Diagnostic test,59578
156,pestivirus,Virus,59578
157,mortality,disease mortality rate,59578
158,42%,Percentage,59578
159,Urate nephrolithiasis,Disease,59831
160,northern elephant seal,Mammal,59831
161,Mirounga angustirostris,Species of marine mammal,59831
162,California sea lion,Mammal,59831
163,Zalophus californianus,Species,59831
164,nephroliths,Kidney stones,59831
165,uric acid,Organic compound,59831
166,ammonium urate,Biological Compound,59831
167,renal pelvic dilation,Urological anatomical abnormality,59831
168,pyelonephritis,Bacterial kidney infection,59831
169,hydronephrosis,Kidney disease,59831
170,2004,Year,59831
171,2005,Year,59831
172,one,Number,59831
173,10,Number,59831
174,15,Number,59831
175,Ehrlichia spp.,Bacterial pathogen,59842
176,white-tailed deer,Mammal,59842
177,Odocoileus virginianus,Species,59842
178,Amblyomma americanum,Tick species,59842
179,Ixodes scapularis,Tick species,59842
180,Ehrlichia chaffeensis,Bacterial pathogen,59842
181,human granulocytic ehrlichiosis,Disease,59842
182,Ehrlichia equi,Bacterial pathogen,59842
183,16S rDNA,Molecular sequence,59842
184,nested polymerase chain reaction,Technique,59842
185,inguinal lymph node,"Lymph node, inguinal",59842
186,neutrophil,Granulocyte,59842
187,blood smears,Biological sample,59842
188,southeastern United States,Geographic Region,59842
189,United States,Country,59842
190,natural coinfection,Biological Process,59842
191,serologic,Technique,59842
192,molecular,Technique,59842
193,culture,Technique,59842
194,indirect fluorescent antibody testing,Technique,59842
195,geometric mean titer,Biological measurement,59842
196,titer,Virological measurement,59842
197,sequence-confirmed,Molecular Biology Assay Result,59842
198,Ehrlichia-like organism,Ehrlichia species,59842
199,HGE agent,Ehrlichia species,59842
200,Ehrlichia-type morula,Biological Cell Structure,59842
201,human ehrlichioses agents,Bacterial pathogens,59842
202,Antibodies,Antibody,59912
203,Pathogenic agents,Bacteria,59912
204,Free-living wild species,Host,59912
205,Tanzania,Country,59912
206,Game areas,Wildlife reserves or protected areas,59912
207,Foot-and-mouth disease,Disease,59912
208,Bovine herpes virus types 1 and 2,Bovine herpesvirus,59912
209,Lumpy skin disease,Disease,59912
210,Bovine viral diarrhoea,Disease,59912
211,Akabane,Virus,59912
212,Bovine ephemeral fever,Disease,59912
213,Bluetongue,Disease,59912
214,Enzootic bovine leucosis,Disease,59912
215,African horse sickness,Disease,59912
216,African swine fever,Disease,59912
217,Brucella abortus,Bacterial species,59912
218,Buffalo,Syncerus caffer,59912
219,Syncerus caffer,Host,59912
220,Wildebeest,Mammal,59912
221,Connochaetes taurinus,Host,59912
222,Topi,Mammal,59912
223,Damaliscus korrigum,Host,59912
224,Zebra,Equus quagga,59912
225,Wart hog,Sus scrofa (domestic pig),59912
226,Staphylococcus aureus,Bacterial pathogen,59921
227,black bear,Ursus americanus,59921
228,Ursus americanus,Black bear,59921
229,valvular endocarditis,Bacterial Infectious Disease,59921
230,Labrador,Geographic Region,59921
231,Canada,Country,59921
232,fall 1991,Season,59921
233,radio-collared,Animal with tracking device,59921
234,northern Labrador,Geographic Region,59921
235,coagulase-positive,Bacterial strain,59921
236,parainfluenza 3 virus,Viral pathogen,58455
237,Bison bison,Species,58455
238,free-ranging bison,Mammal,58455
239,Delta bison,Wild animal population,58455
240,Alaska,US State,58455
241,Delta Junction,Geographic Location,58455
242,USA,Country,58455
243,Domestic cattle,Bos taurus,58455
244,Serum antibody prevalence,Virological measurement,58455
245,1977,Year,58455
246,1984,Year,58455
247,Clinical disease,Infectious disease,58455
248,Productivity,Economic Performance Measure,58455
249,Infection,Bacterial infection,58455
250,Rocky Mountain cougars,Wildcat subspecies,59903
251,Puma concolor,hosts,59903
252,Feline immunodeficiency virus,Virus,59903
253,Feline parvovirus,Virus,59903
254,Feline coronavirus,Virus,59903
255,Feline calicivirus,Virus,59903
256,Canine distemper virus,Viral pathogen,59903
257,Feline herpesvirus,Feline virus,59903
258,Yersinia pestis,Bacterium,59903
259,FIV,Feline Immunodeficiency Virus,59903
260,FPV,Feline Panleukopenia Virus,59903
261,FCoV,Feline coronavirus,59903
262,FCV,Feline Calicivirus,59903
263,CDV,Disease,59903
264,FHV,Feline Herpesvirus,59903
265,Y. pestis,Bacterium,59903
266,1990-2004,Time period,59903
267,15 years,Duration,59903
268,207,Number of cougars,59903
269,four populations,Wildlife populations,59903
270,Rocky Mountains,Mountain Range,59903
271,family membership,kinship relationship,59903
272,age,Duration,59903
273,sex,Biological characteristic,59903
274,location,geographic region,59903
275,seroprevalence,Measurement,59903
276,infection,Measurement,59903
277,seroconversions,Measurement,59903
278,annual variation,temporal variation,59903
279,epidemic,disease outbreak,59903
280,endemic,disease,59903
281,exposure risk,Measurement,59903
282,transmission,Pathogen transmission,59903
283,family groups,Social Group,59903
284,host sex,Sex of a host animal,59903
285,exposure probability,Measurement,59903
286,pathogen presence,Measurement,59903
287,prevalence,Measurement,59903
288,study region,geographic area,59903
289,Hawaiian monk seal,Mammal,59836
290,Monachus schauinslandi,hosts,59836
291,phocine herpesvirus-1,Virus,59836
292,Leptospira bratislava,Bacterial pathogen,59836
293,L. hardjo,Bacterium,59836
294,L. icterohaemorrhagiae,Bacterium,59836
295,L. pomona,Leptospira pomona,59836
296,Brucella spp.,Bacterial pathogen,59836
297,B. canis,Borrelia canis,59836
298,Chlamydophila abortus,Bacterial pathogen,59836
299,Toxoplasma gondii,Bacterial parasite,59836
300,Dirofilaria immitis,Nematode parasite,59836
301,morbilliviruses,Morbillivirus,59836
302,influenza A virus,Viral pathogen,59836
303,canine adenovirus,Viral pathogen,59836
304,caliciviruses,Calicivirus,59836
305,northwestern Hawaiian Islands,geographic region,59836
306,1997,Year,59836
307,2001,Year,59836
308,25%,Proportion,59836
309,332,Number of animals,59836
310,antibodies,Immunological reagent,59836
311,serum samples,Biological Specimen,59836
312,enzyme-linked immunosorbent assay,Test,59836
313,virus neutralization test,Test,59836
314,microagglutination test,Test,59836
315,conventional serologic tests,Test,59836
316,culture,Test,59836
317,card test,Test,59836
318,complement fixation (CF) test,Test,59836
319,surveillance,Disease surveillance,59836
320,diagnostic tools,Medical Diagnostic Equipment,59836
321,1997-2001,Time period,59836
322,Ehrlichia sp.,Bacterium,59858
323,Ehrlichia chaffeensis,Bacterium,59858
324,Ehrlichia phagocytophila,Bacterium,59858
325,white-tailed deer,Mammal,59858
326,Odocoileus virginianus,Host,59858
327,human granulocytic ehrlichiosis,Bacterial disease,59858
328,Amblyomma americanum,Species of tick,59858
329,16S rDNA,Molecular sequence,59858
330,polymerase chain reaction,Technique,59858
331,nested polymerase chain reaction,Technique,59858
332,indirect fluorescence assays,Technique,59858
333,DNA,Biological molecule,59858
334,white blood cells,Leukocyte,59858
335,U.S. states,Administrative Division,59858
336,populations,Biological population,59858
337,deer,Host,59858
338,ticks,Arachnida,59858
339,serologic cross-reactions,Biological phenomenon,59858
340,non-specific PCR products,Molecular Biology Assay byproduct,59858
341,ehrlichial pathogens,Bacterial pathogens,59858
342,humans,Host,59858
343,Anthrax,Bacterial disease,56169
344,Bacillus anthracis,Bacterial pathogen,56169
345,Hippopotamus amphibius,Host,56169
346,Cape buffalo,Host,56169
347,Loxodonta africana,Host,56169
348,Luangwa Valley,Geographical Region,56169
349,Zambia,Country,56169
350,Luangwa River,River,56169
351,June,Time,56169
352,November,Time,56169
353,1987,Year,56169
354,1988,Year,56169
355,1989,Year,56169
356,August,Time,56169
357,September,Time,56169
358,4000,Number of deaths,56169
359,100 km,Distance,56169
360,Spirochetes,Bacteria,59837
361,mammals,Host,59837
362,ticks,Arachnid,59837
363,Acari,Order of Arachnids,59837
364,Ixodidae,Order of Arachnids,59837
365,Lyme borreliosis,Disease,59837
366,California,US State,59837
367,Borrelia burgdorferi,Bacterial pathogen,59837
368,black-tailed jackrabbit,Mammal,59837
369,Lepus californicus californicus,Host,59837
370,Dermacentor occidentalis,Tick species,59837
371,D. parumapertus,Tick species,59837
372,Ixodes neotomae,Tick species,59837
373,I. pacificus,Tick species,59837
374,Haemaphysalis leporispalustris,Tick species,59837
375,Odocoileus hemionus columbianus,Host,59837
376,Columbian black-tailed deer,Mammal,59837
377,H9724,Monoclonal antibody,59837
378,H5332,Monoclonal antibody,59837
379,Bovine tuberculosis,Disease,59823
380,Meles meles,Species of mammal,59823
381,badger,Mammal,59823
382,European badgers,Mammal,59823
383,TB,Disease,59823
384,British cattle,Domestic cattle,59823
385,south-west England,Geographic Region,59823
386,high-density badger population,Badger Population,59823
387,individual,Entity,59823
388,social group,Entity,59823
389,demographic processes,Process,59823
390,movement,Process,59823
391,social organization,Property,59823
392,disease dynamics,Process,59823
393,bacilli,Bacterial species,59823
394,clinical samples,Biological Specimen,59823
395,culture,Microbiological testing method,59823
396,incidence,Measurement,59823
397,probability,Measurement,59823
398,group size,Measurement,59823
399,individual movement,Process,59823
400,group-level movement,Process,59823
401,females,Entity,59823
402,males,Entity,59823
403,proportion,Measurement,59823
404,social structure,Property,59823
405,transmission dynamics,Process,59823
406,stable social structure,Property,59823
407,new incident cases,Measurement,59823
408,disease,Infectious disease,59823
409,Clostridium perfringens,Bacterium,57733
410,polar bears,Mammal,57733
411,Ursus maritimus,Host,57733
412,Svalbard,Geographic Region,57733
413,Norway,Country,57733
414,2001,Year,57733
415,fecal samples,Biological specimen,57733
416,bacteriologic analysis,Microbiological test,57733
417,beta2-toxin,Toxin,57733
418,C. perfringens type A,Bacterial strain,57733
419,gastrointestinal tract,anatomical structure,57733
420,fatal diseases,Infectious diseases,57733
421,animal species,Host,57733
422,humans,Host,57733
423,40,Number of samples,57733
424,92,Number of samples,57733
425,44%,Percentage,57733
426,30,Age or age range of polar bears,57733
427,one,Bacillus cereus strain,57733
428,Amblyomma americanum,Species of tick,59859
429,Ehrlichia chaffeensis,Bacterial pathogen,59859
430,white-tailed deer,Mammal,59859
431,Odocoileus virginianus,Species,59859
432,lone star tick,Insect species,59859
433,Acari: Ixodidae,Order of Arachnids,59859
434,Rickettsiales: Ehrlichieae,Bacterial order,59859
435,human ehrlichiosis,Disease,59859
436,serum samples,Biological Specimen,59859
437,southeastern United States,Geographic Region,59859
438,1982,Year,59859
439,1992,Year,59859
440,1:128,Serological Titer,59859
441,fluorescent antibody analysis,Immunofluorescence assay,59859
442,125,Serum antibody titer,59859
443,300,Number,59859
444,41.7%,Proportion,59859
445,30,Number of collection areas,59859
446,150,Number of items or values,59859
447,80.7%,Percentage,59859
448,2.7%,Proportion,59859
449,6.7%,Proportion,59859
450,121,Ratios/Proportions,59859
451,4,Number,59859
452,2,Number,59859
453,Staphylococcus aureus,Bacterial species,56156
454,great ape,Primate,56156
455,Gorilla gorilla gorilla,Species,56156
456,Pan troglodytes,Species,56156
457,western lowland gorilla,Gorilla gorilla gorilla,56156
458,chimpanzee,Primate species,56156
459,International Centre for Medical Research of Franceville,Research Institute,56156
460,Gabon,Country,56156
461,spa-type t148,Staphylococcus aureus spa type,56156
462,necrotizing wound,Wound,56156
463,staphylococcal sepsis,Bacterial sepsis,56156
464,pulsed field gel electrophoresis,Molecular Biology Technique,56156
465,habitat conservation,Environmental Conservation Strategy,56156
466,human pathogens,Bacterial pathogens,56156
467,human-associated S. aureus strains,Bacterial strain,56156
468,Leptospira,Bacterium,56805
469,Leptospira licerasiae,Bacterial species,56805
470,Rattus norvegicus,Species,56805
471,R. rattus,Species of Rattus,56805
472,Peruvian Amazon,Geographic Region,56805
473,Iquitos region,Geographic Region,56805
474,Leptospirosis,Bacterial disease,56805
475,Acute febrile illness,Infectious disease,56805
476,16S ribosomal RNA gene,Measurement,56805
477,Pulsed-field gel electrophoresis,Measurement,56805
478,DNA-DNA hybridization analysis,Measurement,56805
479,Serological typing,Measurement,56805
480,Microscopic agglutination test,Measurement,56805
481,LipL32,Protein,56805
482,L. fainei,Leptospira species,56805
483,L. inadai,Species of Leptospira,56805
484,L. interrogans,Leptospira species,56805
485,L. kirschneri,Bacterium,56805
486,VAR 010(T),Leptospira serovar,56805
487,Internationally accessible culture collections,Biological repository,56805
488,Rabbit anti-L. fainei serovar Hurstbridge,Antibody,56805
489,1:100,Dilution ratio,56805
490,27 kDa,Molecular weight,56805
491,32 kDa,Molecular weight,56805
492,881,Patient,56805
493,45,Number of isolates,56805
494,2,Number,56805
495,30%,Percentage,56805
496,7%,Percentage,56805
497,Mycoplasma alligatoris,Bacterial species,57753
498,American alligator,Animal species,57753
499,Alligator mississippiensis,Species,57753
500,Mycoplasmas,Bacterial pathogen,57753
501,American alligators,Mammal subspecies,57753
502,tissues,Anatomical structures,57753
503,diseased,Animal with disease,57753
504,biochemical,Property,57753
505,serological,Property,57753
506,molecular genetic,Property,57753
507,lateral,Property,57753
508,ATCC 700619T,Strain,57753
509,A21JP2T,Bacterial strain,57753
510,Ehrlichia spp.,Bacterial pathogen,59860
511,White-tailed deer,Mammal,59860
512,Odocoileus virginianus,Species,59860
513,Alabama,AdministrativeDivision,59860
514,Arkansas,US State,59860
515,Florida,AdministrativeDivision,59860
516,Georgia,US State,59860
517,Illinois,AdministrativeDivision,59860
518,Kentucky,US State,59860
519,Louisiana,US State,59860
520,Maryland,US State,59860
521,Massachusetts,US State,59860
522,Mississippi,US State,59860
523,Missouri,US State,59860
524,North Carolina,Administrative Division,59860
525,South Carolina,Administrative Division,59860
526,Tennessee,US State,59860
527,Texas,US State,59860
528,Virginia,US State,59860
529,West Virginia,Administrative Division,59860
530,USA,Country,59860
531,Southerly latitude,Geographic Coordinate,59860
532,Low elevation,Topographic feature,59860
533,Milder climatic conditions,Environmental Condition,59860
534,Indirect fluorescent antibody test,Diagnostic test,59860
535,Antibodies,Immunoglobulin,59860
536,1:128,Serological dilution,59860
537,544,Number of deer,59860
538,1269,Number,59860
539,43%,Percentage,59860
540,Brucella sp.,Bacterium,59886
541,marine mammals,Host,59886
542,southern New England,Geographic Region,59886
543,Connecticut,US State,59886
544,Rhode Island,US State,59886
545,cetaceans,Host,59886
546,pinnipeds,Host,59886
547,harbor seals,Mammal,59886
548,Phoca vitulina,Host,59886
549,harp seals,Harp Seal (Phoca groenlandica),59886
550,Phoca groenlandica,Host,59886
551,Brucellosis,Disease,59886
552,brucellosis card test,Test,59886
553,buffered acidified plate antigen test,Test,59886
554,rivanol test,Test,59886
555,lymphoid tissues,Tissue,59886
556,visceral tissues,Tissue,59886
557,lung,Tissue,59886
558,axillary lymph nodes,Tissue,59886
559,inguinal lymph nodes,Tissue,59886
560,prescapular lymph nodes,Tissue,59886
561,1985,Year,59886
562,2000,Year,59886
563,119,Case number,59886
564,four species of cetaceans,Host,59886
565,four species of pinnipeds,Host,59886
566,21,Number: Sample Size,59886
567,53,Number of individuals (harp seals),59886
568,14%,Percentage,59886
569,8%,Percentage,59886
570,50%,Percentage,59886
571,33%,Percentage,59886
572,two,Number of isolates,59886
573,three,Number of harbor seals,59886
574,five,CardinalNumber,59886
575,Mycobacterium avium subsp. paratuberculosis,Bacterial pathogen,57730
576,brown bear,Mammal,57730
577,Ursus arctos,Species of bear,57730
578,National Park Low Tatras,Protected Area,57730
579,central European Carpathians,Mountain range,57730
580,Slovakia,Country,57730
581,tissue samples,Tissue,57730
582,kidney,Tissue,57730
583,intestinal mucosa,Tissue,57730
584,Ziehl-Neelsen staining,Microbiological staining technique,57730
585,polymerase chain reaction,molecular biology technique,57730
586,IS900,Insertion Sequence,57730
587,RFLP type B-C1,Microbial strain,57730
588,M. a. paratuberculosis,Bacterial species,57730
589,cattle,domesticated mammal,57730
590,paratuberculosis,Disease,57730
591,infection,Disease,57730
592,vector,"Molecular biology vector (e.g. plasmid, virus)",57730
593,reservoir,Environmental reservoir,57730
594,animal species,mammal,57730
595,Salmonella spp.,Bacterial species,59832
596,Salmonella enterica,Bacterium,59832
597,Channel Islands,Geographic Region,59832
598,California,US State,59832
599,USA,Country,59832
600,San Miguel Island,Geographic Feature,59832
601,San Nicolas Island,GeographicLocation,59832
602,Puget Sound,Body of Water,59832
603,Washington,US State,59832
604,California sea lion,Mammal,59832
605,Zalophus californianus,Host,59832
606,Northern elephant seal,Mirounga angustirostris,59832
607,Mirounga angustirostris,Host,59832
608,Western gull,Bird species,59832
609,Larus occidentalis,Host,59832
610,Fecal samples,Biological specimen,59832
611,Pulsed-field gel electrophoresis,Molecular Biology Technique,59832
612,Antimicrobial sensitivity,Property,59832
613,Genetic similarity,Property,59832
614,Zoonotic potential,Property,59832
615,Epidemiology,Microbiological Epidemiology,59832
616,Veterinary medicine,Veterinary science,59832
617,Researchers,Scientific Professionals,59832
618,Veterinarians,Occupational Group,59832
619,Papio anubis,Species,60194
620,Cercopithecus aethiops,Species,60194
621,Trichuris sp.,Species of parasitic worm,60194
622,Strongyloides sp.,Species of parasitic nematode,60194
623,Trichostrongylus sp.,Nematode,60194
624,Oesophagostomum sp.,Nematode species,60194
625,Schistosoma mansoni,Schistosoma mansoni (species),60194
626,Entamoeba coli,Species of protozoan,60194
627,Entamoeba histolytica/dispar,Species,60194
628,Blastocystis hominis,Species of protozoan,60194
629,Cyclospora sp.,Species of Cyclospora,60194
630,Cryptosporidium sp.,Species,60194
631,Ethiopia,Country,60194
632,Rift Valley,Geographical Region,60194
633,Faecal samples,Biological specimen,60194
634,Microscope,Biological Laboratory Instrument,60194
635,Modified Ziehl-Neelsen method,Microbiological staining technique,60194
636,Formalin,Preservative solution,60194
637,Faecal smears,Microbiological specimen,60194
638,Water sources,Surface water bodies,60194
639,Human habitats,Urban areas,60194
640,Control programme,Disease control program,60194
641,Human,Host,60248
642,Long-tailed macaque,Primate species,60248
643,Macaca fascicularis,Host,60248
644,Helminth,Nematode,60248
645,Opisthorchis viverrini,Species of parasitic worm,60248
646,Strongyloides stercoralis,Nematode parasite,60248
647,Strongyloides fuelleborni,Nematode parasite,60248
648,Haplorchis sp.,Species of parasitic flatworm,60248
649,North-eastern Thailand,Geographic Region,60248
650,Forest parks,Protected areas,60248
651,Human-modified environments,Anthropogenic habitat,60248
652,Natural environments,Terrestrial ecosystems,60248
653,Local human populations,Host,60248
654,Macaque populations,Host,60248
655,Sylvatic groups,Host,60248
656,Habitat modification,Event,60248
657,Foraging behaviour,Behavioral pattern,60248
658,Parasite community,Parasite population,60248
659,Disease interactions,Event,60248
660,Conservation threats,Event,60248
661,Zoonotic helminth infection,Helminthiasis,60248
662,Intestinal fluke,Helminth,60248
663,Time foraging on the ground,Measurement,60248
664,Amount of human-provided food,Measurement,60248
665,Prevalence,Measurement,60248
666,Intensity,Measurement,60248
667,Duration,Measurement,60248
668,Parasites,Helminth,60137
669,black howler monkeys,Host,60137
670,Alouatta pigra,Host,60137
671,Controrchis biliophilus,Fasciola (trematode) species,60137
672,Trypanoxyuris minutus,"Trypanoxyuris minutus (Nematode, parasitic worm)",60137
673,Giardia sp.,Species of parasitic protozoan,60137
674,Entamoeba sp.,Protozoan parasite,60137
675,Giardia duodenalis,Species of Giardia,60137
676,G. lamblia,Species,60137
677,G. intestinalis,Species,60137
678,Assemblages A and B,Microbial assemblage,60137
679,Belize,Country,60137
680,Mexico,Country,60137
681,2003,Year,60137
682,2004,Year,60137
683,free-ranging,Animal population,60137
684,ecological web,Ecosystem,60137
685,ecosystem health,Environmental Health Concept,60137
686,fecal samples,Biological specimen,60137
687,A. pigra,Host,60137
688,50,Integer,60137
689,283,Integer,60137
690,wet season,Meteorological phenomenon,60137
691,dry season,Environmental phenomenon,60137
692,Antigen capture enzyme-linked immunosorbent assays (ELISAs),Diagnostic assay,60137
693,bright-field and phase microscopy,Microscopy technique,60137
694,sugar and zinc sulfate,Chemical compound,60137
695,standard quantitative centrifugation concentration techniques,Laboratory technique,60137
696,individually identified,Person,60137
697,human settlements,urban areas,60137
698,domestic animals,Host,60137
699,people,Host,60137
700,Alouatta palliata,Species of primate,60134
701,Ateles geoffroyi,Species,60134
702,Controrchis sp.,Nematode species,60134
703,Trypanoxyuris sp.,Species of parasitic worm,60134
704,Strongyloides sp.,Nematode species,60134
705,Costa Rica,Country,60134
706,Tropical dry forest,Ecosystem,60134
707,Primate populations,Biological population,60134
708,Reproductive and social status,Host trait,60134
709,Age,Host trait,60134
710,Sex,Host trait,60134
711,Host population density,Host trait,60134
712,Humidity,Environmental Factor,60134
713,Infectious diseases,Zoonotic disease,60134
714,Conservation strategies,Environmental conservation plan,60134
715,Protected areas,Conservation area,60134
716,chacma baboons,Mammal,60321
717,Papio ursinus,Species,60321
718,gastrointestinal parasites,Helminth,60321
719,rainfall,Environmental Factor,60321
720,temperature,Environmental parameter,60321
721,ranging behavior,Behavioral pattern,60321
722,home range productivity,Ecological metric,60321
723,age,Host characteristic,60321
724,sex,Host characteristic,60321
725,body condition,Host characteristic,60321
726,social rank,Host characteristic,60321
727,individual,biological organism,60321
728,group,social group,60321
729,population,Wild social primate population,60321
730,desert,ecological habitat,60321
731,terrestrial subtropical vertebrate,Primate,60321
732,fecal samples,Biological Specimen,60321
733,dry seasons,Period of time,60321
734,mixed models,Statistical model,60321
735,global,statistical model,60321
736,mixed model,Statistical model,60321
737,convex relationship,Statistical relationship,60321
738,order of magnitude,Scientific term/Unit of measurement,60321
739,day range,Temporal interval,60321
740,effect size,statistical measure,60321
741,Phocascaris cystophorae,Species of Nematode,59994
742,Phocascaris,Species of Nematode,59994
743,Nematoda,Phylum,59994
744,Anisakidae,Biological Family (Nematoda),59994
745,Berland,Biologist/Scientist,59994
746,1964,Year,59994
747,Hooded seal,Mammal,59994
748,Cystophora cristata,Mammal,59994
749,Scanning electron microscopy,Microscopy technique,59994
750,Surface morphological characteristics,Biological structure characteristic,59994
751,Excretory pore,Structure,59994
752,Interlabia knobs,Structure,59994
753,Lips and adjacent structures,Structure,59994
754,Caudal papillae and papilla-like structures,Structure,59994
755,Contracaecum osculatum,Nematode species,59994
756,Phocid seals,Mammal,59994
757,eastern spotted skunk,Mammal,60365
758,Spilogale putorius,Species,60365
759,parasites,Helminth,60365
760,nematodes,Biological Organism,60365
761,protozoa,Parasitic protozoa,60365
762,western Arkansas,Geographic Region,60365
763,east-central Arkansas,Geographic Region,60365
764,March 2005,Date,60365
765,January 2007,Date,60365
766,29,Number of individuals,60365
767,82,Number of Fecal Samples,60365
