entity_id,entity,doc_id,label
273,House Finches,21,Host
274,Wild Birds,21,Host
275,Poultry Production Facilities,21,Setting
276,Northeast Georgia,21,Location
277,Tufted Titmice,21,Host
278,Passerine Birds,21,Host
279,Poultry Farms,21,Setting
280,Feeder Stations,21,Setting
281,Farm,21,Setting
282, Serum Plate Agglutination,21,Test
283,Polymerase Chain Reaction,21,Test
284,Hemagglutination Inhibition,21,Test
285,Histopathology,21,Test
286,Mycoplasma gallisepticum,22,Pathogen
287,House Finch,22,Host
288,Chickens,22,Host
289,Turkeys,22,Host
290,pvpA gene,22,Gene
291,Polymerase Chain Reaction,22,Technique
292,Restriction Fragment Length Polymorphism,22,Technique
293,Nucleotide Sequencing,22,Technique
294,Cytadhesin Protein PvpA,22,Protein
295,Eastern United States,22,Location
296,1994,22,Year
297,House Finch,23,Host
298,Mycoplasma gallicepticum,23,Pathogen
299,Carotenoid,23,Compound
300,Plumage,23,Feature
301,Females,23,Host
302,Males,23,Host
303,Female Mate Choice,23,Behavior
304,Mycoplasma gallisepticum,24,Pathogen
305,Songbirds,24,Host
306,House Finches,24,Host
307,North America,24,Location
308,1994,24,Date
309,Random Amplification of Polymorphic DNA,24,Technique
310,Amplified-Fragment Length Polymorphism,24,Technique
311,New York,24,Location
312,Vaccine,24,Product
313,Reference Strains,24,Product
314,Mycoplasma gallisepticum,25,Pathogen
315,House Finches,25,Host
316,Poultry,25,Host
317,Chickens,25,Host
318,Turkeys,25,Host
319,North America,25,Location
320,Portland,25,Location
321,Oregon,25,Location
322,Montana,25,Location
323,Missoula,25,Location
324,Mycoplasma gallisepticum,26,Pathogen
325,House Finches,26,Host
326,Carpodacus mexicanus,26,Species
327,House Finch,26,Host
328,West Nile Virus,26,Pathogen
329,Avian Influenza,26,Pathogen
330,Terrestrial Mammalian Hosts,26,Host
331,Seasonality,26,Factor
332,Disease Spread,26,Process
333,House Finch,27,Host
334,Mycoplasma gallisepticum,27,Pathogen
335,IgA,27,Antibody
336,Rabbit,27,Host
337,Bacterial Expression System,27,System
338,Harderian Gland,27,Tissue
339,Conjunctiva,27,Tissue
340,Lachrymal Samples,27,Sample
341,Plasma Cells,27,CellType
342,Mallard,27,Host
343,Chicken,27,Host
344,Mycoplasma sturni,28,Virus
345,California House Finch,28,Host
346,House Finches,28,Host
347,Mycoplasma gallisepticum,28,Virus
348,North America,28,Location
349,European Starling,28,Host
350,Avian species,28,Host
351,Sickness Behaviour,29,Behaviour
352,Evolutionary Trap,29,Concept
353,Male House Finches,29,Host
354,Diseased Conspecifics,29,Host
355,Pathogen,29,Pathogen
356,Mycoplasma Gallisepticum,29,Pathogen
357,Healthy Conspecifics,29,Host
358,Carpodacus Mexicanus,29,Host
359,Females,29,Host
360,Aggression Rates,29,Measurement
361,Lethargy,29,Symptom
362,Conjunctivitis,29,Symptom
363,Mycoplasma gallisepticum,30,Pathogen
364,House Finches,30,Host
365,American Goldfinches,30,Host
366,Northern Cardinals,30,Host
367,Songbirds,30,Host
368,Eastern North America,30,Location
369,Northeastern United States,30,Location
370,Winter,30,Time
371,House Finches,31,Host
372,Mycoplasma gallisepticum,31,Pathogen
373,Eastern North America,31,Location
374,Southern California,31,Location
375,Proc. R. Soc. Lond.,31,Publication
376,Condor,31,Publication
377,J. Wild. Dis.,31,Publication
378,North America,31,Location
379,Northerly latitudes,31,Location
380,Southerly populations,31,Location
381,Eastern house finch population,31,Population
382,Northerly inland populations,31,Population
383,Mycoplasma gallisepticum,32,Pathogen
384,House Finches,32,Host
385,Carpodacus mexicanus,32,Species
386,Conjunctival samples,32,Sample
387,Real-time polymerase chain reaction,32,Technique
388,"TaqMan-based real-time, quantitative polymerase chain reaction",32,Technique
389,mgc2 gene,32,Gene
390,Rag-1,32,Gene
391,Plasmid standard,32,Standard
392,M. gallisepticum genomic DNA,32,Standard
393,Specific pathogen free chickens,32,Host
394,Conjunctivitis,32,Disease
395,Clinical conjunctivitis,32,Disease
396,Mycoplasma gallisepticum,33,Pathogen
397,House Finches,33,Host
398,Mosquitoes,33,Vector
399,Carpodacus mexicanus,33,Host
400,Culex pipiens pipiens,33,Vector
401,West Nile virus,33,Pathogen
402,Avian behaviors,33,Behavior
403,Blood meal DNA fingerprinting,33,Technique
404,Defensive behaviors,33,Behavior
405,House Finches,34,Host
406,House Sparrows,34,Host
407,Mycoplasma gallisepticum,34,Pathogen
408,Mycoaplasmal conjunctivitis,34,Disease
409,United States,34,Location
410,Northeastern United States,34,Location
411,Christmas Bird Count,34,Monitoring Program
412,Project FeederWatch,34,Monitoring Program
413,Breeding Bird Survey,34,Monitoring Program
414,House Finch,35,Host
415,Mycoplasma gallisepticum,35,Pathogen
416,Carpodacus mexicanus,35,Species
417,Detection Probabilities,35,Concept
418,Disease Prevalence,35,Concept
419,Biotic Factors,35,Factor
420,Abiotic Factors,35,Factor
421,Mark-Recapture Data,35,Data
422,State-Specific Detection Probabilities,35,Concept
423,House Finches,36,Host
424,Mycoplasma gallisepticum,36,Pathogen
425,Phytohaemagglutinin,36,Antigen
426,Cell-mediated immunocompetence,36,Immune Response
427,Humoral immunocompetence,36,Immune Response
428,Multilocus heterozygosity,36,Genetic Variation
429,Microsatellite loci,36,Genetic Marker
430,Pathogen resistance,36,Immune Response
431,Carpodacus mexicanus,37,Host
432,Mycoplasma gallisepticum,37,Pathogen
433,House Finches,37,Host
434,Eastern United States,37,Location
435,Amplified Fragment Length Polymorphism,37,Technique
436,Major Histocompatibity Complex,37,GenomicRegion
437,MHC,37,GenomicRegion
438,Mycoplasma,37,Pathogen
439,Cytomegalovirus,37,Pathogen
440,Mice,37,Host
441,Mycoplasma gallisepticum,38,Pathogen
442,House Finches,38,Host
443,Carpodacus mexicanus,38,Host
444,Spleen,38,AnatomicalLocation
445,Bird,38,Organism
446,Experimental Infection,38,Event
447,Suppression Subtractive Hybridization,38,Technique
448,cDNA Macroarray,38,Technique
449,SSH,38,Technique
450,Differentially Expressed Genes,38,Concept
451,Vertebrate Homologues,38,Concept
452,Heat Shock Protein,38,Protein
453,MHC II-associated Invariant Chain,38,Protein
454,T-cell Immunoglobulin Mucin,38,Protein
455,TIM1,38,Gene
456,CD74,38,Gene
457,HSP 90,38,Gene
458,Novel Expressed Genes,38,Concept
459,Mycoplasma gallisepticum,39,Pathogen
460,House Finch,39,Host
461,Songbirds,39,Host
462,Wild Birds,39,Host
463,Avian Species,39,Host
464,Mourning Doves,39,Host
465,Fringillidae,39,Family
466,Eastern Tufted Titmice,39,Host
467,Baeolophus bicolor,39,Host
468,Auburn University,39,Location
469,Campus,39,Location
470,Peri-urban Environment,39,Location
471,Univocal Chain Reaction,39,Test
472,Polymerase Chain Reaction,39,Test
473,Agglutination Reactions,39,Test
474,House Finch,40,Host
475,Mycoplasma gallisepticum,40,Pathogen
476,Corticosterone,40,Hormone
477,Stress Hormones,40,Hormone
478,Immune Functions,40,Function
479,Disease,40,Disease
480,North American,40,Location
481,Eastern,40,Location
482,Latitudinal Gradient,40,Location
483,Winter,40,Time
484,December,40,Time
485,March,40,Time
486,Plasma,40,Fluid
487,Body Condition,40,Condition
488,Mycoplasma gallisepticum,41,Pathogen
489,House Finches,41,Host
490,Eastern North America,41,Location
491,Seasonal Breeding,41,Process
492,Seasonal Social Aggregation,41,Process
493,Immunity,41,Process
494,Conjunctivitis,41,Disease
495,Mycoplasmosis,42,Condition
496,Carotenoid,42,Molecule
497,Plumage Coloration,42,Trait
498,Male House Finches,42,Host
499,Carpodacus mexicanus,42,Species
500,Alabama,42,Location
501,Mycoplasma gallicepticum,42,Pathogen
502,Beta-cryptoxanthin,42,Molecule
503,House Finch Plumage,42,Tissue
504,Upper Respiratory Tissue,42,Tissue
505,Ocular Tissue,42,Tissue
506,Mycoplasma gallisepticum,43,Pathogen
507,House Finches,43,Host
508,Eastern House Finch,43,Host
509,Carpodacus mexicanus,43,Species
510,Cayuga Basin,43,Location
511,Central New York,43,Location
512,USA,43,Location
513,November 2001-April 2002,43,TimePeriod
514,12 wk,43,TimePeriod
515,21 wk,43,TimePeriod
516,Colony-forming units/ml,43,Measurement
517,Polymerase chain reaction,43,Technique
518,Rapid plate agglutination assay,43,Technique
519,Preservative-free sterile saline solution,43,Treatment
520,Conjunctivitis,43,Disease
521,House Finches,44,Host
522,Carpodacus mexicanus,44,Species
523,Mycoplasma gallisepticum,44,Pathogen
524,Proctophyllodes spp.,44,Pathogen
525,Avian Pox,44,Pathogen
526,Blood and Gastrointestinal Parasite,44,Pathogen
527,Gastrointestinal Flora,44,Microorganism
528,Wisconsin,44,Location
529,Winter,44,Season
530,Breeding Season,44,Season
531,Fall Migration,44,Season
532,Mycoplasma gallisepticum,45,Pathogen
533,House Finches,45,Host
534,Eastern House Finch,45,Host
535,Great Plains,45,Location
536,Missoula,45,Location
537,Montana,45,Location
538,Auburn,45,Location
539,Alabama,45,Location
540,Auburn University,45,Organization
541,Serum Plate Agglutination Assay,45,Test
542,Polymerase Chain Reaction,45,Test
543,House Finch Strain of MG,45,Pathogen
544,Western United States,45,Location
545,Mycoplasma gallisepticum,46,Pathogen
546,House Finches,46,Host
547,Captive House Finches,46,Host
548,Eastern House Finches,46,Host
549,Auburn,46,Location
550,Fall 1998,46,Time
551,Polymerase Chain Reaction,46,Test
552,Seronegative,46,State
553,Conjunctivitis,46,Disease
554,Quarantine,46,Duration
555,Week,46,Time
556,Blood,46,Sample
557,Choanal Swabs,46,Sample
558,Serologic Analysis,46,Test
559,Survey,46,Method
560,Epidemic,46,Event
561,Evolving,46,State
562,Mycoplasma gallisepticum,47,Pathogen
563,House Finches,47,Host
564,Conjunctivitis,47,Disease
565,Wildlife Rehabilitation Center of Minnesota,47,Location
566,Minnesota,47,Location
567,United States,47,Location
568,Enrofloxacin,47,Antibiotic
569,Gentamicin,47,Antibiotic
570,Polymerase Chain Reaction,47,Diagnostic Technique
571,Nested PCR,47,Diagnostic Technique
572,Culture,47,Diagnostic Technique
573,Mycoplasma gallisepticum,48,Pathogen
574,House Finch,48,Host
575,Eggs,48,Host
576,Nestlings,48,Host
577,Carpodacus mexicanus,48,Species
578,April,48,Date
579,August,48,Date
580,1998,48,Year
581,Vitelline membrane,48,Tissue
582,Embryos,48,Tissue
583,Choanal cleft,48,Tissue
584,Conjunctiva,48,Tissue
585,Mycoplasma broth,48,Medium
586,Polymerase chain reaction,48,Technique
587,Broods,48,Group
588,PCR,48,Technique
589,Serologic tests,48,Technique
590,Mycoplasma gallisepticum,49,Pathogen
591,Finch strain of Mycoplasma gallisepticum,49,Pathogen
592,House Finches,49,Host
593,Chickens,49,Host
594,Domestic Poultry,49,Host
595,Arbitrary Primed PCR,49,Test
596,Polymerase Chain Reaction (PCR),49,Test
597,Culture,49,Test
598,Serum Plate Agglutination,49,Test
599,Biosecurity Measures,49,Concept
600,Mycoplasma gallisepticum,50,Pathogen
601,House Finches,50,Host
602,Carpodacus mexicanus,50,Host
603,Conjunctivitis,50,Disease
604,Mid-Atlantic states,50,Location
605,Eastern states,50,Location
606,USA,50,Country
607,1994,50,Year
608,Mycoplasma gallisepticum,51,Pathogen
609,House Finches,51,Host
610,Maryland,51,Location
611,Georgia,51,Location
612,Serum Plate Agglutination,51,Test
613,Hemagglutination Inhibition,51,Test
614,Polymerase Chain Reaction,51,Test
615,Conjunctivitis,51,Disease
616,Keratitis,51,Disease
617,Epithelial Hyperplasia,51,Pathological Finding
618,Lymphoid Hyperplasia,51,Pathological Finding
619,Avian,52,Host
620,Mosquito,52,Vector
621,West Nile Virus,52,Virus
622,St. Louis Encephalitis Virus,52,Virus
623,NY99 strain of West Nile Virus,52,Virus
624,Western Scrub Jays,52,Host
625,House Finches,52,Host
626,House Sparrows,52,Host
627,Mourning Doves,52,Host
628,Common Ground Doves,52,Host
629,California Quail,52,Host
630,Chickens,52,Host
631,Culex Mosquitoes,52,Vector
632,Culex stigmatosoma Dyar,52,Vector
633,Culex tarsalis Coquillett,52,Vector
634,Culex p. quinquefasciatus Say,52,Vector
635,Birds,52,Host
636,Blood-Fed Culex Mosquitoes,52,Vector
637,Culex quinquefasciatus,53,Mosquito
638,West Nile virus,53,Virus
639,Harris County,53,Location
640,Texas,53,Location
641,Dogs,53,Host
642,Mourning dove,53,Host
643,Domestic cat,53,Host
644,White-winged dove,53,Host
645,House sparrow,53,Host
646,House finch,53,Host
647,Gray catbird,53,Host
648,American robin,53,Host
649,Blue jays,53,Host
650,American crows,53,Host
651,Trichostrongylus tenuis,60,Parasite
652,Red Grouse,60,Host
653,Lagopus lagopus scoticus,60,Species
654,Laboratory,60,Location
655,Moors,60,Location
656,Cecal Faeces,60,Tissue
657,Infective Larvae,60,Stage
658,Temperature,60,Environmental Factor
659,Rainfall,60,Environmental Factor
660,Desiccation,60,Environmental Factor
661,Summer,60,Season
662,Winter,60,Season
663,Trichostrongylus tenuis,61,Parasite
664,Red Grouse,61,Host
665,Upland Estates,61,Location
666,UK,61,Location
667,Peter Hudson,61,Author
668,Andrew Dobson,61,Author
669,Lagopus lagopus scoticus,61,Species
670,Testosterone,62,Hormone
671,Parasite,62,Pathogen
672,Red Grouse,62,Host
673,Lagopus Lagopus Scoticus,62,Species
674,Trichostrongylus Tenuis,62,Pathogen
675,Autumn,62,Time
676,Anthelmintic,62,Treatment
677,Free-Living,62,Environment
678,Male,62,Host
679,Year,62,Time
680,Fenbendazole,63,Drug
681,Trichostrongylus tenuis,63,Parasite
682,Red Grouse,63,Host
683,Lagopus lagopus scoticus,63,Species
684,UK,63,Location
685,HPLC-MS-MS,63,Method
686,Liver,63,Organ
687,Wildlife,63,Host
688,Red Grouse,64,Host
689,Trichostrongylus tenuis,64,Pathogen
690,Male Aggressiveness,64,Host Behavior
691,Territoriality,64,Host Behavior
692,Bayesian State-Space Modeling,64,Model
693,Population Data,64,Data
694,Usutu Virus,65,Virus
695,Domestic Chicken,65,Host
696,Gallus Domesticus,65,Host
697,Eurasian Blackbirds,65,Host
698,Turdus Merula,65,Host
699,Mosquito,65,Vector
700,Austria,65,Location
701,Europe,65,Location
702,Arbovirus,65,VirusType
703,Sentinel Animals,65,Concept
704,Pathogen Free Chickens,65,Concept
705,Splenomegaly,65,Disease
706,Follicular Infiltrates,65,Disease
707,Non-Suppurative Encephalitis,65,Disease
708,Reverse-Transcriptase Polymerase Chain Reaction,65,Technique
709,Immunohistochemistry,65,Technique
710,Flavivirus Antigen,65,Antigen
711,Peripheral Blood Mononuclear Cells,65,CellType
712,Viraemia,65,Disease
713,Antibody Response,65,ImmuneResponse
714,USUV,65,Virus
715,USUV RNA,65,NucleicAcid
716,Cloacal Swabs,65,Sample
717,Pharyngeal Swabs,65,Sample
718,Peripheral Blood,65,Sample
719,Viral RNA,65,NucleicAcid
720,USUV-Specific Antibodies,65,Antibody
721,Usutu Virus,66,Virus
722,Hungary,66,Location
723,Vienna,66,Location
724,Austria,66,Location
725,Japanese Encephalitis Virus,66,Virus
726,West Nile Virus,66,Virus
727,Sub-Saharan Africa,66,Location
728,Mosquito,66,Organism
729,Birds,66,Host
730,Blackbird,66,Species
731,Turdus Merula,66,Species
732,Budapest,66,Location
733,Reverse Transcription-PCR,66,Technique
734,Immunohistochemistry,66,Technique
735,In Situ Hybridization,66,Technique
736,PCR,66,Technique
737,Genomic Sequence,66,Data
738,Africa,66,Location
739,USUV Strain,66,Virus
740,Blackbird Die-Off,66,Event
741,Usutu Virus,67,Virus
742,Japanese Encephalitis Virus,67,Virus
743,Austria,67,Location
744,Vienna,67,Location
745,Weissenböck,67,Person
746,Kolodziejek,67,Person
747,Url,67,Person
748,Lussy,67,Person
749,Rebel-Bauder,67,Person
750,Nowotny,67,Person
751,Culex pipiens,67,Species
752,Mosquito,67,Species
753,Blackbirds,67,Species
754,Turdus merula,67,Species
755,American Robins,67,Species
756,Turdus migratorius,67,Species
757,West Nile Virus,67,Virus
758,North America,67,Location
759,American Robins,67,Host
760,Blackbirds,67,Host
761,Mammalian Hosts,67,Host
762,Humans,67,Host
763,Arthropod Vectors,67,Vector
764,Avian Amplification Hosts,67,Host
765,Usutu Virus,68,Virus
766,West Nile Virus,68,Virus
767,Austria,68,Location
768,Blackbirds,68,Host
769,Mosquitoes,68,Vector
770,Birds,68,Host
771,Inter governmental Panel on Climate Change (IPCC),68,Organization
772,Vienna,68,Location
773,Climate Change,68,Event
774,Climate Models,68,Model
775,Temperature,68,Property
776,Host Population,68,Population
777,Blackbird Population,68,Population
778,Basic Reproduction Number,68,Property
779,1901,68,Date
780,2000,68,Date
781,2001,68,Date
782,2003,68,Date
783,2005,68,Date
784,2040,68,Date
785,2100,68,Date
786,Usutu Virus,69,Virus
787,Dead Birds,69,Host
788,Austria,69,Location
789,Birds,69,Host
790,Reverse-Transcriptase Polymerase Chain Reaction,69,Test
791,Immunohistochemistry,69,Test
792,Nucleic Acid,69,Molecule
793,Antigen,69,Molecule
794,Blackbirds,69,Host
795,Turdus Merula,69,Species
796,Vienna,69,Location
797,Lower Austria,69,Location
798,Burgenland,69,Location
799,Styria,69,Location
800,Usutu Virus,70,Virus
801,Domestic Goose,70,Host
802,Mosquito,70,Vector
803,Japanese Encephalitis Virus,70,Virus
804,Austria,70,Location
805,Eurasian Blackbirds,70,Host
806,Turdus Merula,70,Species
807,Vienna-2001 Blackbird,70,Strain
808,Bacterial Septicaemia,70,Disease
809,Strangulation,70,Disease
810,Reverse Transcriptase-Polymerase Chain Reaction,70,Technique
811,Immunohistochemistry,70,Technique
812,Plasma Viraemia,70,Condition
813,Viral Excretion,70,Condition
814,Seroconversion,70,Condition
815,Geese,70,Host
816,Control Animals,70,Host
817,Usutu Virus,71,Virus
818,Europe,71,Location
819,Austria,71,Location
820,Eurasian Blackbirds,71,Host
821,Turdus Merula,71,Species
822,Histopathology,71,Method
823,Immunohistochemistry,71,Method
824,In-situ Hybridization,71,Method
825,Reverse-Transcriptase Polymerase Chain Reaction,71,Method
826,Hepatosplenomegaly,71,Symptom
827,Neuronal Necrosis,71,Symptom
828,Myocardial Lesions,71,Symptom
829,Coagulative Necrosis,71,Symptom
830,Brain Neurons,71,CellType
831,Myocardial Fibres,71,CellType
832,Splenic Capsule,71,CellType
833,Renal Glomeruli,71,CellType
834,Tunica Muscularis of Intestines,71,CellType
835,Proventricular Glands,71,CellType
836,Lungs,71,CellType
837,Hepatic Kupffer Cells,71,CellType
838,West Nile Virus,71,Virus
839,Polyclonal Antibodies,71,Antibody
840,USUV-specific Oligonucleotide Probe,71,Probe
841,USUV-specific RT-PCR,71,Method
842,Birds,71,Host
843,Summer,71,Time
844,2001,71,Year
845,2002,71,Year
846,Culex pipiens,72,VirusVector
847,West Nile virus,72,Virus
848,Humans,72,Host
849,Culex pipiens,72,VirusCarrier
850,Cx. pipiens,72,VirusCarrier
851,American robin,72,Host
852,House sparrow,72,Host
853,Mourning dove,72,Host
854,Raccoons,72,Host
855,Avian species,72,Host
856,Mammal species,72,Host
857,Polymerase chain reaction,72,Technique
858,DNA sequencing techniques,72,Technique
859,Quantitative PCR,72,Technique
860,Culex tarsalis,73,Pathogen
861,Culicidae,73,Order
862,Weld County,73,Location
863,Colorado,73,Location
864,Diptera,73,Order
