source_text,target_text,relation_type,doc_id
influenza A virus,Monachus schauinslandi,does not infect,59836
Monachus schauinslandi,canine adenovirus,hosts,59836
canine adenovirus,Monachus schauinslandi,does not infect,59836
Monachus schauinslandi,caliciviruses,hosts,59836
caliciviruses,Monachus schauinslandi,does not infect,59836
Ehrlichia sp.,Odocoileus virginianus,infects,59858
Odocoileus virginianus,Ehrlichia sp.,hosts,59858
Ehrlichia chaffeensis,Odocoileus virginianus,infects,59858
Odocoileus virginianus,Ehrlichia chaffeensis,hosts,59858
Amblyomma americanum,Odocoileus virginianus,found in,59858
Ehrlichia sp.,16S rDNA,detected by,59858
Ehrlichia chaffeensis,16S rDNA,detected by,59858
Ehrlichia sp.,nested PCR,detected by,59858
Ehrlichia chaffeensis,nested PCR,detected by,59858
Ehrlichia sp.,indirect fluorescence assays,detected by,59858
Ehrlichia chaffeensis,indirect fluorescence assays,detected by,59858
Bacillus anthracis,Hippopotamus amphibius,infects,56169
Hippopotamus amphibius,Bacillus anthracis,hosts,56169
Bacillus anthracis,Syncerus caffer,infects,56169
Syncerus caffer,Bacillus anthracis,hosts,56169
Bacillus anthracis,Loxodonta africana,infects,56169
Loxodonta africana,Bacillus anthracis,hosts,56169
Bacillus anthracis,people,does not infect,56169
people,Bacillus anthracis,does not host,56169
Bacillus anthracis,Anthrax,causes,56169
Hippopotamus amphibius,Anthrax,affected by,56169
Syncerus caffer,Anthrax,affected by,56169
Loxodonta africana,Anthrax,affected by,56169
Luangwa Valley,Anthrax,location of,56169
Luangwa River,Anthrax,location of,56169
August 1987,Anthrax,time of,56169
June 1987,Anthrax,time of,56169
November 1987,Anthrax,time of,56169
August 1988,Anthrax,time of,56169
September 1988,Anthrax,time of,56169
August 1989,Anthrax,time of,56169
Borrelia burgdorferi,black-tailed jackrabbit,infects,59837
black-tailed jackrabbit,Borrelia burgdorferi,hosts,59837
Borrelia burgdorferi,Ixodes neotomae,infects,59837
Ixodes neotomae,Borrelia burgdorferi,hosts,59837
Borrelia burgdorferi,Haemaphysalis leporispalustris,infects,59837
Haemaphysalis leporispalustris,Borrelia burgdorferi,hosts,59837
Borrelia burgdorferi,Columbian black-tailed deer,infects,59837
Columbian black-tailed deer,Borrelia burgdorferi,hosts,59837
Borrelia burgdorferi,Dermacentor occidentalis,does not infect,59837
Dermacentor occidentalis,Borrelia burgdorferi,does not host,59837
Borrelia burgdorferi,D. parumapertus,does not infect,59837
D. parumapertus,Borrelia burgdorferi,does not host,59837
Meles meles,bacilli,hosts,59823
bacilli,Meles meles,infects,59823
Meles meles,social group,has relationship with,59823
social group,Meles meles,has relationship with,59823
Meles meles,demographic processes,has relationship with,59823
demographic processes,Meles meles,affects,59823
Meles meles,movement,has relationship with,59823
movement,Meles meles,affects,59823
Meles meles,social organization,has relationship with,59823
social organization,Meles meles,affects,59823
Meles meles,disease dynamics,has relationship with,59823
disease dynamics,Meles meles,affects,59823
females,probability of TB incidence,has relationship with,59823
males,probability of TB incidence,has relationship with,59823
group size,probability of TB incidence,has relationship with,59823
proportion of females,probability of TB incidence,has relationship with,59823
probability of TB incidence,females,is affected by,59823
probability of TB incidence,males,is affected by,59823
probability of TB incidence,group size,is affected by,59823
probability of TB incidence,proportion of females,is affected by,59823
culling,Meles meles,affects,59823
control,Meles meles,affects,59823
south-west England,Meles meles,is location of,59823
Clostridium perfringens,polar bears,infects,57733
polar bears,Clostridium perfringens,hosts,57733
Clostridium perfringens,humans,does not infect,57733
Clostridium perfringens,animal species,does not infect,57733
Clostridium perfringens,gastrointestinal tract,lives in,57733
Clostridium perfringens,polar bears,found in,57733
Clostridium perfringens,bacteriologic analysis,detected by,57733
Clostridium perfringens,fatal diseases,causes,57733
Ehrlichia chaffeensis,white-tailed deer,infects,59859
white-tailed deer,Ehrlichia chaffeensis,hosts,59859
Amblyomma americanum,Ehrlichia chaffeensis,hosts,59859
lone star tick,southeastern United States,found in,59859
Ehrlichia chaffeensis,human ehrlichiosis,causes,59859
Staphylococcus aureus,western lowland gorilla,infects,56156
western lowland gorilla,Staphylococcus aureus,hosts,56156
Staphylococcus aureus,chimpanzee,infects,56156
chimpanzee,Staphylococcus aureus,hosts,56156
Staphylococcus aureus,staphylococcal sepsis,causes,56156
Staphylococcus aureus,necrotizing wound,causes,56156
Leptospira licerasiae,human,infects,56805
human,Leptospira licerasiae,hosts,56805
Rattus norvegicus,Leptospira licerasiae,hosts,56805
R. rattus,Leptospira licerasiae,hosts,56805
Leptospira licerasiae,human,does not infect,56805
Leptospira licerasiae,Rattus norvegicus,does not infect,56805
Leptospira licerasiae,R. rattus,does not infect,56805
Mycoplasma alligatoris,Alligator mississippiensis,infects,57753
Alligator mississippiensis,Mycoplasma alligatoris,hosts,57753
Mycoplasma alligatoris,Mycoplasmas,does not infect,57753
Ehrlichia spp.,Odocoileus virginianus,infects,59860
Odocoileus virginianus,Ehrlichia spp.,hosts,59860
Brucella sp.,marine mammals,infects,59886
marine mammals,Brucella sp.,hosts,59886
Brucella sp.,cetaceans,does not infect,59886
cetaceans,Brucella sp.,does not host,59886
Brucella sp.,pinnipeds,does not infect,59886
pinnipeds,Brucella sp.,does not host,59886
Mycobacterium avium subsp. paratuberculosis,brown bear,infects,57730
brown bear,Mycobacterium avium subsp. paratuberculosis,hosts,57730
Mycobacterium avium subsp. paratuberculosis,ruminant,does not infect,57730
Mycobacterium avium subsp. paratuberculosis,cattle,does not infect,57730
Mycobacterium avium subsp. paratuberculosis,paratuberculosis,causes,57730
Salmonella enterica,California sea lion,infects,59832
California sea lion,Salmonella enterica,hosts,59832
Salmonella enterica,northern elephant seal,infects,59832
northern elephant seal,Salmonella enterica,hosts,59832
Salmonella enterica,western gull,infects,59832
western gull,Salmonella enterica,hosts,59832
Salmonella enterica,adult male sea lion,does not infect,59832
adult male sea lion,Salmonella enterica,does not host,59832
Papio anubis,Trichuris sp.,hosts,60194
Papio anubis,Strongyloides sp.,hosts,60194
Papio anubis,Trichostrongylus sp.,hosts,60194
Papio anubis,Oesophagostomum sp.,hosts,60194
Papio anubis,Schistosoma mansoni,hosts,60194
Papio anubis,Entamoeba coli,hosts,60194
Papio anubis,Entamoeba histolytica/dispar,hosts,60194
Papio anubis,Blastocystis hominis,hosts,60194
Papio anubis,Cyclospora sp.,hosts,60194
Papio anubis,Cryptosporidium sp.,hosts,60194
Cercopithecus aethiops,Trichuris sp.,hosts,60194
Cercopithecus aethiops,Oesophagostomum sp.,hosts,60194
Cercopithecus aethiops,Entamoeba coli,hosts,60194
Cercopithecus aethiops,Entamoeba histolytica/dispar,hosts,60194
Cercopithecus aethiops,Blastocystis hominis,hosts,60194
Cercopithecus aethiops,Cyclospora sp.,hosts,60194
Cercopithecus aethiops,Cryptosporidium sp.,hosts,60194
Human,Opisthorchis viverrini,hosts,60248
Human,Strongyloides stercoralis,hosts,60248
Macaca fascicularis,Strongyloides fuelleborni,hosts,60248
Macaca fascicularis,Haplorchis sp.,hosts,60248
Macaca fascicularis,Opisthorchis viverrini,does not host,60248
Macaca fascicularis,Strongyloides stercoralis,does not host,60248
long-tailed macaque,forest parks,lives in,60248
long-tailed macaque,north-eastern Thailand,lives in,60248
long-tailed macaque,natural environments,lives in,60248
long-tailed macaque,anthropogenically modified environments,lives in,60248
human populations,foraging behaviour,influences,60248
human populations,parasite community,influences,60248
human populations,Strongyloides fuelleborni,transmits,60248
human populations,Haplorchis sp.,transmits,60248
anthropogenically modified environments,zoonotic helminth infection,associated with,60248
habitat modification,zoonotic helminth infection,causes,60248
Alouatta pigra,Controrchis biliophilus,hosts,60137
Alouatta pigra,Trypanoxyuris minutus,hosts,60137
Alouatta pigra,Giardia sp.,hosts,60137
Alouatta pigra,Entamoeba sp.,hosts,60137
Alouatta pigra,Belize,lives in,60137
Alouatta pigra,Mexico,lives in,60137
Alouatta pigra,human settlements,found in,60137
Giardia duodenalis,Alouatta pigra,infects,60137
Alouatta pigra,Controrchis biliophilus,does not host,60137
Alouatta pigra,Trypanoxyuris minutus,does not host,60137
Alouatta pigra,Entamoeba sp.,does not host,60137
Alouatta palliata,Controrchis sp.,hosts,60134
Alouatta palliata,Trypanoxyuris sp.,hosts,60134
Alouatta palliata,Strongyloides sp.,hosts,60134
Ateles geoffroyi,Controrchis sp.,hosts,60134
Ateles geoffroyi,Trypanoxyuris sp.,hosts,60134
Ateles geoffroyi,Strongyloides sp.,hosts,60134
gastrointestinal parasites,Papio ursinus,infects,60321
Papio ursinus,gastrointestinal parasites,hosts,60321
Phocascaris cystophorae,Cystophora cristata,infects,59994
Cystophora cristata,Phocascaris cystophorae,hosts,59994
Phocascaris cystophorae,stomach,lives in,59994
Phocascaris cystophorae,excretory pore,has surface morphological characteristics,59994
Phocascaris cystophorae,interlabia knobs,has surface morphological characteristics,59994
Phocascaris cystophorae,lips,has surface morphological characteristics,59994
Phocascaris cystophorae,caudal papillae,has surface morphological characteristics,59994
Phocascaris cystophorae,papilla-like structures,has surface morphological characteristics,59994
Phocascaris cystophorae,Contracaecum osculatum,is similar to,59994
Contracaecum osculatum,Phocascaris cystophorae,is similar to,59994
Phocascaris cystophorae,phocid seals,is parasitic in,59994
Spilogale putorius,nematodes,hosts,60365
Spilogale putorius,protozoa,hosts,60365
Spilogale putorius,nematodes,infects,60365
Spilogale putorius,protozoa,infects,60365
east-central Arkansas,Spilogale putorius,found in,60365
western Arkansas,Spilogale putorius,found in,60365
March 2005,Spilogale putorius,found in,60365
January 2007,Spilogale putorius,found in,60365
Rupicapra rupicapra rupicapra,gastrointestinal helminths,hosts,60360
Rupicapra rupicapra rupicapra,lung helminths,hosts,60360
Rupicapra rupicapra rupicapra,parasites,does not host,60360
male,parasites,has relationship with,60360
females,parasites,has relationship with,60360
Rupicapra rupicapra rupicapra,testosterone,has relationship with,60360
Rupicapra rupicapra rupicapra,epiandrosterone,has relationship with,60360
Rupicapra rupicapra rupicapra,cortisol,has relationship with,60360
Rupicapra rupicapra rupicapra,oestrogen,has relationship with,60360
Rupicapra rupicapra rupicapra,hormone levels,has relationship with,60360
Rupicapra rupicapra rupicapra,parasite counts,has relationship with,60360
Rupicapra rupicapra rupicapra,gastrointestinal eggs,has relationship with,60360
Rupicapra rupicapra rupicapra,lungworm larvae,has relationship with,60360
Rupicapra rupicapra rupicapra,MBP,has relationship with,60360
Gastrointestinal helminths,Florida panther,infects,60352
Florida panther,Gastrointestinal helminths,hosts,60352
Alaria marcianae,Florida panther,infects,60352
Florida panther,Alaria marcianae,hosts,60352
Spirometra mansonoides,Florida panther,infects,60352
Florida panther,Spirometra mansonoides,hosts,60352
Ancylostoma pluridentatum,Florida panther,infects,60352
Florida panther,Ancylostoma pluridentatum,hosts,60352
Ancylostoma caninum,Florida panther,infects,60352
Florida panther,Ancylostoma caninum,hosts,60352
Taenia omissa,Florida panther,infects,60352
Florida panther,Taenia omissa,hosts,60352
Mesocestoides sp.,Florida panther,does not infect,60352
Filaroides osleri,Canis latrans,infects,60155
Capillaria aerophila,Canis latrans,infects,60155
Canis latrans,Filaroides osleri,hosts,60155
Canis latrans,Capillaria aerophila,hosts,60155
Trachea,Cysts,location of,60155
Bronchi,Cysts,location of,60155
Helminth fauna,Eurasian lynx,infects,60242
Eurasian lynx,Helminth fauna,hosts,60242
Diphyllobothrium latum,Eurasian lynx,infects,60242
Taenia pisiformis,Eurasian lynx,infects,60242
Taenia laticollis,Eurasian lynx,infects,60242
Taenia hydatigena,Eurasian lynx,infects,60242
Taenia taeniaeformis,Eurasian lynx,infects,60242
Toxocara cati,Eurasian lynx,infects,60242
Trichinella spp.,Eurasian lynx,infects,60242
Eurasian lynx,Diphyllobothrium latum,hosts,60242
Eurasian lynx,Taenia pisiformis,hosts,60242
Eurasian lynx,Taenia laticollis,hosts,60242
Eurasian lynx,Taenia hydatigena,hosts,60242
Eurasian lynx,Taenia taeniaeformis,hosts,60242
Eurasian lynx,Toxocara cati,hosts,60242
Eurasian lynx,Trichinella spp.,hosts,60242
Aleutian Disease Virus,European mink,infects,60035
European mink,Aleutian Disease Virus,hosts,60035
Aleutian Disease Virus,American mink,does not infect,60035
American mink,Aleutian Disease Virus,does not host,60035
European mink,Navarra,found in,60035
Navarra,European mink,location of,60035
Canine distemper virus,European mink,infects,60035
European mink,Canine distemper virus,hosts,60035
Pulmonary adiaspiromycosis,European mink,affects,60035
Elaeophora elaphi,Cervus elaphus,infects,60186
Cervus elaphus,Elaeophora elaphi,hosts,60186
Elaeophora elaphi,hepatic vessels,found in,60186
Elaeophora elaphi,Cervus elaphus,found in,60186
Cervus elaphus,nematodes,hosts,60186
Elaeophora elaphi,Toledo Province,found in,60186
Elaeophora elaphi,Spain,found in,60186
Dama dama,Elaeophora elaphi,does not host,60186
Cervus elaphus,microfilariae,does not host,60186
Parafilaroides,Australian fur seal,infects,60142
Parafilaroides,New Zealand fur seal,infects,60142
Parafilaroides,sub-Antarctic fur seal,infects,60142
Australian fur seal,Parafilaroides,hosts,60142
New Zealand fur seal,Parafilaroides,hosts,60142
sub-Antarctic fur seal,Parafilaroides,hosts,60142
Brugia beaveri,Procyon lotor,infects,60342
Procyon lotor,Brugia beaveri,hosts,60342
Brugia beaveri,Meriones unguiculatus,does not infect,60342
Meriones unguiculatus,Brugia beaveri,does not host,60342
Brugia beaveri,domestic cat,infects,60342
domestic cat,Brugia beaveri,hosts,60342
Brugia beaveri,jird,infects,60342
jird,Brugia beaveri,hosts,60342
Taenia parva,Genetta genetta,infects,60214
Genetta genetta,Taenia parva,hosts,60214
chimpanzee,tapeworm,hosts,60302
tapeworm,Bertiella studeri,is,60302
Protostrongylus spp.,Vallonia,infects,60295
Vallonia,Protostrongylus spp.,hosts,60295
Protostrongylus spp.,gastropod,does not infect,60295
gastropod,Protostrongylus spp.,does not host,60295
Ovis canadensis,Protostrongylus spp.,hosts,60295
Protostrongylus spp.,Ovis canadensis,infects,60295
Antelope Island,Ovis canadensis,found in,60295
Newfoundland Mountains,Ovis canadensis,found in,60295
Utah,Ovis canadensis,found in,60295
USA,Ovis canadensis,found in,60295
Longistrongylus curvispiculum,free-ranging exotic antelope,infects,60119
Longistrongylus curvispiculum,sable,infects,60119
Longistrongylus curvispiculum,addax,infects,60119
Longistrongylus curvispiculum,biesa oryx,infects,60119
Haemonchus contortus,free-ranging exotic antelope,infects,60119
Haemonchus contortus,sable,infects,60119
Haemonchus contortus,addax,infects,60119
Haemonchus contortus,biesa oryx,infects,60119
Longistrongylus curvispiculum,Texas,hosts,60119
Longistrongylus curvispiculum,central Texas,hosts,60119
Longistrongylus curvispiculum,USA,hosts,60119
Haemonchus contortus,free-ranging exotic antelope,hosts,60119
Haemonchus contortus,sable,hosts,60119
Haemonchus contortus,addax,hosts,60119
Haemonchus contortus,biesa oryx,hosts,60119
Mesocestoides,Peromyscus maniculatus,infects,60157
Peromyscus maniculatus,Mesocestoides,hosts,60157
Mesocestoides,Canis latrans,infects,60157
Canis latrans,Mesocestoides,hosts,60157
Mesocestoides,Urocyon littoralis,infects,60157
Urocyon littoralis,Mesocestoides,hosts,60157
Mesocestoides,reptiles,does not infect,60157
Mesocestoides,dogs,does not infect,60157
Mesocestoides,hamsters,does not infect,60157
Mesocestoides,laboratory mice,does not infect,60157
Mesocestoides,domestic dogs,does not infect,60157
Mesocestoides,reptiles,does not host,60157
Mesocestoides,dogs,does not host,60157
Mesocestoides,hamsters,does not host,60157
Mesocestoides,laboratory mice,does not host,60157
Mesocestoides,domestic dogs,does not host,60157
Biomphalaria pfeifferi,Trematode larvae,hosts,60195
Papio anubis,adult worms,hosts,60195
Cercopithecus aethiops,adult worms,hosts,60195
Mui River,Biomphalaria pfeifferi,found in,60195
Alouatta palliata,Alouatta palliata,no_relationship,60135
Elaeophora schneideri,Ovis canadensis,infects,60291
Ovis canadensis,Elaeophora schneideri,hosts,60291
Ovis canadensis,New Mexico,found in,60291
New Mexico,Ovis canadensis,location of,60291
Ovis canadensis,Odocoileus hemionus hemionus,coexists with,60291
Odocoileus hemionus hemionus,Elaeophora schneideri,candidate host of,60291
Setaria thwaitei,Hippotragus niger,infects,60229
Hippotragus niger,Setaria thwaitei,hosts,60229
Setaria thwaitei,Hippotragus equinus,infects,60229
Hippotragus equinus,Setaria thwaitei,hosts,60229
Setaria thwaitei,Kobus ellipsiprymnus,infects,60229
Kobus ellipsiprymnus,Setaria thwaitei,hosts,60229
Setaria thwaitei,Oryx gazella,does not infect,60229
Oryx gazella,Setaria thwaitei,does not host,60229
Spirometra erinacei,Conepatus chinga,infects,60201
Conepatus chinga,Spirometra erinacei,hosts,60201
Spirometra erinacei,small intestine,found in,60201
Conepatus chinga,Abra La Raya,lives in,60201
Conepatus chinga,Cusco,lives in,60201
Conepatus chinga,Peru,lives in,60201
Eimeria,Capricornis spp.,infects,60431
Capricornis spp.,Eimeria,hosts,60431
Eimeria,Capricornis crispus,infects,60431
Capricornis crispus,Eimeria,hosts,60431
Eimeria,Capricornis swinhoei,infects,60431
Capricornis swinhoei,Eimeria,hosts,60431
Eimeria,serow,infects,60431
serow,Eimeria,hosts,60431
Hepatozoon species,Japanese Martens,infects,60486
Japanese Martens,Hepatozoon species,hosts,60486
Hepatozoon species,myocardium,found in,60486
myocardium,Hepatozoon species,hosts,60486
Hepatozoon species,phagocytes,has relationship with,60486
phagocytes,Hepatozoon species,hosts,60486
Hepatozoon species,zoite,has relationship with,60486
zoite,Hepatozoon species,part of,60486
Hepatozoon species,nuclei,has relationship with,60486
nuclei,Hepatozoon species,part of,60486
Hepatozoon species,schizonts,has relationship with,60486
schizonts,Hepatozoon species,part of,60486
Hepatozoon species,merozoites/gametocytes,has relationship with,60486
merozoites/gametocytes,Hepatozoon species,part of,60486
Hepatozoon species,18S rRNA gene,has relationship with,60486
18S rRNA gene,Hepatozoon species,part of,60486
human,Tana River red colobus,does not infect,60177
human,mangabey,does not infect,60177
Tana River red colobus,forest,lives in,60177
mangabey,forest,lives in,60177
forest,Tana River red colobus,hosts,60177
forest,mangabey,hosts,60177
Tana River red colobus,habitat loss,is affected by,60177
mangabey,habitat loss,is affected by,60177
habitat loss,fragmentation,causes,60177
human,habitat loss,causes,60177
human,fragmentation,causes,60177
Tana River red colobus,monkey density,is associated with,60177
mangabey,monkey density,is associated with,60177
monkey density,forest area,is associated with,60177
monkey density,disturbance,is associated with,60177
prevalence,monkey density,is associated with,60177
richness,monkey density,is associated with,60177
Entopolypoides macaci,Papio cynocephalus,infects,60522
Papio cynocephalus,Entopolypoides macaci,hosts,60522
Entopolypoides macaci,Kenya,does not infect,60522
Kenya,Entopolypoides macaci,location of,60522
Papio cynocephalus,Hepatocystis kochi,hosts,60522
Hepatocystis kochi,Papio cynocephalus,infects,60522
splenectomy,hemoglobin,affects,60522
splenectomy,RBC,affects,60522
Papio cynocephalus,splenectomy,is affected by,60522
Papio cynocephalus,Hepatocystis kochi,is affected by,60522
African lion,Ancylostoma braziliense,hosts,60306
African lion,Gnathostoma spinigerum,hosts,60306
African lion,Uncinaria stenocephala,hosts,60306
