entity_id,entity,type,doc_id
59,sepsis,Disease,59830
60,bacterial omphalophlebitis,Disease,59830
61,pneumonia,Disease,59830
62,gastroenteritis,Disease,59830
63,thymic atrophy,Disease,59830
64,hepatic necrosis,Disease,59830
65,lymphopenia,Disease or Syndrome,59830
66,phocine adrenal cell line,Cell line,59830
67,phocine kidney cell line,Cell line,59830
68,adrenal tissue homogenate,BiologicalSample,59830
69,intranuclear inclusion bodies,Viral inclusion bodies,59830
70,viral particles,Virion,59830
71,male,BiologicalSex,59830
72,female,BiologicalSex,59830
73,0 to 63 days,Duration,59830
74,average birth weight,Physiological Attribute,59830
75,island fox,Species,59699
76,Urocyon littoralis,Species,59699
77,California,AdministrativeRegion,59699
78,Channel Islands,Island Group,59699
79,USA,Country,59699
80,canine adenovirus,Virus,59699
81,canine parvovirus,Virus,59699
82,canine herpesvirus,Virus,59699
83,canine coronavirus,Virus,59699
84,leptospirosis,Disease,59699
85,toxoplasmosis,Disease,59699
86,canine distemper virus,Virus,59699
87,antibody,Immunoglobulin,59699
88,97%,Percentage,59699
89,59%,Percentage,59699
90,194,Quantity,59699
91,serologic survey,Research Study,59699
92,Pestivirus,Virus,59904
93,Pyrenean Chamois,Species,59904
94,Rupicapra pyrenaica pyrenaica,Subspecies,59904
95,Spain,Location_Country,59904
96,2001-02,TimePeriod,59904
97,border disease virus,Virus,59904
98,noncoding regions,BiologicalRegion,59904
99,82.1% to 88.1%,Percentage range,59904
100,disease,Infectious disease,59904
101,mortality,Disease_Mortality,59904
102,16,Quantity,59904
103,17,Count,59904
104,outbreak,Disease Outbreak,59904
105,16 of 17,Proportion,59904
106,border disease virus,Virus,59578
107,southern chamois,Species,59578
108,Rupicapra pyrenaica,Species,59578
109,central Pyrenees,MountainRange,59578
110,NE Spain,GeographicRegion,59578
111,February,Month,59578
112,June,Month,59578
113,2001,Year,59578
114,2002,Year,59578
115,42%,Percentage,59578
116,depression,Disease or Syndrome,59578
117,weakness,Symptom,59578
118,movement difficulties,Sign or Symptom,59578
119,abnormal behaviour,Sign or Symptom,59578
120,absence of flight reaction,Sign or Symptom,59578
121,alopecia,Disease or Syndrome,59578
122,skin hyperpigmentation,Disease or Syndrome,59578
123,cachexia,Disease or Syndrome,59578
124,abscesses,Disease or Syndrome,59578
125,pneumonia,Disease,59578
126,subcutaneous infection,Disease or Syndrome,59578
127,orchitis,Disease,59578
128,edema,Disease or Syndrome,59578
129,gliosis,Disease or Syndrome,59578
130,espongiosis,Disease or Syndrome,59578
131,cariorrexis,Pathological finding,59578
132,neuronal multifocal necrosis,Disease or Syndrome,59578
133,perivascular mononuclear inflammatory infiltrate,Inflammatory_cell_infiltrate,59578
134,follicular atrophy,Skin lesion morphology,59578
135,epidermal hyperplasia,Disease or Syndrome,59578
136,orthokeratotic hyperkeratosis,Skin lesion morphology,59578
137,follicular hyperkeratosis,Skin lesion morphology,59578
138,hypermelanosis,Disease or Syndrome,59578
139,haemosiderin deposits,Pathological anatomical structure,59578
140,"kidney ""cloissone""",Anatomical structure lesion,59578
141,intraeritrocitic parasites,Protozoa,59578
142,pestivirus,Virus,59578
143,RT-PCR,Polymerase Chain Reaction Technique,59578
144,monoclonal antibodies,Laboratory Reagent,59578
145,Urate nephrolithiasis,Disease,59831
146,Mirounga angustirostris,Species,59831
147,northern elephant seal,Species,59831
148,Zalophus californianus,Species,59831
149,California sea lion,Species,59831
150,Nephroliths,Kidney Stone,59831
151,Uric acid,Organic compound,59831
152,Ammonium urate,Mineral,59831
153,Renal pelvic dilation,Disease or Syndrome,59831
154,Pyelonephritis,Disease,59831
155,Hydronephrosis,Disease,59831
156,2004,Year,59831
157,2005,Year,59831
158,1-10 mm,SizeRange,59831
159,1-15 mm,DiameterRange,59831
160,white-tailed deer,Organism Species,59842
161,Odocoileus virginianus,Species,59842
162,Amblyomma americanum,Tick species,59842
163,Ixodes scapularis,Tick species,59842
164,Ehrlichia chaffeensis,Bacterium species,59842
165,Ehrlichia equi,Bacterium species,59842
166,HGE agent,Ehrlichia chaffeensis,59842
167,Ehrlichia-like organism,Bacterium,59842
168,coastal Georgia,Geographic Region,59842
169,ticks,Arachnid species,59842
170,deer population,Organism Population,59842
171,serologic,Diagnostic Technique,59842
172,molecular,Diagnostic Technique,59842
173,culture,Microbiological culture,59842
174,antibodies,Immunoglobulin,59842
175,geometric mean titer,Measurement,59842
176,111,Titer Value,59842
177,"1,024",Titer value,59842
178,16S rDNA fragments,Gene Fragment,59842
179,ingual lymph node,Inguinal lymph node,59842
180,neutrophil,Blood cell,59842
181,blood smears,BiologicalSample,59842
182,Ehrlichia-type morula,Intracellular inclusion,59842
183,human ehrlichioses agents,Bacteria,59842
184,human granulocytic ehrlichiosis,Disease,59842
185,Antibodies,Immunoglobulins,59912
186,pathogenic agents,Organism,59912
187,free-living wild species,Organism,59912
188,Tanzania,Location_Country,59912
189,535,Quantity,59912
190,eight species of wildlife,OrganismGroup,59912
191,game areas,GeographicLocation,59912
192,1987,Year,59912
193,1989,Year,59912
194,foot-and-mouth disease,Disease,59912
195,bovine herpes virus types 1 and 2,Virus,59912
196,lumpy skin disease,Disease,59912
197,bovine viral diarrhoea,Disease,59912
198,Akabane,Disease,59912
199,bovine ephemeral fever,Disease,59912
200,bluetongue,Disease,59912
201,enzootic bovine leucosis,Disease,59912
202,African horse sickness,Disease,59912
203,African swine fever,Disease,59912
204,Brucella abortus,Bacterium species,59912
205,buffalo,Bubalus bubalis,59912
206,Syncerus caffer,Host,59912
207,wildebeest,Organism Species,59912
208,Connochaetes taurinus,Host,59912
209,topi,Species,59912
210,Damaliscus korrigum,Host,59912
211,Zebra,Equus quagga,59912
212,African swine fever antibodies,Antibody,59912
213,wart hog,Phacochoerus africanus,59912
214,black bear,Ursus americanus,59921
215,Ursus americanus,Species,59921
216,Staphylococcus aureus,Bacterium,59921
217,Labrador,Geographic Location,59921
218,Canada,Country,59921
219,valvular endocarditis,Disease or Syndrome,59921
220,bacterial valvular endocarditis,Disease or Syndrome,59921
221,coagulase-positive,Bacterial property,59921
222,radio-collared,Device,59921
223,fall 1991,Season,59921
224,northern Labrador,GeographicRegion,59921
225,death,BiologicalProcess,59921
226,infection,Bacterial infection,59921
227,organs,Internal Organs,59921
228,parainfluenza 3 virus,Virus species,58455
229,bison,Organism Species,58455
230,Bison bison,Species,58455
231,Delta bison,Bison herd,58455
232,domestic cattle,Organism,58455
233,Alaska,AdministrativeRegion,58455
234,USA,Country,58455
235,Delta Junction,Location,58455
236,Serum antibody prevalence,Measurement,58455
237,0%,Percentage,58455
238,100%,Percentage,58455
239,1977,Year,58455
240,1984,Year,58455
241,clinical disease,Disease or Disorder,58455
242,decrease in productivity,Phenotypic abnormality,58455
243,Rocky Mountain cougars,Puma concolor,59903
244,Puma concolor,Species,59903
245,feline immunodeficiency virus,Retrovirus,59903
246,FIV,Virus,59903
247,feline parvovirus,Parvovirus,59903
248,FPV,Feline parvovirus,59903
249,feline coronavirus,Virus,59903
250,FCoV,Virus,59903
251,feline calicivirus,Virus,59903
252,FCV,Feline calicivirus,59903
253,canine distemper virus,Virus,59903
254,CDV,Virus,59903
255,feline herpesvirus,Herpesvirus,59903
256,FHV,Virus,59903
257,Yersinia pestis,Bacterium,59903
258,1990-2004,Time Period,59903
259,15 years,TimePeriod,59903
260,207,Count of Organisms,59903
261,four populations,BiologicalPopulation,59903
262,Rocky Mountains,Mountain Range,59903
263,family membership,SocialFactor,59903
264,age,BiologicalAttribute,59903
265,sex,BiologicalSex,59903
266,location,GeographicLocation,59903
267,family groups,SocialGroup,59903
268,host sex,Biological Sex,59903
269,Hawaiian monk seal,Species,59836
270,Monachus schauinslandi,hosts,59836
271,phocine herpesvirus-1,Virus,59836
272,Leptospira bratislava,Bacterium species,59836
273,L. hardjo,Bacterium species,59836
274,L. icterohaemorrhagiae,Bacterium species,59836
275,L. pomona,Bacterium species,59836
276,Brucella spp.,Bacterium,59836
277,B. canis,Babesia canis,59836
278,Chlamydophila abortus,Bacterium species,59836
279,Toxoplasma gondii,Protozoan parasite species,59836
280,Dirofilaria immitis,Nematode parasite species,59836
281,morbilliviruses,Virus,59836
282,influenza A virus,Virus,59836
283,canine adenovirus,Virus,59836
284,caliciviruses,Virus,59836
285,northwestern Hawaiian Islands,GeographicLocation:IslandGroup,59836
286,1997-2001,Time Period,59836
287,conservation efforts,Wildlife Conservation Program,59836
288,Infectious disease monitoring,Surveillance program,59836
289,antibodies,Immunoglobulins,59836
290,enzyme-linked immunosorbent assay,Laboratory Test,59836
291,virus neutralization test,Laboratory test,59836
292,microagglutination test,Laboratory Test,59836
293,serologic tests,Diagnostic test,59836
294,card test,Diagnostic test,59836
295,complement fixation test,Laboratory Test,59836
296,morbidity,Disease_Prevalence,59836
297,mortality,Mortality rate,59836
298,Ehrlichia sp.,Bacterium,59858
299,white-tailed deer,Organism::Eukaryote::Animal::Vertebrate::Mammal::Artiodactyla::Cervidae::Odocoileus virginianus,59858
300,Odocoileus virginianus,Species,59858
301,Ehrlichia chaffeensis,Bacterium species,59858
302,human granulocytic ehrlichiosis,Disease,59858
303,HGE,Disease,59858
304,Amblyomma americanum,Tick species,59858
305,16S rDNA sequence,Gene sequence,59858
306,polymerase chain reactions,Laboratory Technique,59858
307,nested polymerase chain reactions,Laboratory Technique,59858
308,DGA,Primer,59858
309,GA1UR,Primer,59858
310,DCH,Primer,59858
311,GE9f,Primer,59858
312,GA1IUR,Primer,59858
313,U.S. states,GeographicLocation/AdministrativeRegion,59858
314,white blood cells,CellType,59858
315,DNA,Genomic DNA,59858
316,indirect fluorescence assays,Laboratory Technique,59858
317,E. chaffeensis-reactive antibodies,Antibody,59858
318,PCR,Polymerase Chain Reaction,59858
319,65%,Percentage,59858
320,5%,Percentage,59858
321,P < 0.001,P-value,59858
322,deer Ehrlichia sp.-like organism,Bacterium,59858
323,Ehrlichia phagocytophila,Bacterium species,59858
324,Ehrlichia spp.,Bacterium,59858
325,Anthrax,Disease,56169
326,Bacillus anthracis,Bacterium species,56169
327,Hippos,Organism Species,56169
328,Hippopotamus amphibius,Host,56169
329,Cape buffalo,Species,56169
330,Syncerus caffer,Host,56169
331,Elephant,Species,56169
332,Loxodonta africana,Host,56169
333,Luangwa Valley,GeographicRegion,56169
334,Zambia,Country,56169
335,Luangwa River,River,56169
336,June,Time,56169
337,November,Time,56169
338,1987,Year,56169
339,August,Time,56169
340,September,Time,56169
341,1988,Year,56169
342,1989,Year,56169
343,4000,Quantity,56169
344,100 km,Distance,56169
345,Environmental contamination,Disease transmission route,56169
346,Risks to people,HealthRisk,56169
347,Methods of control,Disease_control_measure,56169
348,Local laboratory staff,Research Personnel,56169
349,Enzootic status,DiseaseStatus,56169
350,Spirochetes,Bacterium,59837
351,Borrelia burgdorferi,Bacterium species,59837
352,Lyme borreliosis,Disease,59837
353,black-tailed jackrabbit,Species,59837
354,Lepus californicus californicus,Subspecies of Mammal,59837
355,Dermacentor occidentalis,Tick species,59837
356,D. parumapertus,Tick species,59837
357,Ixodes neotomae,Tick species,59837
358,I. pacificus,Tick species,59837
359,Haemaphysalis leporispalustris,Tick species,59837
360,Columbian black-tailed deer,Organism - Species - Mammal - Deer,59837
361,Odocoileus hemionus columbianus,Subspecies of deer,59837
362,California,AdministrativeRegion,59837
363,northern California,GeographicRegion,59837
364,antibodies,Immunoglobulin,59837
365,spirochetemias,Disease or Syndrome,59837
366,indirect immunofluorescence,Laboratory technique,59837
367,direct immunofluorescence,Laboratory Technique,59837
368,H9724,Monoclonal Antibody,59837
369,H5332,Monoclonal Antibody,59837
370,Ixodidae,Family,59837
371,Acari,Arachnid subclass,59837
372,Social organization,Property,59823
373,Movement,Property,59823
374,Incidence,Disease incidence,59823
375,Bovine tuberculosis,Disease,59823
376,TB,Disease,59823
377,Meles meles,Species,59823
378,European badgers,Species,59823
379,British cattle,Bos taurus (Domestic Cattle),59823
380,South-west England,GeographicRegion,59823
381,Demographic processes,Process,59823
382,Disease dynamics,Process,59823
383,Clinical samples,BiologicalSample,59823
384,Bacilli,Bacteria,59823
385,Individual,Human,59823
386,Social group,Population,59823
387,Female,Sex,59823
388,Male,Sex,59823
389,Group size,Quantity,59823
390,Group size reduction,Process,59823
391,Stable social structure,Property,59823
392,Clostridium perfringens,Bacterium species,57733
393,polar bears,Organism,57733
394,Ursus maritimus,Species,57733
395,Svalbard,GeographicLocation:Island,57733
396,Norway,Country,57733
397,Svalbard Archipelago,GeographicLocation:IslandGroup,57733
398,2001,Year,57733
399,fecal samples,BiologicalSample,57733
400,bacteriologic analysis,Laboratory_test,57733
401,fatal diseases,Disease or Disorder Class,57733
402,humans,Mammal,57733
403,gastrointestinal tract,Anatomical Structure,57733
404,beta2-toxin,Toxin,57733
405,C. perfringens type A,Bacterium strain,57733
406,40,Count,57733
407,92,Count,57733
408,44%,Percentage,57733
409,Amblyomma americanum,Tick species,59859
410,Acari,Arachnid order,59859
411,Ixodidae,Family,59859
412,Ehrlichia chaffeensis,Bacterium species,59859
413,Rickettsiales,Order,59859
414,Ehrlichieae,Biological family,59859
415,white-tailed deer,Organism::Animal::Mammal::Cervidae::Odocoileus virginianus,59859
416,Odocoileus virginianus,Species,59859
417,human,Organism,59859
418,lone star tick,Species,59859
419,Amblyomma americanum L.,Tick species,59859
420,southeastern United States,Geographic Region,59859
421,1982,Year,59859
422,1992,Year,59859
423,"Ehrlichia chaffeensis Anderson, Dawson, Jones, & Wilson",Bacterium species,59859
424,human ehrlichiosis,Disease,59859
425,serum samples,BiologicalSample,59859
426,antibodies,Ehrlichia chaffeensis antibodies,59859
427,fluorescent antibody analysis,Laboratory Technique,59859
428,125,Sample ID,59859
429,300,Count,59859
430,41.7%,Percentage,59859
431,30,Count,59859
432,100%,Percentage,59859
433,121,RatioDenominator,59859
434,150,Count,59859
435,80.7%,Percentage,59859
436,4,NumericalValue,59859
437,2,Percentage,59859
438,6.7%,Percentage,59859
439,2.7%,Percentage,59859
440,Staphylococcus aureus,Bacterium species,56156
441,great ape,Organism,56156
442,Gabon,Country,56156
443,Central Africa,Geographic Region,56156
444,humans,Host,56156
445,western hemisphere,GeographicRegion,56156
446,Africa,Continent,56156
447,primates,Host,56156
448,International Centre for Medical Research of Franceville,Research Institute,56156
449,western lowland gorilla,Organism - Species,56156
450,Gorilla gorilla gorilla,Host,56156
451,chimpanzees,Organism Species,56156
452,Pan troglodytes,Host,56156
453,staphylococcal sepsis,Disease or Syndrome,56156
454,necrotizing wound,Disease or Syndrome,56156
455,t148,Staphylococcal protein A type,56156
456,pulsed field gel electrophoresis,Laboratory Technique,56156
457,habitat conservation,Environmental Conservation Strategy,56156
458,human pathogens,Disease_Causing_Organism,56156
459,Leptospira,Bacterium species,56805
460,Leptospira licerasiae,Bacterial species,56805
461,Leptospira licerasiae serovar Varillal,Bacterial serovar,56805
462,Rattus,Rodent species,56805
463,Rattus norvegicus,Host,56805
464,R. rattus,Host,56805
465,Human,Host,56805
466,Peruvian Amazon,Geographic Region,56805
467,Iquitos region,GeographicRegion,56805
468,Peru,Country,56805
469,Leptospirosis,Disease,56805
470,Acute febrile illness,Disease or Syndrome,56805
471,L. fainei,Bacterium species,56805
472,L. inadai,Bacterium species,56805
473,L. interrogans,Bacterium species,56805
474,L. kirschneri,Bacterium species,56805
475,LipL32,Protein,56805
476,MAT antibodies,Microagglutination test antibody,56805
477,VAR 010(T),Leptospira serovar,56805
478,Urban area,Rural area,56805
479,Peri-urban area,Geographic location,56805
480,Rural area,Geographic location,56805
481,Mycoplasma alligatoris,Bacterium species,57753
482,American alligator,Species,57753
483,Alligator mississippiensis,Species,57753
484,multiple tissues,Anatomical Structure,57753
485,diseased American alligators,Organism,57753
486,A21JP2T,Bacterial strain,57753
487,ATCC 700619T,Bacterial strain,57753
488,Mycoplasma alligatoris sp. nov.,Bacterium species,57753
489,White-tailed deer,Animal reservoir,59860
490,Odocoileus virginianus,Species,59860
491,Ehrlichia spp.,Bacterium,59860
492,Alabama,AdministrativeRegion,59860
493,Arkansas,AdministrativeRegion,59860
494,Florida,AdministrativeRegion,59860
495,Georgia,AdministrativeRegion,59860
496,Illinois,AdministrativeRegion,59860
497,Kentucky,AdministrativeRegion,59860
498,Louisiana,AdministrativeRegion,59860
499,Maryland,AdministrativeRegion,59860
500,Massachusetts,AdministrativeRegion,59860
501,Mississippi,AdministrativeRegion,59860
502,Missouri,AdministrativeRegion,59860
503,North Carolina,AdministrativeRegion,59860
504,South Carolina,AdministrativeRegion,59860
505,Tennessee,AdministrativeRegion,59860
506,Texas,AdministrativeRegion,59860
507,Virginia,AdministrativeRegion,59860
508,West Virginia,AdministrativeRegion,59860
509,USA,Country,59860
510,Antibody,Anti-Ehrlichia antibody,59860
511,Indirect fluorescent antibody test,Laboratory Test,59860
512,Latitude,GeographicCoordinate,59860
513,Elevation,TopographicElevation,59860
514,Climatic conditions,Environmental factor,59860
515,Infection,Disease Outbreak,59860
516,544,Count,59860
517,1269,Sample size,59860
518,43%,Percentage,59860
519,Brucella sp.,Bacterium,59886
520,marine mammals,Host,59886
521,cetaceans,Mammal,59886
522,pinnipeds,Animal,59886
523,Connecticut,AdministrativeRegion,59886
524,Rhode Island,AdministrativeRegion,59886
525,Phoca vitulina,Host,59886
526,harbor seal,Phocidae,59886
527,Phoca groenlandica,Host,59886
528,harp seal,Pinniped,59886
529,brucellosis,Disease,59886
530,brucellosis card test,Diagnostic test,59886
531,buffered acidified plate antigen test,Diagnostic test,59886
532,rivanol test,Diagnostic test,59886
533,lymphoid tissues,Tissue,59886
534,visceral tissues,Tissue,59886
535,lung,Tissue,59886
536,axillary lymph nodes,Tissue,59886
537,inguinal lymph nodes,Tissue,59886
538,prescapular lymph nodes,Tissue,59886
539,serum samples,BiologicalSample,59886
540,antibodies,Immunoglobulin,59886
541,119,Sample ID,59886
542,1985,Year,59886
543,2000,Year,59886
544,1998,Year,59886
545,21,Number of harbor seals,59886
546,53,Number of harp seals,59886
547,14%,Percentage,59886
548,8%,Percentage,59886
549,50%,Percentage,59886
550,33%,Percentage,59886
551,2,Number,59886
552,3,Number,59886
553,Mycobacterium avium subsp. paratuberculosis,Bacterium,57730
554,brown bear,Organism,57730
555,Ursus arctos,Species,57730
556,National Park Low Tatras,Protected Area,57730
557,central European Carpathians,Mountain Range,57730
558,Slovakia,Country,57730
559,kidney,Organ,57730
560,intestinal mucosa,Anatomical Structure,57730
561,cattle,Domestic Animal,57730
562,ruminants,Mammal,57730
563,paratuberculosis,Disease,57730
564,IS900,Insertion Sequence,57730
565,RFLP type B-C1,Mycobacterium avium subspecies paratuberculosis strain,57730
566,Ziehl-Neelsen staining,Laboratory_test,57730
567,polymerase chain reaction,Laboratory Technique,57730
568,IS900 restriction fragment length polymorphism,Laboratory Technique,57730
569, Acid-fast rods,Bacterium morphology,57730
570,Salmonella spp.,Bacterium,59832
571,Salmonella enterica,Bacterium species,59832
572,marine animals,OrganismGroup,59832
573,Channel Islands,Archipelago,59832
574,California,AdministrativeRegion,59832
575,USA,Country,59832
576,San Miguel Island,Island,59832
577,San Nicolas Island,Island,59832
578,California sea lion,Species,59832
579,Zalophus californianus,Host,59832
580,northern elephant seal,Species,59832
581,Mirounga angustirostris,Host,59832
582,western gull,Species,59832
583,Larus occidentalis,Host,59832
584,Puget Sound,Body of Water,59832
585,Washington,Location,59832
586,pinnipeds,Organism,59832
587,Enteritidis,Serotype,59832
588,Montevideo,Serotype,59832
589,Newport,Serotype,59832
590,Reading,Serotype,59832
591,Saint Paul,Serotype,59832
592,antimicrobial susceptibility testing,Laboratory_test,59832
593,pulsed-field gel electrophoresis (PFGE),Laboratory Technique,59832
594,fecal samples,BiologicalSample,59832
595,antimicrobial resistant isolate,Bacterial Strain,59832
596,zoonotic potential,Risk Factor,59832
597,Papio anubis,hosts,60194
598,baboon,Organism Species,60194
599,Cercopithecus aethiops,hosts,60194
600,vervet,Species,60194
601,Trichuris sp.,Nematode species,60194
602,Strongyloides sp.,Nematode species,60194
603,Trichostrongylus sp.,Nematode species,60194
604,Oesophagostomum sp.,Nematode species,60194
605,Schistosoma mansoni,Species of parasitic flatworm,60194
606,Entamoeba coli,Protozoan parasite species,60194
607,Entamoeba histolytica/dispar,Species,60194
608,Blastocystis hominis,Parasitic protist species,60194
609,Cyclospora sp.,Species of protozoan parasite,60194
610,Cryptosporidium sp.,Species of protozoan parasite,60194
611,Ethiopia,Country,60194
612,Rift Valley,Geographic Region,60194
613,faecal samples,BiologicalSample,60194
614,microscope,LaboratoryEquipment,60194
615,Ziehl-Neelsen method,Laboratory technique,60194
616,formalin,chemical substance,60194
617,gastro-intestinal parasites,IntestinalHelminth,60194
618,human,Out of scope organism,60194
619,water sources,EnvironmentalFeature,60194
620,human habitats,Environmental Habitat,60194
621,Human,Organism,60248
622,Long-tailed macaque,Primate species,60248
623,Macaca fascicularis,Species,60248
624,Helminth,Parasitic worm,60248
625,Opisthorchis viverrini,Trematode species,60248
626,Strongyloides stercoralis,Parasitic nematode species,60248
627,Strongyloides fuelleborni,Parasitic nematode species,60248
628,Haplorchis sp.,Parasitic flatworm species,60248
629,Intestinal fluke,Trematode,60248
630,North-eastern Thailand,Geographic Region,60248
631,Forest park,Protected area,60248
632,Natural environment,Ecosystem,60248
633,Anthropogenically modified environment,Habitat,60248
634,Habitat,Environmental Habitat,60248
635,Foraging behaviour,Behavioral trait,60248
636,Parasite community,Microbiome,60248
637,Disease interaction,Zoonotic disease transmission,60248
638,Conservation threat,Environmental threat,60248
639,Human-wildlife interaction,Biological Interaction,60248
640,Human-non-human primate transmission,Zoonotic transmission,60248
641,Macaque population,Organism Population,60248
642,Sylvatic group,Wildlife population,60248
643,Local human population,GeographicHumanCommunity,60248
644,Feces,BiologicalSample,60248
645,Food,Human-provided food,60248
646,Ground,Environment,60248
647,Alouatta pigra,Species,60137
648,black howler monkey,Species,60137
649,Belize,Country,60137
650,Mexico,Country,60137
651,Controrchis biliophilus,Trematode species,60137
652,Dicrocoeliidae,Family,60137
653,Trypanoxyuris minutus,Nematode species,60137
654,Oxyuridae,Family,60137
655,Giardia sp.,Protozoan parasite,60137
656,Hexamitidae,Family,60137
657,Entamoeba sp.,Protozoan parasite,60137
658,Endamoebidae,Family,60137
659,Giardia duodenalis,Protozoan parasite species,60137
660,G. lamblia,Species,60137
661,G. intestinalis,Species,60137
662,Assemblages A,Giardia assemblage,60137
663,Assemblages B,Parasite assemblage,60137
664,human,Host,60137
665,domestic animal,Wild animal,60137
666,fecal sample,BiologicalSample,60137
667,2003,Year,60137
668,2004,Year,60137
669,wet season,SeasonalPeriod,60137
670,dry season,SeasonalPeriod,60137
671,80%,Prevalence,60137
672,81%,Prevalence,60137
673,8%,Prevalence,60137
674,27%,Prevalence,60137
675,40%,Prevalence,60137
676,ELISA,Laboratory assay,60137
677,bright-field microscopy,Microscopy Technique,60137
678,phase microscopy,Microscopy Technique,60137
679,quantitative centrifugation concentration,Laboratory technique,60137
680,sugar,chemical substance,60137
681,zinc sulfate,Chemical Substance,60137
682,Alouatta palliata,Species,60134
683,Ateles geoffroyi,Species,60134
684,Controrchis sp.,Trematode species,60134
685,Trypanoxyuris sp.,Parasitic nematode species,60134
686,Strongyloides sp.,Nematode species,60134
687,Costa Rica,Country,60134
688,tropical dry forest,Ecosystem,60134
689,primate populations,Biological Population,60134
690,infectious diseases,Disease Class,60134
691,conservation strategies,Wildlife Conservation Plan,60134
692,protected areas,GeographicLocation/ConservationArea,60134
693,reproductive status,Host trait,60134
694,social status,Host trait,60134
695,age,Host trait,60134
696,sex,Host trait,60134
697,host population density,Host trait,60134
698,humidity,Environmental Factor,60134
699,lactating females,Female Animal,60134
700,males,OrganismGender,60134
701,parasite,Eukaryotic parasite,60321
702,chacma baboons,Species,60321
703,Papio ursinus,Species,60321
704,gastrointestinal parasites,Helminth,60321
705,rainfall,ClimatologicalParameter,60321
706,temperature,Environmental factor,60321
707,ranging behavior,Behavioral Trait,60321
708,home range productivity,Ecological attribute,60321
709,age,Biological Age,60321
710,sex,BiologicalSex,60321
711,body condition,PhysiologicalState,60321
712,social rank,BiologicalAttribute,60321
713,desert population,Wildlife Population,60321
714,terrestrial subtropical vertebrate,Primate,60321
715,fecal samples,BiologicalSample,60321
716,662,Count,60321
717,86,Number of organisms,60321
718,two dry seasons,TimePeriod,60321
719,two groups,Population subgroup,60321
720,parasite richness,Biodiversity metric,60321
721,infection,Disease or Syndrome,60321
722,encounter,Parasite Encounter,60321
723,Phocascaris cystophorae,Species of parasitic nematode worm,59994
724,Cystophora cristata,Species,59994
725,hooded seal,Species,59994
726,Contracaecum osculatum,Species of parasitic nematode worm,59994
727,phocid seals,Organism.Host,59994
728,Anisakidae,Family,59994
729,Nematoda,Phylum,59994
730,excretory pore,Anatomical structure,59994
731,interlabia knobs,Anatomical structure,59994
732,lips,Anatomical structure of nematode,59994
733,adjacent structures,Anatomical Structure,59994
734,caudal papillae,Anatomical structure,59994
735,papilla-like structures,Anatomical Structure,59994
736,stomach,OrganismPart,59994
737,Scanning electron microscopy,Microscopy technique,59994
738,eastern spotted skunk,Species,60365
739,Spilogale putorius,Species,60365
740,western Arkansas,GeographicRegion,60365
741,endoparasite community,Parasite community,60365
742,ecology,Species ecology,60365
743,species,Mammalian species,60365
744,nematodes,Parasitic Worm,60365
745,protozoa,EukaryoticMicroorganism,60365
746,feces,BiologicalSample,60365
747,March 2005,Date,60365
748,January 2007,Date Range End,60365
749,29,Quantity,60365
750,82,Count,60365
751,4.1,Mean value,60365
752,2.1,Standard Deviation,60365
753,small carnivore species,Organism Species,60365
754,Steroid hormone,Endogenous steroid hormone,60360
